 Branch:,           3 , # of structures:,           3 , outlet temperatures
      JDAY,      T(C),      T(C),      T(C),   Q(m3/s),   Q(m3/s),   Q(m3/s),    ELEVCL,    ELEVCL,    ELEVCL,
  270.5072,    -99.00,     12.68,    -99.00,      0.00,      7.70,      0.00,    301.90,    340.05,    368.81,
  270.5492,    -99.00,     12.67,    -99.00,      0.00,      7.70,      0.00,    301.90,    340.05,    368.81,
  270.5905,    -99.00,     12.67,    -99.00,      0.00,      7.70,      0.00,    301.90,    340.05,    368.81,
  270.6326,    -99.00,     12.67,    -99.00,      0.00,      7.70,      0.00,    301.90,    340.05,    368.81,
  270.6740,    -99.00,     12.66,    -99.00,      0.00,      7.70,      0.00,    301.90,    340.05,    368.81,
  270.7159,    -99.00,     12.66,    -99.00,      0.00,      7.70,      0.00,    301.90,    340.05,    368.81,
  270.7576,    -99.00,     12.66,    -99.00,      0.00,      7.70,      0.00,    301.90,    340.05,    368.81,
  270.7990,    -99.00,     12.66,    -99.00,      0.00,      7.70,      0.00,    301.90,    340.05,    368.81,
  270.8408,    -99.00,     12.66,    -99.00,      0.00,      7.70,      0.00,    301.90,    340.05,    368.81,
  270.8826,    -99.00,     12.66,    -99.00,      0.00,      7.70,      0.00,    301.90,    340.05,    368.81,
  270.9243,    -99.00,     12.66,    -99.00,      0.00,      7.70,      0.00,    301.90,    340.05,    368.81,
  270.9663,    -99.00,     12.67,    -99.00,      0.00,      7.70,      0.00,    301.90,    340.05,    368.81,
  271.0076,    -99.00,     12.67,    -99.00,      0.00,      7.68,      0.00,    301.90,    340.05,    368.81,
  271.0496,    -99.00,     12.69,    -99.00,      0.00,      7.72,      0.00,    301.90,    340.05,    368.81,
  271.0910,    -99.00,     12.70,    -99.00,      0.00,      7.68,      0.00,    301.90,    340.05,    368.81,
  271.1327,    -99.00,     12.71,    -99.00,      0.00,      7.72,      0.00,    301.90,    340.05,    368.81,
  271.1746,    -99.00,     12.71,    -99.00,      0.00,      7.68,      0.00,    301.90,    340.05,    368.81,
  271.2161,    -99.00,     12.71,    -99.00,      0.00,      7.70,      0.00,    301.90,    340.05,    368.81,
  271.2577,    -99.00,     12.71,    -99.00,      0.00,      7.70,      0.00,    301.90,    340.05,    368.81,
  271.2995,    -99.00,     12.71,    -99.00,      0.00,      7.70,      0.00,    301.90,    340.05,    368.81,
  271.3412,    -99.00,     12.71,    -99.00,      0.00,      7.70,      0.00,    301.90,    340.05,    368.81,
  271.3829,    -99.00,     12.72,    -99.00,      0.00,      7.70,      0.00,    301.90,    340.05,    368.81,
  271.4250,    -99.00,     12.72,    -99.00,      0.00,      7.70,      0.00,    301.90,    340.05,    368.81,
  271.4665,    -99.00,     12.71,    -99.00,      0.00,      7.70,      0.00,    301.90,    340.05,    368.81,
  271.5084,    -99.00,     12.71,    -99.00,      0.00,      7.70,      0.00,    301.90,    340.05,    368.81,
  271.5499,    -99.00,     12.70,    -99.00,      0.00,      7.70,      0.00,    301.90,    340.05,    368.81,
  271.5917,    -99.00,     12.70,    -99.00,      0.00,      7.70,      0.00,    301.90,    340.05,    368.81,
  271.6335,    -99.00,     12.70,    -99.00,      0.00,      7.70,      0.00,    301.90,    340.05,    368.81,
  271.6749,    -99.00,     12.71,    -99.00,      0.00,      7.70,      0.00,    301.90,    340.05,    368.81,
  271.7166,    -99.00,     12.71,    -99.00,      0.00,      7.70,      0.00,    301.90,    340.05,    368.81,
  271.7586,    -99.00,     12.71,    -99.00,      0.00,      7.68,      0.00,    301.90,    340.05,    368.81,
  271.8004,    -99.00,     12.71,    -99.00,      0.00,      7.70,      0.00,    301.90,    340.05,    368.81,
  271.8420,    -99.00,     12.71,    -99.00,      0.00,      7.70,      0.00,    301.90,    340.05,    368.81,
  271.8837,    -99.00,     12.70,    -99.00,      0.00,      7.70,      0.00,    301.90,    340.05,    368.81,
  271.9250,    -99.00,     12.69,    -99.00,      0.00,      7.70,      0.00,    301.90,    340.05,    368.81,
  271.9670,    -99.00,     12.69,    -99.00,      0.00,      7.70,      0.00,    301.90,    340.05,    368.81,
  272.0085,    -99.00,     12.68,    -99.00,      0.00,      7.70,      0.00,    301.90,    340.05,    368.81,
  272.0504,    -99.00,     12.68,    -99.00,      0.00,      7.70,      0.00,    301.90,    340.05,    368.81,
  272.0918,    -99.00,     12.68,    -99.00,      0.00,      7.70,      0.00,    301.90,    340.05,    368.81,
  272.1334,    -99.00,     12.68,    -99.00,      0.00,      7.70,      0.00,    301.90,    340.05,    368.81,
  272.1754,    -99.00,     12.67,    -99.00,      0.00,      7.70,      0.00,    301.90,    340.05,    368.81,
  272.2172,    -99.00,     12.67,    -99.00,      0.00,      7.70,      0.00,    301.90,    340.05,    368.81,
  272.2586,    -99.00,     12.68,    -99.00,      0.00,      7.68,      0.00,    301.90,    340.05,    368.81,
  272.3005,    -99.00,     12.68,    -99.00,      0.00,      7.70,      0.00,    301.90,    340.05,    368.81,
  272.3425,    -99.00,     12.69,    -99.00,      0.00,      7.70,      0.00,    301.90,    340.05,    368.81,
  272.3840,    -99.00,     12.69,    -99.00,      0.00,      7.70,      0.00,    301.90,    340.05,    368.81,
  272.4253,    -99.00,     12.69,    -99.00,      0.00,      7.70,      0.00,    301.90,    340.05,    368.81,
  272.4677,    -99.00,     12.68,    -99.00,      0.00,      7.70,      0.00,    301.90,    340.05,    368.81,
  272.5090,    -99.00,     12.68,    -99.00,      0.00,      7.70,      0.00,    301.90,    340.05,    368.81,
  272.5510,    -99.00,     12.68,    -99.00,      0.00,      7.70,      0.00,    301.90,    340.05,    368.81,
  272.5927,    -99.00,     12.67,    -99.00,      0.00,      7.70,      0.00,    301.90,    340.05,    368.81,
  272.6340,    -99.00,     12.69,    -99.00,      0.00,      7.68,      0.00,    301.90,    340.05,    368.81,
  272.6756,    -99.00,     12.70,    -99.00,      0.00,      7.72,      0.00,    301.90,    340.05,    368.81,
  272.7173,    -99.00,     12.69,    -99.00,      0.00,      7.68,      0.00,    301.90,    340.05,    368.81,
  272.7590,    -99.00,     12.68,    -99.00,      0.00,      7.70,      0.00,    301.90,    340.05,    368.81,
  272.8009,    -99.00,     12.70,    -99.00,      0.00,      7.72,      0.00,    301.90,    340.05,    368.81,
  272.8423,    -99.00,     12.72,    -99.00,      0.00,      7.68,      0.00,    301.90,    340.05,    368.81,
  272.8842,    -99.00,     12.71,    -99.00,      0.00,      7.72,      0.00,    301.90,    340.05,    368.81,
  272.9262,    -99.00,     12.69,    -99.00,      0.00,      7.68,      0.00,    301.90,    340.05,    368.81,
  272.9677,    -99.00,     12.69,    -99.00,      0.00,      7.70,      0.00,    301.90,    340.05,    368.81,
  273.0094,    -99.00,     12.69,    -99.00,      0.00,      7.70,      0.00,    301.90,    340.05,    368.81,
  273.0510,    -99.00,     12.69,    -99.00,      0.00,      7.70,      0.00,    301.90,    340.05,    368.81,
  273.0928,    -99.00,     12.69,    -99.00,      0.00,      7.70,      0.00,    301.90,    340.05,    368.81,
  273.1343,    -99.00,     12.69,    -99.00,      0.00,      7.70,      0.00,    301.90,    340.05,    368.81,
  273.1762,    -99.00,     12.69,    -99.00,      0.00,      7.70,      0.00,    301.90,    340.05,    368.81,
  273.2176,    -99.00,     12.69,    -99.00,      0.00,      7.68,      0.00,    301.90,    340.05,    368.81,
  273.2594,    -99.00,     12.69,    -99.00,      0.00,      7.72,      0.00,    301.90,    340.05,    368.81,
  273.3012,    -99.00,     12.69,    -99.00,      0.00,      7.70,      0.00,    301.90,    340.05,    368.81,
  273.3429,    -99.00,     12.69,    -99.00,      0.00,      7.69,      0.00,    301.90,    340.05,    368.81,
  273.3847,    -99.00,     12.69,    -99.00,      0.00,      7.73,      0.00,    301.90,    340.05,    368.81,
  273.4267,    -99.00,     12.69,    -99.00,      0.00,      7.68,      0.00,    301.90,    340.05,    368.81,
  273.4683,    -99.00,     12.69,    -99.00,      0.00,      7.72,      0.00,    301.90,    340.05,    368.81,
  273.5097,    -99.00,     12.68,    -99.00,      0.00,      7.68,      0.00,    301.90,    340.05,    368.81,
  273.5517,    -99.00,     12.68,    -99.00,      0.00,      7.70,      0.00,    301.90,    340.05,    368.81,
  273.5934,    -99.00,     12.67,    -99.00,      0.00,      7.70,      0.00,    301.90,    340.05,    368.81,
  273.6347,    -99.00,     12.68,    -99.00,      0.00,      7.70,      0.00,    301.90,    340.05,    368.81,
  273.6764,    -99.00,     12.68,    -99.00,      0.00,      7.70,      0.00,    301.90,    340.05,    368.81,
  273.7182,    -99.00,     12.67,    -99.00,      0.00,      7.70,      0.00,    301.90,    340.05,    368.81,
  273.7599,    -99.00,     12.67,    -99.00,      0.00,      7.70,      0.00,    301.90,    340.05,    368.81,
  273.8017,    -99.00,     12.68,    -99.00,      0.00,      7.70,      0.00,    301.90,    340.05,    368.81,
  273.8435,    -99.00,     12.67,    -99.00,      0.00,      7.70,      0.00,    301.90,    340.05,    368.81,
  273.8851,    -99.00,     12.67,    -99.00,      0.00,      7.70,      0.00,    301.90,    340.05,    368.81,
  273.9269,    -99.00,     12.67,    -99.00,      0.00,      7.70,      0.00,    301.90,    340.05,    368.81,
  273.9683,    -99.00,     12.67,    -99.00,      0.00,      7.70,      0.00,    301.90,    340.05,    368.81,
  274.0103,    -99.00,     12.67,    -99.00,      0.00,      7.70,      0.00,    301.90,    340.05,    368.81,
  274.0517,    -99.00,     12.68,    -99.00,      0.00,      7.70,      0.00,    301.90,    340.05,    368.81,
  274.0934,    -99.00,     12.68,    -99.00,      0.00,      7.70,      0.00,    301.90,    340.05,    368.81,
  274.1354,    -99.00,     12.68,    -99.00,      0.00,      7.70,      0.00,    301.90,    340.05,    368.81,
  274.1767,    -99.00,     12.68,    -99.00,      0.00,      7.68,      0.00,    301.90,    340.05,    368.81,
  274.2191,    -99.00,     12.69,    -99.00,      0.00,      7.72,      0.00,    301.90,    340.05,    368.81,
  274.2604,    -99.00,     12.69,    -99.00,      0.00,      7.68,      0.00,    301.90,    340.05,    368.81,
  274.3020,    -99.00,     12.69,    -99.00,      0.00,      7.70,      0.00,    301.90,    340.05,    368.81,
  274.3436,    -99.00,     12.70,    -99.00,      0.00,      7.70,      0.00,    301.90,    340.05,    368.81,
  274.3853,    -99.00,     12.70,    -99.00,      0.00,      7.70,      0.00,    301.90,    340.05,    368.81,
  274.4274,    -99.00,     12.69,    -99.00,      0.00,      7.70,      0.00,    301.90,    340.05,    368.81,
  274.4691,    -99.00,     12.69,    -99.00,      0.00,      7.70,      0.00,    301.90,    340.05,    368.81,
  274.5104,    -99.00,     12.68,    -99.00,      0.00,      7.70,      0.00,    301.90,    340.05,    368.81,
  274.5524,    -99.00,     12.67,    -99.00,      0.00,      7.70,      0.00,    301.90,    340.05,    368.81,
  274.5941,    -99.00,     12.67,    -99.00,      0.00,      7.70,      0.00,    301.90,    340.05,    368.81,
  274.6356,    -99.00,     12.67,    -99.00,      0.00,      7.70,      0.00,    301.90,    340.05,    368.81,
  274.6772,    -99.00,     12.66,    -99.00,      0.00,      7.70,      0.00,    301.90,    340.05,    368.81,
  274.7188,    -99.00,     12.66,    -99.00,      0.00,      7.70,      0.00,    301.90,    340.05,    368.81,
  274.7605,    -99.00,     12.66,    -99.00,      0.00,      7.68,      0.00,    301.90,    340.05,    368.81,
  274.8024,    -99.00,     12.66,    -99.00,      0.00,      7.72,      0.00,    301.90,    340.05,    368.81,
  274.8442,    -99.00,     12.66,    -99.00,      0.00,      7.68,      0.00,    301.90,    340.05,    368.81,
  274.8858,    -99.00,     12.67,    -99.00,      0.00,      7.72,      0.00,    301.90,    340.05,    368.81,
  274.9276,    -99.00,     12.67,    -99.00,      0.00,      7.70,      0.00,    301.90,    340.05,    368.81,
  274.9691,    -99.00,     12.67,    -99.00,      0.00,      7.68,      0.00,    301.90,    340.05,    368.81,
  275.0110,    -99.00,     12.67,    -99.00,      0.00,      7.70,      0.00,    301.90,    340.05,    368.81,
  275.0527,    -99.00,     12.67,    -99.00,      0.00,      7.70,      0.00,    301.90,    340.05,    368.81,
  275.0941,    -99.00,     12.67,    -99.00,      0.00,      7.70,      0.00,    301.90,    340.05,    368.81,
  275.1361,    -99.00,     12.67,    -99.00,      0.00,      7.70,      0.00,    301.90,    340.05,    368.81,
  275.1777,    -99.00,     12.67,    -99.00,      0.00,      7.70,      0.00,    301.90,    340.05,    368.81,
  275.2195,    -99.00,     12.67,    -99.00,      0.00,      7.70,      0.00,    301.90,    340.05,    368.81,
  275.2611,    -99.00,     12.66,    -99.00,      0.00,      7.70,      0.00,    301.90,    340.05,    368.81,
  275.3029,    -99.00,     12.65,    -99.00,      0.00,      7.70,      0.00,    301.90,    340.05,    368.81,
  275.3446,    -99.00,     12.65,    -99.00,      0.00,      7.70,      0.00,    301.90,    340.05,    368.81,
  275.3861,    -99.00,     12.65,    -99.00,      0.00,      7.70,      0.00,    301.90,    340.05,    368.81,
  275.4281,    -99.00,     12.66,    -99.00,      0.00,      7.70,      0.00,    301.90,    340.05,    368.81,
  275.4698,    -99.00,     12.67,    -99.00,      0.00,      7.68,      0.00,    301.90,    340.05,    368.81,
  275.5111,    -99.00,     12.68,    -99.00,      0.00,      7.72,      0.00,    301.90,    340.05,    368.81,
  275.5531,    -99.00,     12.68,    -99.00,      0.00,      7.70,      0.00,    301.90,    340.05,    368.81,
  275.5948,    -99.00,     12.68,    -99.00,      0.00,      7.70,      0.00,    301.90,    340.05,    368.81,
  275.6363,    -99.00,     12.67,    -99.00,      0.00,      7.68,      0.00,    301.90,    340.05,    368.81,
  275.6780,    -99.00,     12.67,    -99.00,      0.00,      7.70,      0.00,    301.90,    340.05,    368.81,
  275.7198,    -99.00,     12.66,    -99.00,      0.00,      7.70,      0.00,    301.90,    340.05,    368.81,
  275.7614,    -99.00,     12.66,    -99.00,      0.00,      7.70,      0.00,    301.90,    340.05,    368.81,
  275.8034,    -99.00,     12.65,    -99.00,      0.00,      7.70,      0.00,    301.90,    340.05,    368.81,
  275.8448,    -99.00,     12.64,    -99.00,      0.00,      7.70,      0.00,    301.90,    340.05,    368.81,
  275.8864,    -99.00,     12.64,    -99.00,      0.00,      7.70,      0.00,    301.90,    340.05,    368.81,
  275.9282,    -99.00,     12.64,    -99.00,      0.00,      7.70,      0.00,    301.90,    340.05,    368.81,
  275.9702,    -99.00,     12.64,    -99.00,      0.00,      7.70,      0.00,    301.90,    340.05,    368.81,
  276.0115,    -99.00,     12.64,    -99.00,      0.00,      7.70,      0.00,    301.90,    340.05,    368.81,
  276.0536,    -99.00,     12.64,    -99.00,      0.00,      7.70,      0.00,    301.90,    340.05,    368.81,
  276.0952,    -99.00,     12.64,    -99.00,      0.00,      7.70,      0.00,    301.90,    340.05,    368.81,
  276.1367,    -99.00,     12.64,    -99.00,      0.00,      7.70,      0.00,    301.90,    340.05,    368.81,
  276.1785,    -99.00,     12.65,    -99.00,      0.00,      7.70,      0.00,    301.90,    340.05,    368.81,
  276.2200,    -99.00,     12.65,    -99.00,      0.00,      7.70,      0.00,    301.90,    340.05,    368.81,
  276.2619,    -99.00,     12.65,    -99.00,      0.00,      7.70,      0.00,    301.90,    340.05,    368.81,
  276.3036,    -99.00,     12.65,    -99.00,      0.00,      7.68,      0.00,    301.90,    340.05,    368.81,
  276.3454,    -99.00,     12.64,    -99.00,      0.00,      7.72,      0.00,    301.90,    340.05,    368.81,
  276.3872,    -99.00,     12.64,    -99.00,      0.00,      7.70,      0.00,    301.90,    340.05,    368.81,
  276.4289,    -99.00,     12.64,    -99.00,      0.00,      7.52,      0.00,    301.90,    340.05,    368.81,
  276.4703,    -99.00,     12.63,    -99.00,      0.00,      7.72,      0.00,    301.90,    340.05,    368.81,
  276.5120,    -99.00,     12.64,    -99.00,      0.00,      7.68,      0.00,    301.90,    340.05,    368.81,
  276.5537,    -99.00,     12.63,    -99.00,      0.00,      7.70,      0.00,    301.90,    340.05,    368.81,
  276.5956,    -99.00,     12.63,    -99.00,      0.00,      7.70,      0.00,    301.90,    340.05,    368.81,
  276.6374,    -99.00,     12.63,    -99.00,      0.00,      7.70,      0.00,    301.90,    340.05,    368.81,
  276.6791,    -99.00,     12.63,    -99.00,      0.00,      7.70,      0.00,    301.90,    340.05,    368.81,
  276.7205,    -99.00,     12.63,    -99.00,      0.00,      7.70,      0.00,    301.90,    340.05,    368.81,
  276.7622,    -99.00,     12.63,    -99.00,      0.00,      7.70,      0.00,    301.90,    340.05,    368.81,
  276.8038,    -99.00,     12.64,    -99.00,      0.00,      7.70,      0.00,    301.90,    340.05,    368.81,
  276.8456,    -99.00,     12.64,    -99.00,      0.00,      7.70,      0.00,    301.90,    340.05,    368.81,
  276.8872,    -99.00,     12.65,    -99.00,      0.00,      7.70,      0.00,    301.90,    340.05,    368.81,
  276.9293,    -99.00,     12.66,    -99.00,      0.00,      7.68,      0.00,    301.90,    340.05,    368.81,
  276.9708,    -99.00,     12.66,    -99.00,      0.00,      7.72,      0.00,    301.90,    340.05,    368.81,
  277.0125,    -99.00,     12.66,    -99.00,      0.00,      7.70,      0.00,    301.90,    340.05,    368.81,
  277.0543,    -99.00,     12.66,    -99.00,      0.00,      7.67,      0.00,    301.90,    340.05,    368.81,
  277.0960,    -99.00,     12.65,    -99.00,      0.00,      7.70,      0.00,    301.90,    340.05,    368.81,
  277.1375,    -99.00,     12.65,    -99.00,      0.00,      7.69,      0.00,    301.90,    340.05,    368.81,
  277.1791,    -99.00,     12.64,    -99.00,      0.00,      7.69,      0.00,    301.90,    340.05,    368.81,
  277.2209,    -99.00,     12.63,    -99.00,      0.00,      7.69,      0.00,    301.90,    340.05,    368.81,
  277.2626,    -99.00,     12.62,    -99.00,      0.00,      7.69,      0.00,    301.90,    340.05,    368.81,
  277.3043,    -99.00,     12.61,    -99.00,      0.00,      7.69,      0.00,    301.90,    340.05,    368.81,
  277.3459,    -99.00,     12.61,    -99.00,      0.00,      7.69,      0.00,    301.90,    340.05,    368.81,
  277.3880,    -99.00,     12.61,    -99.00,      0.00,      7.69,      0.00,    301.90,    340.05,    368.81,
  277.4296,    -99.00,     12.62,    -99.00,      0.00,      7.69,      0.00,    301.90,    340.05,    368.81,
  277.4710,    -99.00,     12.63,    -99.00,      0.00,      7.69,      0.00,    301.90,    340.05,    368.81,
  277.5130,    -99.00,     12.63,    -99.00,      0.00,      7.69,      0.00,    301.90,    340.05,    368.81,
  277.5545,    -99.00,     12.63,    -99.00,      0.00,      7.69,      0.00,    301.90,    340.05,    368.81,
  277.5964,    -99.00,     12.64,    -99.00,      0.00,      7.69,      0.00,    301.90,    340.05,    368.81,
  277.6379,    -99.00,     12.65,    -99.00,      0.00,      7.69,      0.00,    301.90,    340.05,    368.81,
  277.6796,    -99.00,     12.65,    -99.00,      0.00,      7.69,      0.00,    301.90,    340.05,    368.81,
  277.7213,    -99.00,     12.64,    -99.00,      0.00,      7.69,      0.00,    301.90,    340.05,    368.81,
  277.7629,    -99.00,     12.64,    -99.00,      0.00,      7.69,      0.00,    301.90,    340.05,    368.81,
  277.8048,    -99.00,     12.64,    -99.00,      0.00,      7.69,      0.00,    301.90,    340.05,    368.81,
  277.8464,    -99.00,     12.64,    -99.00,      0.00,      7.67,      0.00,    301.90,    340.05,    368.81,
  277.8881,    -99.00,     12.64,    -99.00,      0.00,      7.69,      0.00,    301.90,    340.05,    368.81,
  277.9299,    -99.00,     12.65,    -99.00,      0.00,      7.70,      0.00,    301.90,    340.05,    368.81,
  277.9714,     11.17,     12.66,    -99.00,      0.02,      7.65,      0.00,    301.90,    340.05,    368.81,
  278.0134,     11.17,     12.66,    -99.00,      0.04,      7.65,      0.00,    301.90,    340.05,    368.81,
  278.0549,     11.17,     12.66,    -99.00,      0.06,      7.63,      0.00,    301.90,    340.05,    368.81,
  278.0968,     11.17,     12.67,    -99.00,      0.08,      7.61,      0.00,    301.90,    340.05,    368.81,
  278.1385,     11.18,     12.67,    -99.00,      0.10,      7.59,      0.00,    301.90,    340.05,    368.81,
  278.1800,     11.18,     12.66,    -99.00,      0.09,      7.60,      0.00,    301.90,    340.05,    368.81,
  278.2219,     11.18,     12.66,    -99.00,      0.00,      7.67,      0.00,    301.90,    340.05,    368.81,
  278.2633,    -99.00,     12.66,    -99.00,      0.00,      7.71,      0.00,    301.90,    340.05,    368.81,
  278.3053,    -99.00,     12.66,    -99.00,      0.00,      7.41,      0.00,    301.90,    340.05,    368.81,
  278.3469,     11.18,     12.66,    -99.00,      0.03,      7.67,      0.00,    301.90,    340.05,    368.81,
  278.3889,     11.18,     12.66,    -99.00,      0.00,      7.66,      0.00,    301.90,    340.05,    368.81,
  278.4302,    -99.00,     12.65,    -99.00,      0.00,      7.68,      0.00,    301.90,    340.05,    368.81,
  278.4719,    -99.00,     12.65,    -99.00,      0.00,      7.68,      0.00,    301.90,    340.05,    368.81,
  278.5139,    -99.00,     12.66,    -99.00,      0.00,      7.68,      0.00,    301.90,    340.05,    368.81,
  278.5552,    -99.00,     12.67,    -99.00,      0.00,      7.68,      0.00,    301.90,    340.05,    368.81,
  278.5969,    -99.00,     12.66,    -99.00,      0.00,      7.68,      0.00,    301.90,    340.05,    368.81,
  278.6389,    -99.00,     12.66,    -99.00,      0.00,      7.68,      0.00,    301.90,    340.05,    368.81,
  278.6809,    -99.00,     12.65,    -99.00,      0.00,      7.68,      0.00,    301.90,    340.05,    368.81,
  278.7221,    -99.00,     12.65,    -99.00,      0.00,      7.68,      0.00,    301.90,    340.05,    368.81,
  278.7639,    -99.00,     12.64,    -99.00,      0.00,      7.68,      0.00,    301.90,    340.05,    368.81,
  278.8056,    -99.00,     12.64,    -99.00,      0.00,      7.68,      0.00,    301.90,    340.05,    368.81,
  278.8472,    -99.00,     12.64,    -99.00,      0.00,      7.68,      0.00,    301.90,    340.05,    368.81,
  278.8889,    -99.00,     12.64,    -99.00,      0.00,      7.68,      0.00,    301.90,    340.05,    368.81,
  278.9308,    -99.00,     12.64,    -99.00,      0.00,      7.66,      0.00,    301.90,    340.05,    368.81,
  278.9722,    -99.00,     12.64,    -99.00,      0.00,      7.68,      0.00,    301.90,    340.05,    368.81,
  279.0139,    -99.00,     12.65,    -99.00,      0.00,      7.68,      0.00,    301.90,    340.05,    368.81,
  279.0558,     11.18,     12.66,    -99.00,      0.03,      7.65,      0.00,    301.90,    340.05,    368.81,
  279.0978,     11.19,     12.67,    -99.00,      0.07,      7.61,      0.00,    301.90,    340.05,    368.81,
  279.1393,     11.19,     12.67,    -99.00,      0.10,      7.59,      0.00,    301.90,    340.05,    368.81,
  279.1809,     11.19,     12.67,    -99.00,      0.12,      7.56,      0.00,    301.90,    340.05,    368.81,
  279.2230,     11.19,     12.67,    -99.00,      0.12,      7.56,      0.00,    301.90,    340.05,    368.81,
  279.2643,     11.19,     12.67,    -99.00,      0.21,      7.47,      0.00,    301.90,    340.05,    368.81,
  279.3058,     11.19,     12.66,    -99.00,      0.18,      7.50,      0.00,    301.90,    340.05,    368.81,
  279.3475,     11.19,     12.66,    -99.00,      0.17,      7.51,      0.00,    301.90,    340.05,    368.81,
  279.3896,     11.19,     12.65,    -99.00,      0.13,      7.56,      0.00,    301.90,    340.05,    368.81,
  279.4309,     11.19,     12.64,    -99.00,      0.09,      7.60,      0.00,    301.90,    340.05,    368.81,
  279.4733,     11.19,     12.65,    -99.00,      0.00,      7.68,      0.00,    301.90,    340.05,    368.81,
  279.5146,    -99.00,     12.65,    -99.00,      0.00,      7.68,      0.00,    301.90,    340.05,    368.81,
  279.5566,    -99.00,     12.66,    -99.00,      0.00,      7.66,      0.00,    301.90,    340.05,    368.81,
  279.5983,    -99.00,     12.67,    -99.00,      0.00,      7.70,      0.00,    301.90,    340.05,    368.81,
  279.6396,    -99.00,     12.67,    -99.00,      0.00,      7.66,      0.00,    301.90,    340.05,    368.81,
  279.6814,    -99.00,     12.67,    -99.00,      0.00,      7.68,      0.00,    301.90,    340.05,    368.81,
  279.7228,    -99.00,     12.67,    -99.00,      0.00,      7.68,      0.00,    301.90,    340.05,    368.81,
  279.7646,    -99.00,     12.67,    -99.00,      0.00,      7.70,      0.00,    301.90,    340.05,    368.81,
  279.8063,     11.19,     12.67,    -99.00,      0.09,      7.57,      0.00,    301.90,    340.05,    368.81,
  279.8482,     11.19,     12.67,    -99.00,      0.09,      7.59,      0.00,    301.90,    340.05,    368.81,
  279.8897,     11.20,     12.67,    -99.00,      0.19,      7.50,      0.00,    301.90,    340.05,    368.81,
  279.9316,     11.20,     12.67,    -99.00,      0.20,      7.48,      0.00,    301.90,    340.05,    368.81,
  279.9732,     11.20,     12.67,    -99.00,      0.21,      7.47,      0.00,    301.90,    340.05,    368.81,
  280.0153,     11.20,     12.67,    -99.00,      0.22,      7.46,      0.00,    301.90,    340.05,    368.81,
  280.0565,     11.20,     12.67,    -99.00,      0.22,      7.46,      0.00,    301.90,    340.05,    368.81,
  280.0987,     11.20,     12.68,    -99.00,      0.22,      7.46,      0.00,    301.90,    340.05,    368.81,
  280.1403,     11.20,     12.68,    -99.00,      0.24,      7.44,      0.00,    301.90,    340.05,    368.81,
  280.1816,     11.20,     12.68,    -99.00,      0.25,      7.43,      0.00,    301.90,    340.05,    368.81,
  280.2233,     11.20,     12.68,    -99.00,      0.36,      7.32,      0.00,    301.90,    340.05,    368.81,
  280.2653,     11.20,     12.68,    -99.00,      0.25,      7.43,      0.00,    301.90,    340.05,    368.81,
  280.3067,     11.20,     12.68,    -99.00,      0.25,      7.41,      0.00,    301.90,    340.05,    368.81,
  280.3488,     11.20,     12.68,    -99.00,      0.25,      7.46,      0.00,    301.90,    340.05,    368.81,
  280.3903,     11.20,     12.67,    -99.00,      0.13,      7.55,      0.00,    301.90,    340.05,    368.81,
  280.4323,     11.20,     12.67,    -99.00,      0.11,      7.55,      0.00,    301.90,    340.05,    368.81,
  280.4740,     11.20,     12.66,    -99.00,      0.00,      7.68,      0.00,    301.90,    340.05,    368.81,
  280.5153,    -99.00,     12.66,    -99.00,      0.00,      7.68,      0.00,    301.90,    340.05,    368.81,
  280.5573,    -99.00,     12.65,    -99.00,      0.00,      7.68,      0.00,    301.90,    340.05,    368.81,
  280.5990,    -99.00,     12.65,    -99.00,      0.00,      7.68,      0.00,    301.90,    340.05,    368.81,
  280.6403,    -99.00,     12.64,    -99.00,      0.00,      7.68,      0.00,    301.90,    340.05,    368.81,
  280.6823,    -99.00,     12.64,    -99.00,      0.00,      7.68,      0.00,    301.90,    340.05,    368.81,
  280.7237,    -99.00,     12.64,    -99.00,      0.00,      7.68,      0.00,    301.90,    340.05,    368.81,
  280.7653,    -99.00,     12.64,    -99.00,      0.00,      7.68,      0.00,    301.90,    340.05,    368.81,
  280.8073,    -99.00,     12.64,    -99.00,      0.00,      7.68,      0.00,    301.90,    340.05,    368.81,
  280.8489,    -99.00,     12.65,    -99.00,      0.00,      7.68,      0.00,    301.90,    340.05,    368.81,
  280.8905,     11.21,     12.65,    -99.00,      0.09,      7.59,      0.00,    301.90,    340.05,    368.81,
  280.9323,     11.20,     12.66,    -99.00,      0.01,      7.65,      0.00,    301.90,    340.05,    368.81,
  280.9744,     11.21,     12.66,    -99.00,      0.15,      7.55,      0.00,    301.90,    340.05,    368.81,
  281.0157,     11.21,     12.66,    -99.00,      0.17,      7.49,      0.00,    301.90,    340.05,    368.81,
  281.0574,     11.21,     12.66,    -99.00,      0.17,      7.53,      0.00,    301.90,    340.05,    368.81,
  281.0994,     11.21,     12.66,    -99.00,      0.15,      7.51,      0.00,    301.90,    340.05,    368.81,
  281.1410,     11.21,     12.66,    -99.00,      0.15,      7.53,      0.00,    301.90,    340.05,    368.81,
  281.1824,     11.21,     12.66,    -99.00,      0.15,      7.53,      0.00,    301.90,    340.05,    368.81,
  281.2243,     11.21,     12.65,    -99.00,      0.13,      7.55,      0.00,    301.90,    340.05,    368.81,
