$Lewiston 2019 withdrawals YC 06/15/22,,,
",,,",,,
Julian Day,Fish Hatchery,Power Plant + River,Clear Creek Intake
188.5,1.6935003,2.8508288,3.7892851
188.542,1.6982264,2.8586962,37.9586485
188.583,1.6982264,2.8586962,39.3361793
188.625,1.6982264,2.8586962,39.0659426
188.667,1.6982264,2.8586962,39.3778935
188.708,1.6982264,2.8586962,42.5884153
188.75,1.6935003,2.8508288,88.7396874
188.792,1.7029525,2.8665636,91.6375791
188.833,1.6935003,2.8508288,91.039119
188.875,1.6982264,2.8586962,88.4653472
188.917,1.6982264,2.8586962,39.5285627
188.958,1.6982264,2.8586962,6.4750966
189,1.6982264,2.8586962,37.908982
189.042,1.6982264,2.8586962,39.3483766
189.083,1.6982264,2.8586962,39.1098359
189.125,1.6982264,2.8586962,39.057679
189.167,1.6935003,2.8508288,39.270212
189.208,1.6982264,2.8586962,39.3667716
189.25,1.6982264,2.8586962,37.4275141
189.292,1.6982264,2.8586962,2.9457753
189.333,1.6982264,2.8586962,0.8865824
189.375,1.6982264,2.8586962,0.8882521
189.417,1.6982264,2.8586962,0.8760265
189.458,1.6982264,2.8586962,0.9122505
189.5,1.6935003,2.8508288,0.8593578
189.542,1.6982264,2.8586962,0.8930631
189.583,1.6982264,2.8586962,0.9048359
189.625,1.6982264,2.8586962,3.5718562
189.667,1.6982264,2.8586962,37.4070532
189.708,1.6982264,2.8586962,42.162472
189.75,1.6982264,2.8586962,88.4279629
189.792,1.6982264,2.8586962,90.6872368
189.833,1.6982264,2.8586962,90.8674229
189.875,1.6935003,2.8508288,87.9930485
189.917,1.6982264,2.8586962,40.6231784
189.958,1.6982264,2.8586962,37.007344
190,1.6982264,2.8586962,2.6537476
190.042,1.6982264,2.8586962,0.8597257
190.083,1.6982264,2.8586962,0.8918462
190.125,1.6982264,2.8586962,3.4558828
190.167,1.6982264,2.8586962,37.3357655
190.208,1.6982264,2.8586962,38.6530456
190.25,1.6982264,2.8586962,38.5442038
190.292,1.6935003,2.8508288,38.8407029
190.333,1.6982264,2.8586962,37.2536672
190.375,1.6982264,2.8586962,3.012252
190.417,1.6982264,2.8586962,0.8714702
190.458,1.6982264,2.8586962,0.8760548
190.5,1.6982264,2.8586962,0.8688383
190.542,1.6935003,2.8508288,0.8591031
190.583,1.7029525,2.8665636,6.5496671
190.625,1.6935003,2.8508288,87.0398762
190.667,1.6982264,2.8586962,91.0044798
190.708,1.6982264,2.8586962,91.1772513
190.75,1.6982264,2.8586962,91.3877184
190.792,1.6982264,2.8586962,91.254199
190.833,1.6982264,2.8586962,91.4217633
190.875,1.6982264,2.8586962,88.7131986
190.917,1.6982264,2.8586962,41.4559908
190.958,1.6982264,2.8586962,37.5658728
191,1.6935003,2.8508288,4.459231
191.042,1.7029525,2.8665636,3.1839198
191.083,1.6982264,2.8586962,1.2834616
191.125,1.6935003,2.8508288,0.8545751
191.167,1.6982264,2.8586962,0.8954686
191.208,1.6982264,2.8586962,0.9076942
191.25,1.6982264,2.8586962,0.8618765
191.292,1.6982264,2.8586962,0.8952139
191.333,1.6935003,2.8508288,0.8692062
191.375,1.7029525,2.8665636,0.8778377
191.417,1.6935003,2.8508288,2.1147175
191.458,1.6982264,2.8586962,5.9479242
191.5,1.6982264,2.8586962,42.5905661
191.542,1.6982264,2.8586962,89.0316302
191.583,1.6982264,2.8586962,91.2648964
191.625,1.6982264,2.8586962,91.2015044
191.667,1.6982264,2.8586962,91.339665
191.708,1.6982264,2.8586962,91.2594062
191.75,1.6982264,2.8586962,91.5221151
191.792,1.6935003,2.8508288,90.8932042
191.833,1.6982264,2.8586962,91.3268451
191.875,1.6982264,2.8586962,91.0868894
191.917,1.6982264,2.8586962,91.4693639
191.958,1.6982264,2.8586962,88.5427194
192,1.6982264,2.8586962,41.4550569
192.042,1.6982264,2.8586962,39.4248432
192.083,1.6982264,2.8586962,39.1371737
192.125,1.6935003,2.8508288,39.2584109
192.167,1.6982264,2.8586962,39.401241
192.208,1.6982264,2.8586962,39.1050532
192.25,1.6982264,2.8586962,39.0193891
192.292,1.6982264,2.8586962,37.583815
192.333,1.6982264,2.8586962,2.9750375
192.375,1.6982264,2.8586962,0.873621
192.417,1.6982264,2.8586962,0.8789131
192.458,1.6982264,2.8586962,0.8585088
192.5,1.6935003,2.8508288,0.8694326
192.542,1.6982264,2.8586962,3.5759314
192.583,1.7029525,2.8665636,37.5705989
192.625,1.6935003,2.8508288,38.5168377
192.667,1.6982264,2.8586962,39.1624739
192.708,1.6982264,2.8586962,42.2522113
192.75,1.6982264,2.8586962,88.9226186
192.792,1.6982264,2.8586962,91.2506332
192.833,1.6982264,2.8586962,91.2886967
192.875,1.6935003,2.8508288,88.1459534
192.917,1.6982264,2.8586962,41.4819985
192.958,1.6982264,2.8586962,39.3119262
193,1.6982264,2.8586962,39.1355889
193.042,1.6982264,2.8586962,39.3371415
193.083,1.6982264,2.8586962,39.1953019
193.125,1.6982264,2.8586962,39.0962519
193.167,1.6935003,2.8508288,38.9881742
193.208,1.7029525,2.8665636,39.3820536
193.25,1.6935003,2.8508288,37.3159838
193.292,1.6982264,2.8586962,4.6903854
193.333,1.6982264,2.8586962,1.0847673
193.375,1.6982264,2.8586962,0.8433966
193.417,1.6982264,2.8586962,0.8827619
193.458,1.6982264,2.8586962,0.8726871
193.5,1.6982264,2.8586962,0.8621312
193.542,1.6982264,2.8586962,3.7818422
193.583,1.6982264,2.8586962,37.4108737
193.625,1.6935003,2.8508288,38.5861161
193.667,1.6982264,2.8586962,39.1115056
193.708,1.6982264,2.8586962,42.5280797
193.75,1.6982264,2.8586962,90.3346754
193.792,1.6982264,2.8586962,92.5239634
193.833,1.6982264,2.8586962,92.0814646
193.875,1.6982264,2.8586962,88.6448824
193.917,1.6935003,2.8508288,40.909065
193.958,1.7029525,2.8665636,38.7290028
194,1.6982264,2.8586962,38.9517521
194.042,1.6935003,2.8508288,38.744115
194.083,1.6982264,2.8586962,38.7507372
194.125,1.6982264,2.8586962,38.7978001
194.167,1.6982264,2.8586962,38.662045
194.208,1.6982264,2.8586962,38.7889422
194.25,1.6982264,2.8586962,38.8287037
194.292,1.6982264,2.8586962,37.1636732
194.333,1.6982264,2.8586962,2.9435962
194.375,1.6935003,2.8508288,0.9243912
194.417,1.6982264,2.8586962,0.8697722
194.458,1.6982264,2.8586962,0.8606879
194.5,1.6982264,2.8586962,0.8899501
194.542,1.6982264,2.8586962,3.720318
194.583,1.6982264,2.8586962,37.9296693
194.625,1.6982264,2.8586962,39.4259469
194.667,1.6982264,2.8586962,39.1451826
194.708,1.6935003,2.8508288,42.1791124
194.75,1.6982264,2.8586962,88.8759519
194.792,1.6982264,2.8586962,91.170997
194.833,1.6982264,2.8586962,91.1992404
194.875,1.6982264,2.8586962,91.188543
194.917,1.6982264,2.8586962,88.5204473
194.958,1.6935003,2.8508288,41.0252648
195,1.7029525,2.8665636,39.4395309
195.042,1.6935003,2.8508288,39.1672
195.083,1.6982264,2.8586962,39.0655464
195.125,1.6982264,2.8586962,39.054283
195.167,1.6982264,2.8586962,39.1764824
195.208,1.6982264,2.8586962,39.5825874
195.25,1.6982264,2.8586962,39.4106083
195.292,1.6935003,2.8508288,39.7648394
195.333,1.7029525,2.8665636,39.7828382
195.375,1.6935003,2.8508288,38.7805937
195.417,1.6982264,2.8586962,39.0477457
195.458,1.6982264,2.8586962,39.3553667
195.5,1.6982264,2.8586962,39.3967979
195.542,1.6982264,2.8586962,39.7598586
195.583,1.6982264,2.8586962,39.8362403
195.625,1.6982264,2.8586962,39.6207641
195.667,1.6935003,2.8508288,39.6954478
195.708,1.6982264,2.8586962,39.6950799
195.75,1.6982264,2.8586962,39.775933
195.792,1.6982264,2.8586962,39.5731069
195.833,1.6982264,2.8586962,39.3503293
195.875,1.6982264,2.8586962,39.1118452
195.917,1.6982264,2.8586962,39.2220454
195.958,1.6935003,2.8508288,39.2777115
196,1.7029525,2.8665636,39.5841156
196.042,1.6935003,2.8508288,39.3950999
196.083,1.6982264,2.8586962,39.4085707
196.125,1.6982264,2.8586962,39.4896502
196.167,1.6982264,2.8586962,39.5718051
196.208,1.6982264,2.8586962,39.7488216
196.25,1.6982264,2.8586962,39.3348775
196.292,1.6982264,2.8586962,39.5901152
196.333,1.6982264,2.8586962,39.43888
196.375,1.6935003,2.8508288,39.4579259
196.417,1.7029525,2.8665636,39.6840712
196.458,1.6935003,2.8508288,39.2592882
196.5,1.6793503,2.8272549,39.1600967
196.542,1.6982264,2.8586962,39.5646169
196.583,1.6982264,2.8586962,39.5372791
196.625,1.6982264,2.8586962,39.0634239
196.667,1.6982264,2.8586962,39.1413338
196.708,1.6982264,2.8586962,39.24927
196.75,1.6982264,2.8586962,39.2531188
196.792,1.6982264,2.8586962,39.308983
196.833,1.6935003,2.8508288,39.0731025
196.875,1.7029525,2.8665636,39.3549422
196.917,1.6935003,2.8508288,38.711004
196.958,1.6982264,2.8586962,39.0122858
197,1.6982264,2.8586962,39.2466381
197.042,1.6982264,2.8586962,39.1309477
197.083,1.6982264,2.8586962,39.2326579
197.125,1.6982264,2.8586962,39.1327872
197.167,1.6935003,2.8508288,39.2609296
197.208,1.6982264,2.8586962,39.3813744
197.25,1.6982264,2.8586962,39.0444629
197.292,1.6982264,2.8586962,38.9434036
197.333,1.6982264,2.8586962,39.1024779
197.375,1.6982264,2.8586962,39.358225
197.417,1.6982264,2.8586962,39.3019363
197.458,1.6982264,2.8586962,39.1917078
197.5,1.6935003,2.8225288,39.1726619
197.542,1.6982264,2.8586962,38.9036138
197.583,1.7029525,2.8665636,39.6465171
197.625,1.6935003,2.8508288,39.0325203
197.667,1.6982264,2.8586962,39.0594053
197.708,1.6982264,2.8586962,39.4016938
197.75,1.6982264,2.8586962,39.1156374
197.792,1.6982264,2.8586962,39.116826
197.833,1.6982264,2.8586962,39.1701149
197.875,1.6935003,2.8508288,39.018342
197.917,1.6982264,2.8586962,39.159559
197.958,1.6982264,2.8586962,39.1711054
198,1.6982264,2.8586962,38.9895892
198.042,1.6982264,2.8586962,39.0333976
198.083,1.6982264,2.8586962,38.9534784
198.125,1.6982264,2.8586962,39.0331995
198.167,1.6982264,2.8586962,39.1823122
198.208,1.6935003,2.8508288,39.5550515
198.25,1.7029525,2.8665636,44.8248511
198.292,1.6935003,2.8508288,41.0183596
198.333,1.6982264,2.8586962,40.0518863
198.375,1.6982264,2.8586962,41.9877195
198.417,1.6982264,2.8586962,43.6817575
198.458,1.6982264,2.8586962,45.8302369
198.5,1.6982264,2.8586962,45.1062663
198.542,1.6982264,2.8586962,46.7177532
198.583,1.6935003,2.8508288,46.9864617
198.625,1.6982264,2.8586962,43.2091192
198.667,1.7029525,2.8665636,43.3543831
198.708,1.6935003,2.8508288,40.2583631
198.75,1.6982264,2.8586962,41.662694
198.792,1.6982264,2.8586962,39.01155
198.833,1.6982264,2.8586962,38.9880044
198.875,1.6982264,2.8586962,39.1763692
198.917,1.6935003,2.8508288,39.0898561
198.958,1.7029525,2.8665636,39.2544772
199,1.6935003,2.8508288,39.0562923
199.042,1.6982264,2.8586962,39.2208851
199.083,1.6982264,2.8586962,39.1136847
199.125,1.6982264,2.8586962,39.1851988
199.167,1.6982264,2.8586962,39.1277215
199.208,1.6982264,2.8586962,38.9543557
199.25,1.6935003,2.8508288,39.1512388
199.292,1.7029525,2.8665636,39.4086273
199.333,1.6935003,2.8508288,39.098997
199.375,1.6982264,2.8586962,39.2724194
199.417,1.6982264,2.8586962,39.2513076
199.458,1.6982264,2.8586962,39.0521039
199.5,1.6982264,2.8586962,39.1043457
199.542,1.6982264,2.8586962,39.3354435
199.583,1.6982264,2.8586962,39.4009863
199.625,1.6982264,2.8586962,39.2994742
199.667,1.6935003,2.8508288,39.0564904
199.708,1.6982264,2.8586962,39.3048229
199.75,1.6982264,2.8586962,40.6309043
199.792,1.6982264,2.8586962,42.3111602
199.833,1.6982264,2.8586962,42.0949199
199.875,1.6982264,2.8586962,43.7127743
199.917,1.6982264,2.8586962,88.8698391
199.958,1.6935003,2.8382636,88.3929841
200,1.7029525,2.8665636,41.2582587
200.042,1.6935003,2.8508288,48.4580051
200.083,1.6982264,2.8586962,49.569714
200.125,1.6982264,2.8586962,49.6586892
200.167,1.6982264,2.8586962,49.6388226
200.208,1.6982264,2.8586962,49.5917031
200.25,1.6982264,2.8586962,49.5853356
200.292,1.6982264,2.8586962,47.2863851
200.333,1.6935003,2.8508288,5.0554554
200.375,1.6982264,2.8586962,3.2056259
200.417,1.6982264,2.8586962,8.6708087
200.458,1.6982264,2.8586962,1.0785413
200.5,1.6982264,2.8586962,0.8616501
200.542,1.6982264,2.8586962,3.7776538
200.583,1.6982264,2.8586962,46.0581934
200.625,1.6982264,2.8586962,49.839413
200.667,1.6982264,2.8586962,49.8468842
200.708,1.6935003,2.8508288,49.7269771
200.75,1.6982264,2.8586962,49.7402215
200.792,1.6982264,2.8586962,49.8556289
200.833,1.6982264,2.8586962,49.155119
200.875,1.6982264,2.8586962,49.8446202
200.917,1.6982264,2.8586962,49.9190775
200.958,1.6982264,2.8586962,49.7039975
201,1.6982264,2.8586962,49.726779
201.042,1.6935003,2.8508288,49.620937
201.083,1.7029525,2.8665636,49.9021541
201.125,1.6935003,2.8508288,49.576223
201.167,1.6982264,2.8586962,49.6212483
201.208,1.6982264,2.8586962,49.7467022
201.25,1.6982264,2.8586962,49.8970318
201.292,1.6935003,2.8508288,48.0356842
201.333,1.7029525,2.8665636,19.3046752
201.375,1.6935003,2.8508288,4.361313
201.417,1.6982264,2.8586962,4.4365344
201.458,1.6982264,2.8586962,3.5765823
201.5,1.6982264,2.8586962,7.9898541
201.542,1.6982264,2.8586962,7.5044242
201.583,1.6982264,2.8586962,47.7388738
201.625,1.6982264,2.8586962,49.5785436
201.667,1.6982264,2.8586962,49.5111896
201.708,1.6982264,2.8586962,49.5045957
201.75,1.6982264,2.8586962,49.4134414
201.792,1.6935003,2.8508288,49.5758834
201.833,1.6982264,2.8586962,49.5144158
201.875,1.6982264,2.8586962,49.6555479
201.917,1.6982264,2.8586962,49.6304458
201.958,1.6982264,2.8586962,49.6118527
202,1.6982264,2.8586962,49.7186286
202.042,1.6935003,2.8508288,49.5223398
202.083,1.7029525,2.8665636,49.5862412
202.125,1.6935003,2.8508288,49.6664434
202.167,1.6982264,2.8586962,49.6033061
202.208,1.6982264,2.8586962,49.5056145
202.25,1.6982264,2.8586962,47.0190916
202.292,1.6982264,2.8586962,3.1835519
202.333,1.6982264,2.8586962,0.8765359
202.375,1.6935003,2.8508288,0.8658385
202.417,1.6982264,2.8586962,0.8762812
202.458,1.7029525,2.8665636,0.8572919
202.5,1.6935003,2.8508288,2.3036766
202.542,1.6982264,2.8586962,8.1748229
202.583,1.6982264,2.8586962,47.8652333
202.625,1.6982264,2.8586962,49.8487237
202.667,1.6982264,2.8586962,49.6847818
202.708,1.6982264,2.8586962,49.9619237
202.75,1.6935003,2.8508288,49.634804
202.792,1.6982264,2.8586962,49.9221056
202.833,1.6982264,2.8586962,49.9255299
202.875,1.6982264,2.8586962,47.4605999
202.917,1.6982264,2.8586962,42.1077681
202.958,1.6982264,2.8586962,49.2961945
203,1.6982264,2.8586962,39.7078432
203.042,1.6935003,2.8508288,39.1567856
203.083,1.6982264,2.8586962,39.3859873
203.125,1.6982264,2.8586962,39.5517404
203.167,1.6982264,2.8586962,39.5909925
203.208,1.6982264,2.8586962,39.6049161
203.25,1.6935003,2.8508288,37.8591457
203.292,1.6982264,2.8586962,3.0683709
203.333,1.6982264,2.8586962,0.8690647
203.375,1.6982264,2.8586962,0.8760265
203.417,1.6982264,2.8586962,0.8832147
203.458,1.6982264,2.8586962,0.878432
203.5,1.6982264,2.8586962,0.8736493
203.542,1.6935003,2.8508288,1.9653501
203.583,1.6982264,2.8586962,5.0982733
203.625,1.6982264,2.8586962,47.4257909
203.667,1.6982264,2.8586962,49.5584789
203.708,1.6982264,2.8586962,49.6289176
203.75,1.6982264,2.8586962,49.5870336
203.792,1.6935003,2.8508288,49.6299081
203.833,1.7029525,2.8665636,49.8661565
203.875,1.6982264,2.8586962,48.8199055
203.917,1.6935003,2.8508288,41.183292
203.958,1.6982264,2.8586962,38.9573555
204,1.6982264,2.8586962,38.860994
204.042,1.6982264,2.8586962,38.7018065
204.083,1.6982264,2.8586962,38.7018348
204.125,1.6982264,2.8586962,38.7108342
204.167,1.6982264,2.8586962,38.6976464
204.208,1.6982264,2.8586962,38.9009253
204.25,1.6935003,2.8508288,38.7513032
204.292,1.6982264,2.8586962,39.3291892
204.333,1.6982264,2.8586962,20.0339662
204.375,1.6982264,2.8586962,18.3742844
204.417,1.6982264,2.8586962,18.6005995
204.458,1.6982264,2.8586962,18.9505856
204.5,1.6982264,2.8586962,18.979961
204.542,1.6935003,2.8508288,19.6640852
204.583,1.7029525,2.8665636,38.4227968
204.625,1.6935003,2.8508288,39.078621
204.667,1.6982264,2.8303962,40.7597259
204.708,1.6982264,2.8586962,51.3762445
204.75,1.6982264,2.8586962,52.4103548
204.792,1.6982264,2.8586962,53.3966947
204.833,1.6935003,2.8508288,89.6335429
204.875,1.7029525,2.8665636,90.0156778
204.917,1.6982264,2.8586962,51.7065621
204.958,1.6935003,2.8508288,44.9748694
205,1.6982264,2.8586962,14.4843362
205.042,1.6982264,2.8586962,12.0415085
205.083,1.6982264,2.8586962,17.9990264
205.125,1.6982264,2.8586962,18.6860089
205.167,1.6982264,2.8586962,18.8004824
205.208,1.6982264,2.8586962,20.1259129
205.25,1.6935003,2.8508288,48.488654
205.292,1.6982264,2.8586962,47.4699955
205.333,1.6982264,2.8586962,19.7574186
205.375,1.6982264,2.8586962,18.648285
205.417,1.6982264,2.8303962,18.7685317
205.458,1.6982264,2.8586962,18.7771632
205.5,1.6935003,2.8508288,18.671491
205.542,1.6982264,2.8586962,20.7809447
205.583,1.6982264,2.8586962,38.8044223
205.625,1.6982264,2.8586962,38.8006584
205.667,1.6982264,2.8586962,38.7814144
205.708,1.6982264,2.8586962,46.7577977
205.75,1.6982264,2.8586962,46.8365566
205.792,1.6982264,2.8586962,44.5899328
205.833,1.6982264,2.8586962,49.643294
205.875,1.6935003,2.8508288,49.4012724
205.917,1.7029525,2.8665636,49.5621579
205.958,1.6935003,2.8508288,49.0376174
206,1.6982264,2.8586962,42.9089411
206.042,1.6982264,2.8586962,42.3458277
206.083,1.6982264,2.8586962,42.5499556
206.125,1.6935003,2.8508288,42.3924944
206.167,1.7029525,2.8665636,40.6347814
206.208,1.6935003,2.8508288,3.1740714
206.25,1.6982264,2.8586962,0.8832147
206.292,1.6982264,2.8586962,0.883243
206.333,1.6982264,2.8586962,0.8760265
206.375,1.6982264,2.8586962,0.8685836
206.417,1.6982264,2.8586962,0.8690647
206.458,1.6982264,2.8586962,0.8724324
206.5,1.6982264,2.8586962,0.8904312
206.542,1.6982264,2.8586962,3.8146136
206.583,1.6982264,2.8586962,37.8987657
206.625,1.6982264,2.8586962,39.2952575
206.667,1.6935003,2.8508288,38.7976586
206.708,1.6982264,2.8586962,39.1476447
206.75,1.6982264,2.8586962,38.9880044
206.792,1.6982264,2.8586962,39.0526699
206.833,1.6982264,2.8586962,38.9778164
206.875,1.6982264,2.8586962,39.2182815
206.917,1.6982264,2.8586962,39.1750957
206.958,1.6935003,2.8508288,39.2105556
207,1.7029525,2.8665636,47.6192497
207.042,1.6935003,2.8508288,49.7956329
207.083,1.6982264,2.8586962,49.8396111
207.125,1.6982264,2.8586962,49.941293
207.167,1.6982264,2.8586962,49.9058331
207.208,1.6982264,2.8586962,49.8168579
207.25,1.6982264,2.8586962,47.3964438
207.292,1.6935003,2.8508288,3.3468146
207.333,1.7029525,2.8665636,0.8497641
207.375,1.6935003,2.8508288,0.8516885
207.417,1.6982264,2.8586962,0.8738757
207.458,1.6982264,2.8586962,0.8762529
207.5,1.6982264,2.8586962,0.897393
207.542,1.6982264,2.8586962,0.8690647
207.583,1.6982264,2.8586962,6.6772718
207.625,1.6935003,2.8508288,87.1678205
207.667,1.6982264,2.8586962,88.5262205
207.708,1.7029525,2.8665636,41.4779233
207.75,1.6935003,2.8508288,38.6562718
207.792,1.6982264,2.8586962,38.6436783
207.833,1.6982264,2.8586962,38.7794334
207.875,1.6982264,2.8586962,47.2673958
207.917,1.6982264,2.8586962,49.4540802
207.958,1.6982264,2.8586962,49.1085655
208,1.6935003,2.8508288,49.3409934
208.042,1.7029525,2.8665636,49.7468437
208.083,1.6935003,2.8508288,49.3582564
208.125,1.6982264,2.8586962,49.4900212
208.167,1.6982264,2.8586962,49.4856064
208.208,1.6982264,2.8586962,49.620088
208.25,1.6982264,2.8586962,47.162516
208.292,1.6935003,2.8508288,3.1937399
208.333,1.6982264,2.8586962,0.9060245
208.375,1.6982264,2.8586962,0.8961761
208.417,1.6982264,2.8586962,2.138348
208.458,1.6982264,2.8586962,4.7398255
208.5,1.6982264,2.8586962,37.7751796
208.542,1.6935003,2.8508288,39.2237151
208.583,1.7029525,2.8665636,39.1318816
208.625,1.6935003,2.8508288,42.3643076
208.667,1.6982264,2.8586962,89.8954877
208.708,1.6982264,2.8586962,92.4358655
208.75,1.6982264,2.8586962,92.4399407
208.792,1.6982264,2.8586962,91.7435626
208.833,1.6982264,2.8586962,89.2342016
208.875,1.6935003,2.8508288,51.5745143
208.917,1.6982264,2.8586962,49.616409
208.958,1.6982264,2.8586962,49.5270376
209,1.6982264,2.8586962,49.5321599
209.042,1.6982264,2.8586962,49.4348645
209.083,1.6982264,2.8586962,49.4775409
209.125,1.6982264,2.8586962,49.5319052
209.167,1.6982264,2.8586962,49.5731949
209.208,1.6935003,2.8508288,49.3490589
209.25,1.6982264,2.8586962,47.2642828
209.292,1.6982264,2.8586962,3.4618541
209.333,1.6982264,2.8586962,0.8834694
209.375,1.6982264,2.8586962,0.8616501
209.417,1.6982264,2.8586962,0.8736493
209.458,1.6982264,2.8586962,0.8858749
209.5,1.6982264,2.8586962,0.8765076
209.542,1.6935003,2.8508288,3.6758021
209.583,1.7029525,2.8665636,44.1195868
209.625,1.6935003,2.8508288,49.7476644
209.667,1.6982264,2.8586962,49.8049719
209.708,1.6982264,2.8586962,49.7688328
209.75,1.6982264,2.8586962,49.8502519
209.792,1.6982264,2.8586962,53.55209
209.833,1.6982264,2.8586962,88.3634672
209.875,1.6982264,2.8586962,53.6979482
209.917,1.6982264,2.8586962,49.7890673
209.958,1.6935003,2.8508288,49.7195342
210,1.7029525,2.8665636,50.0397204
210.042,1.6935003,2.8508288,49.7843695
210.083,1.6982264,2.8586962,49.9391988
210.125,1.6982264,2.8586962,49.9098517
210.167,1.6982264,2.8586962,49.8158674
210.208,1.6935003,2.8508288,49.686876
210.25,1.6982264,2.8586962,49.7126856
210.292,1.6982264,2.8586962,49.8468559
210.333,1.6982264,2.8586962,47.2924696
210.375,1.6982264,2.8586962,5.8984841
210.417,1.6982264,2.8586962,11.6328848
210.458,1.6982264,2.8586962,12.1127396
210.5,1.6982264,2.8586962,1.2719435
210.542,1.6935003,2.8508288,3.4728911
210.583,1.7029525,2.8665636,76.7046879
210.625,1.6935003,2.8508288,66.0167401
210.667,1.6982264,2.8586962,72.9154877
210.708,1.6982264,2.8586962,40.8659924
210.75,1.6982264,2.8586962,38.8772665
210.792,1.6982264,2.8586962,48.9438595
210.833,1.6982264,2.8586962,49.5699404
210.875,1.6935003,2.8508288,49.3303243
210.917,1.6982264,2.8586962,49.5523944
210.958,1.6982264,2.8586962,49.4813897
211,1.6982264,2.8586962,49.6380868
211.042,1.6982264,2.8586962,49.6437751
211.083,1.6982264,2.8586962,49.6464636
211.125,1.6982264,2.8586962,49.5252547
211.167,1.6982264,2.8586962,49.7285619
211.208,1.6935003,2.8508288,49.4800879
211.25,1.6982264,2.8586962,47.2289078
211.292,1.7029525,2.8665636,3.3069965
211.333,1.6935003,2.8508288,0.8591314
211.375,1.6982264,2.8586962,0.8486604
211.417,1.6982264,2.8586962,0.8587635
211.458,1.6982264,2.8586962,0.8558769
211.5,1.6982264,2.8586962,0.8688383
211.542,1.6935003,2.8508288,3.8008315
211.583,1.7029525,2.8665636,37.9251979
211.625,1.6935003,2.8508288,49.3276641
211.667,1.6982264,2.8586962,49.7287883
211.708,1.6982264,2.8586962,49.7342785
211.75,1.6982264,2.8586962,49.8710807
211.792,1.6982264,2.8586962,48.8290181
211.833,1.6982264,2.8586962,49.3160045
211.875,1.6982264,2.8586962,49.8012646
211.917,1.6935003,2.8508288,49.6609532
211.958,1.6982264,2.8586962,48.1446392
212,1.6982264,2.8586962,17.3038935
212.042,1.6982264,2.8586962,16.051194
212.083,1.6982264,2.8586962,16.1368581
212.125,1.6982264,2.8586962,16.2155604
212.167,1.6982264,2.8586962,16.3665126
212.208,1.6935003,2.8508288,16.4292254
212.25,1.6982264,2.8586962,16.1996841
212.292,1.6982264,2.8586962,15.6843411
212.333,1.6982264,2.8586962,3.6790283
212.375,1.6982264,2.8586962,3.6259941
212.417,1.6982264,2.8586962,3.9067301
212.458,1.6982264,2.8586962,7.1764272
212.5,1.6982264,2.8586962,54.502687
212.542,1.6935003,2.8508288,58.9155909
212.583,1.6982264,2.8586962,7.9157364
212.625,1.6982264,2.8586962,8.6103316
212.667,1.6982264,2.8586962,88.4266894
212.708,1.6982264,2.8586962,91.4537706
212.75,1.6982264,2.8586962,88.561737
212.792,1.6982264,2.8586962,41.0122185
212.833,1.6982264,2.8586962,38.8073372
212.875,1.6935003,2.8508288,38.5290067
212.917,1.6982264,2.8586962,38.653272
212.958,1.6982264,2.8586962,38.5390815
213,1.6982264,2.8586962,48.7534854
213.042,1.6982264,2.8586962,49.5271508
213.083,1.6982264,2.8586962,49.5541207
213.125,1.6982264,2.8586962,49.5752042
213.167,1.6982264,2.8586962,49.6417092
213.208,1.6982264,2.8586962,49.5257075
213.25,1.6982264,2.8586962,46.6780766
213.292,1.6935003,2.8508288,37.2565538
213.333,1.6982264,2.8586962,2.9949324
213.375,1.6982264,2.8586962,0.8928367
213.417,1.6982264,2.8586962,7.3254267
213.458,1.6982264,2.8586962,18.8160191
213.5,1.6982264,2.8586962,18.9751783
213.542,1.6982264,2.8586962,19.8393754
213.583,1.6935003,2.8508288,38.4803873
213.625,1.6982264,2.8586962,39.1670302
213.667,1.6982264,2.8586962,44.3455906
213.708,1.6982264,2.8586962,87.9015546
213.75,1.6982264,2.8586962,41.4634903
213.792,1.6935003,2.8508288,38.9658738
213.833,1.7029525,2.8665636,39.2634766
213.875,1.6935003,2.8508288,47.3217884
213.917,1.7029525,2.8665636,49.8903247
213.958,1.6935003,2.8508288,49.7161665
214,1.6982264,2.8586962,49.9493019
214.042,1.6982264,2.8586962,49.9056633
214.083,1.6982264,2.8586962,49.8325361
214.125,1.6982264,2.8586962,49.8689582
214.167,1.6935003,2.8508288,49.8235084
214.208,1.6982264,2.8586962,48.0057145
214.25,1.6982264,2.8586962,17.2256723
214.292,1.6982264,2.8586962,15.3608438
214.333,1.6982264,2.8586962,2.2175314
214.375,1.6982264,2.8586962,0.8400572
214.417,1.6982264,2.8586962,0.8832147
214.458,1.6935003,2.8508288,0.8701401
214.5,1.7029525,2.8665636,0.8962893
214.542,1.6935003,2.8508288,3.4148195
214.583,1.6982264,2.8586962,38.8395143
214.625,1.6982264,2.8586962,51.4513527
214.667,1.6982264,2.8586962,89.4205571
214.708,1.6982264,2.8586962,62.8128971
214.75,1.6982264,2.8586962,60.4093781
214.792,1.6982264,2.8586962,90.882054
214.833,1.6982264,2.8586962,92.6696518
214.875,1.6935003,2.8508288,91.824444
214.917,1.7029525,2.8665636,89.4748365
214.958,1.6935003,2.8508288,51.4199397
215,1.6982264,2.8586962,49.6279554
215.042,1.6982264,2.8586962,49.5485739
