$Trinity Br1 inflow year 2019 updated YC 06/01/23,
",,,",
Jday,USBR TL Inflow (QI)
117.708,127.7077729
117.75,127.7077729
117.792,127.7077729
117.833,127.7077729
117.875,127.7077729
117.917,127.7077729
117.958,127.7077729
118,116.1829251
118.042,116.1829251
118.083,116.1829251
118.125,116.1829251
118.167,116.1829251
118.208,116.1829251
118.25,116.1829251
118.292,116.1829251
118.333,116.1829251
118.375,116.1829251
118.417,116.1829251
118.458,116.1829251
118.5,116.1829251
118.542,116.1829251
118.583,116.1829251
118.625,116.1829251
118.667,116.1829251
118.708,116.1829251
118.75,116.1829251
118.792,116.1829251
118.833,116.1829251
118.875,116.1829251
118.917,116.1829251
118.958,116.1829251
119,105.4509415
119.042,105.4509415
119.083,105.4509415
119.125,105.4509415
119.167,105.4509415
119.208,105.4509415
119.25,105.4509415
119.292,105.4509415
119.333,105.4509415
119.375,105.4509415
119.417,105.4509415
119.458,105.4509415
119.5,105.4509415
119.542,105.4509415
119.583,105.4509415
119.625,105.4509415
119.667,105.4509415
119.708,105.4509415
119.75,105.4509415
119.792,105.4509415
119.833,105.4509415
119.875,105.4509415
119.917,105.4509415
119.958,105.4509415
120,100.5521733
120.042,100.5521733
120.083,100.5521733
120.125,100.5521733
120.167,100.5521733
120.208,100.5521733
120.25,100.5521733
120.292,100.5521733
120.333,100.5521733
120.375,100.5521733
120.417,100.5521733
120.458,100.5521733
120.5,100.5521733
120.542,100.5521733
120.583,100.5521733
120.625,100.5521733
120.667,100.5521733
120.708,100.5521733
120.75,100.5521733
120.792,100.5521733
120.833,100.5521733
120.875,100.5521733
120.917,100.5521733
120.958,100.5521733
121,91.29265185
121.042,91.29265185
121.083,91.29265185
121.125,91.29265185
121.167,91.29265185
121.208,91.29265185
121.25,91.29265185
121.292,91.29265185
121.333,91.29265185
121.375,91.29265185
121.417,91.29265185
121.458,91.29265185
121.5,91.29265185
121.542,91.29265185
121.583,91.29265185
121.625,91.29265185
121.667,91.29265185
121.708,91.29265185
121.75,91.29265185
121.792,91.29265185
121.833,91.29265185
121.875,91.29265185
121.917,91.29265185
121.958,91.29265185
122,75.43536741
122.042,75.43536741
122.083,75.43536741
122.125,75.43536741
122.167,75.43536741
122.208,75.43536741
122.25,75.43536741
122.292,75.43536741
122.333,75.43536741
122.375,75.43536741
122.417,75.43536741
122.458,75.43536741
122.5,75.43536741
122.542,75.43536741
122.583,75.43536741
122.625,75.43536741
122.667,75.43536741
122.708,75.43536741
122.75,75.43536741
122.792,75.43536741
122.833,75.43536741
122.875,75.43536741
122.917,75.43536741
122.958,75.43536741
123,75.46368399
123.042,75.46368399
123.083,75.46368399
123.125,75.46368399
123.167,75.46368399
123.208,75.46368399
123.25,75.46368399
123.292,75.46368399
123.333,75.46368399
123.375,75.46368399
123.417,75.46368399
123.458,75.46368399
123.5,75.46368399
123.542,75.46368399
123.583,75.46368399
123.625,75.46368399
123.667,75.46368399
123.708,75.46368399
123.75,75.46368399
123.792,75.46368399
123.833,75.46368399
123.875,75.46368399
123.917,75.46368399
123.958,75.46368399
124,83.78875832
124.042,83.78875832
124.083,83.78875832
124.125,83.78875832
124.167,83.78875832
124.208,83.78875832
124.25,83.78875832
124.292,83.78875832
124.333,83.78875832
124.375,83.78875832
124.417,83.78875832
124.458,83.78875832
124.5,83.78875832
124.542,83.78875832
124.583,83.78875832
124.625,83.78875832
124.667,83.78875832
124.708,83.78875832
124.75,83.78875832
124.792,83.78875832
124.833,83.78875832
124.875,83.78875832
124.917,83.78875832
124.958,83.78875832
125,96.53121903
125.042,96.53121903
125.083,96.53121903
125.125,96.53121903
125.167,96.53121903
125.208,96.53121903
125.25,96.53121903
125.292,96.53121903
125.333,96.53121903
125.375,96.53121903
125.417,96.53121903
125.458,96.53121903
125.5,96.53121903
125.542,96.53121903
125.583,96.53121903
125.625,96.53121903
125.667,96.53121903
125.708,96.53121903
125.75,96.53121903
125.792,96.53121903
125.833,96.53121903
125.875,96.53121903
125.917,96.53121903
125.958,96.53121903
126,104.7713436
126.042,104.7713436
126.083,104.7713436
126.125,104.7713436
126.167,104.7713436
126.208,104.7713436
126.25,104.7713436
126.292,104.7713436
126.333,104.7713436
126.375,104.7713436
126.417,104.7713436
126.458,104.7713436
126.5,104.7713436
126.542,104.7713436
126.583,104.7713436
126.625,104.7713436
126.667,104.7713436
126.708,104.7713436
126.75,104.7713436
126.792,104.7713436
126.833,104.7713436
126.875,104.7713436
126.917,104.7713436
126.958,104.7713436
127,109.1320968
127.042,109.1320968
127.083,109.1320968
127.125,109.1320968
127.167,109.1320968
127.208,109.1320968
127.25,109.1320968
127.292,109.1320968
127.333,109.1320968
127.375,109.1320968
127.417,109.1320968
127.458,109.1320968
127.5,109.1320968
127.542,109.1320968
127.583,109.1320968
127.625,109.1320968
127.667,109.1320968
127.708,109.1320968
127.75,109.1320968
127.792,109.1320968
127.833,109.1320968
127.875,109.1320968
127.917,109.1320968
127.958,109.1320968
128,112.1902874
128.042,112.1902874
128.083,112.1902874
128.125,112.1902874
128.167,112.1902874
128.208,112.1902874
128.25,112.1902874
128.292,112.1902874
128.333,112.1902874
128.375,112.1902874
128.417,112.1902874
128.458,112.1902874
128.5,112.1902874
128.542,112.1902874
128.583,112.1902874
128.625,112.1902874
128.667,112.1902874
128.708,112.1902874
128.75,112.1902874
128.792,112.1902874
128.833,112.1902874
128.875,112.1902874
128.917,112.1902874
128.958,112.1902874
129,112.0770211
129.042,112.0770211
129.083,112.0770211
129.125,112.0770211
129.167,112.0770211
129.208,112.0770211
129.25,112.0770211
129.292,112.0770211
129.333,112.0770211
129.375,112.0770211
129.417,112.0770211
129.458,112.0770211
129.5,112.0770211
129.542,112.0770211
129.583,112.0770211
129.625,112.0770211
129.667,112.0770211
129.708,112.0770211
129.75,112.0770211
129.792,112.0770211
129.833,112.0770211
129.875,112.0770211
129.917,112.0770211
129.958,112.0770211
130,106.498655
130.042,106.498655
130.083,106.498655
130.125,106.498655
130.167,106.498655
130.208,106.498655
130.25,106.498655
130.292,106.498655
130.333,106.498655
130.375,106.498655
130.417,106.498655
130.458,106.498655
130.5,106.498655
130.542,106.498655
130.583,106.498655
130.625,106.498655
130.667,106.498655
130.708,106.498655
130.75,106.498655
130.792,106.498655
130.833,106.498655
130.875,106.498655
130.917,106.498655
130.958,106.498655
131,101.4583038
131.042,101.4583038
131.083,101.4583038
131.125,101.4583038
131.167,101.4583038
131.208,101.4583038
131.25,101.4583038
131.292,101.4583038
131.333,101.4583038
131.375,101.4583038
131.417,101.4583038
131.458,101.4583038
131.5,101.4583038
131.542,101.4583038
131.583,101.4583038
131.625,101.4583038
131.667,101.4583038
131.708,101.4583038
131.75,101.4583038
131.792,101.4583038
131.833,101.4583038
131.875,101.4583038
131.917,101.4583038
131.958,101.4583038
132,105.3093586
132.042,105.3093586
132.083,105.3093586
132.125,105.3093586
132.167,105.3093586
132.208,105.3093586
132.25,105.3093586
132.292,105.3093586
132.333,105.3093586
132.375,105.3093586
132.417,105.3093586
132.458,105.3093586
132.5,105.3093586
132.542,105.3093586
132.583,105.3093586
132.625,105.3093586
132.667,105.3093586
132.708,105.3093586
132.75,105.3093586
132.792,105.3093586
132.833,105.3093586
132.875,105.3093586
132.917,105.3093586
132.958,105.3093586
133,98.68327906
133.042,98.68327906
133.083,98.68327906
133.125,98.68327906
133.167,98.68327906
133.208,98.68327906
133.25,98.68327906
133.292,98.68327906
133.333,98.68327906
133.375,98.68327906
133.417,98.68327906
133.458,98.68327906
133.5,98.68327906
133.542,98.68327906
133.583,98.68327906
133.625,98.68327906
133.667,98.68327906
133.708,98.68327906
133.75,98.68327906
133.792,98.68327906
133.833,98.68327906
133.875,98.68327906
133.917,98.68327906
133.958,98.68327906
134,88.09287838
134.042,88.09287838
134.083,88.09287838
134.125,88.09287838
134.167,88.09287838
134.208,88.09287838
134.25,88.09287838
134.292,88.09287838
134.333,88.09287838
134.375,88.09287838
134.417,88.09287838
134.458,88.09287838
134.5,88.09287838
134.542,88.09287838
134.583,88.09287838
134.625,88.09287838
134.667,88.09287838
134.708,88.09287838
134.75,88.09287838
134.792,88.09287838
134.833,88.09287838
134.875,88.09287838
134.917,88.09287838
134.958,88.09287838
135,146.3683987
135.042,146.3683987
135.083,146.3683987
135.125,146.3683987
135.167,146.3683987
135.208,146.3683987
135.25,146.3683987
135.292,146.3683987
135.333,146.3683987
135.375,146.3683987
135.417,146.3683987
135.458,146.3683987
135.5,146.3683987
135.542,146.3683987
135.583,146.3683987
135.625,146.3683987
135.667,146.3683987
135.708,146.3683987
135.75,146.3683987
135.792,146.3683987
135.833,146.3683987
135.875,146.3683987
135.917,146.3683987
135.958,146.3683987
136,257.5959224
136.042,257.5959224
136.083,257.5959224
136.125,257.5959224
136.167,257.5959224
136.208,257.5959224
136.25,257.5959224
136.292,257.5959224
136.333,257.5959224
136.375,257.5959224
136.417,257.5959224
136.458,257.5959224
136.5,257.5959224
136.542,257.5959224
136.583,257.5959224
136.625,257.5959224
136.667,257.5959224
136.708,257.5959224
136.75,257.5959224
136.792,257.5959224
136.833,257.5959224
136.875,257.5959224
136.917,257.5959224
136.958,257.5959224
137,120.3171457
137.042,120.3171457
137.083,120.3171457
137.125,120.3171457
137.167,120.3171457
137.208,120.3171457
137.25,120.3171457
137.292,120.3171457
137.333,120.3171457
137.375,120.3171457
137.417,120.3171457
137.458,120.3171457
137.5,120.3171457
137.542,120.3171457
137.583,120.3171457
137.625,120.3171457
137.667,120.3171457
137.708,120.3171457
137.75,120.3171457
137.792,120.3171457
137.833,120.3171457
137.875,120.3171457
137.917,120.3171457
137.958,120.3171457
138,100.8353391
138.042,100.8353391
138.083,100.8353391
138.125,100.8353391
138.167,100.8353391
138.208,100.8353391
138.25,100.8353391
138.292,100.8353391
138.333,100.8353391
138.375,100.8353391
138.417,100.8353391
138.458,100.8353391
138.5,100.8353391
138.542,100.8353391
138.583,100.8353391
138.625,100.8353391
138.667,100.8353391
138.708,100.8353391
138.75,100.8353391
138.792,100.8353391
138.833,100.8353391
138.875,100.8353391
138.917,100.8353391
138.958,100.8353391
139,93.04827977
139.042,93.04827977
139.083,93.04827977
139.125,93.04827977
139.167,93.04827977
139.208,93.04827977
139.25,93.04827977
139.292,93.04827977
139.333,93.04827977
139.375,93.04827977
139.417,93.04827977
139.458,93.04827977
139.5,93.04827977
139.542,93.04827977
139.583,93.04827977
139.625,93.04827977
139.667,93.04827977
139.708,93.04827977
139.75,93.04827977
139.792,93.04827977
139.833,93.04827977
139.875,93.04827977
139.917,93.04827977
139.958,93.04827977
140,103.9784794
140.042,103.9784794
140.083,103.9784794
140.125,103.9784794
140.167,103.9784794
140.208,103.9784794
140.25,103.9784794
140.292,103.9784794
140.333,103.9784794
140.375,103.9784794
140.417,103.9784794
140.458,103.9784794
140.5,103.9784794
140.542,103.9784794
140.583,103.9784794
140.625,103.9784794
140.667,103.9784794
140.708,103.9784794
140.75,103.9784794
140.792,103.9784794
140.833,103.9784794
140.875,103.9784794
140.917,103.9784794
140.958,103.9784794
141,72.60370947
141.042,72.60370947
141.083,72.60370947
141.125,72.60370947
141.167,72.60370947
141.208,72.60370947
141.25,72.60370947
141.292,72.60370947
141.333,72.60370947
141.375,72.60370947
141.417,72.60370947
141.458,72.60370947
141.5,72.60370947
141.542,72.60370947
141.583,72.60370947
141.625,72.60370947
141.667,72.60370947
141.708,72.60370947
141.75,72.60370947
141.792,72.60370947
141.833,72.60370947
141.875,72.60370947
141.917,72.60370947
141.958,72.60370947
142,66.91207702
142.042,66.91207702
142.083,66.91207702
142.125,66.91207702
142.167,66.91207702
142.208,66.91207702
142.25,66.91207702
142.292,66.91207702
142.333,66.91207702
142.375,66.91207702
142.417,66.91207702
142.458,66.91207702
142.5,66.91207702
142.542,66.91207702
142.583,66.91207702
142.625,66.91207702
142.667,66.91207702
142.708,66.91207702
142.75,66.91207702
142.792,66.91207702
142.833,66.91207702
142.875,66.91207702
142.917,66.91207702
142.958,66.91207702
143,67.84652414
143.042,67.84652414
143.083,67.84652414
143.125,67.84652414
143.167,67.84652414
143.208,67.84652414
143.25,67.84652414
143.292,67.84652414
143.333,67.84652414
143.375,67.84652414
143.417,67.84652414
143.458,67.84652414
143.5,67.84652414
143.542,67.84652414
143.583,67.84652414
143.625,67.84652414
143.667,67.84652414
143.708,67.84652414
143.75,67.84652414
143.792,67.84652414
143.833,67.84652414
143.875,67.84652414
143.917,67.84652414
143.958,67.84652414
144,68.7243381
144.042,68.7243381
144.083,68.7243381
144.125,68.7243381
144.167,68.7243381
144.208,68.7243381
144.25,68.7243381
144.292,68.7243381
144.333,68.7243381
144.375,68.7243381
144.417,68.7243381
144.458,68.7243381
144.5,68.7243381
144.542,68.7243381
144.583,68.7243381
144.625,68.7243381
144.667,68.7243381
144.708,68.7243381
144.75,68.7243381
144.792,68.7243381
144.833,68.7243381
144.875,68.7243381
144.917,68.7243381
144.958,68.7243381
145,68.49780547
145.042,68.49780547
145.083,68.49780547
145.125,68.49780547
145.167,68.49780547
145.208,68.49780547
145.25,68.49780547
145.292,68.49780547
145.333,68.49780547
145.375,68.49780547
145.417,68.49780547
145.458,68.49780547
145.5,68.49780547
145.542,68.49780547
145.583,68.49780547
145.625,68.49780547
145.667,68.49780547
145.708,68.49780547
145.75,68.49780547
145.792,68.49780547
145.833,68.49780547
145.875,68.49780547
145.917,68.49780547
145.958,68.49780547
146,69.80036812
146.042,69.80036812
146.083,69.80036812
146.125,69.80036812
146.167,69.80036812
146.208,69.80036812
146.25,69.80036812
146.292,69.80036812
146.333,69.80036812
146.375,69.80036812
146.417,69.80036812
146.458,69.80036812
146.5,69.80036812
146.542,69.80036812
146.583,69.80036812
146.625,69.80036812
146.667,69.80036812
146.708,69.80036812
146.75,69.80036812
146.792,69.80036812
146.833,69.80036812
146.875,69.80036812
146.917,69.80036812
146.958,69.80036812
147,68.01642362
147.042,68.01642362
147.083,68.01642362
147.125,68.01642362
147.167,68.01642362
147.208,68.01642362
147.25,68.01642362
147.292,68.01642362
147.333,68.01642362
147.375,68.01642362
147.417,68.01642362
147.458,68.01642362
147.5,68.01642362
147.542,68.01642362
147.583,68.01642362
147.625,68.01642362
147.667,68.01642362
147.708,68.01642362
147.75,68.01642362
147.792,68.01642362
147.833,68.01642362
147.875,68.01642362
147.917,68.01642362
147.958,68.01642362
148,77.30426165
148.042,77.30426165
148.083,77.30426165
148.125,77.30426165
148.167,77.30426165
148.208,77.30426165
148.25,77.30426165
148.292,77.30426165
148.333,77.30426165
148.375,77.30426165
148.417,77.30426165
148.458,77.30426165
148.5,77.30426165
148.542,77.30426165
148.583,77.30426165
148.625,77.30426165
148.667,77.30426165
148.708,77.30426165
148.75,77.30426165
148.792,77.30426165
148.833,77.30426165
148.875,77.30426165
148.917,77.30426165
148.958,77.30426165
149,87.63981311
149.042,87.63981311
149.083,87.63981311
149.125,87.63981311
149.167,87.63981311
149.208,87.63981311
149.25,87.63981311
149.292,87.63981311
149.333,87.63981311
149.375,87.63981311
149.417,87.63981311
149.458,87.63981311
149.5,87.63981311
149.542,87.63981311
149.583,87.63981311
149.625,87.63981311
149.667,87.63981311
149.708,87.63981311
149.75,87.63981311
149.792,87.63981311
149.833,87.63981311
149.875,87.63981311
149.917,87.63981311
149.958,87.63981311
150,80.70225117
150.042,80.70225117
150.083,80.70225117
150.125,80.70225117
150.167,80.70225117
150.208,80.70225117
150.25,80.70225117
150.292,80.70225117
150.333,80.70225117
150.375,80.70225117
150.417,80.70225117
150.458,80.70225117
150.5,80.70225117
150.542,80.70225117
150.583,80.70225117
150.625,80.70225117
150.667,80.70225117
150.708,80.70225117
150.75,80.70225117
150.792,80.70225117
150.833,80.70225117
150.875,80.70225117
150.917,80.70225117
150.958,80.70225117
151,84.10024069
151.042,84.10024069
151.083,84.10024069
151.125,84.10024069
151.167,84.10024069
151.208,84.10024069
151.25,84.10024069
151.292,84.10024069
151.333,84.10024069
151.375,84.10024069
151.417,84.10024069
151.458,84.10024069
151.5,84.10024069
151.542,84.10024069
151.583,84.10024069
151.625,84.10024069
151.667,84.10024069
151.708,84.10024069
151.75,84.10024069
151.792,84.10024069
151.833,84.10024069
151.875,84.10024069
151.917,84.10024069
151.958,84.10024069
152,96.64448535
152.042,96.64448535
152.083,96.64448535
152.125,96.64448535
152.167,96.64448535
152.208,96.64448535
152.25,96.64448535
152.292,96.64448535
152.333,96.64448535
152.375,96.64448535
152.417,96.64448535
152.458,96.64448535
152.5,96.64448535
152.542,96.64448535
152.583,96.64448535
152.625,96.64448535
152.667,96.64448535
152.708,96.64448535
152.75,96.64448535
152.792,96.64448535
152.833,96.64448535
152.875,96.64448535
152.917,96.64448535
152.958,96.64448535
153,106.3004389
153.042,106.3004389
153.083,106.3004389
153.125,106.3004389
153.167,106.3004389
153.208,106.3004389
153.25,106.3004389
153.292,106.3004389
153.333,106.3004389
153.375,106.3004389
153.417,106.3004389
153.458,106.3004389
153.5,106.3004389
153.542,106.3004389
153.583,106.3004389
153.625,106.3004389
153.667,106.3004389
153.708,106.3004389
153.75,106.3004389
153.792,106.3004389
153.833,106.3004389
153.875,106.3004389
153.917,106.3004389
153.958,106.3004389
154,103.5254141
154.042,103.5254141
154.083,103.5254141
154.125,103.5254141
154.167,103.5254141
154.208,103.5254141
154.25,103.5254141
154.292,103.5254141
154.333,103.5254141
154.375,103.5254141
154.417,103.5254141
154.458,103.5254141
154.5,103.5254141
154.542,103.5254141
154.583,103.5254141
154.625,103.5254141
154.667,103.5254141
154.708,103.5254141
154.75,103.5254141
154.792,103.5254141
154.833,103.5254141
154.875,103.5254141
154.917,103.5254141
154.958,103.5254141
155,92.90669687
155.042,92.90669687
155.083,92.90669687
155.125,92.90669687
155.167,92.90669687
155.208,92.90669687
155.25,92.90669687
155.292,92.90669687
155.333,92.90669687
155.375,92.90669687
155.417,92.90669687
155.458,92.90669687
155.5,92.90669687
155.542,92.90669687
155.583,92.90669687
155.625,92.90669687
155.667,92.90669687
155.708,92.90669687
155.75,92.90669687
155.792,92.90669687
155.833,92.90669687
155.875,92.90669687
155.917,92.90669687
155.958,92.90669687
156,84.46835622
156.042,84.46835622
156.083,84.46835622
156.125,84.46835622
156.167,84.46835622
156.208,84.46835622
156.25,84.46835622
156.292,84.46835622
156.333,84.46835622
156.375,84.46835622
156.417,84.46835622
156.458,84.46835622
156.5,84.46835622
156.542,84.46835622
156.583,84.46835622
156.625,84.46835622
156.667,84.46835622
156.708,84.46835622
156.75,84.46835622
156.792,84.46835622
156.833,84.46835622
156.875,84.46835622
156.917,84.46835622
156.958,84.46835622
157,65.86436358
157.042,65.86436358
157.083,65.86436358
157.125,65.86436358
157.167,65.86436358
157.208,65.86436358
157.25,65.86436358
157.292,65.86436358
157.333,65.86436358
157.375,65.86436358
157.417,65.86436358
157.458,65.86436358
157.5,65.86436358
157.542,65.86436358
157.583,65.86436358
157.625,65.86436358
157.667,65.86436358
157.708,65.86436358
157.75,65.86436358
157.792,65.86436358
157.833,65.86436358
157.875,65.86436358
157.917,65.86436358
157.958,65.86436358
158,56.91632451
158.042,56.91632451
158.083,56.91632451
158.125,56.91632451
158.167,56.91632451
158.208,56.91632451
158.25,56.91632451
158.292,56.91632451
158.333,56.91632451
158.375,56.91632451
158.417,56.91632451
158.458,56.91632451
158.5,56.91632451
158.542,56.91632451
158.583,56.91632451
158.625,56.91632451
158.667,56.91632451
158.708,56.91632451
158.75,56.91632451
158.792,56.91632451
158.833,56.91632451
158.875,56.91632451
158.917,56.91632451
158.958,56.91632451
159,52.04587286
159.042,52.04587286
159.083,52.04587286
159.125,52.04587286
159.167,52.04587286
159.208,52.04587286
159.25,52.04587286
159.292,52.04587286
159.333,52.04587286
159.375,52.04587286
159.417,52.04587286
159.458,52.04587286
159.5,52.04587286
159.542,52.04587286
159.583,52.04587286
159.625,52.04587286
159.667,52.04587286
159.708,52.04587286
159.75,52.04587286
159.792,52.04587286
159.833,52.04587286
159.875,52.04587286
159.917,52.04587286
159.958,52.04587286
160,52.58388787
160.042,52.58388787
160.083,52.58388787
160.125,52.58388787
160.167,52.58388787
160.208,52.58388787
160.25,52.58388787
160.292,52.58388787
160.333,52.58388787
160.375,52.58388787
160.417,52.58388787
160.458,52.58388787
160.5,52.58388787
160.542,52.58388787
160.583,52.58388787
160.625,52.58388787
160.667,52.58388787
160.708,52.58388787
160.75,52.58388787
160.792,52.58388787
160.833,52.58388787
160.875,52.58388787
160.917,52.58388787
160.958,52.58388787
161,56.34999292
161.042,56.34999292
161.083,56.34999292
161.125,56.34999292
161.167,56.34999292
161.208,56.34999292
161.25,56.34999292
161.292,56.34999292
161.333,56.34999292
161.375,56.34999292
161.417,56.34999292
161.458,56.34999292
161.5,56.34999292
161.542,56.34999292
161.583,56.34999292
161.625,56.34999292
161.667,56.34999292
161.708,56.34999292
161.75,56.34999292
161.792,56.34999292
161.833,56.34999292
161.875,56.34999292
161.917,56.34999292
161.958,56.34999292
162,63.96715277
162.042,63.96715277
162.083,63.96715277
162.125,63.96715277
162.167,63.96715277
162.208,63.96715277
162.25,63.96715277
162.292,63.96715277
162.333,63.96715277
162.375,63.96715277
162.417,63.96715277
162.458,63.96715277
162.5,63.96715277
162.542,63.96715277
162.583,63.96715277
162.625,63.96715277
162.667,63.96715277
162.708,63.96715277
162.75,63.96715277
162.792,63.96715277
162.833,63.96715277
162.875,63.96715277
162.917,63.96715277
162.958,63.96715277
163,67.93147388
163.042,67.93147388
163.083,67.93147388
163.125,67.93147388
163.167,67.93147388
163.208,67.93147388
163.25,67.93147388
163.292,67.93147388
163.333,67.93147388
163.375,67.93147388
163.417,67.93147388
163.458,67.93147388
163.5,67.93147388
163.542,67.93147388
163.583,67.93147388
163.625,67.93147388
163.667,67.93147388
163.708,67.93147388
163.75,67.93147388
163.792,67.93147388
163.833,67.93147388
163.875,67.93147388
163.917,67.93147388
163.958,67.93147388
164,61.27707773
164.042,61.27707773
164.083,61.27707773
164.125,61.27707773
164.167,61.27707773
164.208,61.27707773
164.25,61.27707773
164.292,61.27707773
164.333,61.27707773
164.375,61.27707773
164.417,61.27707773
164.458,61.27707773
164.5,61.27707773
164.542,61.27707773
164.583,61.27707773
164.625,61.27707773
164.667,61.27707773
164.708,61.27707773
164.75,61.27707773
164.792,61.27707773
164.833,61.27707773
164.875,61.27707773
164.917,61.27707773
164.958,61.27707773
165,61.730143
165.042,61.730143
165.083,61.730143
165.125,61.730143
165.167,61.730143
165.208,61.730143
165.25,61.730143
165.292,61.730143
165.333,61.730143
165.375,61.730143
165.417,61.730143
165.458,61.730143
165.5,61.730143
165.542,61.730143
165.583,61.730143
165.625,61.730143
165.667,61.730143
165.708,61.730143
165.75,61.730143
165.792,61.730143
165.833,61.730143
165.875,61.730143
165.917,61.730143
165.958,61.730143
166,52.24408891
166.042,52.24408891
166.083,52.24408891
166.125,52.24408891
166.167,52.24408891
166.208,52.24408891
166.25,52.24408891
166.292,52.24408891
166.333,52.24408891
166.375,52.24408891
166.417,52.24408891
166.458,52.24408891
166.5,52.24408891
166.542,52.24408891
166.583,52.24408891
166.625,52.24408891
166.667,52.24408891
166.708,52.24408891
166.75,52.24408891
166.792,52.24408891
166.833,52.24408891
166.875,52.24408891
166.917,52.24408891
166.958,52.24408891
167,46.97720515
167.042,46.97720515
167.083,46.97720515
167.125,46.97720515
167.167,46.97720515
167.208,46.97720515
167.25,46.97720515
167.292,46.97720515
167.333,46.97720515
167.375,46.97720515
167.417,46.97720515
167.458,46.97720515
167.5,46.97720515
167.542,46.97720515
167.583,46.97720515
167.625,46.97720515
167.667,46.97720515
167.708,46.97720515
167.75,46.97720515
167.792,46.97720515
167.833,46.97720515
167.875,46.97720515
167.917,46.97720515
167.958,46.97720515
168,44.71187881
168.042,44.71187881
168.083,44.71187881
168.125,44.71187881
168.167,44.71187881
168.208,44.71187881
168.25,44.71187881
168.292,44.71187881
168.333,44.71187881
168.375,44.71187881
168.417,44.71187881
168.458,44.71187881
168.5,44.71187881
168.542,44.71187881
168.583,44.71187881
168.625,44.71187881
168.667,44.71187881
168.708,44.71187881
168.75,44.71187881
168.792,44.71187881
168.833,44.71187881
168.875,44.71187881
168.917,44.71187881
168.958,44.71187881
169,37.77431686
169.042,37.77431686
169.083,37.77431686
169.125,37.77431686
169.167,37.77431686
169.208,37.77431686
169.25,37.77431686
169.292,37.77431686
169.333,37.77431686
169.375,37.77431686
169.417,37.77431686
169.458,37.77431686
169.5,37.77431686
169.542,37.77431686
169.583,37.77431686
169.625,37.77431686
169.667,37.77431686
169.708,37.77431686
169.75,37.77431686
169.792,37.77431686
169.833,37.77431686
169.875,37.77431686
169.917,37.77431686
169.958,37.77431686
170,33.21534759
170.042,33.21534759
170.083,33.21534759
170.125,33.21534759
170.167,33.21534759
170.208,33.21534759
170.25,33.21534759
170.292,33.21534759
170.333,33.21534759
170.375,33.21534759
170.417,33.21534759
170.458,33.21534759
170.5,33.21534759
170.542,33.21534759
170.583,33.21534759
170.625,33.21534759
170.667,33.21534759
170.708,33.21534759
170.75,33.21534759
170.792,33.21534759
170.833,33.21534759
170.875,33.21534759
170.917,33.21534759
170.958,33.21534759
171,23.67266034
171.042,23.67266034
171.083,23.67266034
171.125,23.67266034
171.167,23.67266034
171.208,23.67266034
171.25,23.67266034
171.292,23.67266034
171.333,23.67266034
171.375,23.67266034
171.417,23.67266034
171.458,23.67266034
171.5,23.67266034
171.542,23.67266034
171.583,23.67266034
171.625,23.67266034
171.667,23.67266034
171.708,23.67266034
171.75,23.67266034
171.792,23.67266034
171.833,23.67266034
171.875,23.67266034
171.917,23.67266034
171.958,23.67266034
172,18.57567606
172.042,18.57567606
172.083,18.57567606
172.125,18.57567606
172.167,18.57567606
172.208,18.57567606
172.25,18.57567606
172.292,18.57567606
172.333,18.57567606
172.375,18.57567606
172.417,18.57567606
172.458,18.57567606
172.5,18.57567606
172.542,18.57567606
172.583,18.57567606
172.625,18.57567606
172.667,18.57567606
172.708,18.57567606
172.75,18.57567606
172.792,18.57567606
172.833,18.57567606
172.875,18.57567606
172.917,18.57567606
172.958,18.57567606
173,21.63386663
173.042,21.63386663
173.083,21.63386663
173.125,21.63386663
173.167,21.63386663
173.208,21.63386663
173.25,21.63386663
173.292,21.63386663
173.333,21.63386663
173.375,21.63386663
173.417,21.63386663
173.458,21.63386663
173.5,21.63386663
173.542,21.63386663
173.583,21.63386663
173.625,21.63386663
173.667,21.63386663
173.708,21.63386663
173.75,21.63386663
173.792,21.63386663
173.833,21.63386663
173.875,21.63386663
173.917,21.63386663
173.958,21.63386663
174,21.43565057
174.042,21.43565057
174.083,21.43565057
174.125,21.43565057
174.167,21.43565057
174.208,21.43565057
174.25,21.43565057
174.292,21.43565057
174.333,21.43565057
174.375,21.43565057
174.417,21.43565057
174.458,21.43565057
174.5,21.43565057
174.542,21.43565057
174.583,21.43565057
174.625,21.43565057
174.667,21.43565057
174.708,21.43565057
174.75,21.43565057
174.792,21.43565057
174.833,21.43565057
174.875,21.43565057
174.917,21.43565057
174.958,21.43565057
175,16.67846524
175.042,16.67846524
175.083,16.67846524
175.125,16.67846524
175.167,16.67846524
175.208,16.67846524
175.25,16.67846524
175.292,16.67846524
175.333,16.67846524
175.375,16.67846524
175.417,16.67846524
175.458,16.67846524
175.5,16.67846524
175.542,16.67846524
175.583,16.67846524
175.625,16.67846524
175.667,16.67846524
175.708,16.67846524
175.75,16.67846524
175.792,16.67846524
175.833,16.67846524
175.875,16.67846524
175.917,16.67846524
175.958,16.67846524
176,14.72462127
176.042,14.72462127
176.083,14.72462127
176.125,14.72462127
176.167,14.72462127
176.208,14.72462127
176.25,14.72462127
176.292,14.72462127
176.333,14.72462127
176.375,14.72462127
176.417,14.72462127
176.458,14.72462127
