$Trinity Br2 inflow year 2019 updated YC 6/1/23,
59.458,77.16267875
59.5,77.16267875
59.542,77.16267875
59.583,77.16267875
59.625,77.16267875
59.667,77.16267875
59.708,77.16267875
59.75,77.16267875
59.792,77.16267875
59.833,77.16267875
59.875,77.16267875
59.917,77.16267875
59.958,77.16267875
60,41.05904007
60.042,41.05904007
60.083,41.05904007
60.125,41.05904007
60.167,41.05904007
60.208,41.05904007
60.25,41.05904007
60.292,41.05904007
60.333,41.05904007
60.375,41.05904007
60.417,41.05904007
60.458,41.05904007
60.5,41.05904007
60.542,41.05904007
60.583,41.05904007
60.625,41.05904007
60.667,41.05904007
60.708,41.05904007
60.75,41.05904007
60.792,41.05904007
60.833,41.05904007
60.875,41.05904007
60.917,41.05904007
60.958,41.05904007
61,39.36004531
61.042,39.36004531
61.083,39.36004531
61.125,39.36004531
61.167,39.36004531
61.208,39.36004531
61.25,39.36004531
61.292,39.36004531
61.333,39.36004531
61.375,39.36004531
61.417,39.36004531
61.458,39.36004531
61.5,39.36004531
61.542,39.36004531
61.583,39.36004531
61.625,39.36004531
61.667,39.36004531
61.708,39.36004531
61.75,39.36004531
61.792,39.36004531
61.833,39.36004531
61.875,39.36004531
61.917,39.36004531
61.958,39.36004531
62,32.70564916
62.042,32.70564916
62.083,32.70564916
62.125,32.70564916
62.167,32.70564916
62.208,32.70564916
62.25,32.70564916
62.292,32.70564916
62.333,32.70564916
62.375,32.70564916
62.417,32.70564916
62.458,32.70564916
62.5,32.70564916
62.542,32.70564916
62.583,32.70564916
62.625,32.70564916
62.667,32.70564916
62.708,32.70564916
62.75,32.70564916
62.792,32.70564916
62.833,32.70564916
62.875,32.70564916
62.917,32.70564916
62.958,32.70564916
63,33.18703101
63.042,33.18703101
63.083,33.18703101
63.125,33.18703101
63.167,33.18703101
63.208,33.18703101
63.25,33.18703101
63.292,33.18703101
63.333,33.18703101
63.375,33.18703101
63.417,33.18703101
63.458,33.18703101
63.5,33.18703101
63.542,33.18703101
63.583,33.18703101
63.625,33.18703101
63.667,33.18703101
63.708,33.18703101
63.75,33.18703101
63.792,33.18703101
63.833,33.18703101
63.875,33.18703101
63.917,33.18703101
63.958,33.18703101
64,37.88758318
64.042,37.88758318
64.083,37.88758318
64.125,37.88758318
64.167,37.88758318
64.208,37.88758318
64.25,37.88758318
64.292,37.88758318
64.333,37.88758318
64.375,37.88758318
64.417,37.88758318
64.458,37.88758318
64.5,37.88758318
64.542,37.88758318
64.583,37.88758318
64.625,37.88758318
64.667,37.88758318
64.708,37.88758318
64.75,37.88758318
64.792,37.88758318
64.833,37.88758318
64.875,37.88758318
64.917,37.88758318
64.958,37.88758318
65,62.66459012
65.042,62.66459012
65.083,62.66459012
65.125,62.66459012
65.167,62.66459012
65.208,62.66459012
65.25,62.66459012
65.292,62.66459012
65.333,62.66459012
65.375,62.66459012
65.417,62.66459012
65.458,62.66459012
65.5,62.66459012
65.542,62.66459012
65.583,62.66459012
65.625,62.66459012
65.667,62.66459012
65.708,62.66459012
65.75,62.66459012
65.792,62.66459012
65.833,62.66459012
65.875,62.66459012
65.917,62.66459012
65.958,62.66459012
66,52.04587286
66.042,52.04587286
66.083,52.04587286
66.125,52.04587286
66.167,52.04587286
66.208,52.04587286
66.25,52.04587286
66.292,52.04587286
66.333,52.04587286
66.375,52.04587286
66.417,52.04587286
66.458,52.04587286
66.5,52.04587286
66.542,52.04587286
66.583,52.04587286
66.625,52.04587286
66.667,52.04587286
66.708,52.04587286
66.75,52.04587286
66.792,52.04587286
66.833,52.04587286
66.875,52.04587286
66.917,52.04587286
66.958,52.04587286
67,41.25725612
67.042,41.25725612
67.083,41.25725612
67.125,41.25725612
67.167,41.25725612
67.208,41.25725612
67.25,41.25725612
67.292,41.25725612
67.333,41.25725612
67.375,41.25725612
67.417,41.25725612
67.458,41.25725612
67.5,41.25725612
67.542,41.25725612
67.583,41.25725612
67.625,41.25725612
67.667,41.25725612
67.708,41.25725612
67.75,41.25725612
67.792,41.25725612
67.833,41.25725612
67.875,41.25725612
67.917,41.25725612
67.958,41.25725612
68,35.05592524
68.042,35.05592524
68.083,35.05592524
68.125,35.05592524
68.167,35.05592524
68.208,35.05592524
68.25,35.05592524
68.292,35.05592524
68.333,35.05592524
68.375,35.05592524
68.417,35.05592524
68.458,35.05592524
68.5,35.05592524
68.542,35.05592524
68.583,35.05592524
68.625,35.05592524
68.667,35.05592524
68.708,35.05592524
68.75,35.05592524
68.792,35.05592524
68.833,35.05592524
68.875,35.05592524
68.917,35.05592524
68.958,35.05592524
69,29.44924253
69.042,29.44924253
69.083,29.44924253
69.125,29.44924253
69.167,29.44924253
69.208,29.44924253
69.25,29.44924253
69.292,29.44924253
69.333,29.44924253
69.375,29.44924253
69.417,29.44924253
69.458,29.44924253
69.5,29.44924253
69.542,29.44924253
69.583,29.44924253
69.625,29.44924253
69.667,29.44924253
69.708,29.44924253
69.75,29.44924253
69.792,29.44924253
69.833,29.44924253
69.875,29.44924253
69.917,29.44924253
69.958,29.44924253
70,23.24791165
70.042,23.24791165
70.083,23.24791165
70.125,23.24791165
70.167,23.24791165
70.208,23.24791165
70.25,23.24791165
70.292,23.24791165
70.333,23.24791165
70.375,23.24791165
70.417,23.24791165
70.458,23.24791165
70.5,23.24791165
70.542,23.24791165
70.583,23.24791165
70.625,23.24791165
70.667,23.24791165
70.708,23.24791165
70.75,23.24791165
70.792,23.24791165
70.833,23.24791165
70.875,23.24791165
70.917,23.24791165
70.958,23.24791165
71,20.89763557
71.042,20.89763557
71.083,20.89763557
71.125,20.89763557
71.167,20.89763557
71.208,20.89763557
71.25,20.89763557
71.292,20.89763557
71.333,20.89763557
71.375,20.89763557
71.417,20.89763557
71.458,20.89763557
71.5,20.89763557
71.542,20.89763557
71.583,20.89763557
71.625,20.89763557
71.667,20.89763557
71.708,20.89763557
71.75,20.89763557
71.792,20.89763557
71.833,20.89763557
71.875,20.89763557
71.917,20.89763557
71.958,20.89763557
72,23.13464533
72.042,23.13464533
72.083,23.13464533
72.125,23.13464533
72.167,23.13464533
72.208,23.13464533
72.25,23.13464533
72.292,23.13464533
72.333,23.13464533
72.375,23.13464533
72.417,23.13464533
72.458,23.13464533
72.5,23.13464533
72.542,23.13464533
72.583,23.13464533
72.625,23.13464533
72.667,23.13464533
72.708,23.13464533
72.75,23.13464533
72.792,23.13464533
72.833,23.13464533
72.875,23.13464533
72.917,23.13464533
72.958,23.13464533
73,20.3029874
73.042,20.3029874
73.083,20.3029874
73.125,20.3029874
73.167,20.3029874
73.208,20.3029874
73.25,20.3029874
73.292,20.3029874
73.333,20.3029874
73.375,20.3029874
73.417,20.3029874
73.458,20.3029874
73.5,20.3029874
73.542,20.3029874
73.583,20.3029874
73.625,20.3029874
73.667,20.3029874
73.708,20.3029874
73.75,20.3029874
73.792,20.3029874
73.833,20.3029874
73.875,20.3029874
73.917,20.3029874
73.958,20.3029874
74,18.12261079
74.042,18.12261079
74.083,18.12261079
74.125,18.12261079
74.167,18.12261079
74.208,18.12261079
74.25,18.12261079
74.292,18.12261079
74.333,18.12261079
74.375,18.12261079
74.417,18.12261079
74.458,18.12261079
74.5,18.12261079
74.542,18.12261079
74.583,18.12261079
74.625,18.12261079
74.667,18.12261079
74.708,18.12261079
74.75,18.12261079
74.792,18.12261079
74.833,18.12261079
74.875,18.12261079
74.917,18.12261079
74.958,18.12261079
75,19.96318845
75.042,19.96318845
75.083,19.96318845
75.125,19.96318845
75.167,19.96318845
75.208,19.96318845
75.25,19.96318845
75.292,19.96318845
75.333,19.96318845
75.375,19.96318845
75.417,19.96318845
75.458,19.96318845
75.5,19.96318845
75.542,19.96318845
75.583,19.96318845
75.625,19.96318845
75.667,19.96318845
75.708,19.96318845
75.75,19.96318845
75.792,19.96318845
75.833,19.96318845
75.875,19.96318845
75.917,19.96318845
75.958,19.96318845
76,21.74713295
76.042,21.74713295
76.083,21.74713295
76.125,21.74713295
76.167,21.74713295
76.208,21.74713295
76.25,21.74713295
76.292,21.74713295
76.333,21.74713295
76.375,21.74713295
76.417,21.74713295
76.458,21.74713295
76.5,21.74713295
76.542,21.74713295
76.583,21.74713295
76.625,21.74713295
76.667,21.74713295
76.708,21.74713295
76.75,21.74713295
76.792,21.74713295
76.833,21.74713295
76.875,21.74713295
76.917,21.74713295
76.958,21.74713295
77,24.04077587
77.042,24.04077587
77.083,24.04077587
77.125,24.04077587
77.167,24.04077587
77.208,24.04077587
77.25,24.04077587
77.292,24.04077587
77.333,24.04077587
77.375,24.04077587
77.417,24.04077587
77.458,24.04077587
77.5,24.04077587
77.542,24.04077587
77.583,24.04077587
77.625,24.04077587
77.667,24.04077587
77.708,24.04077587
77.75,24.04077587
77.792,24.04077587
77.833,24.04077587
77.875,24.04077587
77.917,24.04077587
77.958,24.04077587
78,25.62650432
78.042,25.62650432
78.083,25.62650432
78.125,25.62650432
78.167,25.62650432
78.208,25.62650432
78.25,25.62650432
78.292,25.62650432
78.333,25.62650432
78.375,25.62650432
78.417,25.62650432
78.458,25.62650432
78.5,25.62650432
78.542,25.62650432
78.583,25.62650432
78.625,25.62650432
78.667,25.62650432
78.708,25.62650432
78.75,25.62650432
78.792,25.62650432
78.833,25.62650432
78.875,25.62650432
78.917,25.62650432
78.958,25.62650432
79,41.05904007
79.042,41.05904007
79.083,41.05904007
79.125,41.05904007
79.167,41.05904007
79.208,41.05904007
79.25,41.05904007
79.292,41.05904007
79.333,41.05904007
79.375,41.05904007
79.417,41.05904007
79.458,41.05904007
79.5,41.05904007
79.542,41.05904007
79.583,41.05904007
79.625,41.05904007
79.667,41.05904007
79.708,41.05904007
79.75,41.05904007
79.792,41.05904007
79.833,41.05904007
79.875,41.05904007
79.917,41.05904007
79.958,41.05904007
80,41.68200481
80.042,41.68200481
80.083,41.68200481
80.125,41.68200481
80.167,41.68200481
80.208,41.68200481
80.25,41.68200481
80.292,41.68200481
80.333,41.68200481
80.375,41.68200481
80.417,41.68200481
80.458,41.68200481
80.5,41.68200481
80.542,41.68200481
80.583,41.68200481
80.625,41.68200481
80.667,41.68200481
80.708,41.68200481
80.75,41.68200481
80.792,41.68200481
80.833,41.68200481
80.875,41.68200481
80.917,41.68200481
80.958,41.68200481
81,38.31233187
81.042,38.31233187
81.083,38.31233187
81.125,38.31233187
81.167,38.31233187
81.208,38.31233187
81.25,38.31233187
81.292,38.31233187
81.333,38.31233187
81.375,38.31233187
81.417,38.31233187
81.458,38.31233187
81.5,38.31233187
81.542,38.31233187
81.583,38.31233187
81.625,38.31233187
81.667,38.31233187
81.708,38.31233187
81.75,38.31233187
81.792,38.31233187
81.833,38.31233187
81.875,38.31233187
81.917,38.31233187
81.958,38.31233187
82,31.37476993
82.042,31.37476993
82.083,31.37476993
82.125,31.37476993
82.167,31.37476993
82.208,31.37476993
82.25,31.37476993
82.292,31.37476993
82.333,31.37476993
82.375,31.37476993
82.417,31.37476993
82.458,31.37476993
82.5,31.37476993
82.542,31.37476993
82.583,31.37476993
82.625,31.37476993
82.667,31.37476993
82.708,31.37476993
82.75,31.37476993
82.792,31.37476993
82.833,31.37476993
82.875,31.37476993
82.917,31.37476993
82.958,31.37476993
83,29.50587569
83.042,29.50587569
83.083,29.50587569
83.125,29.50587569
83.167,29.50587569
83.208,29.50587569
83.25,29.50587569
83.292,29.50587569
83.333,29.50587569
83.375,29.50587569
83.417,29.50587569
83.458,29.50587569
83.5,29.50587569
83.542,29.50587569
83.583,29.50587569
83.625,29.50587569
83.667,29.50587569
83.708,29.50587569
83.75,29.50587569
83.792,29.50587569
83.833,29.50587569
83.875,29.50587569
83.917,29.50587569
83.958,29.50587569
84,43.352683
84.042,43.352683
84.083,43.352683
84.125,43.352683
84.167,43.352683
84.208,43.352683
84.25,43.352683
84.292,43.352683
84.333,43.352683
84.375,43.352683
84.417,43.352683
84.458,43.352683
84.5,43.352683
84.542,43.352683
84.583,43.352683
84.625,43.352683
84.667,43.352683
84.708,43.352683
84.75,43.352683
84.792,43.352683
84.833,43.352683
84.875,43.352683
84.917,43.352683
84.958,43.352683
85,35.42404078
85.042,35.42404078
85.083,35.42404078
85.125,35.42404078
85.167,35.42404078
85.208,35.42404078
85.25,35.42404078
85.292,35.42404078
85.333,35.42404078
85.375,35.42404078
85.417,35.42404078
85.458,35.42404078
85.5,35.42404078
85.542,35.42404078
85.583,35.42404078
85.625,35.42404078
85.667,35.42404078
85.708,35.42404078
85.75,35.42404078
85.792,35.42404078
85.833,35.42404078
85.875,35.42404078
85.917,35.42404078
85.958,35.42404078
86,42.92793431
86.042,42.92793431
86.083,42.92793431
86.125,42.92793431
86.167,42.92793431
86.208,42.92793431
86.25,42.92793431
86.292,42.92793431
86.333,42.92793431
86.375,42.92793431
86.417,42.92793431
86.458,42.92793431
86.5,42.92793431
86.542,42.92793431
86.583,42.92793431
86.625,42.92793431
86.667,42.92793431
86.708,42.92793431
86.75,42.92793431
86.792,42.92793431
86.833,42.92793431
86.875,42.92793431
86.917,42.92793431
86.958,42.92793431
87,41.45547218
87.042,41.45547218
87.083,41.45547218
87.125,41.45547218
87.167,41.45547218
87.208,41.45547218
87.25,41.45547218
87.292,41.45547218
87.333,41.45547218
87.375,41.45547218
87.417,41.45547218
87.458,41.45547218
87.5,41.45547218
87.542,41.45547218
87.583,41.45547218
87.625,41.45547218
87.667,41.45547218
87.708,41.45547218
87.75,41.45547218
87.792,41.45547218
87.833,41.45547218
87.875,41.45547218
87.917,41.45547218
87.958,41.45547218
88,33.75336259
88.042,33.75336259
88.083,33.75336259
88.125,33.75336259
88.167,33.75336259
88.208,33.75336259
88.25,33.75336259
88.292,33.75336259
88.333,33.75336259
88.375,33.75336259
88.417,33.75336259
88.458,33.75336259
88.5,33.75336259
88.542,33.75336259
88.583,33.75336259
88.625,33.75336259
88.667,33.75336259
88.708,33.75336259
88.75,33.75336259
88.792,33.75336259
88.833,33.75336259
88.875,33.75336259
88.917,33.75336259
88.958,33.75336259
89,30.83675492
89.042,30.83675492
89.083,30.83675492
89.125,30.83675492
89.167,30.83675492
89.208,30.83675492
89.25,30.83675492
89.292,30.83675492
89.333,30.83675492
89.375,30.83675492
89.417,30.83675492
89.458,30.83675492
89.5,30.83675492
89.542,30.83675492
89.583,30.83675492
89.625,30.83675492
89.667,30.83675492
89.708,30.83675492
89.75,30.83675492
89.792,30.83675492
89.833,30.83675492
89.875,30.83675492
89.917,30.83675492
89.958,30.83675492
90,28.1183633
90.042,28.1183633
90.083,28.1183633
90.125,28.1183633
90.167,28.1183633
90.208,28.1183633
90.25,28.1183633
90.292,28.1183633
90.333,28.1183633
90.375,28.1183633
90.417,28.1183633
90.458,28.1183633
90.5,28.1183633
90.542,28.1183633
90.583,28.1183633
90.625,28.1183633
90.667,28.1183633
90.708,28.1183633
90.75,28.1183633
90.792,28.1183633
90.833,28.1183633
90.875,28.1183633
90.917,28.1183633
90.958,28.1183633
91,23.21959507
91.042,23.21959507
91.083,23.21959507
91.125,23.21959507
91.167,23.21959507
91.208,23.21959507
91.25,23.21959507
91.292,23.21959507
91.333,23.21959507
91.375,23.21959507
91.417,23.21959507
91.458,23.21959507
91.5,23.21959507
91.542,23.21959507
91.583,23.21959507
91.625,23.21959507
91.667,23.21959507
91.708,23.21959507
91.75,23.21959507
91.792,23.21959507
91.833,23.21959507
91.875,23.21959507
91.917,23.21959507
91.958,23.21959507
92,35.53730709
92.042,35.53730709
92.083,35.53730709
92.125,35.53730709
92.167,35.53730709
92.208,35.53730709
92.25,35.53730709
92.292,35.53730709
92.333,35.53730709
92.375,35.53730709
92.417,35.53730709
92.458,35.53730709
92.5,35.53730709
92.542,35.53730709
92.583,35.53730709
92.625,35.53730709
92.667,35.53730709
92.708,35.53730709
92.75,35.53730709
92.792,35.53730709
92.833,35.53730709
92.875,35.53730709
92.917,35.53730709
92.958,35.53730709
93,34.63117655
93.042,34.63117655
93.083,34.63117655
93.125,34.63117655
93.167,34.63117655
93.208,34.63117655
93.25,34.63117655
93.292,34.63117655
93.333,34.63117655
93.375,34.63117655
93.417,34.63117655
93.458,34.63117655
93.5,34.63117655
93.542,34.63117655
93.583,34.63117655
93.625,34.63117655
93.667,34.63117655
93.708,34.63117655
93.75,34.63117655
93.792,34.63117655
93.833,34.63117655
93.875,34.63117655
93.917,34.63117655
93.958,34.63117655
94,35.84878947
94.042,35.84878947
94.083,35.84878947
94.125,35.84878947
94.167,35.84878947
94.208,35.84878947
94.25,35.84878947
94.292,35.84878947
94.333,35.84878947
94.375,35.84878947
94.417,35.84878947
94.458,35.84878947
94.5,35.84878947
94.542,35.84878947
94.583,35.84878947
94.625,35.84878947
94.667,35.84878947
94.708,35.84878947
94.75,35.84878947
94.792,35.84878947
94.833,35.84878947
94.875,35.84878947
94.917,35.84878947
94.958,35.84878947
95,51.76270706
95.042,51.76270706
95.083,51.76270706
95.125,51.76270706
95.167,51.76270706
95.208,51.76270706
95.25,51.76270706
95.292,51.76270706
95.333,51.76270706
95.375,51.76270706
95.417,51.76270706
95.458,51.76270706
95.5,51.76270706
95.542,51.76270706
95.583,51.76270706
95.625,51.76270706
95.667,51.76270706
95.708,51.76270706
95.75,51.76270706
95.792,51.76270706
95.833,51.76270706
95.875,51.76270706
95.917,51.76270706
95.958,51.76270706
96,47.34532069
96.042,47.34532069
96.083,47.34532069
96.125,47.34532069
96.167,47.34532069
96.208,47.34532069
96.25,47.34532069
96.292,47.34532069
96.333,47.34532069
96.375,47.34532069
96.417,47.34532069
96.458,47.34532069
96.5,47.34532069
96.542,47.34532069
96.583,47.34532069
96.625,47.34532069
96.667,47.34532069
96.708,47.34532069
96.75,47.34532069
96.792,47.34532069
96.833,47.34532069
96.875,47.34532069
96.917,47.34532069
96.958,47.34532069
97,55.16069659
97.042,55.16069659
97.083,55.16069659
97.125,55.16069659
97.167,55.16069659
97.208,55.16069659
97.25,55.16069659
97.292,55.16069659
97.333,55.16069659
97.375,55.16069659
97.417,55.16069659
97.458,55.16069659
97.5,55.16069659
97.542,55.16069659
97.583,55.16069659
97.625,55.16069659
97.667,55.16069659
97.708,55.16069659
97.75,55.16069659
97.792,55.16069659
97.833,55.16069659
97.875,55.16069659
97.917,55.16069659
97.958,55.16069659
98,107.0083534
98.042,107.0083534
98.083,107.0083534
98.125,107.0083534
98.167,107.0083534
98.208,107.0083534
98.25,107.0083534
98.292,107.0083534
98.333,107.0083534
98.375,107.0083534
98.417,107.0083534
98.458,107.0083534
98.5,107.0083534
98.542,107.0083534
98.583,107.0083534
98.625,107.0083534
98.667,107.0083534
98.708,107.0083534
98.75,107.0083534
98.792,107.0083534
98.833,107.0083534
98.875,107.0083534
98.917,107.0083534
98.958,107.0083534
99,86.4222002
99.042,86.4222002
99.083,86.4222002
99.125,86.4222002
99.167,86.4222002
99.208,86.4222002
99.25,86.4222002
99.292,86.4222002
99.333,86.4222002
99.375,86.4222002
99.417,86.4222002
99.458,86.4222002
99.5,86.4222002
99.542,86.4222002
99.583,86.4222002
99.625,86.4222002
99.667,86.4222002
99.708,86.4222002
99.75,86.4222002
99.792,86.4222002
99.833,86.4222002
99.875,86.4222002
99.917,86.4222002
99.958,86.4222002
100,51.64944075
100.042,51.64944075
100.083,51.64944075
100.125,51.64944075
100.167,51.64944075
100.208,51.64944075
100.25,51.64944075
100.292,51.64944075
100.333,51.64944075
100.375,51.64944075
100.417,51.64944075
100.458,51.64944075
100.5,51.64944075
100.542,51.64944075
100.583,51.64944075
100.625,51.64944075
100.667,51.64944075
100.708,51.64944075
100.75,51.64944075
100.792,51.64944075
100.833,51.64944075
100.875,51.64944075
100.917,51.64944075
100.958,51.64944075
101,40.69092454
101.042,40.69092454
101.083,40.69092454
101.125,40.69092454
101.167,40.69092454
101.208,40.69092454
101.25,40.69092454
101.292,40.69092454
101.333,40.69092454
101.375,40.69092454
101.417,40.69092454
101.458,40.69092454
101.5,40.69092454
101.542,40.69092454
101.583,40.69092454
101.625,40.69092454
101.667,40.69092454
101.708,40.69092454
101.75,40.69092454
101.792,40.69092454
101.833,40.69092454
101.875,40.69092454
101.917,40.69092454
101.958,40.69092454
102,36.01868894
102.042,36.01868894
102.083,36.01868894
102.125,36.01868894
102.167,36.01868894
102.208,36.01868894
102.25,36.01868894
102.292,36.01868894
102.333,36.01868894
102.375,36.01868894
102.417,36.01868894
102.458,36.01868894
102.5,36.01868894
102.542,36.01868894
102.583,36.01868894
102.625,36.01868894
102.667,36.01868894
102.708,36.01868894
102.75,36.01868894
102.792,36.01868894
102.833,36.01868894
102.875,36.01868894
102.917,36.01868894
102.958,36.01868894
103,33.49851338
103.042,33.49851338
103.083,33.49851338
103.125,33.49851338
103.167,33.49851338
103.208,33.49851338
103.25,33.49851338
103.292,33.49851338
103.333,33.49851338
103.375,33.49851338
103.417,33.49851338
103.458,33.49851338
103.5,33.49851338
103.542,33.49851338
103.583,33.49851338
103.625,33.49851338
103.667,33.49851338
103.708,33.49851338
103.75,33.49851338
103.792,33.49851338
103.833,33.49851338
103.875,33.49851338
103.917,33.49851338
103.958,33.49851338
104,31.48803625
104.042,31.48803625
104.083,31.48803625
104.125,31.48803625
104.167,31.48803625
104.208,31.48803625
104.25,31.48803625
104.292,31.48803625
104.333,31.48803625
104.375,31.48803625
104.417,31.48803625
104.458,31.48803625
104.5,31.48803625
104.542,31.48803625
104.583,31.48803625
104.625,31.48803625
104.667,31.48803625
104.708,31.48803625
104.75,31.48803625
104.792,31.48803625
104.833,31.48803625
104.875,31.48803625
104.917,31.48803625
104.958,31.48803625
105,27.35381566
105.042,27.35381566
105.083,27.35381566
105.125,27.35381566
105.167,27.35381566
105.208,27.35381566
105.25,27.35381566
105.292,27.35381566
105.333,27.35381566
105.375,27.35381566
105.417,27.35381566
105.458,27.35381566
105.5,27.35381566
105.542,27.35381566
105.583,27.35381566
105.625,27.35381566
105.667,27.35381566
105.708,27.35381566
105.75,27.35381566
105.792,27.35381566
105.833,27.35381566
105.875,27.35381566
105.917,27.35381566
105.958,27.35381566
106,26.78748407
106.042,26.78748407
106.083,26.78748407
106.125,26.78748407
106.167,26.78748407
106.208,26.78748407
106.25,26.78748407
106.292,26.78748407
106.333,26.78748407
106.375,26.78748407
106.417,26.78748407
106.458,26.78748407
106.5,26.78748407
106.542,26.78748407
106.583,26.78748407
106.625,26.78748407
106.667,26.78748407
106.708,26.78748407
106.75,26.78748407
106.792,26.78748407
106.833,26.78748407
106.875,26.78748407
106.917,26.78748407
106.958,26.78748407
107,23.84255982
107.042,23.84255982
107.083,23.84255982
107.125,23.84255982
107.167,23.84255982
107.208,23.84255982
107.25,23.84255982
107.292,23.84255982
107.333,23.84255982
107.375,23.84255982
107.417,23.84255982
107.458,23.84255982
107.5,23.84255982
107.542,23.84255982
107.583,23.84255982
107.625,23.84255982
107.667,23.84255982
107.708,23.84255982
107.75,23.84255982
107.792,23.84255982
107.833,23.84255982
107.875,23.84255982
107.917,23.84255982
107.958,23.84255982
108,43.69248195
108.042,43.69248195
108.083,43.69248195
108.125,43.69248195
108.167,43.69248195
108.208,43.69248195
108.25,43.69248195
108.292,43.69248195
108.333,43.69248195
108.375,43.69248195
108.417,43.69248195
108.458,43.69248195
108.5,43.69248195
108.542,43.69248195
108.583,43.69248195
108.625,43.69248195
108.667,43.69248195
108.708,43.69248195
108.75,43.69248195
108.792,43.69248195
108.833,43.69248195
108.875,43.69248195
108.917,43.69248195
108.958,43.69248195
109,47.31700411
109.042,47.31700411
109.083,47.31700411
109.125,47.31700411
109.167,47.31700411
109.208,47.31700411
109.25,47.31700411
109.292,47.31700411
109.333,47.31700411
109.375,47.31700411
109.417,47.31700411
109.458,47.31700411
109.5,47.31700411
109.542,47.31700411
109.583,47.31700411
109.625,47.31700411
109.667,47.31700411
109.708,47.31700411
109.75,47.31700411
109.792,47.31700411
109.833,47.31700411
109.875,47.31700411
109.917,47.31700411
109.958,47.31700411
110,46.41087357
110.042,46.41087357
110.083,46.41087357
110.125,46.41087357
110.167,46.41087357
110.208,46.41087357
110.25,46.41087357
110.292,46.41087357
110.333,46.41087357
110.375,46.41087357
110.417,46.41087357
110.458,46.41087357
110.5,46.41087357
110.542,46.41087357
110.583,46.41087357
110.625,46.41087357
110.667,46.41087357
110.708,46.41087357
110.75,46.41087357
110.792,46.41087357
110.833,46.41087357
110.875,46.41087357
110.917,46.41087357
110.958,46.41087357
111,38.9636132
111.042,38.9636132
111.083,38.9636132
111.125,38.9636132
111.167,38.9636132
111.208,38.9636132
111.25,38.9636132
111.292,38.9636132
111.333,38.9636132
111.375,38.9636132
111.417,38.9636132
111.458,38.9636132
111.5,38.9636132
111.542,38.9636132
111.583,38.9636132
111.625,38.9636132
111.667,38.9636132
111.708,38.9636132
111.75,38.9636132
111.792,38.9636132
111.833,38.9636132
111.875,38.9636132
111.917,38.9636132
111.958,38.9636132
112,36.69828685
112.042,36.69828685
112.083,36.69828685
112.125,36.69828685
112.167,36.69828685
112.208,36.69828685
112.25,36.69828685
112.292,36.69828685
112.333,36.69828685
112.375,36.69828685
112.417,36.69828685
112.458,36.69828685
112.5,36.69828685
112.542,36.69828685
112.583,36.69828685
112.625,36.69828685
112.667,36.69828685
112.708,36.69828685
112.75,36.69828685
112.792,36.69828685
112.833,36.69828685
112.875,36.69828685
112.917,36.69828685
112.958,36.69828685
113,43.01288404
113.042,43.01288404
113.083,43.01288404
113.125,43.01288404
113.167,43.01288404
113.208,43.01288404
113.25,43.01288404
113.292,43.01288404
113.333,43.01288404
113.375,43.01288404
113.417,43.01288404
113.458,43.01288404
113.5,43.01288404
113.542,43.01288404
113.583,43.01288404
113.625,43.01288404
113.667,43.01288404
113.708,43.01288404
113.75,43.01288404
113.792,43.01288404
113.833,43.01288404
113.875,43.01288404
113.917,43.01288404
113.958,43.01288404
114,55.52881212
114.042,55.52881212
114.083,55.52881212
114.125,55.52881212
114.167,55.52881212
114.208,55.52881212
114.25,55.52881212
114.292,55.52881212
114.333,55.52881212
114.375,55.52881212
114.417,55.52881212
114.458,55.52881212
114.5,55.52881212
114.542,55.52881212
114.583,55.52881212
114.625,55.52881212
114.667,55.52881212
114.708,55.52881212
114.75,55.52881212
114.792,55.52881212
114.833,55.52881212
114.875,55.52881212
114.917,55.52881212
114.958,55.52881212
115,56.77474161
115.042,56.77474161
115.083,56.77474161
115.125,56.77474161
115.167,56.77474161
115.208,56.77474161
115.25,56.77474161
115.292,56.77474161
115.333,56.77474161
115.375,56.77474161
115.417,56.77474161
115.458,56.77474161
115.5,56.77474161
115.542,56.77474161
115.583,56.77474161
115.625,56.77474161
115.667,56.77474161
115.708,56.77474161
115.75,56.77474161
115.792,56.77474161
115.833,56.77474161
115.875,56.77474161
115.917,56.77474161
115.958,56.77474161
116,50.91320968
116.042,50.91320968
116.083,50.91320968
116.125,50.91320968
116.167,50.91320968
116.208,50.91320968
116.25,50.91320968
116.292,50.91320968
116.333,50.91320968
116.375,50.91320968
116.417,50.91320968
116.458,50.91320968
116.5,50.91320968
116.542,50.91320968
116.583,50.91320968
116.625,50.91320968
116.667,50.91320968
116.708,50.91320968
116.75,50.91320968
116.792,50.91320968
116.833,50.91320968
116.875,50.91320968
116.917,50.91320968
116.958,50.91320968
117,45.70295908
117.042,45.70295908
117.083,45.70295908
117.125,45.70295908
117.167,45.70295908
117.208,45.70295908
117.25,45.70295908
117.292,45.70295908
117.333,45.70295908
117.375,45.70295908
117.417,45.70295908
117.458,45.70295908
117.5,45.70295908
117.542,45.70295908
117.583,45.70295908
117.625,45.70295908
117.667,45.70295908
117.708,45.70295908
117.75,45.70295908
117.792,45.70295908
117.833,45.70295908
117.875,45.70295908
117.917,45.70295908
117.958,45.70295908
118,42.81466799
118.042,42.81466799
118.083,42.81466799
118.125,42.81466799
118.167,42.81466799
118.208,42.81466799
