$Trinity Lake Br3 inflow Tw year 2018 updated YC 06/01/23,
",,,",
Jday,Stuart
80.042,4.74
80.083,4.74
80.125,4.74
80.167,4.74
80.208,4.74
80.25,4.74
80.292,4.74
80.333,4.74
80.375,4.74
80.417,4.74
80.458,4.74
80.5,4.74
80.542,4.74
80.583,4.74
80.625,4.74
80.667,4.74
80.708,4.74
80.75,4.74
80.792,4.74
80.833,4.74
80.875,4.74
80.917,4.74
80.958,4.74
81,4.63
81.042,4.63
81.083,4.63
81.125,4.63
81.167,4.63
81.208,4.63
81.25,4.63
81.292,4.63
81.333,4.63
81.375,4.63
81.417,4.63
81.458,4.63
81.5,4.63
81.542,4.63
81.583,4.63
81.625,4.63
81.667,4.63
81.708,4.63
81.75,4.63
81.792,4.63
81.833,4.63
81.875,4.63
81.917,4.63
81.958,4.63
82,3.03
82.042,3.03
82.083,3.03
82.125,3.03
82.167,3.03
82.208,3.03
82.25,3.03
82.292,3.03
82.333,3.03
82.375,3.03
82.417,3.03
82.458,3.03
82.5,3.03
82.542,3.03
82.583,3.03
82.625,3.03
82.667,3.03
82.708,3.03
82.75,3.03
82.792,3.03
82.833,3.03
82.875,3.03
82.917,3.03
82.958,3.03
83,2.64
83.042,2.64
83.083,2.64
83.125,2.64
83.167,2.64
83.208,2.64
83.25,2.64
83.292,2.64
83.333,2.64
83.375,2.64
83.417,2.64
83.458,2.64
83.5,2.64
83.542,2.64
83.583,2.64
83.625,2.64
83.667,2.64
83.708,2.64
83.75,2.64
83.792,2.64
83.833,2.64
83.875,2.64
83.917,2.64
83.958,2.64
84,3.24
84.042,3.24
84.083,3.24
84.125,3.24
84.167,3.24
84.208,3.24
84.25,3.24
84.292,3.24
84.333,3.24
84.375,3.24
84.417,3.24
84.458,3.24
84.5,3.24
84.542,3.24
84.583,3.24
84.625,3.24
84.667,3.24
84.708,3.24
84.75,3.24
84.792,3.24
84.833,3.24
84.875,3.24
84.917,3.24
84.958,3.24
85,3.79
85.042,3.79
85.083,3.79
85.125,3.79
85.167,3.79
85.208,3.79
85.25,3.79
85.292,3.79
85.333,3.79
85.375,3.79
85.417,3.79
85.458,3.79
85.5,3.79
85.542,3.79
85.583,3.79
85.625,3.79
85.667,3.79
85.708,3.79
85.75,3.79
85.792,3.79
85.833,3.79
85.875,3.79
85.917,3.79
85.958,3.79
86,4.71
86.042,4.71
86.083,4.71
86.125,4.71
86.167,4.71
86.208,4.71
86.25,4.71
86.292,4.71
86.333,4.71
86.375,4.71
86.417,4.71
86.458,4.71
86.5,4.71
86.542,4.71
86.583,4.71
86.625,4.71
86.667,4.71
86.708,4.71
86.75,4.71
86.792,4.71
86.833,4.71
86.875,4.71
86.917,4.71
86.958,4.71
87,5.79
87.042,5.79
87.083,5.79
87.125,5.79
87.167,5.79
87.208,5.79
87.25,5.79
87.292,5.79
87.333,5.79
87.375,5.79
87.417,5.79
87.458,5.79
87.5,5.79
87.542,5.79
87.583,5.79
87.625,5.79
87.667,5.79
87.708,5.79
87.75,5.79
87.792,5.79
87.833,5.79
87.875,5.79
87.917,5.79
87.958,5.79
88,5.95
88.042,5.95
88.083,5.95
88.125,5.95
88.167,5.95
88.208,5.95
88.25,5.95
88.292,5.95
88.333,5.95
88.375,5.95
88.417,5.95
88.458,5.95
88.5,5.95
88.542,5.95
88.583,5.95
88.625,5.95
88.667,5.95
88.708,5.95
88.75,5.95
88.792,5.95
88.833,5.95
88.875,5.95
88.917,5.95
88.958,5.95
89,5.88
89.042,5.88
89.083,5.88
89.125,5.88
89.167,5.88
89.208,5.88
89.25,5.88
89.292,5.88
89.333,5.88
89.375,5.88
89.417,5.88
89.458,5.88
89.5,5.88
89.542,5.88
89.583,5.88
89.625,5.88
89.667,5.88
89.708,5.88
89.75,5.88
89.792,5.88
89.833,5.88
89.875,5.88
89.917,5.88
89.958,5.88
90,6.3
90.042,6.3
90.083,6.3
90.125,6.3
90.167,6.3
90.208,6.3
90.25,6.3
90.292,6.3
90.333,6.3
90.375,6.3
90.417,6.3
90.458,6.3
90.5,6.3
90.542,6.3
90.583,6.3
90.625,6.3
90.667,6.3
90.708,6.3
90.75,6.3
90.792,6.3
90.833,6.3
90.875,6.3
90.917,6.3
90.958,6.3
91,6.3
91.042,6.3
91.083,6.3
91.125,6.3
91.167,6.3
91.208,6.3
91.25,6.3
91.292,6.3
91.333,6.3
91.375,6.3
91.417,6.3
91.458,6.3
91.5,6.3
91.542,6.3
91.583,6.3
91.625,6.3
91.667,6.3
91.708,6.3
91.75,6.3
91.792,6.3
91.833,6.3
91.875,6.3
91.917,6.3
91.958,6.3
92,6.4
92.042,6.4
92.083,6.4
92.125,6.4
92.167,6.4
92.208,6.4
92.25,6.4
92.292,6.4
92.333,6.4
92.375,6.4
92.417,6.4
92.458,6.4
92.5,6.4
92.542,6.4
92.583,6.4
92.625,6.4
92.667,6.4
92.708,6.4
92.75,6.4
92.792,6.4
92.833,6.4
92.875,6.4
92.917,6.4
92.958,6.4
93,5.87
93.042,5.87
93.083,5.87
93.125,5.87
93.167,5.87
93.208,5.87
93.25,5.87
93.292,5.87
93.333,5.87
93.375,5.87
93.417,5.87
93.458,5.87
93.5,5.87
93.542,5.87
93.583,5.87
93.625,5.87
93.667,5.87
93.708,5.87
93.75,5.87
93.792,5.87
93.833,5.87
93.875,5.87
93.917,5.87
93.958,5.87
94,6.7
94.042,6.7
94.083,6.7
94.125,6.7
94.167,6.7
94.208,6.7
94.25,6.7
94.292,6.7
94.333,6.7
94.375,6.7
94.417,6.7
94.458,6.7
94.5,6.7
94.542,6.7
94.583,6.7
94.625,6.7
94.667,6.7
94.708,6.7
94.75,6.7
94.792,6.7
94.833,6.7
94.875,6.7
94.917,6.7
94.958,6.7
95,6.23
95.042,6.23
95.083,6.23
95.125,6.23
95.167,6.23
95.208,6.23
95.25,6.23
95.292,6.23
95.333,6.23
95.375,6.23
95.417,6.23
95.458,6.23
95.5,6.23
95.542,6.23
95.583,6.23
95.625,6.23
95.667,6.23
95.708,6.23
95.75,6.23
95.792,6.23
95.833,6.23
95.875,6.23
95.917,6.23
95.958,6.23
96,4.93
96.042,4.93
96.083,4.93
96.125,4.93
96.167,4.93
96.208,4.93
96.25,4.93
96.292,4.93
96.333,4.93
96.375,4.93
96.417,4.93
96.458,4.93
96.5,4.93
96.542,4.93
96.583,4.93
96.625,4.93
96.667,4.93
96.708,4.93
96.75,4.93
96.792,4.93
96.833,4.93
96.875,4.93
96.917,4.93
96.958,4.93
97,4.9
97.042,4.9
97.083,4.9
97.125,4.9
97.167,4.9
97.208,4.9
97.25,4.9
97.292,4.9
97.333,4.9
97.375,4.9
97.417,4.9
97.458,4.9
97.5,4.9
97.542,4.9
97.583,4.9
97.625,4.9
97.667,4.9
97.708,4.9
97.75,4.9
97.792,4.9
97.833,4.9
97.875,4.9
97.917,4.9
97.958,4.9
98,5.28
98.042,5.28
98.083,5.28
98.125,5.28
98.167,5.28
98.208,5.28
98.25,5.28
98.292,5.28
98.333,5.28
98.375,5.28
98.417,5.28
98.458,5.28
98.5,5.28
98.542,5.28
98.583,5.28
98.625,5.28
98.667,5.28
98.708,5.28
98.75,5.28
98.792,5.28
98.833,5.28
98.875,5.28
98.917,5.28
98.958,5.28
99,6.07
99.042,6.07
99.083,6.07
99.125,6.07
99.167,6.07
99.208,6.07
99.25,6.07
99.292,6.07
99.333,6.07
99.375,6.07
99.417,6.07
99.458,6.07
99.5,6.07
99.542,6.07
99.583,6.07
99.625,6.07
99.667,6.07
99.708,6.07
99.75,6.07
99.792,6.07
99.833,6.07
99.875,6.07
99.917,6.07
99.958,6.07
100,6.71
100.042,6.71
100.083,6.71
100.125,6.71
100.167,6.71
100.208,6.71
100.25,6.71
100.292,6.71
100.333,6.71
100.375,6.71
100.417,6.71
100.458,6.71
100.5,6.71
100.542,6.71
100.583,6.71
100.625,6.71
100.667,6.71
100.708,6.71
100.75,6.71
100.792,6.71
100.833,6.71
100.875,6.71
100.917,6.71
100.958,6.71
101,4.96
101.042,4.96
101.083,4.96
101.125,4.96
101.167,4.96
101.208,4.96
101.25,4.96
101.292,4.96
101.333,4.96
101.375,4.96
101.417,4.96
101.458,4.96
101.5,4.96
101.542,4.96
101.583,4.96
101.625,4.96
101.667,4.96
101.708,4.96
101.75,4.96
101.792,4.96
101.833,4.96
101.875,4.96
101.917,4.96
101.958,4.96
102,4.38
102.042,4.38
102.083,4.38
102.125,4.38
102.167,4.38
102.208,4.38
102.25,4.38
102.292,4.38
102.333,4.38
102.375,4.38
102.417,4.38
102.458,4.38
102.5,4.38
102.542,4.38
102.583,4.38
102.625,4.38
102.667,4.38
102.708,4.38
102.75,4.38
102.792,4.38
102.833,4.38
102.875,4.38
102.917,4.38
102.958,4.38
103,4.79
103.042,4.79
103.083,4.79
103.125,4.79
103.167,4.79
103.208,4.79
103.25,4.79
103.292,4.79
103.333,4.79
103.375,4.79
103.417,4.79
103.458,4.79
103.5,4.79
103.542,4.79
103.583,4.79
103.625,4.79
103.667,4.79
103.708,4.79
103.75,4.79
103.792,4.79
103.833,4.79
103.875,4.79
103.917,4.79
103.958,4.79
104,6.28
104.042,6.28
104.083,6.28
104.125,6.28
104.167,6.28
104.208,6.28
104.25,6.28
104.292,6.28
104.333,6.28
104.375,6.28
104.417,6.28
104.458,6.28
104.5,6.28
104.542,6.28
104.583,6.28
104.625,6.28
104.667,6.28
104.708,6.28
104.75,6.28
104.792,6.28
104.833,6.28
104.875,6.28
104.917,6.28
104.958,6.28
105,5.66
105.042,5.66
105.083,5.66
105.125,5.66
105.167,5.66
105.208,5.66
105.25,5.66
105.292,5.66
105.333,5.66
105.375,5.66
105.417,5.66
105.458,5.66
105.5,5.66
105.542,5.66
105.583,5.66
105.625,5.66
105.667,5.66
105.708,5.66
105.75,5.66
105.792,5.66
105.833,5.66
105.875,5.66
105.917,5.66
105.958,5.66
106,4.87
106.042,4.87
106.083,4.87
106.125,4.87
106.167,4.87
106.208,4.87
106.25,4.87
106.292,4.87
106.333,4.87
106.375,4.87
106.417,4.87
106.458,4.87
106.5,4.87
106.542,4.87
106.583,4.87
106.625,4.87
106.667,4.87
106.708,4.87
106.75,4.87
106.792,4.87
106.833,4.87
106.875,4.87
106.917,4.87
106.958,4.87
107,4.86
107.042,4.86
107.083,4.86
107.125,4.86
107.167,4.86
107.208,4.86
107.25,4.86
107.292,4.86
107.333,4.86
107.375,4.86
107.417,4.86
107.458,4.86
107.5,4.86
107.542,4.86
107.583,4.86
107.625,4.86
107.667,4.86
107.708,4.86
107.75,4.86
107.792,4.86
107.833,4.86
107.875,4.86
107.917,4.86
107.958,4.86
108,5.47
108.042,5.47
108.083,5.47
108.125,5.47
108.167,5.47
108.208,5.47
108.25,5.47
108.292,5.47
108.333,5.47
108.375,5.47
108.417,5.47
108.458,5.47
108.5,5.47
108.542,5.47
108.583,5.47
108.625,5.47
108.667,5.47
108.708,5.47
108.75,5.47
108.792,5.47
108.833,5.47
108.875,5.47
108.917,5.47
108.958,5.47
109,6.02
109.042,6.02
109.083,6.02
109.125,6.02
109.167,6.02
109.208,6.02
109.25,6.02
109.292,6.02
109.333,6.02
109.375,6.02
109.417,6.02
109.458,6.02
109.5,6.02
109.542,6.02
109.583,6.02
109.625,6.02
109.667,6.02
109.708,6.02
109.75,6.02
109.792,6.02
109.833,6.02
109.875,6.02
109.917,6.02
109.958,6.02
110,6.89
110.042,6.89
110.083,6.89
110.125,6.89
110.167,6.89
110.208,6.89
110.25,6.89
110.292,6.89
110.333,6.89
110.375,6.89
110.417,6.89
110.458,6.89
110.5,6.89
110.542,6.89
110.583,6.89
110.625,6.89
110.667,6.89
110.708,6.89
110.75,6.89
110.792,6.89
110.833,6.89
110.875,6.89
110.917,6.89
110.958,6.89
111,7.79
111.042,7.79
111.083,7.79
111.125,7.79
111.167,7.79
111.208,7.79
111.25,7.79
111.292,7.79
111.333,7.79
111.375,7.79
111.417,7.79
111.458,7.79
111.5,7.79
111.542,7.79
111.583,7.79
111.625,7.79
111.667,7.79
111.708,7.79
111.75,7.79
111.792,7.79
111.833,7.79
111.875,7.79
111.917,7.79
111.958,7.79
112,7.89
112.042,7.89
112.083,7.89
112.125,7.89
112.167,7.89
112.208,7.89
112.25,7.89
112.292,7.89
112.333,7.89
112.375,7.89
112.417,7.89
112.458,7.89
112.5,7.89
112.542,7.89
112.583,7.89
112.625,7.89
112.667,7.89
112.708,7.89
112.75,7.89
112.792,7.89
112.833,7.89
112.875,7.89
112.917,7.89
112.958,7.89
113,8.12
113.042,8.12
113.083,8.12
113.125,8.12
113.167,8.12
113.208,8.12
113.25,8.12
113.292,8.12
113.333,8.12
113.375,8.12
113.417,8.12
113.458,8.12
113.5,8.12
113.542,8.12
113.583,8.12
113.625,8.12
113.667,8.12
113.708,8.12
113.75,8.12
113.792,8.12
113.833,8.12
113.875,8.12
113.917,8.12
113.958,8.12
114,8.23
114.042,8.23
114.083,8.23
114.125,8.23
114.167,8.23
114.208,8.23
114.25,8.23
114.292,8.23
114.333,8.23
114.375,8.23
114.417,8.23
114.458,8.23
114.5,8.23
114.542,8.23
114.583,8.23
114.625,8.23
114.667,8.23
114.708,8.23
114.75,8.23
114.792,8.23
114.833,8.23
114.875,8.23
114.917,8.23
114.958,8.23
115,8.59
115.042,8.59
115.083,8.59
115.125,8.59
115.167,8.59
115.208,8.59
115.25,8.59
115.292,8.59
115.333,8.59
115.375,8.59
115.417,8.59
115.458,8.59
115.5,8.59
115.542,8.59
115.583,8.59
115.625,8.59
115.667,8.59
115.708,8.59
115.75,8.59
115.792,8.59
115.833,8.59
115.875,8.59
115.917,8.59
115.958,8.59
116,8.78
116.042,8.78
116.083,8.78
116.125,8.78
116.167,8.78
116.208,8.78
116.25,8.78
116.292,8.78
116.333,8.78
116.375,8.78
116.417,8.78
116.458,8.78
116.5,8.78
116.542,8.78
116.583,8.78
116.625,8.78
116.667,8.78
116.708,8.78
116.75,8.78
116.792,8.78
116.833,8.78
116.875,8.78
116.917,8.78
116.958,8.78
117,7.61
117.042,7.61
117.083,7.61
117.125,7.61
117.167,7.61
117.208,7.61
117.25,7.61
117.292,7.61
117.333,7.61
117.375,7.61
117.417,7.61
117.458,7.61
117.5,7.61
117.542,7.61
117.583,7.61
117.625,7.61
117.667,7.61
117.708,7.61
117.75,7.61
117.792,7.61
117.833,7.61
117.875,7.61
117.917,7.61
117.958,7.61
118,6.51
118.042,6.51
118.083,6.51
118.125,6.51
118.167,6.51
118.208,6.51
118.25,6.51
118.292,6.51
118.333,6.51
118.375,6.51
118.417,6.51
118.458,6.51
118.5,6.51
118.542,6.51
118.583,6.51
118.625,6.51
118.667,6.51
118.708,6.51
118.75,6.51
118.792,6.51
118.833,6.51
118.875,6.51
118.917,6.51
118.958,6.51
119,6.9
119.042,6.9
119.083,6.9
119.125,6.9
119.167,6.9
119.208,6.9
119.25,6.9
119.292,6.9
119.333,6.9
119.375,6.9
119.417,6.9
119.458,6.9
119.5,6.9
119.542,6.9
119.583,6.9
119.625,6.9
119.667,6.9
119.708,6.9
119.75,6.9
119.792,6.9
119.833,6.9
119.875,6.9
119.917,6.9
119.958,6.9
120,7.44
120.042,7.44
120.083,7.44
120.125,7.44
120.167,7.44
120.208,7.44
120.25,7.44
120.292,7.44
120.333,7.44
120.375,7.44
120.417,7.44
120.458,7.44
120.5,7.44
120.542,7.44
120.583,7.44
120.625,7.44
120.667,7.44
120.708,7.44
120.75,7.44
120.792,7.44
120.833,7.44
120.875,7.44
120.917,7.44
120.958,7.44
121,7.8
121.042,7.8
121.083,7.8
121.125,7.8
121.167,7.8
121.208,7.8
121.25,7.8
121.292,7.8
121.333,7.8
121.375,7.8
121.417,7.8
121.458,7.8
121.5,7.8
121.542,7.8
121.583,7.8
121.625,7.8
121.667,7.8
121.708,7.8
121.75,7.8
121.792,7.8
121.833,7.8
121.875,7.8
121.917,7.8
121.958,7.8
122,8.31
122.042,8.31
122.083,8.31
122.125,8.31
122.167,8.31
122.208,8.31
122.25,8.31
122.292,8.31
122.333,8.31
122.375,8.31
122.417,8.31
122.458,8.31
122.5,8.31
122.542,8.31
122.583,8.31
122.625,8.31
122.667,8.31
122.708,8.31
122.75,8.31
122.792,8.31
122.833,8.31
122.875,8.31
122.917,8.31
122.958,8.31
123,9.03
123.042,9.03
123.083,9.03
123.125,9.03
123.167,9.03
123.208,9.03
123.25,9.03
123.292,9.03
123.333,9.03
123.375,9.03
123.417,9.03
123.458,9.03
123.5,9.03
123.542,9.03
123.583,9.03
123.625,9.03
123.667,9.03
123.708,9.03
123.75,9.03
123.792,9.03
123.833,9.03
123.875,9.03
123.917,9.03
123.958,9.03
124,9.45
124.042,9.45
124.083,9.45
124.125,9.45
124.167,9.45
124.208,9.45
124.25,9.45
124.292,9.45
124.333,9.45
124.375,9.45
124.417,9.45
124.458,9.45
124.5,9.45
124.542,9.45
124.583,9.45
124.625,9.45
124.667,9.45
124.708,9.45
124.75,9.45
124.792,9.45
124.833,9.45
124.875,9.45
124.917,9.45
124.958,9.45
125,9.54
125.042,9.54
125.083,9.54
125.125,9.54
125.167,9.54
125.208,9.54
125.25,9.54
125.292,9.54
125.333,9.54
125.375,9.54
125.417,9.54
125.458,9.54
125.5,9.54
125.542,9.54
125.583,9.54
125.625,9.54
125.667,9.54
125.708,9.54
125.75,9.54
125.792,9.54
125.833,9.54
125.875,9.54
125.917,9.54
125.958,9.54
126,9.9
126.042,9.9
126.083,9.9
126.125,9.9
126.167,9.9
126.208,9.9
126.25,9.9
126.292,9.9
126.333,9.9
126.375,9.9
126.417,9.9
126.458,9.9
126.5,9.9
126.542,9.9
126.583,9.9
126.625,9.9
126.667,9.9
126.708,9.9
126.75,9.9
126.792,9.9
126.833,9.9
126.875,9.9
126.917,9.9
126.958,9.9
127,9.57
127.042,9.57
127.083,9.57
127.125,9.57
127.167,9.57
127.208,9.57
127.25,9.57
127.292,9.57
127.333,9.57
127.375,9.57
127.417,9.57
127.458,9.57
127.5,9.57
127.542,9.57
127.583,9.57
127.625,9.57
127.667,9.57
127.708,9.57
127.75,9.57
127.792,9.57
127.833,9.57
127.875,9.57
127.917,9.57
127.958,9.57
128,9.64
128.042,9.64
128.083,9.64
128.125,9.64
128.167,9.64
128.208,9.64
128.25,9.64
128.292,9.64
128.333,9.64
128.375,9.64
128.417,9.64
128.458,9.64
128.5,9.64
128.542,9.64
128.583,9.64
128.625,9.64
128.667,9.64
128.708,9.64
128.75,9.64
128.792,9.64
128.833,9.64
128.875,9.64
128.917,9.64
128.958,9.64
129,9.88
129.042,9.88
129.083,9.88
129.125,9.88
129.167,9.88
129.208,9.88
129.25,9.88
129.292,9.88
129.333,9.88
129.375,9.88
129.417,9.88
129.458,9.88
129.5,9.88
129.542,9.88
129.583,9.88
129.625,9.88
129.667,9.88
129.708,9.88
129.75,9.88
129.792,9.88
129.833,9.88
129.875,9.88
129.917,9.88
129.958,9.88
130,9.19
130.042,9.19
130.083,9.19
130.125,9.19
130.167,9.19
130.208,9.19
130.25,9.19
130.292,9.19
130.333,9.19
130.375,9.19
130.417,9.19
130.458,9.19
130.5,9.19
130.542,9.19
130.583,9.19
130.625,9.19
130.667,9.19
130.708,9.19
130.75,9.19
130.792,9.19
130.833,9.19
130.875,9.19
130.917,9.19
130.958,9.19
131,9.36
131.042,9.36
131.083,9.36
131.125,9.36
131.167,9.36
131.208,9.36
131.25,9.36
131.292,9.36
131.333,9.36
131.375,9.36
131.417,9.36
131.458,9.36
131.5,9.36
131.542,9.36
131.583,9.36
131.625,9.36
131.667,9.36
131.708,9.36
131.75,9.36
131.792,9.36
131.833,9.36
131.875,9.36
131.917,9.36
131.958,9.36
132,9.57
132.042,9.57
132.083,9.57
132.125,9.57
132.167,9.57
132.208,9.57
132.25,9.57
132.292,9.57
132.333,9.57
132.375,9.57
132.417,9.57
132.458,9.57
132.5,9.57
132.542,9.57
132.583,9.57
132.625,9.57
132.667,9.57
132.708,9.57
132.75,9.57
132.792,9.57
132.833,9.57
132.875,9.57
132.917,9.57
132.958,9.57
133,10.35
133.042,10.35
133.083,10.35
133.125,10.35
133.167,10.35
133.208,10.35
133.25,10.35
133.292,10.35
133.333,10.35
133.375,10.35
133.417,10.35
133.458,10.35
133.5,10.35
133.542,10.35
133.583,10.35
133.625,10.35
133.667,10.35
133.708,10.35
133.75,10.35
133.792,10.35
133.833,10.35
133.875,10.35
133.917,10.35
133.958,10.35
134,10.61
134.042,10.61
134.083,10.61
134.125,10.61
134.167,10.61
134.208,10.61
134.25,10.61
134.292,10.61
134.333,10.61
134.375,10.61
134.417,10.61
134.458,10.61
134.5,10.61
134.542,10.61
134.583,10.61
134.625,10.61
134.667,10.61
134.708,10.61
134.75,10.61
134.792,10.61
134.833,10.61
134.875,10.61
134.917,10.61
134.958,10.61
135,10.35
135.042,10.35
135.083,10.35
135.125,10.35
135.167,10.35
135.208,10.35
135.25,10.35
135.292,10.35
135.333,10.35
135.375,10.35
135.417,10.35
135.458,10.35
135.5,10.35
135.542,10.35
135.583,10.35
135.625,10.35
135.667,10.35
135.708,10.35
135.75,10.35
135.792,10.35
135.833,10.35
135.875,10.35
135.917,10.35
135.958,10.35
136,9.84
136.042,9.84
136.083,9.84
136.125,9.84
136.167,9.84
136.208,9.84
136.25,9.84
136.292,9.84
136.333,9.84
136.375,9.84
136.417,9.84
136.458,9.84
136.5,9.84
136.542,9.84
136.583,9.84
136.625,9.84
136.667,9.84
136.708,9.84
136.75,9.84
136.792,9.84
136.833,9.84
136.875,9.84
136.917,9.84
136.958,9.84
137,10.49
137.042,10.49
137.083,10.49
137.125,10.49
137.167,10.49
137.208,10.49
137.25,10.49
137.292,10.49
137.333,10.49
137.375,10.49
137.417,10.49
137.458,10.49
137.5,10.49
137.542,10.49
137.583,10.49
137.625,10.49
137.667,10.49
137.708,10.49
137.75,10.49
137.792,10.49
137.833,10.49
137.875,10.49
137.917,10.49
137.958,10.49
138,10.91
138.042,10.91
138.083,10.91
138.125,10.91
138.167,10.91
138.208,10.91
138.25,10.91
138.292,10.91
138.333,10.91
138.375,10.91
138.417,10.91
138.458,10.91
138.5,10.91
138.542,10.91
138.583,10.91
138.625,10.91
138.667,10.91
138.708,10.91
138.75,10.91
138.792,10.91
138.833,10.91
138.875,10.91
138.917,10.91
138.958,10.91
139,10.67
139.042,10.67
139.083,10.67
139.125,10.67
139.167,10.67
139.208,10.67
139.25,10.67
139.292,10.67
139.333,10.67
139.375,10.67
139.417,10.67
139.458,10.67
139.5,10.67
139.542,10.67
139.583,10.67
139.625,10.67
139.667,10.67
139.708,10.67
139.75,10.67
139.792,10.67
139.833,10.67
139.875,10.67
139.917,10.67
139.958,10.67
140,10.72
140.042,10.72
140.083,10.72
140.125,10.72
140.167,10.72
140.208,10.72
140.25,10.72
140.292,10.72
140.333,10.72
140.375,10.72
140.417,10.72
140.458,10.72
140.5,10.72
140.542,10.72
140.583,10.72
140.625,10.72
140.667,10.72
140.708,10.72
140.75,10.72
140.792,10.72
140.833,10.72
140.875,10.72
140.917,10.72
140.958,10.72
141,10.83
141.042,10.83
141.083,10.83
141.125,10.83
141.167,10.83
141.208,10.83
141.25,10.83
141.292,10.83
141.333,10.83
141.375,10.83
141.417,10.83
141.458,10.83
141.5,10.83
141.542,10.83
141.583,10.83
141.625,10.83
141.667,10.83
141.708,10.83
141.75,10.83
141.792,10.83
141.833,10.83
141.875,10.83
141.917,10.83
141.958,10.83
142,11.62
142.042,11.62
142.083,11.62
142.125,11.62
142.167,11.62
142.208,11.62
142.25,11.62
142.292,11.62
142.333,11.62
142.375,11.62
142.417,11.62
142.458,11.62
142.5,11.62
142.542,11.62
142.583,11.62
142.625,11.62
142.667,11.62
142.708,11.62
142.75,11.62
142.792,11.62
142.833,11.62
142.875,11.62
142.917,11.62
142.958,11.62
143,12.02
143.042,12.02
143.083,12.02
143.125,12.02
143.167,12.02
143.208,12.02
143.25,12.02
143.292,12.02
143.333,12.02
143.375,12.02
143.417,12.02
143.458,12.02
143.5,12.02
143.542,12.02
143.583,12.02
143.625,12.02
143.667,12.02
143.708,12.02
143.75,12.02
143.792,12.02
143.833,12.02
143.875,12.02
143.917,12.02
143.958,12.02
144,12.03
144.042,12.03
144.083,12.03
144.125,12.03
144.167,12.03
144.208,12.03
144.25,12.03
144.292,12.03
144.333,12.03
144.375,12.03
144.417,12.03
144.458,12.03
144.5,12.03
144.542,12.03
144.583,12.03
144.625,12.03
144.667,12.03
144.708,12.03
144.75,12.03
144.792,12.03
144.833,12.03
144.875,12.03
144.917,12.03
144.958,12.03
145,10.48
145.042,10.48
145.083,10.48
145.125,10.48
145.167,10.48
145.208,10.48
145.25,10.48
145.292,10.48
145.333,10.48
145.375,10.48
145.417,10.48
145.458,10.48
145.5,10.48
145.542,10.48
145.583,10.48
145.625,10.48
145.667,10.48
145.708,10.48
145.75,10.48
145.792,10.48
145.833,10.48
145.875,10.48
145.917,10.48
145.958,10.48
146,10.44
146.042,10.44
146.083,10.44
146.125,10.44
146.167,10.44
146.208,10.44
146.25,10.44
146.292,10.44
146.333,10.44
146.375,10.44
146.417,10.44
146.458,10.44
146.5,10.44
146.542,10.44
146.583,10.44
146.625,10.44
146.667,10.44
146.708,10.44
146.75,10.44
146.792,10.44
146.833,10.44
146.875,10.44
146.917,10.44
146.958,10.44
147,11.34
147.042,11.34
147.083,11.34
147.125,11.34
147.167,11.34
147.208,11.34
147.25,11.34
147.292,11.34
147.333,11.34
147.375,11.34
147.417,11.34
147.458,11.34
147.5,11.34
147.542,11.34
147.583,11.34
147.625,11.34
147.667,11.34
147.708,11.34
147.75,11.34
147.792,11.34
147.833,11.34
147.875,11.34
147.917,11.34
147.958,11.34
148,12.23
148.042,12.23
148.083,12.23
148.125,12.23
148.167,12.23
148.208,12.23
148.25,12.23
148.292,12.23
148.333,12.23
148.375,12.23
148.417,12.23
148.458,12.23
148.5,12.23
148.542,12.23
148.583,12.23
148.625,12.23
148.667,12.23
148.708,12.23
148.75,12.23
148.792,12.23
148.833,12.23
148.875,12.23
148.917,12.23
148.958,12.23
149,12.46
149.042,12.46
149.083,12.46
149.125,12.46
149.167,12.46
149.208,12.46
149.25,12.46
149.292,12.46
149.333,12.46
149.375,12.46
149.417,12.46
149.458,12.46
149.5,12.46
149.542,12.46
149.583,12.46
149.625,12.46
149.667,12.46
149.708,12.46
149.75,12.46
149.792,12.46
149.833,12.46
149.875,12.46
149.917,12.46
149.958,12.46
150,12.35
150.042,12.35
150.083,12.35
150.125,12.35
150.167,12.35
150.208,12.35
150.25,12.35
150.292,12.35
150.333,12.35
150.375,12.35
150.417,12.35
150.458,12.35
150.5,12.35
150.542,12.35
150.583,12.35
150.625,12.35
150.667,12.35
150.708,12.35
150.75,12.35
150.792,12.35
150.833,12.35
150.875,12.35
150.917,12.35
150.958,12.35
151,10.91
151.042,10.91
151.083,10.91
151.125,10.91
151.167,10.91
151.208,10.91
151.25,10.91
151.292,10.91
151.333,10.91
151.375,10.91
151.417,10.91
151.458,10.91
151.5,10.91
151.542,10.91
151.583,10.91
151.625,10.91
151.667,10.91
151.708,10.91
151.75,10.91
151.792,10.91
151.833,10.91
151.875,10.91
151.917,10.91
151.958,10.91
152,10.98
152.042,10.98
152.083,10.98
152.125,10.98
152.167,10.98
152.208,10.98
152.25,10.98
152.292,10.98
152.333,10.98
152.375,10.98
152.417,10.98
152.458,10.98
152.5,10.98
152.542,10.98
152.583,10.98
152.625,10.98
152.667,10.98
152.708,10.98
152.75,10.98
152.792,10.98
152.833,10.98
152.875,10.98
152.917,10.98
152.958,10.98
153,12.4
153.042,12.4
153.083,12.4
153.125,12.4
153.167,12.4
153.208,12.4
153.25,12.4
153.292,12.4
153.333,12.4
153.375,12.4
153.417,12.4
