$Trinity Lake qdt 2019 calculated using updated data on Grabdata2 YC updated 08/07/2023,
",,,",
JDAY,QDT 
129.667,-38.84490643
129.708,-3.436906434
129.75,-3.436906434
129.792,-39.88390643
129.833,-3.436906434
129.875,-3.436906434
129.917,-0.323906434
129.958,42.41709357
130,40.65777525
130.042,13.92477525
130.083,9.323775247
130.125,-7.376224753
130.167,-5.965224753
130.208,-7.376224753
130.25,-52.33322475
130.292,-7.376224753
130.333,-23.43622475
130.375,-28.24122475
130.417,-7.376224753
130.458,-14.18122475
130.5,-84.04722475
130.542,-7.376224753
130.583,-11.61822475
130.625,-51.17822475
130.667,-28.25422475
130.708,-4.383224753
130.75,35.24277525
130.792,-7.376224753
130.833,-13.77122475
130.875,-13.37122475
130.917,-7.376224753
130.958,-7.376224753
131,-13.21480986
131.042,-1.57680986
131.083,-1.57680986
131.125,-23.00680986
131.167,-1.57680986
131.208,-16.10980986
131.25,-118.4938099
131.292,-1.57680986
131.333,-3.46780986
131.375,-26.61680986
131.417,-14.48480986
131.458,-1.57680986
131.5,-1.57680986
131.542,-1.57680986
131.583,73.18619014
131.625,-1.57680986
131.667,-1.57680986
131.708,-1.57680986
131.75,-10.33580986
131.792,-1.57680986
131.833,-10.14780986
131.875,10.34319014
131.917,57.17819014
131.958,-1.57680986
132,-26.90602872
132.042,-36.51002872
132.083,-5.616028722
132.125,-5.616028722
132.167,-5.616028722
132.208,-8.696028722
132.25,-52.31002872
132.292,-5.616028722
132.333,18.70397128
132.375,-5.616028722
132.417,-53.43802872
132.458,-5.616028722
132.5,-9.099028722
132.542,-25.64602872
132.583,-5.616028722
132.625,-5.616028722
132.667,-5.616028722
132.708,2.253971278
132.75,-5.616028722
132.792,-5.616028722
132.833,-5.616028722
132.875,37.06797128
132.917,-5.616028722
132.958,-5.616028722
133,-3.193035623
133.042,-3.193035623
133.083,-3.193035623
133.125,-0.362035623
133.167,-12.15103562
133.208,-46.10303562
133.25,-25.69303562
133.292,-3.193035623
133.333,-3.193035623
133.375,-3.193035623
133.417,37.40596438
133.458,-3.193035623
133.5,39.40896438
133.542,-3.193035623
133.583,-35.43803562
133.625,-59.91303562
133.667,-3.193035623
133.708,45.45896438
133.75,-3.193035623
133.792,-57.92703562
133.833,-79.02903562
133.875,1.650964377
133.917,10.41996438
133.958,-14.68803562
134,-4.02400661
134.042,-4.02400661
134.083,-47.77600661
134.125,-61.86200661
134.167,-4.02400661
134.208,18.78499339
134.25,-0.99300661
134.292,-3.53000661
134.333,-4.02400661
134.375,-56.70100661
134.417,-4.02400661
134.458,15.47199339
134.5,-4.02400661
134.542,13.57499339
134.583,-4.02400661
134.625,-3.07500661
134.667,-4.02400661
134.708,-5.24200661
134.75,-31.00500661
134.792,-4.02400661
134.833,-40.18100661
134.875,-41.97100661
134.917,-4.02400661
134.958,-4.02400661
135,-66.17475948
135.042,-212.3847595
135.083,-134.6387595
135.125,-99.03575948
135.167,-27.65575948
135.208,-107.3837595
135.25,-215.7027595
135.292,21.15424052
135.333,-132.3167595
135.375,-58.54975948
135.417,-198.8417595
135.458,-149.1697595
135.5,73.05124052
135.542,-2.82775948
135.583,-46.15075948
135.625,-42.61875948
135.667,56.98524052
135.708,31.01124052
135.75,88.20824052
135.792,192.6932405
135.833,139.7882405
135.875,275.0772405
135.917,424.3992405
135.958,302.9552405
136,127.0488779
136.042,174.2768779
136.083,114.4428779
136.125,272.4608779
136.167,234.7248779
136.208,-64.57712214
136.25,4.81887786
136.292,89.77787786
136.333,92.4728779
136.375,-109.2701221
136.417,-71.18212214
136.458,-195.6241221
136.5,-133.2521221
136.542,-35.20912214
136.583,-29.67112214
136.625,-184.1771221
136.667,-125.2811221
136.708,-80.89412214
136.75,-141.0411221
136.792,-211.2631221
136.833,-229.4571221
136.875,-148.2051221
136.917,-169.8571221
136.958,-158.8271221
137,-55.06945431
137.042,37.57454569
137.083,26.43254569
137.125,2.66654569
137.167,10.06654569
137.208,-8.41345431
137.25,-8.41345431
137.292,-8.25745431
137.333,59.83154569
137.375,-8.41345431
137.417,-65.98645431
137.458,-54.03145431
137.5,-8.41345431
137.542,59.65254569
137.583,-8.41345431
137.625,-19.23245431
137.667,-47.23745431
137.708,-8.41345431
137.75,-8.41345431
137.792,-57.37945431
137.833,-8.41345431
137.875,-78.54545431
137.917,-89.10445431
137.958,-13.04045431
138,-79.42156248
138.042,-19.46656248
138.083,-3.032562478
138.125,-20.89056248
138.167,-69.40556248
138.208,-19.80456248
138.25,-69.40556248
138.292,21.24543752
138.333,-15.75656248
138.375,-57.27356248
138.417,-14.31756248
138.458,-94.62456248
138.5,-95.29156248
138.542,-3.032562478
138.583,26.36443752
138.625,60.11743752
138.667,-3.032562478
138.708,14.43643752
138.75,109.2204375
138.792,87.81543752
138.833,-3.032562478
138.875,102.9554375
138.917,28.76543752
138.958,-21.53956248
139,3.303265002
139.042,3.303265002
139.083,3.303265002
139.125,-5.182734998
139.167,3.303265002
139.208,3.303265002
139.25,3.303265002
139.292,3.303265002
139.333,3.303265002
139.375,3.303265002
139.417,19.993265
139.458,-11.779735
139.5,-55.862735
139.542,3.303265002
139.583,7.578265002
139.625,3.303265002
139.667,3.303265002
139.708,43.027265
139.75,3.303265002
139.792,3.303265002
139.833,3.303265002
139.875,7.194265002
139.917,3.303265002
139.958,21.143265
140,-8.450942516
140.042,-77.82294252
140.083,-97.73394252
140.125,-8.450942516
140.167,-30.88094252
140.208,-134.1259425
140.25,-91.68094252
140.292,-2.59694252
140.333,-41.41694252
140.375,-8.450942516
140.417,-62.76194252
140.458,-8.450942516
140.5,13.09305748
140.542,-8.450942516
140.583,-8.450942516
140.625,147.3960575
140.667,64.62305748
140.708,89.07305748
140.75,-8.450942516
140.792,52.91405748
140.833,33.84105748
140.875,32.81205748
140.917,151.8020575
140.958,-8.450942516
141,-20.58470307
141.042,-123.5777031
141.083,2.396296926
141.125,2.396296926
141.167,2.396296926
141.208,2.396296926
141.25,2.396296926
141.292,7.992296926
141.333,2.396296926
141.375,-34.83370307
141.417,2.396296926
141.458,76.02429693
141.5,62.20929693
141.542,34.13629693
141.583,2.396296926
141.625,2.396296926
141.667,2.396296926
141.708,-55.54870307
141.75,-50.92770307
141.792,-29.06170307
141.833,2.396296926
141.875,-4.194703074
141.917,-9.65970307
141.958,-9.02570307
142,-5.81845068
142.042,-49.83145068
142.083,-0.81045068
142.125,4.84654932
142.167,-0.81045068
142.208,-50.98245068
142.25,-23.94545068
142.292,-0.81045068
142.333,76.55554932
142.375,-0.81045068
142.417,28.03254932
142.458,136.1865493
142.5,-0.81045068
142.542,-0.81045068
142.583,1.98554932
142.625,-54.85945068
142.667,-29.51745068
142.708,-76.58045068
142.75,-55.75645068
142.792,-0.88145068
142.833,-17.29345068
142.875,-67.26945068
142.917,-0.81045068
142.958,27.40254932
143,-0.236308268
143.042,-45.79630827
143.083,-17.08030827
143.125,-0.236308268
143.167,-2.134308268
143.208,-26.28230827
143.25,-0.236308268
143.292,-0.236308268
143.333,-0.236308268
143.375,42.32369173
143.417,-0.236308268
143.458,-15.67830827
143.5,-55.53530827
143.542,-28.37930827
143.583,-11.56330827
143.625,-11.31030827
143.667,4.771691732
143.708,4.824691732
143.75,51.67669173
143.792,-0.236308268
143.833,11.76369173
143.875,-0.236308268
143.917,-47.14230827
143.958,-0.236308268
144,-12.06314559
144.042,-48.55614559
144.083,-5.61914559
144.125,-5.61914559
144.167,-5.61914559
144.208,-1.07214559
144.25,-5.61914559
144.292,-5.61914559
144.333,-14.84714559
144.375,-5.61914559
144.417,11.16785441
144.458,-5.61914559
144.5,-5.61914559
144.542,-11.95014559
144.583,-5.61914559
144.625,27.80785441
144.667,-5.61914559
144.708,-5.61914559
144.75,-5.61914559
144.792,25.44785441
144.833,20.51585441
144.875,-5.61914559
144.917,-11.61414559
144.958,-55.79114559
145,3.709119608
145.042,3.709119608
145.083,-49.47088039
145.125,3.709119608
145.167,74.31411961
145.208,3.709119608
145.25,-15.25288039
145.292,3.709119608
145.333,25.93411961
145.375,3.709119608
145.417,3.921119608
145.458,3.709119608
145.5,-40.14088039
145.542,3.709119608
145.583,37.94211961
145.625,3.709119608
145.667,3.709119608
145.708,-73.33688039
145.75,-89.18488039
145.792,2.722119608
145.833,3.709119608
145.875,-8.587880392
145.917,3.709119608
145.958,53.50011961
146,-7.150605493
146.042,-7.150605493
146.083,31.50039451
146.125,-7.150605493
146.167,23.17939451
146.208,-7.150605493
146.25,-15.80560549
146.292,-24.07860549
146.333,-7.150605493
146.375,-7.150605493
146.417,-12.83860549
146.458,-66.93760549
146.5,-34.30660549
146.542,-7.150605493
146.583,38.08539451
146.625,-7.150605493
146.667,-10.97360549
146.708,-7.150605493
146.75,-7.150605493
146.792,-7.150605493
146.833,-7.150605493
146.875,-7.150605493
146.917,-7.150605493
146.958,-7.150605493
147,-5.6841199
147.042,-47.8081199
147.083,-5.6841199
147.125,-61.3611199
147.167,-0.9151199
147.208,-5.6841199
147.25,-5.6841199
147.292,-70.3271199
147.333,-25.6691199
147.375,-26.1381199
147.417,-27.9021199
147.458,-5.6841199
147.5,-5.6841199
147.542,-5.6841199
147.583,-5.6841199
147.625,-40.7371199
147.667,-5.6841199
147.708,-5.6841199
147.75,61.1088801
147.792,-5.6841199
147.833,26.7748801
147.875,42.1378801
147.917,39.8818801
147.958,-5.6841199
148,-124.0969685
148.042,2.082031489
148.083,2.082031489
148.125,-6.658968511
148.167,-38.33396851
148.208,-42.69296851
148.25,-41.50796851
148.292,2.082031489
148.333,-22.45796851
148.375,-51.75296851
148.417,2.082031489
148.458,2.082031489
148.5,18.54703149
148.542,-16.43396851
148.583,-26.49096851
148.625,7.090031489
148.667,29.52003149
148.708,2.082031489
148.75,2.082031489
148.792,2.082031489
148.833,2.082031489
148.875,68.96203149
148.917,74.66203149
148.958,2.082031489
149,-49.3785037
149.042,-5.528503703
149.083,-5.528503703
149.125,-5.528503703
149.167,-79.3485037
149.208,-81.8705037
149.25,-5.528503703
149.292,-8.702503703
149.333,-10.0835037
149.375,-97.0115037
149.417,-5.528503703
149.458,-5.528503703
149.5,-13.7355037
149.542,-5.528503703
149.583,-21.1385037
149.625,7.399496297
149.667,-5.528503703
149.708,48.4784963
149.75,-5.528503703
149.792,9.847496297
149.833,-11.6065037
149.875,-11.5235037
149.917,-5.528503703
149.958,-5.528503703
150,65.24743644
150.042,-6.595563559
150.083,-6.595563559
150.125,-6.595563559
150.167,-6.595563559
150.208,-12.11456356
150.25,-6.595563559
150.292,-6.595563559
150.333,-6.595563559
150.375,8.337436441
150.417,-7.433563559
150.458,-141.8245636
150.5,-127.9145636
150.542,-81.50256356
150.583,-79.17856356
150.625,-29.75156356
150.667,31.42243644
150.708,117.5324364
150.75,76.56443644
150.792,3.420436441
150.833,-6.595563559
150.875,-6.595563559
150.917,-6.595563559
150.958,-6.595563559
151,1.574729348
151.042,1.574729348
151.083,22.47872935
151.125,1.574729348
151.167,-43.70827065
151.208,1.574729348
151.25,1.574729348
151.292,0.642729348
151.333,1.574729348
151.375,-9.499270652
151.417,-37.29727065
151.458,-36.52427065
151.5,1.574729348
151.542,1.574729348
151.583,143.9547293
151.625,78.52672935
151.667,1.574729348
151.708,1.574729348
151.75,15.46872935
151.792,6.300729348
151.833,36.34772935
151.875,1.574729348
151.917,-23.46727065
151.958,1.574729348
152,-44.49192618
152.042,-28.50692618
152.083,-45.75692618
152.125,-38.59292618
152.167,-0.645926176
152.208,-17.03192618
152.25,-0.645926176
152.292,-64.17992618
152.333,-0.645926176
152.375,90.52907382
152.417,31.30607382
152.458,-12.93892618
152.5,-0.645926176
152.542,-5.653926176
152.583,-82.73092618
152.625,-51.92392618
152.667,25.24007382
152.708,101.1010738
152.75,-0.645926176
152.792,-0.645926176
152.833,113.6020738
152.875,-0.645926176
152.917,-27.73092618
152.958,34.11507382
153,10.33281442
153.042,15.34081442
153.083,-34.59418558
153.125,-102.2401856
153.167,-54.06518558
153.208,-5.749185581
153.25,46.08081442
153.292,-5.749185581
153.333,-134.7231856
153.375,-5.749185581
153.417,43.48381442
153.458,79.87781442
153.5,-5.749185581
153.542,-5.749185581
153.583,-19.89318558
153.625,-30.29218558
153.667,-5.749185581
153.708,-5.622185581
153.75,-5.749185581
153.792,-5.749185581
153.833,106.5138144
153.875,-5.749185581
153.917,-84.22818558
153.958,-56.21018558
154,40.20241642
154.042,105.5424164
154.083,-5.055583577
154.125,-155.2605836
154.167,-5.055583577
154.208,-5.055583577
154.25,-5.055583577
154.292,-16.60958358
154.333,-52.48058358
154.375,-3.861583577
154.417,53.27641642
154.458,-5.055583577
154.5,-5.055583577
154.542,-5.055583577
154.583,20.57041642
154.625,-5.055583577
154.667,-5.055583577
154.708,-5.055583577
154.75,-5.055583577
154.792,-5.055583577
154.833,-5.055583577
154.875,-5.055583577
154.917,-5.055583577
154.958,-5.055583577
155,0.714682459
155.042,0.714682459
155.083,0.100682459
155.125,0.714682459
155.167,0.714682459
155.208,-117.0513175
155.25,0.714682459
155.292,0.714682459
155.333,9.907682459
155.375,0.714682459
155.417,38.15068246
155.458,85.15368246
155.5,0.714682459
155.542,-21.62731754
155.583,-21.98531754
155.625,17.65868246
155.667,0.714682459
155.708,0.288682459
155.75,-46.80131754
155.792,0.714682459
155.833,0.714682459
155.875,28.59068246
155.917,0.714682459
155.958,5.518682459
156,-5.410963373
156.042,21.67403663
156.083,-5.410963373
156.125,-5.410963373
156.167,-5.410963373
156.208,-5.410963373
156.25,-10.54196337
156.292,-53.53896337
156.333,-5.410963373
156.375,28.54703663
156.417,-5.410963373
156.458,-5.410963373
156.5,-5.410963373
156.542,-60.76596337
156.583,-5.410963373
156.625,-5.410963373
156.667,-38.16396337
156.708,-5.410963373
156.75,-5.410963373
156.792,38.75303663
156.833,37.82103663
156.875,5.663036627
156.917,-5.410963373
156.958,40.58903663
157,67.56592341
157.042,-9.951076589
157.083,48.91792341
157.125,-9.951076589
157.167,-9.951076589
157.208,-9.951076589
157.25,63.15792341
157.292,-45.00607659
157.333,-1.710076589
157.375,47.32292341
157.417,4.945923411
157.458,-9.951076589
157.5,-9.951076589
157.542,-27.73107659
157.583,-9.951076589
157.625,-9.951076589
157.667,-9.951076589
157.708,-9.501076589
157.75,28.17492341
157.792,-9.951076589
157.833,-9.951076589
157.875,-9.951076589
157.917,-37.68907659
157.958,-9.951076589
158,-0.432220673
158.042,-0.432220673
158.083,-0.432220673
158.125,-63.91522067
158.167,-0.432220673
158.208,57.48277933
158.25,-0.432220673
158.292,-0.432220673
158.333,19.73277933
158.375,157.0007793
158.417,-0.432220673
158.458,-36.19922067
158.5,26.55377933
158.542,-0.432220673
158.583,-41.57222067
158.625,-19.96122067
158.667,-64.97122067
158.708,-8.240220673
158.75,-0.855220673
158.792,-45.92722067
158.833,-8.425220673
158.875,-0.432220673
158.917,52.67977933
158.958,15.25577933
159,-1.753892566
159.042,-3.023892566
159.083,-51.68689257
159.125,-3.023892566
159.167,-77.29689257
159.208,-3.023892566
159.25,-50.35089257
159.292,-3.023892566
159.333,75.08310743
159.375,-3.023892566
159.417,-3.023892566
159.458,-3.023892566
159.5,-3.023892566
159.542,51.69910743
159.583,-1.577892566
159.625,11.64710743
159.667,14.61010743
159.708,63.12510743
159.75,61.36210743
159.792,-3.023892566
159.833,12.28110743
159.875,35.75610743
159.917,-2.741892566
159.958,-8.221892566
160,-27.4039078
160.042,-7.371907798
160.083,-67.2169078
160.125,-27.8979078
160.167,-17.3829078
160.208,-65.3049078
160.25,-35.7269078
160.292,-6.384907798
160.333,4.155092202
160.375,34.7500922
160.417,44.8930922
160.458,60.4870922
160.5,43.8350922
160.542,-6.031907798
160.583,-17.5309078
160.625,32.1770922
160.667,-6.384907798
160.708,25.8390922
160.75,-6.384907798
160.792,-6.384907798
160.833,6.722092202
160.875,44.1180922
160.917,-6.384907798
160.958,-6.384907798
161,-3.192030208
161.042,9.98896979
161.083,-14.60303021
161.125,-99.50803021
161.167,-2.313030208
161.208,-23.05703021
161.25,2.694969792
161.292,-2.313030208
161.333,-2.313030208
161.375,27.03396979
161.417,63.91896979
161.458,42.00296979
161.5,-2.313030208
161.542,-29.32803021
161.583,-12.57903021
161.625,-2.313030208
161.667,-2.313030208
161.708,84.41496979
161.75,70.26696979
161.792,54.18396979
161.833,-2.313030208
161.875,-2.313030208
161.917,39.19896979
161.958,-18.96203021
162,0.234938907
162.042,0.234938907
162.083,-24.74406109
162.125,-60.87006109
162.167,-43.63706109
162.208,0.234938907
162.25,-16.43206109
162.292,-69.59406109
162.333,4.779938907
162.375,63.45493891
162.417,0.234938907
162.458,0.234938907
162.5,0.234938907
162.542,15.68193891
162.583,67.97393891
162.625,16.31693891
162.667,22.55893891
162.708,5.367938907
162.75,11.30893891
162.792,55.25193891
162.833,0.234938907
162.875,-49.46006109
162.917,-32.70406109
162.958,0.234938907
163,-3.130928548
163.042,-3.130928548
163.083,-52.91092855
163.125,-52.78692855
163.167,-13.78192855
163.208,-19.03592855
163.25,-3.130928548
163.292,-3.130928548
163.333,-3.130928548
163.375,118.5700715
163.417,50.05107145
163.458,74.87407145
163.5,41.87007145
163.542,-3.130928548
163.583,-39.42592855
163.625,-3.130928548
163.667,-10.11392855
163.708,-3.130928548
163.75,-82.79592855
163.792,-3.130928548
163.833,-3.130928548
163.875,-3.130928548
163.917,-3.130928548
163.958,56.77807145
164,-1.723345903
164.042,-1.723345903
164.083,-11.0403459
164.125,-29.7253459
164.167,-49.2913459
164.208,-1.723345903
164.25,2.638654097
164.292,-1.723345903
164.333,-1.723345903
164.375,-1.723345903
164.417,-52.0643459
164.458,6.506654097
164.5,-1.723345903
164.542,45.1126541
164.583,-1.723345903
164.625,-1.723345903
164.667,68.3106541
164.708,-1.723345903
164.75,0.221654097
164.792,15.3456541
164.833,-1.723345903
164.875,41.1846541
164.917,-1.723345903
164.958,46.8406541
165,-5.281666153
165.042,-5.281666153
165.083,-5.281666153
165.125,-21.41566615
165.167,-61.03166615
165.208,-5.281666153
165.25,1.014333847
165.292,16.79533385
165.333,-5.281666153
165.375,40.13333385
165.417,10.51833385
165.458,8.852333847
165.5,-5.281666153
165.542,-5.281666153
165.583,-5.281666153
165.625,-5.281666153
165.667,-5.281666153
165.708,44.86833385
165.75,2.689333847
165.792,-5.281666153
165.833,-5.281666153
165.875,-53.51466615
165.917,-69.32666615
165.958,-39.04266615
166,-5.135692305
166.042,-5.135692305
166.083,-5.135692305
166.125,-5.135692305
166.167,-51.01769231
166.208,-16.48569231
166.25,-21.21769231
166.292,-46.53069231
166.333,-5.135692305
166.375,-11.19869231
166.417,4.809307695
166.458,24.5773077
166.5,-5.135692305
166.542,10.0823077
166.583,37.6613077
166.625,-5.135692305
166.667,46.6363077
166.708,-5.135692305
166.75,114.2663077
166.792,-5.135692305
166.833,-72.42669231
166.875,-71.16869231
166.917,-86.95569231
166.958,-5.135692305
167,8.267049858
167.042,-4.895950142
167.083,1.306049858
167.125,-5.627950142
167.167,-5.627950142
167.208,-5.330950142
167.25,-14.50695014
167.292,-22.69695014
167.333,-22.11095014
167.375,-22.69695014
167.417,-5.627950142
167.458,7.494049858
167.5,-5.627950142
167.542,-5.627950142
167.583,-5.298950142
167.625,32.74204986
167.667,-5.627950142
167.708,42.46004986
167.75,31.20204986
167.792,-5.627950142
167.833,-5.627950142
167.875,-34.39495014
167.917,-5.627950142
167.958,-39.81095014
168,-0.24586177
168.042,-43.69486177
168.083,-47.09186177
168.125,-1.02186177
168.167,-38.89886177
168.208,1.55113823
168.25,-0.24586177
168.292,-0.24586177
168.333,-13.30486177
168.375,-0.24586177
168.417,13.14313823
168.458,49.94913823
168.5,16.54113823
168.542,15.55413823
168.583,19.83213823
168.625,15.48313823
168.667,53.57213823
168.708,-0.24586177
168.75,-0.24586177
168.792,-29.92286177
168.833,-23.86086177
168.875,-0.24586177
168.917,-12.02486177
168.958,-0.24586177
169,-58.20288011
169.042,-83.70588011
169.083,-68.33988011
169.125,-12.74788011
169.167,-61.99188011
169.208,19.56911989
169.25,-7.03488011
169.292,-7.03488011
169.333,-6.47188011
169.375,21.41111989
169.417,59.12611989
169.458,9.44811989
169.5,24.38611989
169.542,16.02911989
169.583,9.44811989
169.625,47.91111989
169.667,-7.03488011
169.708,-7.03488011
169.75,-7.03488011
169.792,9.08411989
169.833,42.41411989
169.875,-7.03488011
169.917,-7.03488011
169.958,-17.78888011
170,-29.13036171
170.042,-16.66736171
170.083,-16.02736171
170.125,-10.74336171
170.167,-14.69336171
170.208,-22.24436171
170.25,-20.75936171
170.292,-69.78036171
170.333,-4.677361708
170.375,33.17263829
170.417,38.34863829
170.458,-4.677361708
170.5,17.39963829
170.542,39.54763829
170.583,3.517638292
170.625,0.612638292
170.667,55.62963829
170.708,6.066638292
170.75,45.61363829
170.792,-3.478361708
170.833,-19.06336171
170.875,-73.77936171
170.917,-4.677361708
170.958,-4.677361708
171,-40.2810835
171.042,-6.3900835
171.083,-3.704083503
171.125,-6.813083503
171.167,26.2169165
171.208,-6.813083503
171.25,-6.813083503
171.292,-6.813083503
171.333,77.4989165
171.375,32.0509165
171.417,-13.7960835
171.458,-35.5140835
171.5,-56.4470835
171.542,-28.8900835
171.583,-6.813083503
171.625,24.0999165
171.667,15.2639165
171.708,59.9139165
171.75,9.268916497
171.792,-33.8670835
171.833,-6.813083503
171.875,-26.5600835
171.917,-32.4170835
171.958,-29.9470835
172,-29.2196455
172.042,-2.557645496
172.083,-73.1396455
172.125,-9.046645496
172.167,-20.6026455
172.208,-6.461645496
172.25,-2.557645496
172.292,14.4693545
172.333,-2.557645496
172.375,-2.557645496
172.417,27.4603545
172.458,8.146354504
172.5,-2.557645496
172.542,33.6263545
172.583,21.1543545
172.625,25.4143545
172.667,-2.557645496
172.708,10.7043545
172.75,43.5283545
172.792,-2.557645496
172.833,21.0103545
172.875,-2.557645496
172.917,-9.080645496
172.958,-32.5706455
173,-5.060813183
173.042,-5.060813183
173.083,-5.060813183
173.125,-5.060813183
173.167,-5.060813183
173.208,-51.19681318
173.25,-64.87381318
173.292,-5.060813183
173.333,-5.060813183
173.375,0.062186817
173.417,20.96618682
173.458,40.20718682
173.5,7.988186817
173.542,-5.060813183
173.583,-5.060813183
173.625,14.51218682
173.667,39.44618682
173.708,33.97818682
173.75,38.80318682
173.792,-5.060813183
173.833,-5.060813183
173.875,19.64018682
173.917,-5.060813183
173.958,-41.17481318
174,-5.546690697
174.042,-5.546690697
174.083,-5.546690697
174.125,-11.3676907
174.167,-5.546690697
174.208,-5.546690697
174.25,3.766309303
174.292,-6.398690697
174.333,-58.9766907
174.375,-5.546690697
174.417,-5.546690697
174.458,104.8213093
174.5,-5.546690697
174.542,13.4973093
174.583,27.2023093
174.625,27.3923093
174.667,76.4843093
174.708,-5.546690697
174.75,-32.5616907
174.792,-5.546690697
174.833,15.5453093
174.875,-5.546690697
174.917,-5.546690697
174.958,-38.7696907
175,-4.058406782
175.042,25.91859322
175.083,-4.058406782
175.125,28.81959322
175.167,-4.058406782
175.208,-4.058406782
175.25,2.173593218
175.292,11.95259322
175.333,-14.97540678
175.375,-41.74940678
175.417,-4.058406782
175.458,-4.058406782
175.5,48.54059322
175.542,26.05959322
175.583,46.04059322
175.625,-4.058406782
175.667,-25.99440678
175.708,-32.12340678
175.75,-4.058406782
175.792,-4.058406782
175.833,-12.45140678
175.875,-18.09440678
175.917,-4.058406782
175.958,-4.058406782
176,22.28077717
176.042,125.1197772
176.083,-2.900222834
176.125,26.22477717
176.167,-16.84022283
176.208,-2.900222834
176.25,-1.239222834
176.292,-8.895222834
176.333,-2.900222834
176.375,-66.67122283
176.417,-2.900222834
176.458,4.985777166
176.5,-2.900222834
176.542,-77.24122283
176.583,-2.900222834
176.625,-2.900222834
176.667,-2.900222834
176.708,12.39377717
176.75,-2.900222834
176.792,38.17477717
176.833,45.53677717
176.875,-1.419222834
176.917,-2.900222834
176.958,11.26977717
177,27.16464089
177.042,55.67164089
177.083,-1.766359108
177.125,-1.108359108
177.167,-3.083359108
177.208,-3.577359108
177.25,25.25764089
177.292,-3.577359108
177.333,-64.63135911
177.375,-3.577359108
177.417,-3.577359108
177.458,-3.577359108
177.5,23.36964089
177.542,-3.577359108
177.583,23.39464089
177.625,-0.967359108
177.667,9.824640892
177.708,-3.577359108
177.75,5.724640892
177.792,-3.083359108
177.833,5.097640892
177.875,51.65064089
177.917,-3.577359108
177.958,-2.898359108
178,5.685582538
178.042,-4.644417462
178.083,-18.23041746
178.125,-3.586417462
178.167,-3.586417462
178.208,-3.586417462
178.25,-3.586417462
178.292,-20.14441746
178.333,-3.586417462
178.375,36.87658254
178.417,-3.586417462
178.458,13.32858254
178.5,69.20458254
178.542,-3.586417462
178.583,-3.586417462
178.625,-3.586417462
178.667,-3.586417462
178.708,-3.586417462
178.75,-17.96241746
178.792,-3.586417462
178.833,-9.232417462
178.875,-3.586417462
178.917,-3.586417462
178.958,-3.586417462
179,-5.516340246
179.042,-9.850340246
179.083,-15.20334025
179.125,-19.49934025
179.167,-19.05834025
179.208,-45.78334025
179.25,-5.516340246
179.292,4.358659754
179.333,8.333659754
179.375,24.47665975
179.417,39.34365975
179.458,18.05165975
179.5,60.22165975
179.542,-5.516340246
179.583,-5.516340246
179.625,-5.516340246
179.667,10.87565975
179.708,-5.516340246
179.75,-5.516340246
179.792,-5.516340246
179.833,22.17965975
179.875,-3.118340246
179.917,-5.516340246
179.958,-5.516340246
180,-0.836872488
180.042,-3.969872488
180.083,-48.58787249
180.125,-23.33687249
180.167,-17.34187249
180.208,-67.78087249
180.25,-0.836872488
180.292,17.04912751
180.333,21.74112751
180.375,19.57112751
180.417,13.05812751
180.458,22.73112751
180.5,74.98712751
180.542,22.15712751
180.583,-10.04587249
180.625,10.16612751
180.667,25.19012751
180.708,-5.205872488
180.75,-0.836872488
180.792,-0.836872488
180.833,2.911127512
180.875,-0.836872488
180.917,41.83212751
180.958,-0.836872488
181,-62.82836248
181.042,-4.493362477
181.083,-6.162362477
181.125,-36.12836248
181.167,-44.90936248
181.208,-16.20536248
181.25,-32.00236248
181.292,-4.493362477
181.333,3.973637523
181.375,78.34063752
181.417,28.51663752
181.458,18.06263752
181.5,-4.493362477
181.542,45.29663752
181.583,58.83563752
181.625,-8.907362477
181.667,-6.468362477
181.708,-4.493362477
181.75,-4.493362477
181.792,-36.26736248
181.833,-4.493362477
181.875,-4.493362477
181.917,-4.493362477
181.958,-4.493362477
182,-3.879900242
182.042,-21.15090024
182.083,-0.590900242
182.125,-7.978900242
182.167,-0.590900242
182.208,-7.869900242
182.25,-0.590900242
182.292,20.93809976
182.333,32.15809976
182.375,23.46109976
182.417,-0.590900242
182.458,-0.590900242
182.5,15.90509976
182.542,-0.590900242
182.583,-0.590900242
182.625,-0.590900242
182.667,-14.19890024
182.708,-41.95890024
182.75,-9.125900242
182.792,-0.590900242
182.833,46.34309976
182.875,12.69609976
182.917,-0.590900242
182.958,46.06209976
183,-4.541250235
183.042,23.24974977
183.083,-6.022250235
183.125,-23.92225024
183.167,-6.022250235
183.208,-22.33925024
183.25,-37.76225024
183.292,-6.022250235
183.333,17.37774977
183.375,-6.022250235
183.417,-6.022250235
183.458,-6.022250235
183.5,11.71474977
183.542,19.43874977
183.583,84.20074977
183.625,73.96374977
183.667,-6.022250235
183.708,-31.46225024
183.75,-6.022250235
183.792,-6.022250235
183.833,-6.022250235
183.875,-6.022250235
183.917,-6.022250235
183.958,20.15574977
184,-5.629333296
184.042,-12.6123333
184.083,-61.7213333
184.125,-28.4113333
184.167,-8.591333296
184.208,7.781666704
184.25,-3.019333296
184.292,3.046666704
184.333,19.3916667
184.375,30.0926667
184.417,19.9036667
184.458,22.4276667
184.5,20.8206667
184.542,23.9246667
