$Trinity Lake updated withdrawals year 2018 YC 08/31/22,,
",,,",,
Jday,Power generation and Jet (cms),Auxiallary (cms)
229.25,23.0131072,0.0283
229.292,23.314389,0.0283
229.333,23.3552825,0.0283
229.375,23.3072574,0.0283
229.417,23.3651026,0.0283
229.458,23.3647913,0.0283
229.5,23.4302775,0.0283
229.542,24.3528292,0.0283
229.583,53.2652129,0.0283
229.625,55.1746988,0.0283
229.667,55.0683474,0.0283
229.708,55.2191581,0.0283
229.75,55.2102153,0.0283
229.792,55.1452385,0.0283
229.833,55.1477289,0.0283
229.875,55.1780382,0.0283
229.917,52.8163749,0.0283
229.958,18.8614123,0.0283
230,53.0154088,0.0283
230.042,55.2427603,0.0283
230.083,55.2273651,0.0283
230.125,55.1924995,0.0283
230.167,55.3163403,0.0283
230.208,55.2909269,0.0283
230.25,55.3746949,0.0283
230.292,55.3676482,0.0283
230.333,55.3809775,0.0283
230.375,55.4256349,0.0283
230.417,55.3469609,0.0283
230.458,55.4303893,0.0283
230.5,55.3945615,0.0283
230.542,55.4398981,0.0283
230.583,55.3594129,0.0283
230.625,55.3964859,0.0283
230.667,55.3354711,0.0283
230.708,55.3882223,0.0283
230.75,55.3137367,0.0283
230.792,55.3354994,0.0283
230.833,55.0524145,0.0283
230.875,53.0381054,0.0283
230.917,17.6237684,0.0283
230.958,16.2194375,0.0283
231,16.1698276,0.0283
231.042,16.0049235,0.0283
231.083,16.0826919,0.0283
231.125,16.0929365,0.0283
231.167,16.021196,0.0283
231.208,16.082324,0.0283
231.25,16.1213497,0.0283
231.292,19.3633411,0.0283
231.333,23.4164388,0.0283
231.375,23.1763982,0.0283
231.417,24.2870034,0.0283
231.458,53.2558739,0.0283
231.5,54.0143705,0.0283
231.542,36.6474812,0.0283
231.583,35.9028799,0.0283
231.625,36.5464219,0.0283
231.667,54.1611626,0.0283
231.708,55.0922609,0.0283
231.75,55.0662532,0.0283
231.792,55.0724226,0.0283
231.833,54.9349129,0.0283
231.875,55.0096815,0.0283
231.917,53.0872908,0.0283
231.958,17.6240797,0.0283
232,16.2763205,0.0283
232.042,16.2294274,0.0283
232.083,16.30929,0.0283
232.125,16.0867954,0.0283
232.167,16.0133569,0.0283
232.208,16.9166646,0.0283
232.25,35.0044398,0.0283
232.292,36.6443682,0.0283
232.333,36.044012,0.0283
232.375,35.8785419,0.0283
232.417,36.214944,0.0283
232.458,35.826668,0.0283
232.5,35.8351297,0.0283
232.542,36.9017001,0.0283
232.583,54.2331012,0.0283
232.625,55.0448018,0.0283
232.667,55.2105266,0.0283
232.708,55.2378078,0.0283
232.75,55.214715,0.0283
232.792,55.3003791,0.0283
232.833,55.363007,0.0283
232.875,52.873456,0.0283
232.917,17.5274352,0.0283
232.958,16.1459707,0.0283
233,16.2650571,0.0283
233.042,16.2634157,0.0283
233.083,16.3821059,0.0283
233.125,16.29797,0.0283
233.167,16.2746791,0.0283
233.208,16.1378203,0.0283
233.25,16.0493545,0.0283
233.292,17.5475565,0.0283
233.333,53.0699146,0.0283
233.375,55.0922043,0.0283
233.417,55.1438235,0.0283
233.458,55.2398737,0.0283
233.5,55.2488448,0.0283
233.542,55.240751,0.0283
233.583,55.3239813,0.0283
233.625,55.4200315,0.0283
233.667,55.3401972,0.0283
233.708,55.2893421,0.0283
233.75,55.3048505,0.0283
233.792,55.3272641,0.0283
233.833,55.2807955,0.0283
233.875,55.263674,0.0283
233.917,53.2268098,0.0283
233.958,19.040806,0.0283
234,53.2336018,0.0283
234.042,55.4777069,0.0283
234.083,55.2990773,0.0283
234.125,55.1947918,0.0283
234.167,55.3131424,0.0283
234.208,55.2812766,0.0283
234.25,55.5798699,0.0283
234.292,53.4225609,0.0283
234.333,24.4876504,0.0283
234.375,23.5061215,0.0283
234.417,23.4031661,0.0283
234.458,23.4205706,0.0283
234.5,24.5347982,0.0283
234.542,53.7146169,0.0283
234.583,55.3392633,0.0283
234.625,55.3490268,0.0283
234.667,55.3651295,0.0283
234.708,55.3538095,0.0283
234.75,55.3345938,0.0283
234.792,55.3681859,0.0283
234.833,55.2953983,0.0283
234.875,55.2496372,0.0283
234.917,55.3154347,0.0283
234.958,53.1572767,0.0283
235,17.5822806,0.0283
235.042,16.2456716,0.0283
235.083,16.1056149,0.0283
235.125,16.1353299,0.0283
235.167,16.0886349,0.0283
235.208,16.0782205,0.0283
235.25,16.1101712,0.0283
235.292,16.2376627,0.0283
235.333,17.8395276,0.0283
235.375,53.2398278,0.0283
235.417,55.3984103,0.0283
235.458,55.266504,0.0283
235.5,55.6192918,0.0283
235.542,55.4205126,0.0283
235.583,55.4635003,0.0283
235.625,55.3131707,0.0283
235.667,55.4991017,0.0283
235.708,55.6675716,0.0283
235.75,55.4844706,0.0283
235.792,55.616858,0.0283
235.833,53.1523808,0.0283
235.875,17.7207808,0.0283
235.917,16.2413983,0.0283
235.958,16.138924,0.0283
236,16.3640505,0.0283
236.042,16.2549257,0.0283
236.083,16.1111334,0.0283
236.125,16.1895244,0.0283
236.167,16.0838239,0.0283
236.208,16.1170481,0.0283
236.25,16.0901914,0.0283
236.292,17.6138351,0.0283
236.333,58.7229811,0.0283
236.375,59.8684519,0.0283
236.417,33.1085096,0.0283
236.458,26.8545492,0.0283
236.5,26.7903082,0.0283
236.542,29.1632066,0.0283
236.583,23.7103343,0.0283
236.625,24.3450184,0.0283
236.667,53.7099757,0.0283
236.708,55.2389964,0.0283
236.75,55.3372823,0.0283
236.792,55.2570518,0.0283
236.833,55.3498192,0.0283
236.875,53.0657828,0.0283
236.917,17.5743849,0.0283
236.958,16.0802864,0.0283
237,16.0428172,0.0283
237.042,16.1201894,0.0283
237.083,16.0710889,0.0283
237.125,16.0303369,0.0283
237.167,16.0773715,0.0283
237.208,17.5478395,0.0283
237.25,53.1329953,0.0283
237.292,53.2581662,0.0283
237.333,17.470439,0.0283
237.375,16.0777677,0.0283
237.417,17.5709889,0.0283
237.458,53.2486008,0.0283
237.5,55.3687236,0.0283
237.542,55.3046807,0.0283
237.583,55.4123905,0.0283
237.625,55.4188146,0.0283
237.667,55.3877695,0.0283
237.708,55.5662293,0.0283
237.75,55.4896495,0.0283
237.792,55.4829424,0.0283
237.833,55.4162959,0.0283
237.875,53.3075214,0.0283
237.917,17.5518015,0.0283
237.958,16.0339593,0.0283
238,1.1659883,0.0283
238.042,0.0283,0.0283
238.083,0.0283,0.0283
238.125,0.0283,0.0283
238.167,0.0283,0.0283
238.208,2.6133352,0.0283
238.25,22.8622116,0.0283
238.292,23.4164671,0.0283
238.333,23.4222403,0.0283
238.375,24.4638501,0.0283
238.417,53.8165535,0.0283
238.458,55.3907693,0.0283
238.5,55.390741,0.0283
238.542,54.7742255,0.0283
238.583,44.0099526,0.0283
238.625,44.2804157,0.0283
238.667,38.5221581,0.0283
238.708,51.9130106,0.0283
238.75,55.5398537,0.0283
238.792,55.2975774,0.0283
238.833,55.4680849,0.0283
238.875,53.049765,0.0283
238.917,3.5944113,0.0283
238.958,0.0283,0.0283
239,0.0283,0.0283
239.042,0.0283,0.0283
239.083,0.0283,0.0283
239.125,0.0283,0.0283
239.167,0.0283,0.0283
239.208,2.7224883,0.0283
239.25,26.9307328,0.0283
239.292,26.3154342,0.0283
239.333,53.8103558,0.0283
239.375,55.379138,0.0283
239.417,55.2818143,0.0283
239.458,55.3272358,0.0283
239.5,55.4704055,0.0283
239.542,55.5378727,0.0283
239.583,55.5759645,0.0283
239.625,55.5796435,0.0283
239.667,55.5193928,0.0283
239.708,55.5118933,0.0283
239.75,55.5749457,0.0283
239.792,55.5249679,0.0283
239.833,55.6459787,0.0283
239.875,55.5716629,0.0283
239.917,53.1028841,0.0283
239.958,3.6553695,0.0283
240,0.0283,0.0283
240.042,0.0283,0.0283
240.083,0.0283,0.0283
240.125,0.0283,0.0283
240.167,0.0283,0.0283
240.208,5.4009418,0.0283
240.25,35.0405223,0.0283
240.292,36.134855,0.0283
240.333,36.1110264,0.0283
240.375,36.1510143,0.0283
240.417,36.9219063,0.0283
240.458,54.6238676,0.0283
240.5,55.5276847,0.0283
240.542,55.5233548,0.0283
240.583,55.6226029,0.0283
240.625,55.5326089,0.0283
240.667,55.5958311,0.0283
240.708,55.5921521,0.0283
240.75,55.6037551,0.0283
240.792,55.5966235,0.0283
240.833,55.5335711,0.0283
240.875,53.09646,0.0283
240.917,3.9804233,0.0283
240.958,0.0283,0.0283
241,0.0283,0.0283
241.042,0.0283,0.0283
241.083,0.0283,0.0283
241.125,0.0283,0.0283
241.167,0.0283,0.0283
241.208,3.4685612,0.0283
241.25,35.0051756,0.0283
241.292,36.3351907,0.0283
241.333,44.3229506,0.0283
241.375,44.6824455,0.0283
241.417,44.9053929,0.0283
241.458,44.5884046,0.0283
241.5,44.6622676,0.0283
241.542,44.7614025,0.0283
241.583,44.6924637,0.0283
241.625,45.0049523,0.0283
241.667,55.0189922,0.0283
241.708,55.4843574,0.0283
241.75,55.506771,0.0283
241.792,55.4581233,0.0283
241.833,55.5223643,0.0283
241.875,53.2466764,0.0283
241.917,17.4779668,0.0283
241.958,1.927796,0.0283
242,0.0283,0.0283
242.042,0.0283,0.0283
242.083,0.0283,0.0283
242.125,0.0283,0.0283
242.167,0.0283,0.0283
242.208,0.0283,0.0283
242.25,4.2020689,0.0283
242.292,17.600902,0.0283
242.333,53.4351827,0.0283
242.375,55.5202135,0.0283
242.417,55.6210747,0.0283
242.458,55.5165911,0.0283
242.5,55.6571855,0.0283
242.542,55.6656755,0.0283
242.583,54.4134288,0.0283
242.625,33.4781359,0.0283
242.667,33.2650652,0.0283
242.708,54.4410213,0.0283
242.75,55.456114,0.0283
242.792,55.5767852,0.0283
242.833,55.7504057,0.0283
242.875,53.3414248,0.0283
242.917,17.4728162,0.0283
242.958,2.4474406,0.0283
243,0.0283,0.0283
243.042,0.0283,0.0283
243.083,0.0283,0.0283
243.125,0.0283,0.0283
243.167,0.0283,0.0283
243.208,0.0283,0.0283
243.25,3.3263537,0.0283
243.292,53.0905453,0.0283
243.333,55.5229303,0.0283
243.375,55.5765305,0.0283
243.417,55.7139553,0.0283
243.458,55.6284327,0.0283
243.5,55.7875919,0.0283
243.542,55.610066,0.0283
243.583,55.7203511,0.0283
243.625,55.5279111,0.0283
243.667,55.79628,0.0283
243.708,55.8363245,0.0283
243.75,55.7457928,0.0283
243.792,55.6109716,0.0283
243.833,55.6707695,0.0283
243.875,53.3331329,0.0283
243.917,17.6459839,0.0283
243.958,2.2882248,0.0283
244,0.0283,0.0283
244.042,0.0283,0.0283
244.083,0.0283,0.0283
244.125,0.0283,0.0283
244.167,0.0283,0.0283
244.208,3.9202858,0.0283
244.25,53.1776244,0.0283
244.292,55.6918247,0.0283
244.333,55.7770926,0.0283
244.375,55.5716629,0.0283
244.417,55.8466823,0.0283
244.458,55.6834196,0.0283
244.5,55.8773878,0.0283
244.542,55.8261931,0.0283
244.583,55.7414629,0.0283
244.625,55.8386734,0.0283
244.667,55.908914,0.0283
244.708,55.7102763,0.0283
244.75,55.8118733,0.0283
244.792,55.8428335,0.0283
244.833,55.7170966,0.0283
244.875,53.4008831,0.0283
244.917,17.6094486,0.0283
244.958,2.1289241,0.0283
245,0.0283,0.0283
245.042,0.0283,0.0283
245.083,0.0283,0.0283
245.125,0.0283,0.0283
245.167,0.0283,0.0283
245.208,0.0283,0.0283
245.25,3.9210782,0.0283
245.292,53.1753887,0.0283
245.333,55.7834035,0.0283
245.375,55.6476201,0.0283
245.417,55.675156,0.0283
245.458,55.7561789,0.0283
245.5,55.64912,0.0283
245.542,55.724681,0.0283
245.583,55.8648792,0.0283
245.625,55.7392272,0.0283
245.667,55.7222189,0.0283
245.708,55.843258,0.0283
245.75,55.678269,0.0283
245.792,55.7365104,0.0283
245.833,55.9636179,0.0283
245.875,55.8012608,0.0283
245.917,53.44172,0.0283
245.958,17.6153916,0.0283
246,2.2094659,0.0283
246.042,0.0283,0.0283
246.083,0.0283,0.0283
246.125,0.0283,0.0283
246.167,0.0283,0.0283
246.208,0.0283,0.0283
246.25,0.0283,0.0283
246.292,4.4236013,0.0283
246.333,53.4435029,0.0283
246.375,55.083686,0.0283
246.417,45.1734788,0.0283
246.458,44.8333411,0.0283
246.5,44.8495004,0.0283
246.542,44.95738,0.0283
246.583,45.3023853,0.0283
246.625,55.1914524,0.0283
246.667,48.2595372,0.0283
246.708,44.9625023,0.0283
246.75,44.9203636,0.0283
246.792,40.841994,0.0283
246.833,35.135016,0.0283
246.875,33.7869172,0.0283
246.917,17.2008815,0.0283
246.958,2.6067979,0.0283
247,0.0283,0.0283
247.042,0.0283,0.0283
247.083,0.0283,0.0283
247.125,0.0283,0.0283
247.167,0.0283,0.0283
247.208,0.0283,0.0283
247.25,6.0717084,0.0283
247.292,53.337576,0.0283
247.333,47.3734642,0.0283
247.375,44.8489344,0.0283
247.417,44.8497834,0.0283
247.458,44.8816492,0.0283
247.5,44.4903734,0.0283
247.542,36.7115524,0.0283
247.583,36.3035513,0.0283
247.625,44.4338583,0.0283
247.667,54.6039444,0.0283
247.708,55.1216363,0.0283
247.75,54.9910035,0.0283
247.792,55.1701142,0.0283
247.833,55.0198412,0.0283
247.875,53.039011,0.0283
247.917,17.3185246,0.0283
247.958,1.9669066,0.0283
248,0.0283,0.0283
248.042,0.0283,0.0283
248.083,0.0283,0.0283
248.125,0.0283,0.0283
248.167,0.0283,0.0283
248.208,0.0283,0.0283
248.25,4.8866176,0.0283
248.292,52.6098981,0.0283
248.333,55.0198129,0.0283
248.375,54.9213855,0.0283
248.417,55.1808399,0.0283
248.458,55.0202657,0.0283
248.5,55.0257559,0.0283
248.542,55.0791014,0.0283
248.583,55.1808965,0.0283
248.625,55.7436703,0.0283
248.667,55.7929406,0.0283
248.708,55.8010344,0.0283
248.75,55.6954471,0.0283
248.792,55.8809536,0.0283
248.833,55.8936037,0.0283
248.875,55.9116874,0.0283
248.917,55.6946264,0.0283
248.958,55.1867829,0.0283
249,45.3401375,0.0283
249.042,45.0573356,0.0283
249.083,44.9592478,0.0283
249.125,43.8907247,0.0283
249.167,24.3123319,0.0283
249.208,23.8858792,0.0283
249.25,29.5630007,0.0283
249.292,29.2431824,0.0283
249.333,2.6010813,0.0283
249.375,0.0283,0.1812049
249.417,0.0283,2.5367837
249.458,0.0283,1.2683777
249.5,0.0283,0.0283
249.542,0.0283,0.0283
249.583,0.0283,8.8788703
249.625,0.0283,65.2325188
249.667,0.0283,65.2307076
249.708,0.0283,65.2289247
249.75,0.0283,65.2271984
249.792,0.0283,65.2256136
249.833,0.0283,65.2236892
249.875,0.0283,65.2219063
249.917,0.0283,37.8640699
249.958,0.0283,0.0283
250,0.0283,0.0283
250.042,0.0283,0.0283
250.083,0.0283,0.0283
250.125,0.0283,49.9992231
250.167,0.0283,65.2144917
250.208,0.0283,65.2124824
250.25,0.0283,62.8548377
250.292,0.0283,0.0283
250.333,0.0283,0.0283
250.375,0.0283,0.0283
250.417,0.0283,0.0283
250.458,0.0283,0.0283
250.5,0.0283,0.0283
250.542,0.0283,0.0283
250.583,0.0283,0.0283
250.625,3.5266045,0.0283
250.667,53.3748754,0.0283
250.708,55.9235168,0.0283
250.75,55.9088008,0.0283
250.792,55.9018956,0.0283
250.833,55.9307616,0.0283
250.875,53.6673276,0.0283
250.917,17.7366005,0.0283
250.958,16.3001491,0.0283
251,1.4102739,0.0283
251.042,0.0283,0.0283
251.083,0.0283,0.0283
251.125,0.0283,0.0283
251.167,0.0283,0.0283
251.208,0.0283,0.0283
251.25,0.0283,0.0283
251.292,2.3284391,0.0283
251.333,17.5955533,0.0283
251.375,53.7013442,0.0283
251.417,56.0618472,0.0283
251.458,55.8642566,0.0283
251.5,55.7644708,0.0283
251.542,55.9479397,0.0283
251.583,55.9926537,0.0283
251.625,56.0189727,0.0283
251.667,56.0074546,0.0283
251.708,56.0052189,0.0283
251.75,55.9870786,0.0283
251.792,56.0516875,0.0283
251.833,55.9041879,0.0283
251.875,53.6683181,0.0283
251.917,17.5959212,0.0283
251.958,1.8104076,0.0283
252,0.0283,0.0283
252.042,0.0283,0.0283
252.083,0.0283,0.0283
252.125,0.0283,0.0283
252.167,0.0283,0.0283
252.208,5.2883078,0.0283
252.25,17.5518581,0.0283
252.292,53.7255973,0.0283
252.333,55.9804281,0.0283
252.375,55.8842647,0.0283
252.417,55.9854655,0.0283
252.458,55.9925688,0.0283
252.5,55.9877295,0.0283
252.542,56.0879398,0.0283
252.583,56.1627084,0.0283
252.625,56.0937979,0.0283
252.667,56.1453322,0.0283
252.708,55.8799348,0.0283
252.75,56.1463793,0.0283
252.792,56.0790253,0.0283
252.833,55.8867834,0.0283
252.875,53.5990114,0.0283
252.917,8.4223913,0.0283
252.958,6.80332,0.0283
253,16.0126494,0.0283
253.042,16.1161708,0.0283
253.083,16.253822,0.0283
253.125,16.2593688,0.0283
253.167,16.2205129,0.0283
253.208,16.3140444,0.0283
253.25,16.2258899,0.0283
253.292,16.1487158,0.0283
253.333,17.6204007,0.0283
253.375,53.8751628,0.0283
253.417,56.1399269,0.0283
253.458,56.0035209,0.0283
253.5,56.0507536,0.0283
253.542,56.1210791,0.0283
253.583,56.0702806,0.0283
253.625,56.1593973,0.0283
253.667,56.0808365,0.0283
253.708,55.9948611,0.0283
253.75,56.1201169,0.0283
253.792,56.0088979,0.0283
253.833,56.1678307,0.0283
253.875,53.8303922,0.0283
253.917,17.6711426,0.0283
253.958,16.3239494,0.0283
254,16.2545295,0.0283
254.042,16.2817824,0.0283
254.083,16.222126,0.0283
254.125,16.2171735,0.0283
254.167,16.1447538,0.0283
254.208,17.4083771,0.0283
254.25,43.6757013,0.0283
254.292,45.1016534,0.0283
254.333,44.9714734,0.0283
254.375,45.1472447,0.0283
254.417,45.287075,0.0283
254.458,45.3691733,0.0283
254.5,55.6010666,0.0283
254.542,56.1546712,0.0283
254.583,56.1382572,0.0283
254.625,55.9863711,0.0283
254.667,56.1474547,0.0283
254.708,56.4999878,0.0283
254.75,56.0090394,0.0283
254.792,56.1355121,0.0283
254.833,56.1409457,0.0283
254.875,53.7074853,0.0283
254.917,17.5815165,0.0283
254.958,16.2289746,0.0283
255,16.3436179,0.0283
255.042,16.364192,0.0283
255.083,16.1995992,0.0283
255.125,16.1962881,0.0283
255.167,16.1402541,0.0283
255.208,16.8624984,0.0283
255.25,29.3209791,0.0283
255.292,29.7766657,0.0283
255.333,30.5771595,0.0283
255.375,54.7457274,0.0283
255.417,56.2612207,0.0283
255.458,56.3891933,0.0283
255.5,56.4363977,0.0283
255.542,56.2848795,0.0283
255.583,56.2799836,0.0283
255.625,56.3165472,0.0283
255.667,56.3464603,0.0283
255.708,56.474631,0.0283
255.75,56.3059064,0.0283
255.792,56.2966523,0.0283
255.833,54.1367397,0.0283
255.875,17.7432793,0.0283
255.917,16.3646165,0.0283
255.958,16.4006424,0.0283
256,19.3930561,0.0283
256.042,16.4053119,0.0283
256.083,16.3535229,0.0283
256.125,16.1885339,0.0283
256.167,16.1393768,0.0283
256.208,17.6432671,0.0283
256.25,54.1906512,0.0283
256.292,56.204649,0.0283
256.333,56.3165755,0.0283
256.375,56.397655,0.0283
256.417,56.214271,0.0283
256.458,56.3324518,0.0283
256.5,56.5816333,0.0283
256.542,56.4791873,0.0283
256.583,56.3591104,0.0283
256.625,56.429068,0.0283
256.667,56.3989285,0.0283
256.708,56.4382089,0.0283
256.75,56.2492498,0.0283
256.792,54.8706153,0.0283
256.833,31.4730243,0.0283
256.875,52.9271977,0.0283
256.917,17.7471564,0.0283
256.958,16.2248145,0.0283
257,16.2956777,0.0283
257.042,16.3156575,0.0283
257.083,16.4187261,0.0283
257.125,16.3199591,0.0283
257.167,16.5013338,0.0283
257.208,17.0021306,0.0283
257.25,29.3667968,0.0283
257.292,29.8609714,0.0283
257.333,29.8809229,0.0283
257.375,30.0389501,0.0283
257.417,29.9154206,0.0283
257.458,29.8341996,0.0283
257.5,29.3566654,0.0283
257.542,16.751053,0.0283
257.583,17.7519391,0.0283
257.625,54.3029739,0.0283
257.667,56.3866463,0.0283
257.708,56.381241,0.0283
257.75,56.4396522,0.0283
257.792,56.5208449,0.0283
257.833,56.8282961,0.0283
257.875,53.961025,0.0283
257.917,17.6689352,0.0283
257.958,16.2759243,0.0283
258,16.2915742,0.0283
258.042,16.2007029,0.0283
258.083,16.2736037,0.0283
258.125,16.1708181,0.0283
258.167,16.1583095,0.0283
258.208,16.8260197,0.0283
258.25,29.3129136,0.0283
258.292,29.9892836,0.0283
258.333,29.9263444,0.0283
258.375,29.9530313,0.0283
258.417,29.9422773,0.0283
258.458,29.9027705,0.0283
258.5,29.8941107,0.0283
258.542,30.8780734,0.0283
258.583,55.1223438,0.0283
258.625,56.6778533,0.0283
258.667,56.6499778,0.0283
258.708,56.6700142,0.0283
258.75,56.4676409,0.0283
258.792,56.2874831,0.0283
258.833,56.5203638,0.0283
258.875,54.1109867,0.0283
258.917,17.6676334,0.0283
258.958,16.3546266,0.0283
259,16.28948,0.0283
259.042,16.2352572,0.0283
259.083,16.3523626,0.0283
259.125,16.1942222,0.0283
259.167,16.1762234,0.0283
259.208,17.2104469,0.0283
259.25,39.5702486,0.0283
259.292,40.6673547,0.0283
259.333,40.6698734,0.0283
259.375,40.6778257,0.0283
259.417,40.6873911,0.0283
259.458,40.7370859,0.0283
259.5,40.7210398,0.0283
259.542,40.7171061,0.0283
259.583,41.362431,0.0283
259.625,55.766565,0.0283
259.667,56.459632,0.0283
259.708,56.7196524,0.0283
259.75,59.4180008,0.0283
259.792,62.1389609,0.0283
259.833,56.8581526,0.0283
259.875,54.5624566,0.0283
259.917,17.9851594,0.0283
259.958,16.3240909,0.0283
260,16.3186573,0.0283
260.042,16.2619158,0.0283
260.083,16.2409455,0.0283
260.125,16.1091241,0.0283
260.167,16.1880528,0.0283
260.208,16.4854858,0.0283
260.25,16.4667512,0.0283
260.292,16.3827285,0.0283
260.333,16.2835936,0.0283
260.375,16.3063185,0.0283
260.417,17.8326507,0.0283
260.458,54.5217329,0.0283
260.5,56.3184999,0.0283
260.542,54.0888278,0.0283
260.583,53.6359712,0.0283
260.625,53.14457,0.0283
260.667,53.1035067,0.0283
260.708,53.1789545,0.0283
260.75,53.1574182,0.0283
260.792,53.1436644,0.0283
260.833,53.138627,0.0283
260.875,51.0966122,0.0283
260.917,17.7013104,0.0283
260.958,16.4681379,0.0283
261,16.3399106,0.0283
261.042,16.4651381,0.0283
261.083,16.3464196,0.0283
261.125,16.2854897,0.0283
261.167,16.3521362,0.0283
261.208,16.388813,0.0283
261.25,16.34608,0.0283
261.292,16.2310122,0.0283
261.333,17.1113969,0.0283
261.375,35.6463121,0.0283
261.417,36.4558902,0.0283
261.458,36.5153485,0.0283
261.5,36.3877721,0.0283
261.542,37.1724745,0.0283
261.583,53.5225731,0.0283
261.625,54.3825535,0.0283
261.667,54.2368368,0.0283
261.708,54.5254402,0.0283
261.75,54.3733277,0.0283
261.792,54.2270167,0.0283
261.833,54.3732711,0.0283
261.875,52.4172317,0.0283
261.917,17.8384805,0.0283
261.958,16.31778,0.0283
262,16.1358676,0.0283
262.042,16.337024,0.0283
262.083,16.3632581,0.0283
262.125,16.4203392,0.0283
262.167,16.1977597,0.0283
262.208,17.1043502,0.0283
262.25,35.6135124,0.0283
262.292,36.4830865,0.0283
262.333,36.4979157,0.0283
262.375,36.5163956,0.0283
262.417,36.5469879,0.0283
262.458,36.5600342,0.0283
262.5,36.4982553,0.0283
262.542,36.5742974,0.0283
262.583,37.3589432,0.0283
262.625,53.5224316,0.0283
262.667,54.3734975,0.0283
262.708,54.4758869,0.0283
262.75,54.4218056,0.0283
262.792,54.4081933,0.0283
262.833,54.4169663,0.0283
262.875,52.3719517,0.0283
262.917,17.7954928,0.0283
262.958,16.3091202,0.0283
263,16.3066015,0.0283
263.042,16.4134623,0.0283
263.083,16.2290029,0.0283
263.125,16.1442161,0.0283
263.167,16.3226193,0.0283
263.208,17.1055105,0.0283
263.25,35.6978464,0.0283
263.292,36.4876145,0.0283
263.333,36.3880268,0.0283
263.375,36.4817847,0.0283
263.417,36.5287627,0.0283
263.458,36.6520941,0.0283
263.5,36.4584372,0.0283
263.542,36.5735333,0.0283
263.583,37.1868509,0.0283
263.625,53.4314754,0.0283
263.667,54.6078215,0.0283
263.708,54.3286137,0.0283
263.75,54.4168248,0.0283
263.792,54.3691393,0.0283
263.833,54.3378678,0.0283
263.875,52.2498938,0.0283
263.917,17.6578982,0.0283
263.958,16.3293547,0.0283
264,16.376078,0.0283
264.042,16.3864075,0.0283
264.083,16.2860274,0.0283
264.125,16.2301349,0.0283
264.167,16.3069694,0.0283
264.208,16.529181,0.0283
