$Trinity Lake Br2 inflow Tw year 2018 YC updated 06/01/23,
",,,",
Jday,EF Trinity R
221.708,21.73
221.75,21.73
221.792,21.73
221.833,21.73
221.875,21.73
221.917,21.73
221.958,21.73
222,22.09
222.042,22.09
222.083,22.09
222.125,22.09
222.167,22.09
222.208,22.09
222.25,22.09
222.292,22.09
222.333,22.09
222.375,22.09
222.417,22.09
222.458,22.09
222.5,22.09
222.542,22.09
222.583,22.09
222.625,22.09
222.667,22.09
222.708,22.09
222.75,22.09
222.792,22.09
222.833,22.09
222.875,22.09
222.917,22.09
222.958,22.09
223,22.24
223.042,22.24
223.083,22.24
223.125,22.24
223.167,22.24
223.208,22.24
223.25,22.24
223.292,22.24
223.333,22.24
223.375,22.24
223.417,22.24
223.458,22.24
223.5,22.24
223.542,22.24
223.583,22.24
223.625,22.24
223.667,22.24
223.708,22.24
223.75,22.24
223.792,22.24
223.833,22.24
223.875,22.24
223.917,22.24
223.958,22.24
224,21.78
224.042,21.78
224.083,21.78
224.125,21.78
224.167,21.78
224.208,21.78
224.25,21.78
224.292,21.78
224.333,21.78
224.375,21.78
224.417,21.78
224.458,21.78
224.5,21.78
224.542,21.78
224.583,21.78
224.625,21.78
224.667,21.78
224.708,21.78
224.75,21.78
224.792,21.78
224.833,21.78
224.875,21.78
224.917,21.78
224.958,21.78
225,21.99
225.042,21.99
225.083,21.99
225.125,21.99
225.167,21.99
225.208,21.99
