$Trinity Lake Br1 inflow Tw year 2018 updated YC 06/01/23,
",,,",
Jday,Trinity R
79.25,4.88
79.292,4.88
79.333,4.88
79.375,4.88
79.417,4.88
79.458,4.88
79.5,4.88
79.542,4.88
79.583,4.88
79.625,4.88
79.667,4.88
79.708,4.88
79.75,4.88
79.792,4.88
79.833,4.88
79.875,4.88
79.917,4.88
79.958,4.88
80,5.69
80.042,5.69
80.083,5.69
80.125,5.69
80.167,5.69
80.208,5.69
80.25,5.69
80.292,5.69
80.333,5.69
80.375,5.69
80.417,5.69
80.458,5.69
80.5,5.69
80.542,5.69
80.583,5.69
80.625,5.69
80.667,5.69
80.708,5.69
80.75,5.69
80.792,5.69
80.833,5.69
80.875,5.69
80.917,5.69
80.958,5.69
81,5.56
81.042,5.56
81.083,5.56
81.125,5.56
81.167,5.56
81.208,5.56
81.25,5.56
81.292,5.56
81.333,5.56
81.375,5.56
81.417,5.56
81.458,5.56
81.5,5.56
81.542,5.56
81.583,5.56
81.625,5.56
81.667,5.56
81.708,5.56
81.75,5.56
81.792,5.56
81.833,5.56
81.875,5.56
81.917,5.56
81.958,5.56
82,3.82
82.042,3.82
82.083,3.82
82.125,3.82
82.167,3.82
82.208,3.82
82.25,3.82
82.292,3.82
82.333,3.82
82.375,3.82
82.417,3.82
82.458,3.82
82.5,3.82
82.542,3.82
82.583,3.82
82.625,3.82
82.667,3.82
82.708,3.82
82.75,3.82
82.792,3.82
82.833,3.82
82.875,3.82
82.917,3.82
82.958,3.82
83,3.39
83.042,3.39
83.083,3.39
83.125,3.39
83.167,3.39
83.208,3.39
83.25,3.39
83.292,3.39
83.333,3.39
83.375,3.39
83.417,3.39
83.458,3.39
83.5,3.39
83.542,3.39
83.583,3.39
83.625,3.39
83.667,3.39
83.708,3.39
83.75,3.39
83.792,3.39
83.833,3.39
83.875,3.39
83.917,3.39
83.958,3.39
84,4.05
84.042,4.05
84.083,4.05
84.125,4.05
84.167,4.05
84.208,4.05
84.25,4.05
84.292,4.05
84.333,4.05
84.375,4.05
84.417,4.05
84.458,4.05
84.5,4.05
84.542,4.05
84.583,4.05
84.625,4.05
84.667,4.05
84.708,4.05
84.75,4.05
84.792,4.05
84.833,4.05
84.875,4.05
84.917,4.05
84.958,4.05
85,4.65
85.042,4.65
85.083,4.65
85.125,4.65
85.167,4.65
85.208,4.65
85.25,4.65
85.292,4.65
85.333,4.65
85.375,4.65
85.417,4.65
85.458,4.65
85.5,4.65
85.542,4.65
85.583,4.65
85.625,4.65
85.667,4.65
85.708,4.65
85.75,4.65
85.792,4.65
85.833,4.65
85.875,4.65
85.917,4.65
85.958,4.65
86,5.65
86.042,5.65
86.083,5.65
86.125,5.65
86.167,5.65
86.208,5.65
86.25,5.65
86.292,5.65
86.333,5.65
86.375,5.65
86.417,5.65
86.458,5.65
86.5,5.65
86.542,5.65
86.583,5.65
86.625,5.65
86.667,5.65
86.708,5.65
86.75,5.65
86.792,5.65
86.833,5.65
86.875,5.65
86.917,5.65
86.958,5.65
87,6.83
87.042,6.83
87.083,6.83
87.125,6.83
87.167,6.83
87.208,6.83
87.25,6.83
87.292,6.83
87.333,6.83
87.375,6.83
87.417,6.83
87.458,6.83
87.5,6.83
87.542,6.83
87.583,6.83
87.625,6.83
87.667,6.83
87.708,6.83
87.75,6.83
87.792,6.83
87.833,6.83
87.875,6.83
87.917,6.83
87.958,6.83
88,7
88.042,7
88.083,7
88.125,7
88.167,7
88.208,7
88.25,7
88.292,7
88.333,7
88.375,7
88.417,7
88.458,7
88.5,7
88.542,7
88.583,7
88.625,7
88.667,7
88.708,7
88.75,7
88.792,7
88.833,7
88.875,7
88.917,7
88.958,7
89,6.92
89.042,6.92
89.083,6.92
89.125,6.92
89.167,6.92
89.208,6.92
89.25,6.92
89.292,6.92
89.333,6.92
89.375,6.92
89.417,6.92
89.458,6.92
89.5,6.92
89.542,6.92
89.583,6.92
89.625,6.92
89.667,6.92
89.708,6.92
89.75,6.92
89.792,6.92
89.833,6.92
89.875,6.92
89.917,6.92
89.958,6.92
90,7.38
90.042,7.38
90.083,7.38
90.125,7.38
90.167,7.38
90.208,7.38
90.25,7.38
90.292,7.38
90.333,7.38
90.375,7.38
90.417,7.38
90.458,7.38
90.5,7.38
90.542,7.38
90.583,7.38
90.625,7.38
90.667,7.38
90.708,7.38
90.75,7.38
90.792,7.38
90.833,7.38
90.875,7.38
90.917,7.38
90.958,7.38
91,7.39
91.042,7.39
91.083,7.39
91.125,7.39
91.167,7.39
91.208,7.39
91.25,7.39
91.292,7.39
91.333,7.39
91.375,7.39
91.417,7.39
91.458,7.39
91.5,7.39
91.542,7.39
91.583,7.39
91.625,7.39
91.667,7.39
91.708,7.39
91.75,7.39
91.792,7.39
91.833,7.39
91.875,7.39
91.917,7.39
91.958,7.39
92,7.49
92.042,7.49
92.083,7.49
92.125,7.49
92.167,7.49
92.208,7.49
92.25,7.49
92.292,7.49
92.333,7.49
92.375,7.49
92.417,7.49
92.458,7.49
92.5,7.49
92.542,7.49
92.583,7.49
92.625,7.49
92.667,7.49
92.708,7.49
92.75,7.49
92.792,7.49
92.833,7.49
92.875,7.49
92.917,7.49
92.958,7.49
93,6.91
93.042,6.91
93.083,6.91
93.125,6.91
93.167,6.91
93.208,6.91
93.25,6.91
93.292,6.91
93.333,6.91
93.375,6.91
93.417,6.91
93.458,6.91
93.5,6.91
93.542,6.91
93.583,6.91
93.625,6.91
93.667,6.91
93.708,6.91
93.75,6.91
93.792,6.91
93.833,6.91
93.875,6.91
93.917,6.91
93.958,6.91
94,7.82
94.042,7.82
94.083,7.82
94.125,7.82
94.167,7.82
94.208,7.82
94.25,7.82
94.292,7.82
94.333,7.82
94.375,7.82
94.417,7.82
94.458,7.82
94.5,7.82
94.542,7.82
94.583,7.82
94.625,7.82
94.667,7.82
94.708,7.82
94.75,7.82
94.792,7.82
94.833,7.82
94.875,7.82
94.917,7.82
94.958,7.82
95,7.31
95.042,7.31
95.083,7.31
95.125,7.31
95.167,7.31
95.208,7.31
95.25,7.31
95.292,7.31
95.333,7.31
95.375,7.31
95.417,7.31
95.458,7.31
95.5,7.31
95.542,7.31
95.583,7.31
95.625,7.31
95.667,7.31
95.708,7.31
95.75,7.31
95.792,7.31
95.833,7.31
95.875,7.31
95.917,7.31
95.958,7.31
96,5.89
96.042,5.89
96.083,5.89
96.125,5.89
96.167,5.89
96.208,5.89
96.25,5.89
96.292,5.89
96.333,5.89
96.375,5.89
96.417,5.89
96.458,5.89
96.5,5.89
96.542,5.89
96.583,5.89
96.625,5.89
96.667,5.89
96.708,5.89
96.75,5.89
96.792,5.89
96.833,5.89
96.875,5.89
96.917,5.89
96.958,5.89
97,5.85
97.042,5.85
97.083,5.85
97.125,5.85
97.167,5.85
97.208,5.85
97.25,5.85
97.292,5.85
97.333,5.85
97.375,5.85
97.417,5.85
97.458,5.85
97.5,5.85
97.542,5.85
97.583,5.85
97.625,5.85
97.667,5.85
97.708,5.85
97.75,5.85
97.792,5.85
97.833,5.85
97.875,5.85
97.917,5.85
97.958,5.85
98,6.27
98.042,6.27
98.083,6.27
98.125,6.27
98.167,6.27
98.208,6.27
98.25,6.27
98.292,6.27
98.333,6.27
98.375,6.27
98.417,6.27
98.458,6.27
98.5,6.27
98.542,6.27
98.583,6.27
98.625,6.27
98.667,6.27
98.708,6.27
98.75,6.27
98.792,6.27
98.833,6.27
98.875,6.27
98.917,6.27
98.958,6.27
99,7.13
99.042,7.13
99.083,7.13
99.125,7.13
99.167,7.13
99.208,7.13
99.25,7.13
99.292,7.13
99.333,7.13
99.375,7.13
99.417,7.13
99.458,7.13
99.5,7.13
99.542,7.13
99.583,7.13
99.625,7.13
99.667,7.13
99.708,7.13
99.75,7.13
99.792,7.13
99.833,7.13
99.875,7.13
99.917,7.13
99.958,7.13
100,7.83
100.042,7.83
100.083,7.83
100.125,7.83
100.167,7.83
100.208,7.83
100.25,7.83
100.292,7.83
100.333,7.83
100.375,7.83
100.417,7.83
100.458,7.83
100.5,7.83
100.542,7.83
100.583,7.83
100.625,7.83
100.667,7.83
100.708,7.83
100.75,7.83
100.792,7.83
100.833,7.83
100.875,7.83
100.917,7.83
100.958,7.83
101,5.92
101.042,5.92
101.083,5.92
101.125,5.92
101.167,5.92
101.208,5.92
101.25,5.92
101.292,5.92
101.333,5.92
101.375,5.92
101.417,5.92
101.458,5.92
101.5,5.92
101.542,5.92
101.583,5.92
101.625,5.92
101.667,5.92
101.708,5.92
101.75,5.92
101.792,5.92
101.833,5.92
101.875,5.92
101.917,5.92
101.958,5.92
102,5.28
102.042,5.28
102.083,5.28
102.125,5.28
102.167,5.28
102.208,5.28
102.25,5.28
102.292,5.28
102.333,5.28
102.375,5.28
102.417,5.28
102.458,5.28
102.5,5.28
102.542,5.28
102.583,5.28
102.625,5.28
102.667,5.28
102.708,5.28
102.75,5.28
102.792,5.28
102.833,5.28
102.875,5.28
102.917,5.28
102.958,5.28
103,5.73
103.042,5.73
103.083,5.73
103.125,5.73
103.167,5.73
103.208,5.73
103.25,5.73
103.292,5.73
103.333,5.73
103.375,5.73
103.417,5.73
103.458,5.73
103.5,5.73
103.542,5.73
103.583,5.73
103.625,5.73
103.667,5.73
103.708,5.73
103.75,5.73
103.792,5.73
103.833,5.73
103.875,5.73
103.917,5.73
103.958,5.73
104,7.36
104.042,7.36
104.083,7.36
104.125,7.36
104.167,7.36
104.208,7.36
104.25,7.36
104.292,7.36
104.333,7.36
104.375,7.36
104.417,7.36
104.458,7.36
104.5,7.36
104.542,7.36
104.583,7.36
104.625,7.36
104.667,7.36
104.708,7.36
104.75,7.36
104.792,7.36
104.833,7.36
104.875,7.36
104.917,7.36
104.958,7.36
105,6.69
105.042,6.69
105.083,6.69
105.125,6.69
105.167,6.69
105.208,6.69
105.25,6.69
105.292,6.69
105.333,6.69
105.375,6.69
105.417,6.69
105.458,6.69
105.5,6.69
105.542,6.69
105.583,6.69
105.625,6.69
105.667,6.69
105.708,6.69
105.75,6.69
105.792,6.69
105.833,6.69
105.875,6.69
105.917,6.69
105.958,6.69
106,5.82
106.042,5.82
106.083,5.82
106.125,5.82
106.167,5.82
106.208,5.82
106.25,5.82
106.292,5.82
106.333,5.82
106.375,5.82
106.417,5.82
106.458,5.82
106.5,5.82
106.542,5.82
106.583,5.82
106.625,5.82
106.667,5.82
106.708,5.82
106.75,5.82
106.792,5.82
106.833,5.82
106.875,5.82
106.917,5.82
106.958,5.82
107,5.81
107.042,5.81
107.083,5.81
107.125,5.81
107.167,5.81
107.208,5.81
107.25,5.81
107.292,5.81
107.333,5.81
107.375,5.81
107.417,5.81
107.458,5.81
107.5,5.81
107.542,5.81
107.583,5.81
107.625,5.81
107.667,5.81
107.708,5.81
107.75,5.81
107.792,5.81
107.833,5.81
107.875,5.81
107.917,5.81
107.958,5.81
108,6.48
108.042,6.48
108.083,6.48
108.125,6.48
108.167,6.48
108.208,6.48
108.25,6.48
108.292,6.48
108.333,6.48
108.375,6.48
108.417,6.48
108.458,6.48
108.5,6.48
108.542,6.48
108.583,6.48
108.625,6.48
108.667,6.48
108.708,6.48
108.75,6.48
108.792,6.48
108.833,6.48
108.875,6.48
108.917,6.48
108.958,6.48
109,7.08
109.042,7.08
109.083,7.08
109.125,7.08
109.167,7.08
109.208,7.08
109.25,7.08
109.292,7.08
109.333,7.08
109.375,7.08
109.417,7.08
109.458,7.08
109.5,7.08
109.542,7.08
109.583,7.08
109.625,7.08
109.667,7.08
109.708,7.08
109.75,7.08
109.792,7.08
109.833,7.08
109.875,7.08
109.917,7.08
109.958,7.08
110,8.02
110.042,8.02
110.083,8.02
110.125,8.02
110.167,8.02
110.208,8.02
110.25,8.02
110.292,8.02
110.333,8.02
110.375,8.02
110.417,8.02
110.458,8.02
110.5,8.02
110.542,8.02
110.583,8.02
110.625,8.02
110.667,8.02
110.708,8.02
110.75,8.02
110.792,8.02
110.833,8.02
110.875,8.02
110.917,8.02
110.958,8.02
111,9.01
111.042,9.01
111.083,9.01
111.125,9.01
111.167,9.01
111.208,9.01
111.25,9.01
111.292,9.01
111.333,9.01
111.375,9.01
111.417,9.01
111.458,9.01
111.5,9.01
111.542,9.01
111.583,9.01
111.625,9.01
111.667,9.01
111.708,9.01
111.75,9.01
111.792,9.01
111.833,9.01
111.875,9.01
111.917,9.01
111.958,9.01
112,9.12
112.042,9.12
112.083,9.12
112.125,9.12
112.167,9.12
112.208,9.12
112.25,9.12
112.292,9.12
112.333,9.12
112.375,9.12
112.417,9.12
112.458,9.12
112.5,9.12
112.542,9.12
112.583,9.12
112.625,9.12
112.667,9.12
112.708,9.12
112.75,9.12
112.792,9.12
112.833,9.12
112.875,9.12
112.917,9.12
112.958,9.12
113,9.37
113.042,9.37
113.083,9.37
113.125,9.37
113.167,9.37
113.208,9.37
113.25,9.37
113.292,9.37
113.333,9.37
113.375,9.37
113.417,9.37
113.458,9.37
113.5,9.37
113.542,9.37
113.583,9.37
113.625,9.37
113.667,9.37
113.708,9.37
113.75,9.37
113.792,9.37
113.833,9.37
113.875,9.37
113.917,9.37
113.958,9.37
114,9.49
114.042,9.49
114.083,9.49
114.125,9.49
114.167,9.49
114.208,9.49
114.25,9.49
114.292,9.49
114.333,9.49
114.375,9.49
114.417,9.49
114.458,9.49
114.5,9.49
114.542,9.49
114.583,9.49
114.625,9.49
114.667,9.49
114.708,9.49
114.75,9.49
114.792,9.49
114.833,9.49
114.875,9.49
114.917,9.49
114.958,9.49
115,9.89
115.042,9.89
115.083,9.89
115.125,9.89
115.167,9.89
115.208,9.89
115.25,9.89
115.292,9.89
115.333,9.89
115.375,9.89
115.417,9.89
115.458,9.89
115.5,9.89
115.542,9.89
115.583,9.89
115.625,9.89
115.667,9.89
115.708,9.89
115.75,9.89
115.792,9.89
115.833,9.89
115.875,9.89
115.917,9.89
115.958,9.89
116,10.09
116.042,10.09
116.083,10.09
116.125,10.09
116.167,10.09
116.208,10.09
116.25,10.09
116.292,10.09
116.333,10.09
116.375,10.09
116.417,10.09
116.458,10.09
116.5,10.09
116.542,10.09
116.583,10.09
116.625,10.09
116.667,10.09
116.708,10.09
116.75,10.09
116.792,10.09
116.833,10.09
116.875,10.09
116.917,10.09
116.958,10.09
117,8.81
117.042,8.81
117.083,8.81
117.125,8.81
117.167,8.81
117.208,8.81
117.25,8.81
117.292,8.81
117.333,8.81
117.375,8.81
117.417,8.81
117.458,8.81
117.5,8.81
117.542,8.81
117.583,8.81
117.625,8.81
117.667,8.81
117.708,8.81
117.75,8.81
117.792,8.81
117.833,8.81
117.875,8.81
117.917,8.81
117.958,8.81
118,7.61
118.042,7.61
118.083,7.61
118.125,7.61
118.167,7.61
118.208,7.61
118.25,7.61
118.292,7.61
118.333,7.61
118.375,7.61
118.417,7.61
118.458,7.61
118.5,7.61
118.542,7.61
118.583,7.61
118.625,7.61
118.667,7.61
118.708,7.61
118.75,7.61
118.792,7.61
118.833,7.61
118.875,7.61
118.917,7.61
118.958,7.61
119,8.04
119.042,8.04
119.083,8.04
119.125,8.04
119.167,8.04
119.208,8.04
119.25,8.04
119.292,8.04
119.333,8.04
119.375,8.04
119.417,8.04
119.458,8.04
119.5,8.04
119.542,8.04
119.583,8.04
119.625,8.04
119.667,8.04
119.708,8.04
119.75,8.04
119.792,8.04
119.833,8.04
119.875,8.04
119.917,8.04
119.958,8.04
120,8.63
120.042,8.63
120.083,8.63
120.125,8.63
120.167,8.63
120.208,8.63
120.25,8.63
120.292,8.63
120.333,8.63
120.375,8.63
120.417,8.63
120.458,8.63
120.5,8.63
120.542,8.63
120.583,8.63
120.625,8.63
120.667,8.63
120.708,8.63
120.75,8.63
120.792,8.63
120.833,8.63
120.875,8.63
120.917,8.63
120.958,8.63
121,9.02
121.042,9.02
121.083,9.02
121.125,9.02
121.167,9.02
121.208,9.02
121.25,9.02
121.292,9.02
121.333,9.02
121.375,9.02
121.417,9.02
121.458,9.02
121.5,9.02
121.542,9.02
121.583,9.02
121.625,9.02
121.667,9.02
121.708,9.02
121.75,9.02
121.792,9.02
121.833,9.02
121.875,9.02
121.917,9.02
121.958,9.02
122,9.58
122.042,9.58
122.083,9.58
122.125,9.58
122.167,9.58
122.208,9.58
122.25,9.58
122.292,9.58
122.333,9.58
122.375,9.58
122.417,9.58
122.458,9.58
122.5,9.58
122.542,9.58
122.583,9.58
122.625,9.58
122.667,9.58
122.708,9.58
122.75,9.58
122.792,9.58
122.833,9.58
122.875,9.58
122.917,9.58
122.958,9.58
123,10.37
123.042,10.37
123.083,10.37
123.125,10.37
123.167,10.37
123.208,10.37
123.25,10.37
123.292,10.37
123.333,10.37
123.375,10.37
123.417,10.37
123.458,10.37
123.5,10.37
123.542,10.37
123.583,10.37
123.625,10.37
123.667,10.37
123.708,10.37
123.75,10.37
123.792,10.37
123.833,10.37
123.875,10.37
123.917,10.37
123.958,10.37
124,10.82
124.042,10.82
124.083,10.82
124.125,10.82
124.167,10.82
124.208,10.82
124.25,10.82
124.292,10.82
124.333,10.82
124.375,10.82
124.417,10.82
124.458,10.82
124.5,10.82
124.542,10.82
124.583,10.82
124.625,10.82
124.667,10.82
124.708,10.82
124.75,10.82
124.792,10.82
124.833,10.82
124.875,10.82
124.917,10.82
124.958,10.82
125,10.91
125.042,10.91
125.083,10.91
125.125,10.91
125.167,10.91
125.208,10.91
125.25,10.91
125.292,10.91
125.333,10.91
125.375,10.91
125.417,10.91
125.458,10.91
125.5,10.91
125.542,10.91
125.583,10.91
125.625,10.91
125.667,10.91
125.708,10.91
125.75,10.91
125.792,10.91
125.833,10.91
125.875,10.91
125.917,10.91
125.958,10.91
126,11.31
126.042,11.31
126.083,11.31
126.125,11.31
126.167,11.31
126.208,11.31
126.25,11.31
126.292,11.31
126.333,11.31
126.375,11.31
126.417,11.31
126.458,11.31
126.5,11.31
126.542,11.31
126.583,11.31
126.625,11.31
126.667,11.31
126.708,11.31
126.75,11.31
126.792,11.31
126.833,11.31
126.875,11.31
126.917,11.31
126.958,11.31
127,10.96
127.042,10.96
127.083,10.96
127.125,10.96
127.167,10.96
127.208,10.96
127.25,10.96
127.292,10.96
127.333,10.96
127.375,10.96
127.417,10.96
127.458,10.96
127.5,10.96
127.542,10.96
127.583,10.96
127.625,10.96
127.667,10.96
127.708,10.96
127.75,10.96
127.792,10.96
127.833,10.96
127.875,10.96
127.917,10.96
127.958,10.96
128,11.03
128.042,11.03
128.083,11.03
128.125,11.03
128.167,11.03
128.208,11.03
128.25,11.03
128.292,11.03
128.333,11.03
128.375,11.03
128.417,11.03
128.458,11.03
128.5,11.03
128.542,11.03
128.583,11.03
128.625,11.03
128.667,11.03
128.708,11.03
128.75,11.03
128.792,11.03
128.833,11.03
128.875,11.03
128.917,11.03
128.958,11.03
129,11.29
129.042,11.29
129.083,11.29
129.125,11.29
129.167,11.29
129.208,11.29
129.25,11.29
129.292,11.29
129.333,11.29
129.375,11.29
129.417,11.29
129.458,11.29
129.5,11.29
129.542,11.29
129.583,11.29
129.625,11.29
129.667,11.29
129.708,11.29
129.75,11.29
129.792,11.29
129.833,11.29
129.875,11.29
129.917,11.29
129.958,11.29
130,10.54
130.042,10.54
130.083,10.54
130.125,10.54
130.167,10.54
130.208,10.54
130.25,10.54
130.292,10.54
130.333,10.54
130.375,10.54
130.417,10.54
130.458,10.54
130.5,10.54
130.542,10.54
130.583,10.54
130.625,10.54
130.667,10.54
130.708,10.54
130.75,10.54
130.792,10.54
130.833,10.54
130.875,10.54
130.917,10.54
130.958,10.54
131,10.72
131.042,10.72
131.083,10.72
131.125,10.72
131.167,10.72
131.208,10.72
131.25,10.72
131.292,10.72
131.333,10.72
131.375,10.72
131.417,10.72
131.458,10.72
131.5,10.72
131.542,10.72
131.583,10.72
131.625,10.72
131.667,10.72
131.708,10.72
131.75,10.72
131.792,10.72
131.833,10.72
131.875,10.72
131.917,10.72
131.958,10.72
132,10.95
132.042,10.95
132.083,10.95
132.125,10.95
132.167,10.95
132.208,10.95
132.25,10.95
132.292,10.95
132.333,10.95
132.375,10.95
132.417,10.95
132.458,10.95
132.5,10.95
132.542,10.95
132.583,10.95
132.625,10.95
132.667,10.95
132.708,10.95
132.75,10.95
132.792,10.95
132.833,10.95
132.875,10.95
132.917,10.95
132.958,10.95
133,11.8
133.042,11.8
133.083,11.8
133.125,11.8
133.167,11.8
133.208,11.8
133.25,11.8
133.292,11.8
133.333,11.8
133.375,11.8
133.417,11.8
133.458,11.8
133.5,11.8
133.542,11.8
133.583,11.8
133.625,11.8
133.667,11.8
133.708,11.8
133.75,11.8
133.792,11.8
133.833,11.8
133.875,11.8
133.917,11.8
133.958,11.8
134,12.08
134.042,12.08
134.083,12.08
134.125,12.08
134.167,12.08
134.208,12.08
134.25,12.08
134.292,12.08
134.333,12.08
134.375,12.08
134.417,12.08
134.458,12.08
134.5,12.08
134.542,12.08
134.583,12.08
134.625,12.08
134.667,12.08
134.708,12.08
134.75,12.08
134.792,12.08
134.833,12.08
134.875,12.08
134.917,12.08
134.958,12.08
135,11.8
135.042,11.8
135.083,11.8
135.125,11.8
135.167,11.8
135.208,11.8
135.25,11.8
135.292,11.8
135.333,11.8
135.375,11.8
135.417,11.8
135.458,11.8
135.5,11.8
135.542,11.8
135.583,11.8
135.625,11.8
135.667,11.8
135.708,11.8
135.75,11.8
135.792,11.8
135.833,11.8
135.875,11.8
135.917,11.8
135.958,11.8
136,11.24
136.042,11.24
136.083,11.24
136.125,11.24
136.167,11.24
136.208,11.24
136.25,11.24
136.292,11.24
136.333,11.24
136.375,11.24
136.417,11.24
136.458,11.24
136.5,11.24
136.542,11.24
136.583,11.24
136.625,11.24
136.667,11.24
136.708,11.24
136.75,11.24
136.792,11.24
136.833,11.24
136.875,11.24
136.917,11.24
136.958,11.24
137,11.96
137.042,11.96
137.083,11.96
137.125,11.96
137.167,11.96
137.208,11.96
137.25,11.96
137.292,11.96
137.333,11.96
137.375,11.96
137.417,11.96
137.458,11.96
137.5,11.96
137.542,11.96
137.583,11.96
137.625,11.96
137.667,11.96
137.708,11.96
137.75,11.96
137.792,11.96
137.833,11.96
137.875,11.96
137.917,11.96
137.958,11.96
138,12.42
138.042,12.42
138.083,12.42
138.125,12.42
138.167,12.42
138.208,12.42
138.25,12.42
138.292,12.42
138.333,12.42
138.375,12.42
138.417,12.42
138.458,12.42
138.5,12.42
138.542,12.42
138.583,12.42
138.625,12.42
138.667,12.42
138.708,12.42
138.75,12.42
138.792,12.42
138.833,12.42
138.875,12.42
138.917,12.42
138.958,12.42
139,12.15
139.042,12.15
139.083,12.15
139.125,12.15
139.167,12.15
139.208,12.15
139.25,12.15
139.292,12.15
139.333,12.15
139.375,12.15
139.417,12.15
139.458,12.15
139.5,12.15
139.542,12.15
139.583,12.15
139.625,12.15
139.667,12.15
139.708,12.15
139.75,12.15
139.792,12.15
139.833,12.15
139.875,12.15
139.917,12.15
139.958,12.15
140,12.21
140.042,12.21
140.083,12.21
140.125,12.21
140.167,12.21
140.208,12.21
140.25,12.21
140.292,12.21
140.333,12.21
140.375,12.21
140.417,12.21
140.458,12.21
140.5,12.21
140.542,12.21
140.583,12.21
140.625,12.21
140.667,12.21
140.708,12.21
140.75,12.21
140.792,12.21
140.833,12.21
140.875,12.21
140.917,12.21
140.958,12.21
141,12.33
141.042,12.33
141.083,12.33
141.125,12.33
141.167,12.33
141.208,12.33
141.25,12.33
141.292,12.33
141.333,12.33
141.375,12.33
141.417,12.33
141.458,12.33
141.5,12.33
141.542,12.33
141.583,12.33
141.625,12.33
141.667,12.33
141.708,12.33
141.75,12.33
141.792,12.33
141.833,12.33
141.875,12.33
141.917,12.33
141.958,12.33
142,13.19
142.042,13.19
142.083,13.19
142.125,13.19
142.167,13.19
142.208,13.19
142.25,13.19
142.292,13.19
142.333,13.19
142.375,13.19
142.417,13.19
142.458,13.19
142.5,13.19
142.542,13.19
142.583,13.19
142.625,13.19
142.667,13.19
142.708,13.19
142.75,13.19
142.792,13.19
142.833,13.19
142.875,13.19
142.917,13.19
142.958,13.19
143,13.62
143.042,13.62
143.083,13.62
143.125,13.62
143.167,13.62
143.208,13.62
143.25,13.62
143.292,13.62
143.333,13.62
143.375,13.62
143.417,13.62
143.458,13.62
143.5,13.62
143.542,13.62
143.583,13.62
143.625,13.62
143.667,13.62
143.708,13.62
143.75,13.62
143.792,13.62
143.833,13.62
143.875,13.62
143.917,13.62
143.958,13.62
144,13.63
144.042,13.63
144.083,13.63
144.125,13.63
144.167,13.63
144.208,13.63
144.25,13.63
144.292,13.63
144.333,13.63
144.375,13.63
144.417,13.63
144.458,13.63
144.5,13.63
144.542,13.63
144.583,13.63
144.625,13.63
144.667,13.63
144.708,13.63
144.75,13.63
144.792,13.63
144.833,13.63
144.875,13.63
144.917,13.63
144.958,13.63
145,11.95
145.042,11.95
145.083,11.95
145.125,11.95
145.167,11.95
145.208,11.95
145.25,11.95
145.292,11.95
145.333,11.95
145.375,11.95
145.417,11.95
145.458,11.95
145.5,11.95
145.542,11.95
145.583,11.95
145.625,11.95
145.667,11.95
145.708,11.95
145.75,11.95
145.792,11.95
145.833,11.95
145.875,11.95
145.917,11.95
145.958,11.95
146,11.9
146.042,11.9
146.083,11.9
146.125,11.9
146.167,11.9
146.208,11.9
146.25,11.9
146.292,11.9
146.333,11.9
146.375,11.9
146.417,11.9
146.458,11.9
146.5,11.9
146.542,11.9
146.583,11.9
146.625,11.9
146.667,11.9
146.708,11.9
146.75,11.9
146.792,11.9
146.833,11.9
146.875,11.9
146.917,11.9
146.958,11.9
147,12.89
147.042,12.89
147.083,12.89
147.125,12.89
147.167,12.89
147.208,12.89
147.25,12.89
147.292,12.89
147.333,12.89
147.375,12.89
147.417,12.89
147.458,12.89
147.5,12.89
147.542,12.89
147.583,12.89
147.625,12.89
147.667,12.89
147.708,12.89
147.75,12.89
147.792,12.89
147.833,12.89
147.875,12.89
147.917,12.89
147.958,12.89
148,13.85
148.042,13.85
148.083,13.85
148.125,13.85
148.167,13.85
148.208,13.85
148.25,13.85
148.292,13.85
148.333,13.85
148.375,13.85
148.417,13.85
148.458,13.85
148.5,13.85
148.542,13.85
148.583,13.85
148.625,13.85
148.667,13.85
148.708,13.85
148.75,13.85
148.792,13.85
148.833,13.85
148.875,13.85
148.917,13.85
148.958,13.85
149,14.1
149.042,14.1
149.083,14.1
149.125,14.1
149.167,14.1
149.208,14.1
149.25,14.1
149.292,14.1
149.333,14.1
149.375,14.1
149.417,14.1
149.458,14.1
149.5,14.1
149.542,14.1
149.583,14.1
149.625,14.1
149.667,14.1
149.708,14.1
149.75,14.1
149.792,14.1
149.833,14.1
149.875,14.1
149.917,14.1
149.958,14.1
150,13.98
150.042,13.98
150.083,13.98
150.125,13.98
150.167,13.98
150.208,13.98
150.25,13.98
150.292,13.98
150.333,13.98
150.375,13.98
150.417,13.98
150.458,13.98
150.5,13.98
150.542,13.98
150.583,13.98
150.625,13.98
150.667,13.98
150.708,13.98
150.75,13.98
150.792,13.98
150.833,13.98
150.875,13.98
150.917,13.98
150.958,13.98
151,12.42
151.042,12.42
151.083,12.42
151.125,12.42
151.167,12.42
151.208,12.42
151.25,12.42
151.292,12.42
151.333,12.42
151.375,12.42
151.417,12.42
151.458,12.42
151.5,12.42
151.542,12.42
151.583,12.42
151.625,12.42
151.667,12.42
151.708,12.42
151.75,12.42
151.792,12.42
151.833,12.42
151.875,12.42
151.917,12.42
151.958,12.42
152,12.49
152.042,12.49
152.083,12.49
152.125,12.49
152.167,12.49
152.208,12.49
152.25,12.49
152.292,12.49
152.333,12.49
152.375,12.49
152.417,12.49
152.458,12.49
152.5,12.49
152.542,12.49
152.583,12.49
152.625,12.49
152.667,12.49
152.708,12.49
152.75,12.49
152.792,12.49
152.833,12.49
152.875,12.49
