$Trinity Lake qdt year 2018 YC 08/26/22,
",,,",
JDAY,qdt
111.208,-50.35181691
111.25,-1.499816913
111.292,-15.89181691
111.333,-1.019816913
111.375,16.48918309
111.417,-1.499816913
111.458,28.38418309
111.5,25.52018309
111.542,16.34818309
111.583,47.20818309
111.625,-4.287816913
111.667,-1.499816913
111.708,-1.499816913
111.75,-1.499816913
111.792,-1.499816913
111.833,11.37618309
111.875,-1.499816913
111.917,-1.499816913
111.958,-1.126816913
112,-1.801125385
112.042,-1.801125385
112.083,-28.66212539
112.125,-6.642125385
112.167,-4.482125385
112.208,-74.35712539
112.25,-1.801125385
112.292,-1.801125385
112.333,-20.46712539
112.375,-1.801125385
112.417,-1.801125385
112.458,-21.90812539
112.5,23.38387462
112.542,53.86087462
112.583,1.884874615
112.625,16.49387462
112.667,1.796874615
112.708,-1.801125385
112.75,8.921874615
112.792,1.796874615
112.833,-1.801125385
112.875,-1.801125385
112.917,-30.51412539
112.958,-1.801125385
113,-1.459014814
113.042,-75.11001481
113.083,-1.459014814
113.125,42.56198519
113.167,-7.952014814
113.208,-7.891014814
113.25,-55.35701481
113.292,-65.23301481
113.333,-1.459014814
113.375,70.53398519
113.417,10.18098519
113.458,-1.459014814
113.5,-1.459014814
113.542,-11.85401481
113.583,-1.459014814
113.625,8.417985186
113.667,4.234985186
113.708,9.525985186
113.75,2.138985186
113.792,9.334985186
113.833,48.18798519
113.875,-1.459014814
113.917,-1.459014814
113.958,-1.459014814
114,-5.479937689
114.042,-60.21293769
114.083,-3.244937689
114.125,-3.244937689
114.167,21.99906231
114.208,-3.244937689
114.25,-58.52893769
114.292,-3.244937689
114.333,19.37206231
114.375,7.741062311
114.417,-3.244937689
114.458,-3.244937689
114.5,-34.65593769
114.542,1.270062311
114.583,-3.244937689
114.625,-3.244937689
114.667,-3.244937689
114.708,30.09706231
114.75,12.91006231
114.792,19.89006231
114.833,-3.244937689
114.875,-3.244937689
114.917,37.72506231
114.958,-3.244937689
115,-2.144585026
115.042,-27.27858503
115.083,-20.08158503
115.125,-2.144585026
115.167,-2.144585026
115.208,-78.33358503
115.25,-53.29158503
115.292,-2.144585026
115.333,-2.144585026
115.375,29.65041497
115.417,22.03341497
115.458,-2.144585026
115.5,21.12541497
115.542,42.72341497
115.583,-2.144585026
115.625,-4.781585026
115.667,-24.55658503
115.708,-2.144585026
115.75,38.09841497
115.792,-16.47058503
115.833,-10.45558503
115.875,7.732414974
115.917,13.09341497
115.958,2.480414974
116,-2.957601683
116.042,-2.957601683
116.083,5.480398317
116.125,-5.471601683
116.167,-38.86560168
116.208,-49.06860168
116.25,-51.42360168
116.292,5.155398317
116.333,-14.01460168
116.375,-10.92860168
116.417,-46.97860168
116.458,-1.278601683
116.5,41.06339832
116.542,-2.957601683
116.583,-2.957601683
116.625,-2.957601683
116.667,-2.957601683
116.708,-2.957601683
116.75,41.47039832
116.792,6.919398317
116.833,24.07539832
116.875,1.486398317
116.917,-2.957601683
116.958,42.06439832
117,-3.021702158
117.042,-2.190702158
117.083,1.340297842
117.125,36.48429784
117.167,-3.021702158
117.208,-3.021702158
117.25,-32.59270216
117.292,-11.46570216
117.333,-64.59270216
117.375,-3.021702158
117.417,23.92729784
117.458,42.00029784
117.5,7.772297842
117.542,-3.021702158
117.583,-54.78070216
117.625,-3.021702158
117.667,-3.021702158
117.708,-3.021702158
117.75,8.523297842
117.792,1.493297842
117.833,40.25629784
117.875,-3.021702158
117.917,-3.021702158
117.958,-3.021702158
118,-0.98461366
118.042,-0.98461366
118.083,-31.68061366
118.125,-0.98461366
118.167,-0.98461366
118.208,-0.98461366
118.25,-19.59461366
118.292,-0.98461366
118.333,-0.98461366
118.375,1.59538634
118.417,4.41638634
118.458,-0.98461366
118.5,19.34638634
118.542,9.73838634
118.583,30.33738634
118.625,-0.98461366
118.667,-0.98461366
118.708,-0.98461366
118.75,-0.79161366
118.792,-4.49461366
118.833,-0.98461366
118.875,-0.98461366
118.917,-0.98461366
118.958,-0.98461366
119,-1.160333436
119.042,-60.28233344
119.083,-0.548333436
119.125,39.66266656
119.167,-0.548333436
119.208,-0.548333436
119.25,-60.01233344
119.292,-0.548333436
119.333,65.69666656
119.375,-0.548333436
119.417,-0.548333436
119.458,-63.55033344
119.5,-0.548333436
119.542,29.08166656
119.583,50.61366656
119.625,-0.548333436
119.667,-0.548333436
119.708,-0.548333436
119.75,-0.548333436
119.792,-34.74633344
119.833,-0.548333436
119.875,-0.548333436
119.917,13.40666656
119.958,14.19366656
120,-1.956674108
120.042,-17.54367411
120.083,-1.956674108
120.125,-1.956674108
120.167,-12.60367411
120.208,-25.00967411
120.25,-1.956674108
120.292,-5.483674108
120.333,-13.01367411
120.375,-1.956674108
120.417,-6.080674108
120.458,-1.956674108
120.5,-1.711674108
120.542,55.66332589
120.583,-1.956674108
120.625,3.164325892
120.667,24.51732589
120.708,-1.956674108
120.75,-1.956674108
120.792,-1.956674108
120.833,-29.79767411
120.875,-1.956674108
120.917,-1.110674108
120.958,-5.642674108
121,4.179925168
121.042,-3.367074832
121.083,-3.718074832
121.125,-18.60507483
121.167,-61.78007483
121.208,-3.367074832
121.25,-3.367074832
121.292,-10.42507483
121.333,-3.367074832
121.375,7.355925168
121.417,3.828925168
121.458,4.003925168
121.5,10.10792517
121.542,1.147925168
121.583,41.72692517
121.625,-3.367074832
121.667,-3.367074832
121.708,-3.367074832
121.75,17.03692517
121.792,6.509925168
121.833,-3.367074832
121.875,-3.367074832
121.917,-27.52507483
121.958,-37.88407483
122,-11.66146521
122.042,-49.26346521
122.083,-1.784465208
122.125,-12.34546521
122.167,-1.784465208
122.208,-20.96346521
122.25,-70.92046521
122.292,-1.784465208
122.333,28.35053479
122.375,14.37053479
122.417,53.03353479
122.458,12.01853479
122.5,13.45353479
122.542,12.60753479
122.583,13.82553479
122.625,-1.784465208
122.667,-1.784465208
122.708,43.61053479
122.75,-1.784465208
122.792,-1.784465208
122.833,-5.355465208
122.875,-1.784465208
122.917,-1.363465208
122.958,12.88553479
123,-7.390246133
123.042,-3.296246133
123.083,-42.19724613
123.125,-49.85724613
123.167,-33.84324613
123.208,-34.51524613
123.25,-32.17224613
123.292,-3.296246133
123.333,25.89875387
123.375,-3.296246133
123.417,-3.296246133
123.458,-3.296246133
123.5,14.00375387
123.542,18.57175387
123.583,37.17275387
123.625,20.97175387
123.667,21.88875387
123.708,15.99875387
123.75,21.81875387
123.792,-3.296246133
123.833,-3.296246133
123.875,-3.296246133
123.917,0.147753867
123.958,7.01675387
124,-6.911215108
124.042,-23.13621511
124.083,-31.03321511
124.125,-30.19121511
124.167,-22.21921511
124.208,-16.29121511
124.25,-1.549215108
124.292,-10.50821511
124.333,-1.549215108
124.375,-1.549215108
124.417,-1.549215108
124.458,-1.549215108
124.5,-3.269215108
124.542,-41.02421511
124.583,-1.549215108
124.625,70.46378489
124.667,-1.549215108
124.708,1.586784892
124.75,13.68878489
124.792,4.027784892
124.833,23.30978489
124.875,46.06978489
124.917,-1.549215108
124.958,-1.549215108
125,-3.558625489
125.042,-3.558625489
125.083,-3.558625489
125.125,-8.399625489
125.167,-3.558625489
125.208,-45.80962549
125.25,-3.558625489
125.292,-16.48362549
125.333,-3.558625489
125.375,-87.31262549
125.417,-3.558625489
125.458,-3.558625489
125.5,-3.558625489
125.542,3.514374511
125.583,12.05137451
125.625,-3.558625489
125.667,-3.558625489
125.708,10.22037451
125.75,56.11837451
125.792,14.28937451
125.833,-3.558625489
125.875,13.08637451
125.917,-3.558625489
125.958,-3.558625489
126,12.08731385
126.042,-2.850686153
126.083,-50.44868615
126.125,-2.850686153
126.167,25.86231385
126.208,-2.850686153
126.25,-114.6476862
126.292,-2.850686153
126.333,28.44631385
126.375,-2.850686153
126.417,-2.850686153
126.458,-2.850686153
126.5,-2.549686153
126.542,11.84231385
126.583,11.89131385
126.625,13.30431385
126.667,11.47031385
126.708,11.89131385
126.75,11.54131385
126.792,-2.850686153
126.833,-2.850686153
126.875,-2.850686153
126.917,-2.850686153
126.958,27.15031385
127,-3.272413124
127.042,-64.68641312
127.083,-3.272413124
127.125,-3.272413124
127.167,-37.80641312
127.208,-31.88941312
127.25,-3.272413124
127.292,-3.272413124
127.333,-51.40141312
127.375,-53.06541312
127.417,-3.272413124
127.458,9.814586876
127.5,41.96658688
127.542,11.96558688
127.583,21.58758688
127.625,16.48058688
127.667,44.11758688
127.708,11.46958688
127.75,11.11958688
127.792,11.96558688
127.833,11.46958688
127.875,-3.272413124
127.917,4.769586876
127.958,-3.272413124
128,-30.31734043
128.042,-12.46134043
128.083,-1.389340428
128.125,-2.485340428
128.167,-71.33834043
128.208,-1.389340428
128.25,-1.389340428
128.292,-32.11134043
128.333,1.75365957
128.375,-4.986340428
128.417,-1.389340428
128.458,5.316659572
128.5,42.62365957
128.542,-1.389340428
128.583,-1.389340428
128.625,-1.389340428
128.667,-1.389340428
128.708,16.80265957
128.75,-1.389340428
128.792,0.444659572
128.833,18.24965957
128.875,5.804659572
128.917,9.402659572
128.958,47.33665957
129,-5.250336221
129.042,-5.250336221
129.083,-5.250336221
129.125,-5.250336221
129.167,-5.250336221
129.208,7.126663779
129.25,-5.250336221
129.292,5.611663779
129.333,-5.250336221
129.375,-5.250336221
129.417,13.11266378
129.458,10.58666378
129.5,-5.250336221
129.542,4.694663779
129.583,-19.47933622
129.625,-5.250336221
129.667,-5.250336221
129.708,-8.488336221
129.75,-5.250336221
129.792,-2.904336221
129.833,-5.250336221
129.875,-3.705336221
129.917,14.20666378
129.958,-5.250336221
130,-0.994543451
130.042,-10.95054345
130.083,13.75345655
130.125,-0.994543451
130.167,-64.82854345
130.208,-0.994543451
130.25,-0.994543451
130.292,-0.994543451
130.333,-0.994543451
130.375,-12.79254345
130.417,-0.994543451
130.458,13.17145655
130.5,-0.994543451
130.542,-0.994543451
130.583,14.71045655
130.625,25.77245655
130.667,-0.994543451
130.708,-0.994543451
130.75,12.74745655
130.792,14.31145655
130.833,-0.994543451
130.875,-0.994543451
130.917,-32.56354345
130.958,-0.994543451
131,-50.73706746
131.042,-4.203067457
131.083,11.59193254
131.125,25.06193254
131.167,-4.203067457
131.208,-4.203067457
131.25,-4.000067457
131.292,-4.203067457
131.333,-4.203067457
131.375,6.179932543
131.417,20.97793254
131.458,-4.203067457
131.5,-40.33206746
131.542,-25.60706746
131.583,-4.203067457
131.625,-44.17306746
131.667,-4.203067457
131.708,9.809932543
131.75,-4.203067457
131.792,-4.203067457
131.833,2.790932543
131.875,-4.203067457
131.917,-4.203067457
131.958,-4.203067457
132,-1.668940433
132.042,-10.60394043
132.083,-67.88994043
132.125,-1.668940433
132.167,-12.44094043
132.208,-81.69794043
132.25,-25.86194043
132.292,-1.668940433
132.333,10.36705957
132.375,121.3430596
132.417,-1.668940433
132.458,-8.82294043
132.5,7.359059567
132.542,9.052059567
132.583,17.70605957
132.625,-1.668940433
132.667,-1.668940433
132.708,-1.668940433
132.75,10.59505957
132.792,-1.668940433
132.833,-1.668940433
132.875,-1.668940433
132.917,26.90105957
132.958,18.57305957
133,-5.198227913
133.042,-24.03122791
133.083,-5.198227913
133.125,-41.90522791
133.167,-19.58722791
133.208,-30.93522791
133.25,-24.94822791
133.292,-5.198227913
133.333,55.76977209
133.375,-5.198227913
133.417,-5.198227913
133.458,11.47677209
133.5,50.45377209
133.542,28.86977209
133.583,-5.198227913
133.625,-17.75322791
133.667,-3.613227913
133.708,-5.198227913
133.75,55.86477209
133.792,-5.198227913
133.833,7.916772087
133.875,-5.198227913
133.917,-0.754227913
133.958,-5.198227913
134,-20.55208148
134.042,-48.25608148
134.083,-1.365081479
134.125,-17.42908148
134.167,-34.14108148
134.208,-20.74008148
134.25,-28.19108148
134.292,-1.365081479
134.333,-1.365081479
134.375,26.13591852
134.417,50.68991852
134.458,21.62491852
134.5,45.32891852
134.542,-1.365081479
134.583,16.16891852
134.625,7.01091852
134.667,23.74491852
134.708,-1.365081479
134.75,14.67991852
134.792,-1.365081479
134.833,2.472918521
134.875,23.74491852
134.917,-1.837081479
134.958,-37.62208148
135,-66.25066547
135.042,-39.23566547
135.083,-0.653665467
135.125,-24.00066547
135.167,-0.653665467
135.208,-41.84666547
135.25,10.20833453
135.292,-0.653665467
135.333,-1.902665467
135.375,-6.014665467
135.417,9.911334533
135.458,39.04433453
135.5,-0.653665467
135.542,72.91333453
135.583,-0.653665467
135.625,-19.37366547
135.667,-0.653665467
135.708,-0.653665467
135.75,-0.043665467
135.792,32.36633453
135.833,80.31533453
135.875,-11.48966547
135.917,-128.1086655
135.958,-0.653665467
136,-2.073923989
136.042,-12.63692399
136.083,-60.84892399
136.125,-2.073923989
136.167,29.31407601
136.208,-2.073923989
136.25,-2.073923989
136.292,-2.073923989
136.333,-3.453923989
136.375,-45.72492399
136.417,-2.073923989
136.458,13.72307601
136.5,37.73407601
136.542,115.577076
136.583,-2.073923989
136.625,-29.61792399
136.667,-38.04592399
136.708,-2.073923989
136.75,20.93307601
136.792,61.68907601
136.833,-2.073923989
136.875,-107.074924
136.917,-2.073923989
136.958,32.91607601
137,-3.007796907
137.042,-44.60079691
137.083,-41.75779691
137.125,-3.007796907
137.167,19.42220309
137.208,-3.007796907
137.25,-17.86279691
137.292,-3.007796907
137.333,31.98420309
137.375,-3.007796907
137.417,-12.03579691
137.458,-3.007796907
137.5,11.69420309
137.542,60.68420309
137.583,-3.007796907
137.625,-3.007796907
137.667,12.67820309
137.708,25.40820309
137.75,-3.007796907
137.792,45.51920309
137.833,-3.007796907
137.875,-3.007796907
137.917,-20.99379691
137.958,-3.007796907
138,-20.55670636
138.042,-3.644706358
138.083,-4.112706358
138.125,-3.644706358
138.167,-32.28870636
138.208,-24.75470636
138.25,-16.27070636
138.292,-25.86770636
138.333,-3.644706358
138.375,-3.644706358
138.417,-6.906706358
138.458,-2.514706358
138.5,40.92629364
138.542,69.07629364
138.583,-3.644706358
138.625,-3.644706358
138.667,-1.988706358
138.708,-3.644706358
138.75,-3.245706358
138.792,-11.64370636
138.833,-36.21270636
138.875,-3.644706358
138.917,1.716293642
138.958,-3.644706358
139,7.145115179
139.042,-2.415884821
139.083,-2.415884821
139.125,-7.754884821
139.167,-2.415884821
139.208,-2.415884821
139.25,-67.82988482
139.292,-2.415884821
139.333,1.160115179
139.375,34.13211518
139.417,-2.415884821
139.458,-2.415884821
139.5,14.76211518
139.542,-2.415884821
139.583,64.17611518
139.625,-2.415884821
139.667,-2.415884821
139.708,-9.538884821
139.75,-2.415884821
139.792,-2.415884821
139.833,-2.415884821
139.875,-2.415884821
139.917,-2.415884821
139.958,-2.415884821
140,11.72926267
140.042,-1.685737332
140.083,12.25126267
140.125,-1.685737332
140.167,-1.685737332
140.208,-16.60873733
140.25,-50.98873733
140.292,-1.685737332
140.333,26.64326267
140.375,-1.685737332
140.417,27.02126267
140.458,-1.685737332
140.5,14.35926267
140.542,31.96526267
140.583,118.7552627
140.625,-1.685737332
140.667,-1.685737332
140.708,9.151262668
140.75,32.45326267
140.792,-44.98173733
140.833,-27.11973733
140.875,-20.44773733
140.917,-95.00273733
140.958,-1.685737332
141,19.39440073
141.042,-20.07959927
141.083,-3.366599274
141.125,-27.67559927
141.167,-32.99059927
141.208,-3.366599274
141.25,-4.798599274
141.292,-41.19159927
141.333,-33.72959927
141.375,-0.707599274
141.417,-3.366599274
141.458,50.93840073
141.5,-3.366599274
141.542,26.25740073
141.583,11.38140073
141.625,26.12240073
141.667,15.46640073
141.708,12.32140073
141.75,10.95140073
141.792,-3.366599274
141.833,-3.366599274
141.875,-3.366599274
141.917,-3.366599274
141.958,-3.366599274
142,-41.92513369
142.042,-36.46113369
142.083,-16.92813369
142.125,-2.252133694
142.167,-2.252133694
142.208,7.06886631
142.25,-6.766133694
142.292,-2.252133694
142.333,-2.252133694
142.375,-30.98213369
142.417,-2.252133694
142.458,-2.252133694
142.5,-2.252133694
142.542,9.299866306
142.583,33.53986631
142.625,-2.252133694
142.667,-2.252133694
142.708,-2.252133694
142.75,53.34886631
142.792,99.17586631
142.833,-2.252133694
142.875,-54.50713369
142.917,-64.29113369
142.958,-2.252133694
143,26.75005472
143.042,9.104054721
143.083,-2.761945279
143.125,-117.9699453
143.167,-2.761945279
143.208,17.54305472
143.25,-2.761945279
143.292,-76.01994528
143.333,-2.761945279
143.375,12.12005472
143.417,25.52505472
143.458,-2.761945279
143.5,-2.761945279
143.542,-24.18394528
143.583,-2.761945279
143.625,1.612054721
143.667,30.38905472
143.708,6.492054721
143.75,7.113054721
143.792,12.47305472
143.833,11.98605472
143.875,11.55605472
143.917,12.54405472
143.958,11.91405472
144,0.15625334
144.042,-4.427746658
144.083,5.763253342
144.125,20.82325334
144.167,15.39125334
144.208,31.57225334
144.25,18.91925334
144.292,21.66925334
144.333,14.00525334
144.375,10.94825334
144.417,-8.801746658
144.458,-4.357746658
144.5,-185.6667467
144.542,-4.357746658
144.583,-4.357746658
144.625,21.28325334
144.667,25.19625334
144.708,-4.357746658
144.75,11.66425334
144.792,-4.357746658
144.833,9.579253342
144.875,-4.357746658
144.917,-4.691746658
144.958,-24.67274666
145,-50.36109057
145.042,-21.31409057
145.083,-2.552090567
145.125,-15.00509057
145.167,-21.31409057
145.208,-17.30009057
145.25,-2.552090567
145.292,-2.552090567
145.333,-2.552090567
145.375,-2.552090567
145.417,51.67390943
145.458,-2.552090567
145.5,-2.552090567
145.542,-7.804090567
145.583,-2.552090567
145.625,37.00590943
145.667,40.54490943
145.708,-2.552090567
145.75,12.57590943
145.792,-2.552090567
145.833,12.32390943
145.875,12.25890943
145.917,-2.552090567
145.958,-39.89209057
146,-1.112543778
146.042,-1.112543778
146.083,-1.112543778
146.125,-1.112543778
146.167,-5.757543778
146.208,-1.065543778
146.25,41.89245622
146.292,-1.112543778
146.333,-16.75754378
146.375,-23.89354378
146.417,-1.112543778
146.458,85.08245622
146.5,-1.112543778
146.542,-24.24754378
146.583,-1.112543778
146.625,-1.112543778
146.667,42.58045622
146.708,-1.112543778
146.75,13.28745622
146.792,28.51145622
146.833,-1.112543778
146.875,-20.34254378
146.917,-28.30554378
146.958,-43.04254378
147,-34.40743011
147.042,-1.538430112
147.083,23.11556989
147.125,-1.538430112
147.167,-19.11043011
147.208,-1.538430112
147.25,-1.538430112
147.292,-32.94843011
147.333,-37.03443011
147.375,-1.538430112
147.417,-1.538430112
147.458,50.14856989
147.5,-1.538430112
147.542,-0.268430112
147.583,31.53856989
147.625,112.7265699
147.667,16.44756989
147.708,-10.93643011
147.75,-1.538430112
147.792,-1.538430112
147.833,-1.538430112
147.875,-64.31943011
147.917,-38.85043011
147.958,-66.24143011
148,0.814986096
148.042,-7.861013904
148.083,-18.1980139
148.125,-26.1490139
148.167,0.814986096
148.208,-12.9100139
148.25,-23.4200139
148.292,-30.1490139
148.333,8.116986096
148.375,28.4439861
148.417,40.2429861
148.458,76.8679861
148.5,-0.215013904
148.542,10.6899861
148.583,17.4369861
148.625,0.814986096
148.667,0.814986096
148.708,0.814986096
148.75,-4.188013904
148.792,-22.3870139
148.833,0.814986096
148.875,0.814986096
148.917,0.814986096
148.958,0.814986096
149,13.85616425
149.042,12.86916425
149.083,-4.796835746
149.125,-4.796835746
149.167,-28.59683575
149.208,-19.77883575
149.25,-73.28583575
149.292,-4.796835746
149.333,-4.796835746
149.375,34.46216425
149.417,-4.796835746
149.458,-4.796835746
149.5,27.05916425
149.542,-4.796835746
149.583,-4.796835746
149.625,64.45916425
149.667,-4.796835746
149.708,-4.796835746
149.75,-4.796835746
149.792,-4.796835746
149.833,23.38116425
149.875,-4.796835746
149.917,15.16416425
149.958,14.29916425
150,21.50619379
150.042,-8.118806208
150.083,-25.65180621
150.125,-3.674806208
150.167,-3.674806208
150.208,-3.674806208
150.25,-3.674806208
150.292,-3.674806208
150.333,11.69719379
150.375,-6.848806208
150.417,-6.425806208
150.458,-1.650806208
150.5,72.95219379
150.542,-3.674806208
150.583,-24.50580621
150.625,4.173193792
150.667,-13.47880621
150.708,-3.674806208
150.75,-3.674806208
150.792,-3.674806208
150.833,-3.674806208
150.875,30.10119379
150.917,-3.674806208
150.958,-3.674806208
151,-4.198185593
151.042,-0.658185593
151.083,-4.198185593
151.125,-83.36818559
151.167,-4.198185593
151.208,-8.909185593
151.25,-17.52918559
151.292,-1.323185593
151.333,-0.492185593
151.375,-11.25518559
151.417,-7.795185593
151.458,-8.825185593
151.5,-5.762185593
151.542,-4.198185593
151.583,70.03481441
151.625,40.37981441
151.667,-27.40418559
151.708,-5.161185593
151.75,-13.08518559
151.792,-17.04318559
151.833,-17.86118559
151.875,-4.198185593
151.917,37.76981441
151.958,18.64581441
152,-1.833596989
152.042,-1.833596989
152.083,-34.20159699
152.125,-1.833596989
152.167,-1.833596989
152.208,-46.58359699
152.25,-35.68959699
152.292,22.64640301
152.333,21.95140301
152.375,-1.833596989
152.417,27.57940301
152.458,21.87840301
152.5,22.91140301
152.542,32.93940301
152.583,31.05940301
152.625,28.42540301
152.667,17.77540301
152.708,-1.833596989
152.75,-39.60459699
152.792,-24.05159699
152.833,-9.207596989
152.875,-1.833596989
152.917,131.626403
152.958,-1.833596989
153,37.94875133
153.042,-1.419248671
153.083,-1.736248671
153.125,-21.02824867
153.167,-5.86324867
153.208,-16.02224867
153.25,-50.44024867
153.292,29.93975133
153.333,26.91975133
153.375,-1.419248671
153.417,-1.419248671
153.458,13.29475133
153.5,86.21675133
153.542,3.870751329
153.583,53.37975133
153.625,47.77475133
153.667,-1.419248671
153.708,-35.44824867
153.75,-1.419248671
153.792,-27.23524867
153.833,11.37675133
153.875,65.04675133
153.917,159.0467513
153.958,-1.419248671
154,-4.404474708
154.042,-9.298474708
154.083,-13.72047471
154.125,-4.404474708
154.167,-4.404474708
154.208,-4.404474708
154.25,-33.19447471
154.292,-4.404474708
154.333,-4.404474708
154.375,31.32452529
154.417,-4.404474708
154.458,-4.404474708
154.5,33.40652529
154.542,-4.404474708
154.583,58.37552529
154.625,-4.404474708
154.667,-4.404474708
154.708,-13.36447471
154.75,-82.83847471
154.792,-28.45647471
154.833,20.84752529
154.875,22.25552529
154.917,179.2665253
154.958,50.39452529
155,-26.22785921
155.042,-5.724859208
155.083,-1.280859208
155.125,-1.280859208
155.167,-1.280859208
155.208,-21.73385921
155.25,-35.51585921
155.292,-1.280859208
155.333,-35.76385921
155.375,-2.197859208
155.417,-1.280859208
155.458,1.010140792
155.5,5.913140792
155.542,-15.52885921
155.583,-7.714859208
155.625,-1.280859208
155.667,-1.280859208
155.708,-55.36085921
155.75,-60.10685921
155.792,-1.280859208
155.833,-1.280859208
155.875,60.77914079
155.917,66.50214079
155.958,38.91414079
156,-5.486231433
156.042,5.013768567
156.083,-20.11223143
156.125,-20.65123143
156.167,-0.126231433
156.208,-5.486231433
156.25,-58.04123143
156.292,-5.486231433
156.333,-47.76423143
156.375,2.615768567
156.417,29.28676857
156.458,-5.486231433
156.5,-5.486231433
156.542,35.12976857
156.583,39.26376857
156.625,4.317768567
156.667,-5.486231433
156.708,-5.486231433
156.75,-5.486231433
156.792,-5.486231433
156.833,-47.75023143
156.875,-5.359231433
156.917,157.6597686
156.958,-5.486231433
157,57.09667335
157.042,-10.34632665
157.083,1.226673346
157.125,1.226673346
157.167,1.226673346
157.208,-125.8073267
157.25,-95.96932665
157.292,1.226673346
157.333,82.91367335
157.375,1.226673346
157.417,3.76567335
157.458,-6.00332665
157.5,7.504673346
157.542,84.17467335
157.583,50.53067335
157.625,-36.18332665
157.667,-51.39232665
157.708,-4.195326654
157.75,-47.21432665
157.792,-4.134326654
157.833,1.226673346
157.875,1.226673346
157.917,26.88067335
157.958,24.86667335
158,71.85241841
158.042,-1.291581586
158.083,-1.291581586
158.125,8.361418414
158.167,-1.291581586
158.208,-51.53558159
158.25,-16.38658159
158.292,-1.291581586
158.333,6.888418414
158.375,42.36941841
158.417,-1.291581586
158.458,5.637418414
158.5,0.542418414
158.542,42.36941841
158.583,8.685418414
158.625,-1.291581586
158.667,-74.11158159
158.708,-71.70558159
158.75,-4.888581586
158.792,-1.291581586
158.833,-1.291581586
158.875,56.72941841
158.917,172.5054184
158.958,-1.291581586
159,-70.74719409
159.042,-8.013194087
159.083,37.71380591
159.125,-8.013194087
159.167,-26.70519409
159.208,-24.42419409
159.25,-81.22019409
159.292,-19.58119409
159.333,-43.55419409
159.375,-48.99319409
159.417,-19.58019409
159.458,-8.013194087
159.5,-8.013194087
159.542,-58.17619409
159.583,-8.013194087
159.625,-8.013194087
159.667,50.32880591
159.708,41.36380591
159.75,-2.123194087
159.792,-4.416194087
159.833,69.91880591
159.875,41.00780591
159.917,-5.333194087
159.958,-13.50719409
160,-14.83447864
160.042,-14.83447864
160.083,-14.83447864
160.125,-14.44047864
160.167,-6.79347864
160.208,-14.83447864
160.25,-8.22847864
160.292,-14.83447864
160.333,-45.99347864
160.375,-14.83447864
160.417,-14.83447864
160.458,-92.26547864
160.5,-62.93847864
160.542,-14.83447864
160.583,-14.83447864
160.625,27.74452136
160.667,-14.83447864
160.708,16.07452136
160.75,-14.83447864
160.792,-106.4884786
160.833,-14.83447864
160.875,115.2475214
160.917,77.91852136
160.958,13.50452136
161,6.636346669
161.042,1.275346669
161.083,24.89934667
161.125,-8.213653331
161.167,-12.97265333
161.208,-45.28165333
161.25,1.275346669
161.292,-46.04765333
161.333,1.275346669
161.375,-18.38965333
161.417,-44.14865333
161.458,1.275346669
161.5,1.275346669
161.542,1.275346669
161.583,-42.10165333
161.625,-22.00165333
161.667,1.275346669
161.708,1.275346669
161.75,2.503346669
161.792,19.42634667
161.833,85.28034667
161.875,1.275346669
161.917,-35.26165333
161.958,3.082346669
162,98.36558988
162.042,23.45858988
162.083,9.343589875
162.125,3.849589875
162.167,3.849589875
162.208,-59.95841013
162.25,3.849589875
162.292,-0.594410125
162.333,-56.44341013
162.375,-31.16241013
162.417,3.849589875
162.458,3.849589875
162.5,-7.817410125
162.542,-16.67541013
162.583,3.849589875
162.625,73.68558988
162.667,3.849589875
162.708,3.849589875
162.75,53.76658988
162.792,3.849589875
162.833,-7.443410125
162.875,-0.594410125
162.917,3.849589875
162.958,3.849589875
163,58.44676876
163.042,45.21776876
163.083,-3.662231243
163.125,-3.662231243
163.167,-13.32523124
163.208,-42.58223124
163.25,-132.4572312
163.292,-3.662231243
163.333,13.65976876
163.375,6.917768757
163.417,44.15976876
163.458,-5.748231243
163.5,-3.662231243
163.542,-3.662231243
163.583,30.11076876
163.625,42.04376876
163.667,-3.662231243
163.708,8.371768757
163.75,-3.498231243
163.792,1.20376876
163.833,6.314768757
163.875,65.11976876
163.917,94.52176876
163.958,19.90576876
164,36.53408767
164.042,-6.270912329
164.083,-35.50391233
164.125,-6.270912329
164.167,-6.270912329
164.208,-26.70991233
164.25,-94.79091233
164.292,-15.47091233
164.333,-6.270912329
164.375,-0.709912329
164.417,4.255087671
164.458,3.706087671
164.5,46.84108767
164.542,8.753087671
164.583,-6.270912329
164.625,-6.270912329
164.667,-6.270912329
164.708,-6.270912329
164.75,-4.463912329
164.792,-6.270912329
164.833,20.47708767
164.875,33.24608767
164.917,124.6400877
164.958,-6.270912329
165,-0.700465472
165.042,-0.700465472
165.083,-28.12046547
165.125,-0.700465472
165.167,-14.87746547
165.208,-38.43546547
165.25,-116.5884655
165.292,-0.700465472
165.333,25.46653453
165.375,-0.700465472
165.417,-0.700465472
165.458,-0.700465472
165.5,-0.700465472
165.542,21.13353453
165.583,-0.700465472
165.625,15.04553453
165.667,-14.80746547
165.708,5.661534528
165.75,56.78453453
165.792,6.959534528
165.833,-12.55646547
165.875,-0.700465472
165.917,-0.700465472
165.958,18.92853453
166,-2.452900892
166.042,75.41709911
166.083,-2.452900892
166.125,-8.212900892
