$Lewiston qdt year 2017 YC 06/22/22,
284.750,5.822818033
284.792,1.517441200
284.833,6.337699533
284.875,10.840732630
284.917,5.622019367
284.958,4.710038433
285.000,5.449848367
285.042,5.436917833
285.083,-0.547257300
285.125,4.471419533
285.167,5.744389267
285.208,3.956756833
285.250,4.947912767
285.292,18.740550830
285.333,1.151291967
285.375,7.713013433
285.417,3.522253367
285.458,4.584929867
285.500,2.567188667
285.542,0.654337767
285.583,-0.791257000
285.625,-14.320866730
285.667,3.074859800
285.708,0.305242030
285.750,4.476212833
285.792,1.893139600
285.833,5.666516833
285.875,8.426359730
285.917,5.235389067
285.958,6.619679667
286.000,2.329766533
286.042,6.271512867
286.083,3.620475733
286.125,5.658169667
286.167,0.367610333
286.208,5.634109667
286.250,3.894015967
286.292,18.449285130
286.333,2.069687467
286.375,7.250337867
286.417,-0.006109067
286.458,4.996807267
286.500,2.521904933
286.542,0.145906033
286.583,-12.194390800
286.625,-4.533848100
286.667,-0.342554800
286.708,5.760022733
286.750,6.407785433
286.792,3.853012500
286.833,6.434893533
286.875,10.588773230
286.917,6.399667767
286.958,3.674359033
287.000,5.425047067
287.042,1.829803533
287.083,4.781652167
287.125,2.802792933
287.167,5.770489767
287.208,2.218827333
287.250,6.568235600
287.292,20.326288870
287.333,0.237978133
287.375,5.204829300
287.417,0.765544833
287.458,5.280872600
287.500,3.476821867
287.542,1.606768867
287.583,-16.845450700
287.625,7.654590730
287.667,-3.837597567
287.708,7.359798567
287.750,-3.576193300
287.792,4.250798533
287.833,7.070314867
287.875,13.910123870
287.917,1.890904933
287.958,-0.114943333
288.000,5.261882800
288.042,0.663082300
288.083,6.794772100
288.125,6.591866167
288.167,13.043378970
288.208,1.506902267
288.250,5.911433400
288.292,19.132747270
288.333,2.391374000
288.375,6.520494500
288.417,6.127052800
288.458,8.216250400
288.500,5.948314767
288.542,-2.315656500
288.583,-21.384627100
288.625,4.279160470
288.667,-3.814928330
288.708,2.764394467
288.750,3.769730567
288.792,4.958866967
288.833,11.461460070
288.875,2.489806800
288.917,7.242352367
288.958,6.970188100
289.000,3.386208667
289.042,20.944750430
289.083,-14.889404670
289.125,-0.250542567
289.167,7.550717033
289.208,9.863143000
289.250,5.722167300
289.292,5.889506433
289.333,18.142169870
289.375,-0.519989800
289.417,8.312405267
289.458,0.981764867
289.500,-8.339903830
289.542,2.169059900
289.583,-3.700133433
289.625,0.858542567
289.667,8.042732800
289.708,6.754725500
289.750,6.683161700
289.792,7.561047300
289.833,4.377722667
289.875,14.791151230
289.917,1.742157600
289.958,5.489535367
290.000,9.114284133
290.042,7.650398900
290.083,2.210626667
290.125,-4.277872633
290.167,4.677797800
290.208,12.266628430
290.250,1.256546000
290.292,4.688301200
290.333,8.110592633
290.375,3.591051800
290.417,2.122123967
290.458,9.666394900
290.500,6.886658833
290.542,1.636292667
290.583,1.224527533
290.625,5.333782767
290.667,0.572228800
290.708,4.505259667
290.750,8.184211700
290.792,4.098510033
290.833,5.420686033
290.875,14.275624870
290.917,7.563661600
290.958,6.264645733
291.000,0.341297633
291.042,8.027871000
291.083,6.106267433
291.125,5.493540333
291.167,6.305300900
291.208,-13.364236330
291.250,10.885827200
291.292,29.080566870
291.333,2.213437700
291.375,0.298659067
291.417,12.632371970
291.458,7.317696600
291.500,-15.745707300
291.542,-2.739714633
291.583,3.070569570
291.625,-1.902114600
291.667,-5.443746033
291.708,14.401000900
291.750,6.970311000
291.792,10.709084970
291.833,5.352931733
291.875,2.016578333
291.917,9.913011033
291.958,8.208534833
292.000,3.249541300
292.042,3.866229733
292.083,4.080059233
292.125,8.039630367
292.167,1.829645500
292.208,7.107564733
292.250,6.766542300
292.292,-20.216557570
292.333,-2.545549933
292.375,1.765795933
292.417,44.857881930
292.458,17.606983430
292.500,3.690125470
292.542,-21.971021130
292.583,6.918789370
292.625,-0.127487600
292.667,7.799197100
292.708,3.078326600
292.750,11.887718830
292.792,5.242110900
292.833,4.660717433
292.875,7.544788933
292.917,-0.001194300
292.958,4.670751733
293.000,5.194882933
293.042,2.924155000
293.083,6.455368833
293.125,5.585719633
293.167,2.712634800
293.208,6.046638433
293.250,5.330516833
293.292,5.304612433
293.333,2.041635300
293.375,5.593017733
293.417,5.220009533
293.458,6.029359833
293.500,3.214608100
293.542,7.645185867
293.583,3.239087600
293.625,3.198042500
293.667,-2.413540900
293.708,4.859495800
293.750,4.189700700
293.792,4.446729967
293.833,8.036727533
293.875,10.743014200
293.917,5.794185233
293.958,5.756332800
294.000,6.389159233
294.042,4.204234133
294.083,1.537379100
294.125,3.993799400
294.167,6.827589500
294.208,2.639489200
294.250,5.780052433
294.292,5.643250233
294.333,5.964062333
294.375,-7.524893800
294.417,-5.016183000
294.458,6.658804730
294.500,11.302051170
294.542,2.505005300
294.583,8.070868133
294.625,7.737783633
294.667,11.769112830
294.708,7.260445567
294.750,5.445413400
294.792,1.448050867
294.833,6.479466400
294.875,4.936883933
294.917,9.982441300
294.958,10.633317600
295.000,-1.627876333
295.042,0.257456167
295.083,-4.425520967
295.125,7.327731367
295.167,-5.965409033
295.208,-16.328129370
295.250,23.376797870
295.292,7.773249870
295.333,-3.598075433
295.375,-3.930432367
295.417,2.982118067
295.458,-3.366538133
295.500,-1.346445433
295.542,0.213093267
295.583,-6.053387533
295.625,-23.192731500
295.667,15.594933930
295.708,-5.204703133
295.750,-0.522324933
295.792,13.650449600
295.833,5.418884470
295.875,18.180717130
295.917,-12.306388800
295.958,10.135397630
296.000,0.353891833
296.042,-1.932288600
296.083,-0.151542000
296.125,0.068260533
296.167,2.108681733
296.208,1.633895967
296.250,-1.042564533
296.292,2.900916167
296.333,-1.063521033
296.375,-5.357617067
296.417,-0.780368133
296.458,-0.837343167
296.500,1.959719400
296.542,1.125169200
296.583,-6.444506000
296.625,-5.768283400
296.667,-14.534580600
296.708,6.599635000
296.750,-1.256923600
296.792,0.228883533
296.833,17.016998430
296.875,18.938080230
296.917,-6.642166667
296.958,2.312305330
297.000,-3.839260467
297.042,3.325200467
297.083,-3.327874533
297.125,2.642186967
297.167,-11.249434830
297.208,-11.782089500
297.250,8.901124867
297.292,17.329073700
297.333,-14.608581430
297.375,-8.298931030
297.417,-1.015965633
297.458,12.453575370
297.500,0.360684333
297.542,-2.016451933
297.583,-3.088993867
297.625,13.004342330
297.667,-22.303322470
297.708,6.320130767
297.750,0.485610700
297.792,1.078530267
297.833,2.900943470
297.875,34.768546900
297.917,14.454020300
297.958,-4.271876500
298.000,-11.596265370
298.042,2.251063300
298.083,0.311242633
298.125,0.100677500
298.167,-2.442869467
298.208,-8.858683130
298.250,2.340946333
298.292,17.639433500
298.333,-0.203576467
298.375,6.674783933
298.417,-2.123669200
298.458,-0.681002867
298.500,0.205528633
298.542,-1.742711500
298.583,0.258701233
298.625,-5.714910267
298.667,-13.018638600
298.708,1.748111367
298.750,1.053722200
298.792,5.534195500
298.833,8.484083970
298.875,13.641364370
298.917,-0.066726533
298.958,-8.346171600
299.000,10.873359130
299.042,2.600475200
299.083,-10.323910100
299.125,0.944801333
299.167,-8.619623100
299.208,-2.521339800
299.250,-23.296968800
299.292,43.724315500
299.333,4.403207333
299.375,-1.889459267
299.417,-1.921334000
299.458,-3.647063633
299.500,2.086302233
299.542,-0.056452667
299.583,-1.603958100
299.625,-4.814628467
299.667,-7.185370100
299.708,4.000910733
299.750,-5.085262600
299.792,-0.990490200
299.833,-2.890926200
299.875,-17.307118730
299.917,22.869839600
299.958,34.991661170
300.000,35.207303730
300.042,-42.768718200
300.083,-4.142136033
300.125,-1.297499767
300.167,-7.698438870
300.208,-1.505539300
300.250,5.634371300
300.292,-8.928639267
300.333,5.569936433
300.375,0.140108233
300.417,11.903484870
300.458,0.081739100
300.500,-12.469616530
300.542,0.153812767
300.583,-8.975792970
300.625,-7.887414600
300.667,8.513851867
300.708,-1.620890100
300.750,9.223713700
300.792,5.798134567
300.833,-19.344886400
300.875,33.787585470
300.917,0.975471167
300.958,-7.674826470
301.000,5.510015167
301.042,-3.252708567
301.083,0.503897067
301.125,-2.296990333
301.167,-8.231483533
301.208,-3.949171733
301.250,8.122549367
301.292,3.984317667
301.333,2.784765900
301.375,-1.746973833
301.417,-2.642713767
301.458,-2.138865267
301.500,-0.188309233
301.542,-1.914923233
301.583,-7.084969033
301.625,-6.917163867
301.667,6.037203500
301.708,-0.265058133
301.750,3.933125633
301.792,5.505402400
301.833,10.591244030
301.875,3.639836330
301.917,-1.367338967
301.958,-16.885864570
302.000,-2.784524533
302.042,8.712415930
302.083,1.596109700
302.125,0.256028133
302.167,-15.703735670
302.208,4.207826533
302.250,13.790770030
302.292,-6.003784333
302.333,40.045715830
302.375,0.163361733
302.417,15.100085800
302.458,6.658921500
302.500,7.850096033
302.542,36.675640130
302.583,71.190097270
302.625,73.130180500
302.667,48.936075970
302.708,69.933075730
302.750,75.103565470
302.792,86.721926030
302.833,105.797970500
302.875,87.843481470
302.917,-19.460283930
302.958,22.131804900
303.000,8.136814300
303.042,0.386649867
303.083,6.866773033
303.125,-2.431347067
303.167,-1.191444967
303.208,-19.575929800
303.250,12.266776730
303.292,22.570855030
303.333,1.088137467
303.375,15.579978530
303.417,-3.365671133
303.458,5.841083900
303.500,1.839763700
303.542,-0.076508400
303.583,1.851005900
303.625,-0.561786667
303.667,-0.842079367
303.708,8.552122367
303.750,0.241149000
303.792,1.946705867
303.833,9.173967770
303.875,11.899756800
303.917,-1.605811300
303.958,-0.807380767
304.000,0.787123133
304.042,-3.828352633
304.083,-1.377566433
304.125,-5.001739167
304.167,-8.138258033
304.208,-9.643256030
304.250,13.820059800
304.292,6.103399200
304.333,-7.054784200
304.375,2.437983433
304.417,-4.865290967
304.458,0.190196267
304.500,-1.237442033
304.542,-2.442811333
304.583,-5.394800167
304.625,17.971829030
304.667,-27.645838330
304.708,1.829563967
304.750,-0.949959700
304.792,3.765964800
304.833,8.959668333
304.875,5.272530170
304.917,4.946943033
304.958,5.049456833
305.000,-5.492846567
305.042,0.998335067
305.083,-4.252919933
305.125,-5.230282667
305.167,-6.567273500
305.208,-9.747678830
305.250,12.776020000
305.292,3.469851370
305.333,-6.400217600
305.375,5.391545967
305.417,-6.202145200
305.458,-1.480569833
305.500,-0.226163033
305.542,-0.722541033
305.583,-5.364778367
305.625,18.233232230
305.667,-29.583545530
305.708,2.017181567
305.750,-1.367827200
305.792,5.011307200
305.833,5.599918967
305.875,8.199681430
305.917,-3.852196600
305.958,2.527893267
306.000,-3.914917867
306.042,5.789779767
306.083,-2.098555033
306.125,-1.508407367
306.167,-10.732747970
306.208,-7.227654967
306.250,12.512368770
306.292,7.099263070
306.333,-7.189204800
306.375,2.993759467
306.417,-0.412334767
306.458,-1.325150933
306.500,-5.129965967
306.542,-1.194497333
306.583,-2.296924533
306.625,20.251326270
306.667,-32.952198070
306.708,4.359985300
306.750,-0.314217930
306.792,-2.023419300
306.833,14.768646070
306.875,7.586160330
306.917,-2.177019900
306.958,10.379274700
307.000,2.443486033
307.042,-8.837961967
307.083,-14.148409970
307.125,-1.118680433
307.167,-2.445598067
307.208,-12.737628570
307.250,-2.989194633
307.292,7.657955533
307.333,6.243058570
307.375,2.882825400
307.417,-5.971870233
307.458,-1.016164667
307.500,-1.936967567
307.542,0.684479000
307.583,-4.492152867
307.625,-1.174878033
307.667,-7.874986133
307.708,-7.692137800
307.750,8.201357567
307.792,-4.464255300
307.833,-6.112077033
307.875,16.105325500
307.917,3.781887300
307.958,6.714409333
308.000,-0.096359467
308.042,-0.395401167
308.083,-3.566014067
308.125,-0.482421033
308.167,-3.049114000
308.208,-25.441791470
308.250,11.198817470
308.292,3.577797767
308.333,-15.360751630
308.375,5.533856200
308.417,22.749974070
308.458,1.259220267
308.500,4.261807333
308.542,6.571376500
308.583,-10.189217670
308.625,-3.759610133
308.667,17.971418930
308.708,-29.783223370
308.750,10.963853000
308.792,-1.156851900
308.833,-4.944838233
308.875,12.757012270
308.917,26.314540530
308.958,4.631162167
309.000,-12.337693600
309.042,1.067173100
309.083,-8.918415567
309.125,-2.657727867
309.167,-4.850244333
309.208,-21.038972530
309.250,17.141079800
309.292,1.152234100
309.333,-28.605634630
309.375,15.062808730
309.417,43.345383200
309.458,-4.627238030
309.500,-0.436679630
309.542,6.265814067
309.583,6.568889933
309.625,-6.631662533
309.667,-21.986823000
309.708,2.253179030
309.750,3.024504167
309.792,7.947069800
309.833,1.788376433
309.875,27.003740830
309.917,-10.190565070
309.958,6.148304600
310.000,-4.120256433
310.042,-5.105008900
310.083,-0.914036833
310.125,-1.668671133
310.167,4.372478533
310.208,-12.897834530
310.250,-9.209544800
310.292,6.484998933
310.333,30.086357230
310.375,-25.885836730
310.417,0.968110767
310.458,6.516651267
310.500,-2.010379767
310.542,-2.389314833
310.583,-4.350763333
310.625,-31.887725870
310.667,18.815803430
310.708,-1.464139400
310.750,6.070935800
310.792,0.533464167
310.833,7.636203367
310.875,32.641840330
310.917,-1.892536967
310.958,-18.153555800
311.000,-1.863020733
311.042,0.128414067
311.083,-4.065857167
311.125,-1.018067633
311.167,-3.122743767
311.208,-6.904129733
311.250,-1.504736830
311.292,9.554128800
311.333,-22.314346700
311.375,23.986704430
311.417,3.322023200
311.458,0.206548967
311.500,-2.625233867
311.542,-1.180012733
311.583,23.704401430
311.625,-23.843929530
311.667,1.759146567
311.708,-1.890543900
311.750,-0.219907733
311.792,4.848407900
311.833,4.586443933
311.875,2.542839167
311.917,6.555702770
311.958,8.167362667
312.000,-5.502939367
312.042,0.393090200
312.083,-0.428479067
312.125,-6.968085567
312.167,1.149393800
312.208,-7.964686470
312.250,-9.870679430
312.292,9.456010567
312.333,-0.994387470
312.375,4.995158433
312.417,-0.035115333
312.458,-1.631494467
312.500,-3.876810167
312.542,0.422506467
312.583,-1.279380433
312.625,-7.060607533
312.667,-8.137930530
312.708,7.452719600
312.750,-1.628134033
312.792,-0.706193933
312.833,8.484451533
312.875,10.631968430
312.917,-2.867507433
312.958,-4.970275800
313.000,22.489762670
313.042,-9.459181670
313.083,2.963146333
313.125,-9.142928670
313.167,2.888218167
313.208,-5.712159200
313.250,-3.691801900
313.292,3.786146367
313.333,0.715222870
313.375,-0.515892400
313.417,1.920478767
313.458,-4.578522267
313.500,0.661587367
313.542,-3.973233767
313.583,-0.252649833
313.625,-5.993131633
313.667,-8.903139730
313.708,6.212053300
313.750,-2.732681833
313.792,5.541692300
313.833,2.545795700
313.875,8.157514530
313.917,5.537252830
313.958,1.792172533
314.000,6.328366967
314.042,-4.436363067
314.083,-3.881927067
314.125,-0.273175433
314.167,-4.592253667
314.208,-7.668231133
314.250,-15.260963330
314.292,-9.685919067
314.333,15.214228170
314.375,1.911208067
314.417,-1.388857870
314.458,10.316459330
314.500,-0.367899300
314.542,-1.607943733
314.583,4.320974533
314.625,0.011163700
314.667,31.951345130
314.708,-23.447392770
314.750,-4.043161900
314.792,-7.422225233
314.833,9.412496200
314.875,4.428502967
314.917,9.499476970
314.958,-1.207231800
315.000,10.427336970
315.042,-6.367145100
315.083,-0.955496333
315.125,1.342640167
315.167,-2.983282733
315.208,-10.839383770
315.250,-9.368131500
315.292,12.822770800
315.333,3.603060970
315.375,-0.314775700
315.417,-0.725802233
315.458,-1.794378767
315.500,-7.006190367
315.542,0.744917967
315.583,-3.435507967
315.625,-5.625912200
315.667,-11.400896570
315.708,10.518906600
315.750,-2.861301533
315.792,2.519111500
315.833,7.516806467
315.875,33.021255930
315.917,-19.985479130
315.958,6.760862300
316.000,-9.347951530
316.042,7.400171000
316.083,-3.557401733
316.125,-3.551017733
316.167,-3.415968767
316.208,-5.859450400
316.250,-7.110291600
316.292,13.872254500
316.333,-1.791803670
316.375,2.697828300
316.417,-4.157910033
316.458,-1.821981867
316.500,1.086274700
316.542,-3.350284267
316.583,-1.938457433
316.625,-4.712978833
316.667,18.606028130
316.708,-27.496683530
316.750,7.316824900
316.792,0.350718000
316.833,-0.968306900
316.875,1.582355767
316.917,10.775590300
316.958,0.931696800
317.000,8.563103167
317.042,-7.346869167
317.083,0.336512367
317.125,-4.271215967
317.167,-1.260102633
317.208,-7.912528233
317.250,-5.735976867
317.292,8.135581900
317.333,2.962333330
317.375,2.803472200
317.417,-3.329037333
317.458,-1.080322267
317.500,-3.272761867
317.542,-1.179840033
317.583,-2.024686933
317.625,-4.643480267
317.667,-7.434780433
317.708,-7.122988630
317.750,8.313561600
317.792,-2.193808133
317.833,-0.021620400
317.875,9.754322767
317.917,8.806860230
317.958,-1.980416800
318.000,6.953848867
318.042,5.439087167
318.083,-6.736296867
318.125,-4.787798567
318.167,-0.981833833
318.208,-9.440230170
318.250,-23.263128270
318.292,-8.399838000
318.333,25.672098600
318.375,-5.476822900
318.417,4.023545767
318.458,-1.720275533
318.500,-2.759588467
318.542,2.200741567
318.583,-5.649176733
318.625,12.369527570
318.667,-22.264563670
318.708,0.205887300
318.750,-0.233912900
318.792,-3.516782333
318.833,8.363911270
318.875,5.454009130
318.917,4.271725533
318.958,-4.426166570
319.000,12.570560530
319.042,1.389003967
319.083,-12.416560500
319.125,-8.380614167
319.167,0.534288900
319.208,-14.767503230
319.250,-4.146092233
319.292,4.312825167
319.333,1.763014500
319.375,4.544792233
319.417,-0.711453633
319.458,-4.887833900
319.500,0.133387267
319.542,-1.612706733
319.583,-5.474910267
319.625,-6.724245000
319.667,-8.910480730
319.708,6.050063500
319.750,-4.795344933
319.792,0.615977300
319.833,1.499888700
319.875,5.510693533
319.917,2.463485800
319.958,2.091387600
320.000,-2.890373933
320.042,1.467099233
320.083,-5.661069567
320.125,-4.014803967
320.167,-0.958543733
320.208,-7.065845833
320.250,-8.323620800
320.292,7.034174200
320.333,-2.716158567
320.375,2.139790200
320.417,0.765733367
320.458,-2.567522767
320.500,-3.696560567
320.542,-0.531048933
320.583,-3.324281633
320.625,-8.446447533
320.667,-11.782081130
320.708,4.774278800
320.750,1.285828000
320.792,-5.256988133
320.833,5.528580100
320.875,5.688081267
320.917,5.041591800
320.958,2.114282300
321.000,-8.292093830
321.042,-1.016749967
321.083,-1.688234833
321.125,-3.499455967
321.167,-1.213700867
321.208,-13.280874070
321.250,8.553579733
321.292,8.573956567
321.333,3.229405133
321.375,3.971192833
321.417,-6.649612567
321.458,-0.337660467
321.500,-0.654209533
321.542,-6.002042367
321.583,-1.720454933
321.625,-3.790086433
321.667,17.521883430
321.708,-26.820524630
321.750,4.653750200
321.792,-1.010064933
321.833,-4.103966700
321.875,8.764885470
321.917,1.803369530
321.958,4.499993333
322.000,-8.283473470
322.042,2.738232133
322.083,-1.205562433
322.125,-6.173625967
322.167,-1.923186933
322.208,-3.979110467
322.250,-12.202404600
322.292,6.600844600
322.333,4.597646733
322.375,4.537179533
322.417,-4.427750333
322.458,-3.736427867
322.500,-5.066245667
322.542,-0.592492433
322.583,-0.360535967
322.625,-10.413014030
322.667,-8.052550370
322.708,6.133848267
322.750,-4.622037900
322.792,4.238696100
322.833,1.760630633
322.875,34.041811000
322.917,-44.992394500
322.958,6.033546000
323.000,0.779403700
323.042,-11.595150700
323.083,-2.247181433
323.125,1.810877200
323.167,7.666653000
323.208,-9.667224733
323.250,-0.984587967
323.292,11.384569800
323.333,2.530055200
323.375,2.630961500
323.417,3.103318867
323.458,-4.117946567
323.500,-3.824609367
323.542,6.858485833
323.583,-9.975700330
323.625,-7.019875633
323.667,15.526316200
323.708,-26.432328130
323.750,-0.253955600
323.792,-1.535696400
323.833,-0.519576133
323.875,4.440371967
323.917,7.593798670
323.958,-4.610256533
324.000,5.725636467
324.042,-4.458606367
324.083,-0.817442233
324.125,-2.761661633
324.167,-9.036610167
324.208,-14.416453630
324.250,-3.623462370
324.292,11.438407000
324.333,5.610906233
324.375,1.823160200
324.417,3.100898300
324.458,-6.309697867
324.500,-9.550955267
324.542,-0.520174533
324.583,-2.779340167
324.625,-5.549210970
324.667,-49.832160530
324.708,42.280268970
324.750,-0.542301033
324.792,-7.809750367
324.833,0.980702133
324.875,6.454135133
324.917,42.794616870
324.958,-26.738850570
325.000,0.511569467
325.042,-10.093301370
325.083,-0.314149067
325.125,-2.586750167
325.167,2.488818600
325.208,-7.657417970
325.250,-6.896243300
325.292,4.571770167
325.333,-3.715994030
325.375,-1.768756233
325.417,9.839800533
325.458,5.982779233
325.500,10.969248870
325.542,-7.087432267
325.583,2.144426000
325.625,20.005310570
325.667,-23.242964070
325.708,-13.438449470
325.750,-2.949971233
325.792,1.019810600
325.833,5.294050000
325.875,9.290661730
325.917,-5.971202233
325.958,8.729742867
326.000,-0.308056267
326.042,-5.273382067
326.083,-2.954896467
326.125,-4.669121567
326.167,-0.544199133
326.208,-11.748565670
326.250,-8.810244600
326.292,11.513865600
326.333,-4.510167300
326.375,2.945113700
326.417,0.805108967
326.458,-0.808953567
326.500,-4.052776467
326.542,-4.538198167
326.583,0.061767367
326.625,-6.202565633
326.667,-29.665665870
326.708,10.670351430
326.750,6.900053300
326.792,9.468751467
326.833,2.846957867
326.875,30.702039300
326.917,-23.702648370
326.958,8.354866700
327.000,-12.021653470
327.042,3.091130933
327.083,-4.412745067
327.125,-1.036368233
327.167,-4.279215367
327.208,-8.574595333
327.250,-5.258921167
327.292,6.059041100
327.333,3.123142200
327.375,5.418130233
327.417,-7.089686767
327.458,-3.218086267
327.500,-3.198325867
327.542,-0.060007433
327.583,-1.758256067
327.625,-9.631977000
327.667,-26.375116630
327.708,13.259869630
327.750,2.684260167
327.792,8.452236000
327.833,5.859723767
327.875,32.511879800
327.917,-23.317745270
327.958,6.731549800
328.000,-10.224717570
328.042,-1.519623767
328.083,-2.420753667
328.125,-0.456556333
328.167,-4.596245667
328.208,-8.737890133
328.250,-4.492846333
328.292,12.813129670
328.333,-4.505710167
328.375,-3.503036100
328.417,-0.214467033
328.458,1.531708533
328.500,-3.158439167
328.542,-1.447487333
328.583,-2.332662833
328.625,-10.821298700
328.667,-40.202443670
328.708,13.020543830
328.750,-2.403691530
328.792,11.725539330
328.833,43.211979200
328.875,32.378491970
328.917,-12.414028400
328.958,-4.402828533
329.000,-5.080505733
329.042,-11.595849370
329.083,-4.537721433
329.125,-4.542857467
329.167,0.367597767
329.208,-0.008289433
329.250,14.260053570
329.292,15.301774200
329.333,-39.341611500
329.375,2.182950500
329.417,-10.348277630
329.458,-12.964049500
329.500,11.249391030
329.542,2.153067400
329.583,-2.144031400
329.625,-10.427523200
329.667,-21.670800700
329.708,-22.270042530
329.750,3.654169330
329.792,24.532258370
329.833,51.187782200
329.875,24.470277130
329.917,-9.801872770
329.958,-15.612196230
330.000,-4.494019333
330.042,-2.840565967
330.083,-5.930977967
330.125,0.406474667
330.167,-6.264154367
330.208,-4.326490667
330.250,20.137819530
330.292,12.136531630
330.333,-31.077650400
330.375,-2.026538133
330.417,3.940886800
330.458,-6.418077667
330.500,-5.243115033
330.542,0.455936067
330.583,-1.381121133
330.625,-8.863600770
330.667,-21.012860370
330.708,-5.308624170
330.750,2.780291570
330.792,12.988383200
330.833,53.554076170
330.875,31.656613400
330.917,-0.726331870
330.958,-22.767644430
331.000,1.518114500
331.042,-7.251674500
331.083,-6.808060967
331.125,-11.839209270
331.167,6.797809333
331.208,-4.905539700
331.250,24.008751600
331.292,-26.366413270
331.333,1.780847400
331.375,-4.726487767
331.417,-6.772208167
331.458,0.679053867
331.500,-5.673201767
331.542,-4.959941500
331.583,1.743720600
331.625,-9.270394430
331.667,-40.788529630
331.708,3.610259400
331.750,-0.902020570
331.792,8.579114370
331.833,33.058818730
331.875,45.591170330
331.917,-13.692266800
331.958,15.628607470
332.000,-8.705893667
332.042,-8.590683600
332.083,-4.911218833
332.125,-1.578396433
332.167,-4.967204567
332.208,-14.535330070
332.250,21.188355330
332.292,14.434745300
332.333,-25.312952830
332.375,-4.628064633
332.417,-4.558110767
332.458,-4.555805967
332.500,-4.039325233
332.542,-1.133773833
332.583,-4.853954467
332.625,-11.255056400
332.667,-40.646223070
332.708,15.946211630
332.750,-6.797504400
332.792,12.402931170
332.833,56.357934030
332.875,-15.425754630
332.917,23.387507970
332.958,-20.113995470
333.000,-0.637982567
333.042,-0.893083333
333.083,-2.083059167
333.125,-2.045116367
333.167,-0.474692833
333.208,-5.699065067
333.250,11.277023300
333.292,15.564174030
333.333,-26.428000270
333.375,-0.457468700
333.417,-5.533856567
333.458,-4.683338167
333.500,-3.270376067
333.542,0.073757767
333.583,0.198639633
333.625,-17.076708900
333.667,-28.836685130
333.708,-8.537819800
333.750,-1.450712800
333.792,14.625032030
333.833,55.613646470
333.875,34.838018300
333.917,-25.041568600
333.958,-10.425245330
334.000,-2.954551367
334.042,-0.780354467
334.083,-2.708336467
334.125,-1.376897733
334.167,-4.037640067
334.208,-5.116539333
334.250,13.454182470
334.292,20.831614530
334.333,-32.836506330
334.375,-1.745655733
334.417,-10.714217230
334.458,1.654973133
334.500,-1.990576433
334.542,0.089081967
334.583,-3.220252167
334.625,-14.006695530
334.667,-30.637442370
334.708,-4.481314733
334.750,5.350433430
334.792,16.962471870
334.833,54.724403200
334.875,22.525127970
334.917,-8.909294070
334.958,-4.650056933
335.000,-7.396957267
335.042,-6.327838167
335.083,-9.037171830
335.125,4.654121400
335.167,-0.286632167
335.208,1.254024800
335.250,-2.460323333
335.292,-3.740725567
335.333,-0.155287933
335.375,-4.392645367
335.417,-1.353308133
335.458,-4.673247167
335.500,-1.401266133
335.542,-1.300847033
335.583,-3.248672867
335.625,-11.316183100
335.667,-42.798350300
335.708,8.537844830
335.750,7.022861567
335.792,50.354527130
335.833,-6.251346433
335.875,3.719444700
335.917,6.001239467
335.958,1.488834767
336.000,11.744206830
336.042,-2.280430800
336.083,-4.385383900
336.125,1.968209000
336.167,2.083945600
336.208,2.737675100
336.250,2.169832600
336.292,3.153020800
336.333,3.691749900
336.375,3.196899900
336.417,0.802299100
336.458,2.722743400
336.500,1.247349600
336.542,2.102887500
336.583,9.944968767
336.625,-5.803987800
336.667,-4.550574733
336.708,15.093874330
336.750,-23.204915900
336.792,3.225963967
336.833,3.884192200
336.875,4.232474200
336.917,-0.614728867
336.958,1.577107733
337.000,2.566404167
337.042,-3.139139833
337.083,-6.802787767
337.125,-1.233337933
337.167,-4.668822767
337.208,-2.067692933
337.250,-3.931710400
337.292,-26.470443230
337.333,24.135021930
337.375,0.735662867
337.417,-2.762858833
337.458,-4.089615867
337.500,-2.536074133
337.542,-4.478160667
337.583,-1.066905633
337.625,-6.646123333
337.667,-17.030300230
337.708,6.152194767
337.750,0.614169367
337.792,-2.418406433
337.833,11.890981370
337.875,14.698197970
337.917,-2.654899133
337.958,1.161361033
338.000,-0.384946333
338.042,-3.689649267
338.083,0.042451267
338.125,-5.091578067
338.167,-1.735972433
338.208,-5.067155267
338.250,-2.339721433
338.292,-2.377495867
338.333,-0.434633933
338.375,-4.943599367
338.417,-4.451131167
338.458,-2.247319133
338.500,-4.269492667
338.542,-1.352861033
338.583,-4.206043867
338.625,-2.894192333
338.667,11.993520200
338.708,-33.335641430
338.750,25.852323170
338.792,-9.963787967
338.833,29.512409970
338.875,0.558139800
338.917,-7.226196770
338.958,-5.447440433
339.000,-1.205179433
339.042,2.320778933
339.083,-10.299176230
339.125,-0.417054033
339.167,-3.403108533
339.208,-1.291179533
339.250,-5.363756367
339.292,-1.173261933
339.333,-2.413211533
339.375,-1.990204233
339.417,11.873203630
339.458,4.267260067
339.500,3.946419867
339.542,-0.633440933
339.583,-1.244834533
339.625,1.695853367
339.667,-4.553430133
339.708,-27.635803400
339.750,-5.463179567
339.792,-1.902140570
339.833,9.864166267
339.875,-21.339388970
339.917,34.540839430
339.958,9.018215433
340.000,0.232930267
340.042,3.990478300
340.083,-0.842996533
340.125,4.020599600
340.167,4.841384333
340.208,0.044900800
