$Trinity Lake Br1 inflow Tw year 2017 updated YC 06/01/23,
74.958,7.64
75,7.41
75.042,7.41
75.083,7.41
75.125,7.41
75.167,7.41
75.208,7.41
75.25,7.41
75.292,7.41
75.333,7.41
75.375,7.41
75.417,7.41
75.458,7.41
75.5,7.41
75.542,7.41
75.583,7.41
75.625,7.41
75.667,7.41
75.708,7.41
75.75,7.41
75.792,7.41
75.833,7.41
75.875,7.41
75.917,7.41
75.958,7.41
76,7.09
76.042,7.09
76.083,7.09
76.125,7.09
76.167,7.09
76.208,7.09
76.25,7.09
76.292,7.09
76.333,7.09
76.375,7.09
76.417,7.09
76.458,7.09
76.5,7.09
76.542,7.09
76.583,7.09
76.625,7.09
76.667,7.09
76.708,7.09
76.75,7.09
76.792,7.09
76.833,7.09
76.875,7.09
76.917,7.09
76.958,7.09
77,7.61
77.042,7.61
77.083,7.61
77.125,7.61
77.167,7.61
77.208,7.61
77.25,7.61
77.292,7.61
77.333,7.61
77.375,7.61
77.417,7.61
77.458,7.61
77.5,7.61
77.542,7.61
77.583,7.61
77.625,7.61
77.667,7.61
77.708,7.61
77.75,7.61
77.792,7.61
77.833,7.61
77.875,7.61
77.917,7.61
77.958,7.61
78,7.56
78.042,7.56
78.083,7.56
78.125,7.56
78.167,7.56
78.208,7.56
78.25,7.56
78.292,7.56
78.333,7.56
78.375,7.56
78.417,7.56
78.458,7.56
78.5,7.56
78.542,7.56
78.583,7.56
78.625,7.56
78.667,7.56
78.708,7.56
78.75,7.56
78.792,7.56
78.833,7.56
78.875,7.56
78.917,7.56
78.958,7.56
79,7.57
79.042,7.57
79.083,7.57
79.125,7.57
79.167,7.57
79.208,7.57
79.25,7.57
79.292,7.57
79.333,7.57
79.375,7.57
79.417,7.57
79.458,7.57
79.5,7.57
79.542,7.57
79.583,7.57
79.625,7.57
79.667,7.57
79.708,7.57
79.75,7.57
79.792,7.57
79.833,7.57
79.875,7.57
79.917,7.57
79.958,7.57
80,7.35
80.042,7.35
80.083,7.35
80.125,7.35
80.167,7.35
80.208,7.35
80.25,7.35
80.292,7.35
80.333,7.35
80.375,7.35
80.417,7.35
80.458,7.35
80.5,7.35
80.542,7.35
80.583,7.35
80.625,7.35
80.667,7.35
80.708,7.35
80.75,7.35
80.792,7.35
80.833,7.35
80.875,7.35
80.917,7.35
80.958,7.35
81,7.12
81.042,7.12
81.083,7.12
81.125,7.12
81.167,7.12
81.208,7.12
81.25,7.12
81.292,7.12
81.333,7.12
81.375,7.12
81.417,7.12
81.458,7.12
81.5,7.12
81.542,7.12
81.583,7.12
81.625,7.12
81.667,7.12
81.708,7.12
81.75,7.12
81.792,7.12
81.833,7.12
81.875,7.12
81.917,7.12
81.958,7.12
82,6.69
82.042,6.69
82.083,6.69
82.125,6.69
82.167,6.69
82.208,6.69
82.25,6.69
82.292,6.69
82.333,6.69
82.375,6.69
82.417,6.69
82.458,6.69
82.5,6.69
82.542,6.69
82.583,6.69
82.625,6.69
82.667,6.69
82.708,6.69
82.75,6.69
82.792,6.69
82.833,6.69
82.875,6.69
82.917,6.69
82.958,6.69
83,6.34
83.042,6.34
83.083,6.34
83.125,6.34
83.167,6.34
83.208,6.34
83.25,6.34
83.292,6.34
83.333,6.34
83.375,6.34
83.417,6.34
83.458,6.34
83.5,6.34
83.542,6.34
83.583,6.34
83.625,6.34
83.667,6.34
83.708,6.34
83.75,6.34
83.792,6.34
83.833,6.34
83.875,6.34
83.917,6.34
83.958,6.34
84,7.29
84.042,7.29
84.083,7.29
84.125,7.29
84.167,7.29
84.208,7.29
84.25,7.29
84.292,7.29
84.333,7.29
84.375,7.29
84.417,7.29
84.458,7.29
84.5,7.29
84.542,7.29
84.583,7.29
84.625,7.29
84.667,7.29
84.708,7.29
84.75,7.29
84.792,7.29
84.833,7.29
84.875,7.29
84.917,7.29
84.958,7.29
85,6.97
85.042,6.97
85.083,6.97
85.125,6.97
85.167,6.97
85.208,6.97
85.25,6.97
85.292,6.97
85.333,6.97
85.375,6.97
85.417,6.97
85.458,6.97
85.5,6.97
85.542,6.97
85.583,6.97
85.625,6.97
85.667,6.97
85.708,6.97
85.75,6.97
85.792,6.97
85.833,6.97
85.875,6.97
85.917,6.97
85.958,6.97
86,7.2
86.042,7.2
86.083,7.2
86.125,7.2
86.167,7.2
86.208,7.2
86.25,7.2
86.292,7.2
86.333,7.2
86.375,7.2
86.417,7.2
86.458,7.2
86.5,7.2
86.542,7.2
86.583,7.2
86.625,7.2
86.667,7.2
86.708,7.2
86.75,7.2
86.792,7.2
86.833,7.2
86.875,7.2
86.917,7.2
86.958,7.2
87,7.66
87.042,7.66
87.083,7.66
87.125,7.66
87.167,7.66
87.208,7.66
87.25,7.66
87.292,7.66
87.333,7.66
87.375,7.66
87.417,7.66
87.458,7.66
87.5,7.66
87.542,7.66
87.583,7.66
87.625,7.66
87.667,7.66
87.708,7.66
87.75,7.66
87.792,7.66
87.833,7.66
87.875,7.66
87.917,7.66
87.958,7.66
88,8.03
88.042,8.03
88.083,8.03
88.125,8.03
88.167,8.03
88.208,8.03
88.25,8.03
88.292,8.03
88.333,8.03
88.375,8.03
88.417,8.03
88.458,8.03
88.5,8.03
88.542,8.03
88.583,8.03
88.625,8.03
88.667,8.03
88.708,8.03
88.75,8.03
88.792,8.03
88.833,8.03
88.875,8.03
88.917,8.03
88.958,8.03
89,7.62
89.042,7.62
89.083,7.62
89.125,7.62
89.167,7.62
89.208,7.62
89.25,7.62
89.292,7.62
89.333,7.62
89.375,7.62
89.417,7.62
89.458,7.62
89.5,7.62
89.542,7.62
89.583,7.62
89.625,7.62
89.667,7.62
89.708,7.62
89.75,7.62
89.792,7.62
89.833,7.62
89.875,7.62
89.917,7.62
89.958,7.62
90,6.92
90.042,6.92
90.083,6.92
90.125,6.92
90.167,6.92
90.208,6.92
90.25,6.92
90.292,6.92
90.333,6.92
90.375,6.92
90.417,6.92
90.458,6.92
90.5,6.92
90.542,6.92
90.583,6.92
90.625,6.92
90.667,6.92
90.708,6.92
90.75,6.92
90.792,6.92
90.833,6.92
90.875,6.92
90.917,6.92
90.958,6.92
91,8
91.042,8
91.083,8
91.125,8
91.167,8
91.208,8
91.25,8
91.292,8
91.333,8
91.375,8
91.417,8
91.458,8
91.5,8
91.542,8
91.583,8
91.625,8
91.667,8
91.708,8
91.75,8
91.792,8
91.833,8
91.875,8
91.917,8
91.958,8
92,8.71
92.042,8.71
92.083,8.71
92.125,8.71
92.167,8.71
92.208,8.71
92.25,8.71
92.292,8.71
92.333,8.71
92.375,8.71
92.417,8.71
92.458,8.71
92.5,8.71
92.542,8.71
92.583,8.71
92.625,8.71
92.667,8.71
92.708,8.71
92.75,8.71
92.792,8.71
92.833,8.71
92.875,8.71
92.917,8.71
92.958,8.71
93,7.68
93.042,7.68
93.083,7.68
93.125,7.68
93.167,7.68
93.208,7.68
93.25,7.68
93.292,7.68
93.333,7.68
93.375,7.68
93.417,7.68
93.458,7.68
93.5,7.68
93.542,7.68
93.583,7.68
93.625,7.68
93.667,7.68
93.708,7.68
93.75,7.68
93.792,7.68
93.833,7.68
93.875,7.68
93.917,7.68
93.958,7.68
94,8.29
94.042,8.29
94.083,8.29
94.125,8.29
94.167,8.29
94.208,8.29
94.25,8.29
94.292,8.29
94.333,8.29
94.375,8.29
94.417,8.29
94.458,8.29
94.5,8.29
94.542,8.29
94.583,8.29
94.625,8.29
94.667,8.29
94.708,8.29
94.75,8.29
94.792,8.29
94.833,8.29
94.875,8.29
94.917,8.29
94.958,8.29
95,8.43
95.042,8.43
95.083,8.43
95.125,8.43
95.167,8.43
95.208,8.43
95.25,8.43
95.292,8.43
95.333,8.43
95.375,8.43
95.417,8.43
95.458,8.43
95.5,8.43
95.542,8.43
95.583,8.43
95.625,8.43
95.667,8.43
95.708,8.43
95.75,8.43
95.792,8.43
95.833,8.43
95.875,8.43
95.917,8.43
95.958,8.43
96,7.5
96.042,7.5
96.083,7.5
96.125,7.5
96.167,7.5
96.208,7.5
96.25,7.5
96.292,7.5
96.333,7.5
96.375,7.5
96.417,7.5
96.458,7.5
96.5,7.5
96.542,7.5
96.583,7.5
96.625,7.5
96.667,7.5
96.708,7.5
96.75,7.5
96.792,7.5
96.833,7.5
96.875,7.5
96.917,7.5
96.958,7.5
97,6.66
97.042,6.66
97.083,6.66
97.125,6.66
97.167,6.66
97.208,6.66
97.25,6.66
97.292,6.66
97.333,6.66
97.375,6.66
97.417,6.66
97.458,6.66
97.5,6.66
97.542,6.66
97.583,6.66
97.625,6.66
97.667,6.66
97.708,6.66
97.75,6.66
97.792,6.66
97.833,6.66
97.875,6.66
97.917,6.66
97.958,6.66
98,6.36
98.042,6.36
98.083,6.36
98.125,6.36
98.167,6.36
98.208,6.36
98.25,6.36
98.292,6.36
98.333,6.36
98.375,6.36
98.417,6.36
98.458,6.36
98.5,6.36
98.542,6.36
98.583,6.36
98.625,6.36
98.667,6.36
98.708,6.36
98.75,6.36
98.792,6.36
98.833,6.36
98.875,6.36
98.917,6.36
98.958,6.36
99,6.5
99.042,6.5
99.083,6.5
99.125,6.5
99.167,6.5
99.208,6.5
99.25,6.5
99.292,6.5
99.333,6.5
99.375,6.5
99.417,6.5
99.458,6.5
99.5,6.5
99.542,6.5
99.583,6.5
99.625,6.5
99.667,6.5
99.708,6.5
99.75,6.5
99.792,6.5
99.833,6.5
99.875,6.5
99.917,6.5
99.958,6.5
100,7.27
100.042,7.27
100.083,7.27
100.125,7.27
100.167,7.27
100.208,7.27
100.25,7.27
100.292,7.27
100.333,7.27
100.375,7.27
100.417,7.27
100.458,7.27
100.5,7.27
100.542,7.27
100.583,7.27
100.625,7.27
100.667,7.27
100.708,7.27
100.75,7.27
100.792,7.27
100.833,7.27
100.875,7.27
100.917,7.27
100.958,7.27
101,7.27
101.042,7.27
101.083,7.27
101.125,7.27
101.167,7.27
101.208,7.27
101.25,7.27
101.292,7.27
101.333,7.27
101.375,7.27
101.417,7.27
101.458,7.27
101.5,7.27
101.542,7.27
101.583,7.27
101.625,7.27
101.667,7.27
101.708,7.27
101.75,7.27
101.792,7.27
101.833,7.27
101.875,7.27
101.917,7.27
101.958,7.27
102,7.53
102.042,7.53
102.083,7.53
102.125,7.53
102.167,7.53
102.208,7.53
102.25,7.53
102.292,7.53
102.333,7.53
102.375,7.53
102.417,7.53
102.458,7.53
102.5,7.53
102.542,7.53
102.583,7.53
102.625,7.53
102.667,7.53
102.708,7.53
102.75,7.53
102.792,7.53
102.833,7.53
102.875,7.53
102.917,7.53
102.958,7.53
103,6.75
103.042,6.75
103.083,6.75
103.125,6.75
103.167,6.75
103.208,6.75
103.25,6.75
103.292,6.75
103.333,6.75
103.375,6.75
103.417,6.75
103.458,6.75
103.5,6.75
103.542,6.75
103.583,6.75
103.625,6.75
103.667,6.75
103.708,6.75
103.75,6.75
103.792,6.75
103.833,6.75
103.875,6.75
103.917,6.75
103.958,6.75
104,6.73
104.042,6.73
104.083,6.73
104.125,6.73
104.167,6.73
104.208,6.73
104.25,6.73
104.292,6.73
104.333,6.73
104.375,6.73
104.417,6.73
104.458,6.73
104.5,6.73
104.542,6.73
104.583,6.73
104.625,6.73
104.667,6.73
104.708,6.73
104.75,6.73
104.792,6.73
104.833,6.73
104.875,6.73
104.917,6.73
104.958,6.73
105,7.09
105.042,7.09
105.083,7.09
105.125,7.09
105.167,7.09
105.208,7.09
105.25,7.09
105.292,7.09
105.333,7.09
105.375,7.09
105.417,7.09
105.458,7.09
105.5,7.09
105.542,7.09
105.583,7.09
105.625,7.09
105.667,7.09
105.708,7.09
105.75,7.09
105.792,7.09
105.833,7.09
105.875,7.09
105.917,7.09
105.958,7.09
106,7.23
106.042,7.23
106.083,7.23
106.125,7.23
106.167,7.23
106.208,7.23
106.25,7.23
106.292,7.23
106.333,7.23
106.375,7.23
106.417,7.23
106.458,7.23
106.5,7.23
106.542,7.23
106.583,7.23
106.625,7.23
106.667,7.23
106.708,7.23
106.75,7.23
106.792,7.23
106.833,7.23
106.875,7.23
106.917,7.23
106.958,7.23
107,7.53
107.042,7.53
107.083,7.53
107.125,7.53
107.167,7.53
107.208,7.53
107.25,7.53
107.292,7.53
107.333,7.53
107.375,7.53
107.417,7.53
107.458,7.53
107.5,7.53
107.542,7.53
107.583,7.53
107.625,7.53
107.667,7.53
107.708,7.53
107.75,7.53
107.792,7.53
107.833,7.53
107.875,7.53
107.917,7.53
107.958,7.53
108,8.42
108.042,8.42
108.083,8.42
108.125,8.42
108.167,8.42
108.208,8.42
108.25,8.42
108.292,8.42
108.333,8.42
108.375,8.42
108.417,8.42
108.458,8.42
108.5,8.42
108.542,8.42
108.583,8.42
108.625,8.42
108.667,8.42
108.708,8.42
108.75,8.42
108.792,8.42
108.833,8.42
108.875,8.42
108.917,8.42
108.958,8.42
109,7.53
109.042,7.53
109.083,7.53
109.125,7.53
109.167,7.53
109.208,7.53
109.25,7.53
109.292,7.53
109.333,7.53
109.375,7.53
109.417,7.53
109.458,7.53
109.5,7.53
109.542,7.53
109.583,7.53
109.625,7.53
109.667,7.53
109.708,7.53
109.75,7.53
109.792,7.53
109.833,7.53
109.875,7.53
109.917,7.53
109.958,7.53
110,7.38
110.042,7.38
110.083,7.38
110.125,7.38
110.167,7.38
110.208,7.38
110.25,7.38
110.292,7.38
110.333,7.38
110.375,7.38
110.417,7.38
110.458,7.38
110.5,7.38
110.542,7.38
110.583,7.38
110.625,7.38
110.667,7.38
110.708,7.38
110.75,7.38
110.792,7.38
110.833,7.38
110.875,7.38
110.917,7.38
110.958,7.38
111,8.11
111.042,8.11
111.083,8.11
111.125,8.11
111.167,8.11
111.208,8.11
111.25,8.11
111.292,8.11
111.333,8.11
111.375,8.11
111.417,8.11
111.458,8.11
111.5,8.11
111.542,8.11
111.583,8.11
111.625,8.11
111.667,8.11
111.708,8.11
111.75,8.11
111.792,8.11
111.833,8.11
111.875,8.11
111.917,8.11
111.958,8.11
112,8.87
112.042,8.87
112.083,8.87
112.125,8.87
112.167,8.87
112.208,8.87
112.25,8.87
112.292,8.87
112.333,8.87
112.375,8.87
112.417,8.87
112.458,8.87
112.5,8.87
112.542,8.87
112.583,8.87
112.625,8.87
112.667,8.87
112.708,8.87
112.75,8.87
112.792,8.87
112.833,8.87
112.875,8.87
112.917,8.87
112.958,8.87
113,8.36
113.042,8.36
113.083,8.36
113.125,8.36
113.167,8.36
113.208,8.36
113.25,8.36
113.292,8.36
113.333,8.36
113.375,8.36
113.417,8.36
113.458,8.36
113.5,8.36
113.542,8.36
113.583,8.36
113.625,8.36
113.667,8.36
113.708,8.36
113.75,8.36
113.792,8.36
113.833,8.36
113.875,8.36
113.917,8.36
113.958,8.36
114,8.16
114.042,8.16
114.083,8.16
114.125,8.16
114.167,8.16
114.208,8.16
114.25,8.16
114.292,8.16
114.333,8.16
114.375,8.16
114.417,8.16
114.458,8.16
114.5,8.16
114.542,8.16
114.583,8.16
114.625,8.16
114.667,8.16
114.708,8.16
114.75,8.16
114.792,8.16
114.833,8.16
114.875,8.16
114.917,8.16
114.958,8.16
115,7.76
115.042,7.76
115.083,7.76
115.125,7.76
115.167,7.76
115.208,7.76
115.25,7.76
115.292,7.76
115.333,7.76
115.375,7.76
115.417,7.76
115.458,7.76
115.5,7.76
115.542,7.76
115.583,7.76
115.625,7.76
115.667,7.76
115.708,7.76
115.75,7.76
115.792,7.76
115.833,7.76
115.875,7.76
115.917,7.76
115.958,7.76
116,8.7
116.042,8.7
116.083,8.7
116.125,8.7
116.167,8.7
116.208,8.7
116.25,8.7
116.292,8.7
116.333,8.7
116.375,8.7
116.417,8.7
116.458,8.7
116.5,8.7
116.542,8.7
116.583,8.7
116.625,8.7
116.667,8.7
116.708,8.7
116.75,8.7
116.792,8.7
116.833,8.7
116.875,8.7
116.917,8.7
116.958,8.7
117,8.01
117.042,8.01
117.083,8.01
117.125,8.01
117.167,8.01
117.208,8.01
117.25,8.01
117.292,8.01
117.333,8.01
117.375,8.01
117.417,8.01
117.458,8.01
117.5,8.01
117.542,8.01
117.583,8.01
117.625,8.01
117.667,8.01
117.708,8.01
117.75,8.01
117.792,8.01
117.833,8.01
117.875,8.01
117.917,8.01
117.958,8.01
118,7.84
118.042,7.84
118.083,7.84
118.125,7.84
118.167,7.84
118.208,7.84
118.25,7.84
118.292,7.84
118.333,7.84
118.375,7.84
118.417,7.84
118.458,7.84
118.5,7.84
118.542,7.84
118.583,7.84
118.625,7.84
118.667,7.84
118.708,7.84
118.75,7.84
118.792,7.84
118.833,7.84
118.875,7.84
118.917,7.84
118.958,7.84
119,8.18
119.042,8.18
119.083,8.18
119.125,8.18
119.167,8.18
119.208,8.18
119.25,8.18
119.292,8.18
119.333,8.18
119.375,8.18
119.417,8.18
119.458,8.18
119.5,8.18
119.542,8.18
119.583,8.18
119.625,8.18
119.667,8.18
119.708,8.18
119.75,8.18
119.792,8.18
119.833,8.18
119.875,8.18
119.917,8.18
119.958,8.18
120,9.23
120.042,9.23
120.083,9.23
120.125,9.23
120.167,9.23
120.208,9.23
120.25,9.23
120.292,9.23
120.333,9.23
120.375,9.23
120.417,9.23
120.458,9.23
120.5,9.23
120.542,9.23
120.583,9.23
120.625,9.23
120.667,9.23
120.708,9.23
120.75,9.23
120.792,9.23
120.833,9.23
120.875,9.23
120.917,9.23
120.958,9.23
121,9.5
121.042,9.5
121.083,9.5
121.125,9.5
121.167,9.5
121.208,9.5
121.25,9.5
121.292,9.5
121.333,9.5
121.375,9.5
121.417,9.5
121.458,9.5
121.5,9.5
121.542,9.5
121.583,9.5
121.625,9.5
121.667,9.5
121.708,9.5
121.75,9.5
121.792,9.5
121.833,9.5
121.875,9.5
121.917,9.5
121.958,9.5
122,9.69
122.042,9.69
122.083,9.69
122.125,9.69
122.167,9.69
122.208,9.69
122.25,9.69
122.292,9.69
122.333,9.69
122.375,9.69
122.417,9.69
122.458,9.69
122.5,9.69
122.542,9.69
122.583,9.69
122.625,9.69
122.667,9.69
122.708,9.69
122.75,9.69
122.792,9.69
122.833,9.69
122.875,9.69
122.917,9.69
122.958,9.69
123,9.68
123.042,9.68
123.083,9.68
123.125,9.68
123.167,9.68
123.208,9.68
123.25,9.68
123.292,9.68
123.333,9.68
123.375,9.68
123.417,9.68
123.458,9.68
123.5,9.68
123.542,9.68
123.583,9.68
123.625,9.68
123.667,9.68
123.708,9.68
123.75,9.68
123.792,9.68
123.833,9.68
123.875,9.68
123.917,9.68
123.958,9.68
124,9.6
124.042,9.6
124.083,9.6
124.125,9.6
124.167,9.6
124.208,9.6
124.25,9.6
124.292,9.6
124.333,9.6
124.375,9.6
124.417,9.6
124.458,9.6
124.5,9.6
124.542,9.6
124.583,9.6
124.625,9.6
124.667,9.6
124.708,9.6
124.75,9.6
124.792,9.6
124.833,9.6
124.875,9.6
124.917,9.6
124.958,9.6
125,8.48
125.042,8.48
125.083,8.48
125.125,8.48
125.167,8.48
125.208,8.48
125.25,8.48
125.292,8.48
125.333,8.48
125.375,8.48
125.417,8.48
125.458,8.48
125.5,8.48
125.542,8.48
125.583,8.48
125.625,8.48
125.667,8.48
125.708,8.48
125.75,8.48
125.792,8.48
125.833,8.48
125.875,8.48
125.917,8.48
125.958,8.48
126,7.96
126.042,7.96
126.083,7.96
126.125,7.96
126.167,7.96
126.208,7.96
126.25,7.96
126.292,7.96
126.333,7.96
126.375,7.96
126.417,7.96
126.458,7.96
126.5,7.96
126.542,7.96
126.583,7.96
126.625,7.96
126.667,7.96
126.708,7.96
126.75,7.96
126.792,7.96
126.833,7.96
126.875,7.96
126.917,7.96
126.958,7.96
127,8.05
127.042,8.05
127.083,8.05
127.125,8.05
127.167,8.05
127.208,8.05
127.25,8.05
127.292,8.05
127.333,8.05
127.375,8.05
127.417,8.05
127.458,8.05
127.5,8.05
127.542,8.05
127.583,8.05
127.625,8.05
127.667,8.05
127.708,8.05
127.75,8.05
127.792,8.05
127.833,8.05
127.875,8.05
127.917,8.05
127.958,8.05
128,9.11
128.042,9.11
128.083,9.11
128.125,9.11
128.167,9.11
128.208,9.11
128.25,9.11
128.292,9.11
128.333,9.11
128.375,9.11
128.417,9.11
128.458,9.11
128.5,9.11
128.542,9.11
128.583,9.11
128.625,9.11
128.667,9.11
128.708,9.11
128.75,9.11
128.792,9.11
128.833,9.11
128.875,9.11
128.917,9.11
128.958,9.11
129,9.99
129.042,9.99
129.083,9.99
129.125,9.99
129.167,9.99
129.208,9.99
129.25,9.99
129.292,9.99
129.333,9.99
129.375,9.99
129.417,9.99
129.458,9.99
129.5,9.99
129.542,9.99
129.583,9.99
129.625,9.99
129.667,9.99
129.708,9.99
129.75,9.99
129.792,9.99
129.833,9.99
129.875,9.99
129.917,9.99
129.958,9.99
130,10.1
130.042,10.1
130.083,10.1
130.125,10.1
130.167,10.1
130.208,10.1
130.25,10.1
130.292,10.1
130.333,10.1
130.375,10.1
130.417,10.1
130.458,10.1
130.5,10.1
130.542,10.1
130.583,10.1
130.625,10.1
130.667,10.1
130.708,10.1
130.75,10.1
130.792,10.1
130.833,10.1
130.875,10.1
130.917,10.1
130.958,10.1
131,9.26
131.042,9.26
131.083,9.26
131.125,9.26
131.167,9.26
131.208,9.26
131.25,9.26
131.292,9.26
131.333,9.26
131.375,9.26
131.417,9.26
131.458,9.26
131.5,9.26
131.542,9.26
131.583,9.26
131.625,9.26
131.667,9.26
131.708,9.26
131.75,9.26
131.792,9.26
131.833,9.26
131.875,9.26
131.917,9.26
131.958,9.26
132,7.65
132.042,7.65
132.083,7.65
132.125,7.65
132.167,7.65
132.208,7.65
132.25,7.65
132.292,7.65
132.333,7.65
132.375,7.65
132.417,7.65
132.458,7.65
132.5,7.65
132.542,7.65
132.583,7.65
132.625,7.65
132.667,7.65
132.708,7.65
132.75,7.65
132.792,7.65
132.833,7.65
132.875,7.65
132.917,7.65
132.958,7.65
133,7.6
133.042,7.6
133.083,7.6
133.125,7.6
133.167,7.6
133.208,7.6
133.25,7.6
133.292,7.6
133.333,7.6
133.375,7.6
133.417,7.6
133.458,7.6
133.5,7.6
133.542,7.6
133.583,7.6
133.625,7.6
133.667,7.6
133.708,7.6
133.75,7.6
133.792,7.6
133.833,7.6
133.875,7.6
133.917,7.6
133.958,7.6
134,7.87
134.042,7.87
134.083,7.87
134.125,7.87
134.167,7.87
134.208,7.87
134.25,7.87
134.292,7.87
134.333,7.87
134.375,7.87
134.417,7.87
134.458,7.87
134.5,7.87
134.542,7.87
134.583,7.87
134.625,7.87
134.667,7.87
134.708,7.87
134.75,7.87
134.792,7.87
134.833,7.87
134.875,7.87
134.917,7.87
134.958,7.87
135,8.86
135.042,8.86
135.083,8.86
135.125,8.86
135.167,8.86
135.208,8.86
135.25,8.86
135.292,8.86
135.333,8.86
135.375,8.86
135.417,8.86
135.458,8.86
135.5,8.86
135.542,8.86
135.583,8.86
135.625,8.86
135.667,8.86
135.708,8.86
135.75,8.86
135.792,8.86
135.833,8.86
135.875,8.86
135.917,8.86
135.958,8.86
136,8.98
136.042,8.98
136.083,8.98
136.125,8.98
136.167,8.98
136.208,8.98
136.25,8.98
136.292,8.98
136.333,8.98
136.375,8.98
136.417,8.98
136.458,8.98
136.5,8.98
136.542,8.98
136.583,8.98
136.625,8.98
136.667,8.98
136.708,8.98
136.75,8.98
136.792,8.98
136.833,8.98
136.875,8.98
136.917,8.98
136.958,8.98
137,8.5
137.042,8.5
137.083,8.5
137.125,8.5
137.167,8.5
137.208,8.5
137.25,8.5
137.292,8.5
137.333,8.5
137.375,8.5
137.417,8.5
137.458,8.5
137.5,8.5
137.542,8.5
137.583,8.5
137.625,8.5
137.667,8.5
137.708,8.5
137.75,8.5
137.792,8.5
137.833,8.5
137.875,8.5
137.917,8.5
137.958,8.5
138,9.63
138.042,9.63
138.083,9.63
138.125,9.63
138.167,9.63
138.208,9.63
138.25,9.63
138.292,9.63
138.333,9.63
138.375,9.63
138.417,9.63
138.458,9.63
138.5,9.63
138.542,9.63
138.583,9.63
138.625,9.63
138.667,9.63
138.708,9.63
138.75,9.63
138.792,9.63
138.833,9.63
138.875,9.63
138.917,9.63
138.958,9.63
139,10.58
139.042,10.58
139.083,10.58
139.125,10.58
139.167,10.58
139.208,10.58
139.25,10.58
139.292,10.58
139.333,10.58
139.375,10.58
139.417,10.58
139.458,10.58
139.5,10.58
139.542,10.58
139.583,10.58
139.625,10.58
139.667,10.58
139.708,10.58
139.75,10.58
139.792,10.58
139.833,10.58
139.875,10.58
139.917,10.58
139.958,10.58
140,11.16
140.042,11.16
140.083,11.16
140.125,11.16
140.167,11.16
140.208,11.16
140.25,11.16
140.292,11.16
140.333,11.16
140.375,11.16
140.417,11.16
140.458,11.16
140.5,11.16
140.542,11.16
140.583,11.16
140.625,11.16
140.667,11.16
140.708,11.16
140.75,11.16
140.792,11.16
140.833,11.16
140.875,11.16
140.917,11.16
140.958,11.16
141,10.96
141.042,10.96
141.083,10.96
141.125,10.96
141.167,10.96
141.208,10.96
141.25,10.96
141.292,10.96
141.333,10.96
141.375,10.96
141.417,10.96
141.458,10.96
141.5,10.96
141.542,10.96
141.583,10.96
141.625,10.96
141.667,10.96
141.708,10.96
141.75,10.96
141.792,10.96
141.833,10.96
141.875,10.96
141.917,10.96
141.958,10.96
142,11.16
142.042,11.16
142.083,11.16
142.125,11.16
142.167,11.16
142.208,11.16
142.25,11.16
142.292,11.16
142.333,11.16
142.375,11.16
142.417,11.16
142.458,11.16
142.5,11.16
142.542,11.16
142.583,11.16
142.625,11.16
142.667,11.16
142.708,11.16
142.75,11.16
142.792,11.16
142.833,11.16
142.875,11.16
142.917,11.16
142.958,11.16
143,11.2
143.042,11.2
143.083,11.2
143.125,11.2
143.167,11.2
143.208,11.2
143.25,11.2
143.292,11.2
143.333,11.2
143.375,11.2
143.417,11.2
143.458,11.2
143.5,11.2
143.542,11.2
143.583,11.2
143.625,11.2
143.667,11.2
143.708,11.2
143.75,11.2
143.792,11.2
143.833,11.2
143.875,11.2
143.917,11.2
143.958,11.2
144,11.03
144.042,11.03
144.083,11.03
144.125,11.03
144.167,11.03
144.208,11.03
144.25,11.03
144.292,11.03
144.333,11.03
144.375,11.03
144.417,11.03
144.458,11.03
144.5,11.03
144.542,11.03
144.583,11.03
144.625,11.03
144.667,11.03
144.708,11.03
144.75,11.03
144.792,11.03
144.833,11.03
144.875,11.03
144.917,11.03
144.958,11.03
145,10.55
145.042,10.55
145.083,10.55
145.125,10.55
145.167,10.55
145.208,10.55
145.25,10.55
145.292,10.55
145.333,10.55
145.375,10.55
145.417,10.55
145.458,10.55
145.5,10.55
145.542,10.55
145.583,10.55
145.625,10.55
145.667,10.55
145.708,10.55
145.75,10.55
145.792,10.55
145.833,10.55
145.875,10.55
145.917,10.55
145.958,10.55
146,10.77
146.042,10.77
146.083,10.77
146.125,10.77
146.167,10.77
146.208,10.77
146.25,10.77
146.292,10.77
146.333,10.77
146.375,10.77
146.417,10.77
146.458,10.77
146.5,10.77
146.542,10.77
146.583,10.77
146.625,10.77
146.667,10.77
146.708,10.77
146.75,10.77
146.792,10.77
146.833,10.77
146.875,10.77
146.917,10.77
146.958,10.77
147,11.32
147.042,11.32
147.083,11.32
147.125,11.32
147.167,11.32
147.208,11.32
147.25,11.32
147.292,11.32
147.333,11.32
147.375,11.32
147.417,11.32
147.458,11.32
147.5,11.32
147.542,11.32
147.583,11.32
147.625,11.32
147.667,11.32
147.708,11.32
147.75,11.32
147.792,11.32
147.833,11.32
147.875,11.32
147.917,11.32
147.958,11.32
148,11.6
148.042,11.6
148.083,11.6
148.125,11.6
148.167,11.6
148.208,11.6
148.25,11.6
148.292,11.6
148.333,11.6
148.375,11.6
148.417,11.6
148.458,11.6
148.5,11.6
148.542,11.6
148.583,11.6
148.625,11.6
148.667,11.6
