$Trinity Lake Br2 inflow Tw year 2019 updated YC 06/01/23,
",,,",
Jday,EF Trinity R
285.708,11.19
285.75,11.19
285.792,11.19
285.833,11.19
285.875,11.19
285.917,11.19
285.958,11.19
286,11.59
286.042,11.59
286.083,11.59
286.125,11.59
286.167,11.59
286.208,11.59
286.25,11.59
286.292,11.59
286.333,11.59
286.375,11.59
286.417,11.59
286.458,11.59
286.5,11.59
286.542,11.59
286.583,11.59
286.625,11.59
286.667,11.59
286.708,11.59
286.75,11.59
286.792,11.59
286.833,11.59
286.875,11.59
286.917,11.59
286.958,11.59
287,11.48
287.042,11.48
287.083,11.48
287.125,11.48
287.167,11.48
287.208,11.48
287.25,11.48
287.292,11.48
287.333,11.48
287.375,11.48
287.417,11.48
287.458,11.48
287.5,11.48
287.542,11.48
287.583,11.48
287.625,11.48
287.667,11.48
287.708,11.48
287.75,11.48
287.792,11.48
287.833,11.48
287.875,11.48
287.917,11.48
287.958,11.48
288,11.47
288.042,11.47
288.083,11.47
288.125,11.47
288.167,11.47
288.208,11.47
288.25,11.47
288.292,11.47
288.333,11.47
288.375,11.47
288.417,11.47
288.458,11.47
288.5,11.47
288.542,11.47
288.583,11.47
288.625,11.47
288.667,11.47
288.708,11.47
288.75,11.47
288.792,11.47
288.833,11.47
288.875,11.47
288.917,11.47
288.958,11.47
289,11.28
289.042,11.28
289.083,11.28
289.125,11.28
289.167,11.28
289.208,11.28
289.25,11.28
289.292,11.28
289.333,11.28
289.375,11.28
289.417,11.28
289.458,11.28
289.5,11.28
289.542,11.28
289.583,11.28
289.625,11.28
289.667,11.28
289.708,11.28
289.75,11.28
289.792,11.28
289.833,11.28
289.875,11.28
289.917,11.28
289.958,11.28
290,11.8
290.042,11.8
290.083,11.8
290.125,11.8
290.167,11.8
290.208,11.8
290.25,11.8
290.292,11.8
290.333,11.8
290.375,11.8
290.417,11.8
290.458,11.8
290.5,11.8
290.542,11.8
290.583,11.8
290.625,11.8
290.667,11.8
290.708,11.8
290.75,11.8
290.792,11.8
290.833,11.8
290.875,11.8
290.917,11.8
290.958,11.8
291,11.41
291.042,11.41
291.083,11.41
291.125,11.41
291.167,11.41
291.208,11.41
291.25,11.41
291.292,11.41
291.333,11.41
291.375,11.41
291.417,11.41
291.458,11.41
291.5,11.41
291.542,11.41
291.583,11.41
291.625,11.41
291.667,11.41
291.708,11.41
291.75,11.41
291.792,11.41
291.833,11.41
291.875,11.41
291.917,11.41
291.958,11.41
292,11.62
292.042,11.62
292.083,11.62
292.125,11.62
292.167,11.62
292.208,11.62
292.25,11.62
292.292,11.62
292.333,11.62
292.375,11.62
292.417,11.62
292.458,11.62
292.5,11.62
292.542,11.62
292.583,11.62
292.625,11.62
292.667,11.62
292.708,11.62
292.75,11.62
292.792,11.62
292.833,11.62
292.875,11.62
292.917,11.62
292.958,11.62
293,10.66
293.042,10.66
293.083,10.66
293.125,10.66
293.167,10.66
293.208,10.66
293.25,10.66
293.292,10.66
293.333,10.66
293.375,10.66
293.417,10.66
293.458,10.66
293.5,10.66
293.542,10.66
293.583,10.66
293.625,10.66
293.667,10.66
293.708,10.66
293.75,10.66
293.792,10.66
293.833,10.66
293.875,10.66
293.917,10.66
293.958,10.66
294,11.24
294.042,11.24
294.083,11.24
294.125,11.24
294.167,11.24
294.208,11.24
294.25,11.24
294.292,11.24
294.333,11.24
294.375,11.24
294.417,11.24
294.458,11.24
294.5,11.24
294.542,11.24
294.583,11.24
294.625,11.24
294.667,11.24
294.708,11.24
294.75,11.24
294.792,11.24
294.833,11.24
294.875,11.24
294.917,11.24
294.958,11.24
295,11.46
295.042,11.46
295.083,11.46
295.125,11.46
295.167,11.46
295.208,11.46
295.25,11.46
295.292,11.46
295.333,11.46
295.375,11.46
295.417,11.46
295.458,11.46
295.5,11.46
295.542,11.46
295.583,11.46
295.625,11.46
295.667,11.46
295.708,11.46
295.75,11.46
295.792,11.46
295.833,11.46
295.875,11.46
295.917,11.46
295.958,11.46
296,11.75
296.042,11.75
296.083,11.75
296.125,11.75
296.167,11.75
296.208,11.75
296.25,11.75
296.292,11.75
296.333,11.75
296.375,11.75
296.417,11.75
296.458,11.75
296.5,11.75
296.542,11.75
296.583,11.75
296.625,11.75
296.667,11.75
296.708,11.75
296.75,11.75
296.792,11.75
296.833,11.75
296.875,11.75
296.917,11.75
296.958,11.75
297,11.33
297.042,11.33
297.083,11.33
297.125,11.33
297.167,11.33
297.208,11.33
297.25,11.33
297.292,11.33
297.333,11.33
297.375,11.33
297.417,11.33
297.458,11.33
297.5,11.33
297.542,11.33
297.583,11.33
297.625,11.33
297.667,11.33
297.708,11.33
297.75,11.33
297.792,11.33
297.833,11.33
297.875,11.33
297.917,11.33
297.958,11.33
298,11.37
298.042,11.37
298.083,11.37
298.125,11.37
298.167,11.37
298.208,11.37
298.25,11.37
298.292,11.37
298.333,11.37
298.375,11.37
298.417,11.37
298.458,11.37
298.5,11.37
298.542,11.37
298.583,11.37
298.625,11.37
298.667,11.37
298.708,11.37
298.75,11.37
298.792,11.37
298.833,11.37
298.875,11.37
298.917,11.37
298.958,11.37
299,11.18
299.042,11.18
299.083,11.18
299.125,11.18
299.167,11.18
299.208,11.18
299.25,11.18
299.292,11.18
299.333,11.18
299.375,11.18
299.417,11.18
299.458,11.18
299.5,11.18
299.542,11.18
299.583,11.18
299.625,11.18
299.667,11.18
299.708,11.18
299.75,11.18
299.792,11.18
299.833,11.18
299.875,11.18
299.917,11.18
299.958,11.18
300,9.93
300.042,9.93
300.083,9.93
300.125,9.93
300.167,9.93
300.208,9.93
300.25,9.93
300.292,9.93
300.333,9.93
300.375,9.93
300.417,9.93
300.458,9.93
300.5,9.93
300.542,9.93
300.583,9.93
300.625,9.93
300.667,9.93
300.708,9.93
300.75,9.93
300.792,9.93
300.833,9.93
300.875,9.93
300.917,9.93
300.958,9.93
301,9.03
301.042,9.03
301.083,9.03
301.125,9.03
301.167,9.03
301.208,9.03
301.25,9.03
301.292,9.03
301.333,9.03
301.375,9.03
301.417,9.03
301.458,9.03
301.5,9.03
301.542,9.03
301.583,9.03
301.625,9.03
301.667,9.03
301.708,9.03
301.75,9.03
301.792,9.03
301.833,9.03
301.875,9.03
301.917,9.03
301.958,9.03
302,8.72
302.042,8.72
302.083,8.72
302.125,8.72
302.167,8.72
302.208,8.72
302.25,8.72
302.292,8.72
302.333,8.72
302.375,8.72
302.417,8.72
302.458,8.72
302.5,8.72
302.542,8.72
302.583,8.72
302.625,8.72
302.667,8.72
302.708,8.72
302.75,8.72
302.792,8.72
302.833,8.72
302.875,8.72
302.917,8.72
302.958,8.72
303,7.96
303.042,7.96
303.083,7.96
303.125,7.96
303.167,7.96
303.208,7.96
303.25,7.96
303.292,7.96
303.333,7.96
303.375,7.96
303.417,7.96
303.458,7.96
303.5,7.96
303.542,7.96
303.583,7.96
303.625,7.96
303.667,7.96
303.708,7.96
303.75,7.96
303.792,7.96
303.833,7.96
303.875,7.96
303.917,7.96
303.958,7.96
304,7.9
304.042,7.9
304.083,7.9
304.125,7.9
304.167,7.9
304.208,7.9
304.25,7.9
304.292,7.9
304.333,7.9
304.375,7.9
304.417,7.9
304.458,7.9
304.5,7.9
304.542,7.9
304.583,7.9
304.625,7.9
304.667,7.9
304.708,7.9
304.75,7.9
304.792,7.9
304.833,7.9
304.875,7.9
304.917,7.9
304.958,7.9
305,8.31
305.042,8.31
305.083,8.31
305.125,8.31
305.167,8.31
305.208,8.31
305.25,8.31
305.292,8.31
305.333,8.31
305.375,8.31
305.417,8.31
305.458,8.31
305.5,8.31
305.542,8.31
305.583,8.31
305.625,8.31
305.667,8.31
305.708,8.31
305.75,8.31
305.792,8.31
305.833,8.31
305.875,8.31
305.917,8.31
305.958,8.31
306,8.75
306.042,8.75
306.083,8.75
306.125,8.75
306.167,8.75
306.208,8.75
306.25,8.75
306.292,8.75
306.333,8.75
306.375,8.75
306.417,8.75
306.458,8.75
306.5,8.75
306.542,8.75
306.583,8.75
306.625,8.75
306.667,8.75
306.708,8.75
306.75,8.75
306.792,8.75
306.833,8.75
306.875,8.75
306.917,8.75
306.958,8.75
307,8.98
307.042,8.98
307.083,8.98
307.125,8.98
307.167,8.98
307.208,8.98
307.25,8.98
307.292,8.98
307.333,8.98
307.375,8.98
307.417,8.98
307.458,8.98
307.5,8.98
307.542,8.98
307.583,8.98
307.625,8.98
307.667,8.98
307.708,8.98
307.75,8.98
307.792,8.98
307.833,8.98
307.875,8.98
307.917,8.98
307.958,8.98
308,9.28
308.042,9.28
308.083,9.28
308.125,9.28
308.167,9.28
308.208,9.28
308.25,9.28
308.292,9.28
308.333,9.28
308.375,9.28
308.417,9.28
308.458,9.28
308.5,9.28
308.542,9.28
308.583,9.28
308.625,9.28
308.667,9.28
308.708,9.28
308.75,9.28
308.792,9.28
308.833,9.28
308.875,9.28
308.917,9.28
308.958,9.28
309,9.26
309.042,9.26
309.083,9.26
309.125,9.26
309.167,9.26
309.208,9.26
309.25,9.26
309.292,9.26
309.333,9.26
309.375,9.26
309.417,9.26
309.458,9.26
309.5,9.26
309.542,9.26
309.583,9.26
309.625,9.26
309.667,9.26
309.708,9.26
309.75,9.26
309.792,9.26
309.833,9.26
309.875,9.26
309.917,9.26
309.958,9.26
310,9.57
310.042,9.57
310.083,9.57
310.125,9.57
310.167,9.57
310.208,9.57
310.25,9.57
310.292,9.57
310.333,9.57
310.375,9.57
310.417,9.57
310.458,9.57
310.5,9.57
310.542,9.57
310.583,9.57
310.625,9.57
310.667,9.57
310.708,9.57
310.75,9.57
310.792,9.57
310.833,9.57
310.875,9.57
310.917,9.57
310.958,9.57
311,9.14
311.042,9.14
311.083,9.14
311.125,9.14
311.167,9.14
311.208,9.14
311.25,9.14
311.292,9.14
311.333,9.14
311.375,9.14
311.417,9.14
311.458,9.14
311.5,9.14
311.542,9.14
311.583,9.14
311.625,9.14
311.667,9.14
311.708,9.14
311.75,9.14
311.792,9.14
311.833,9.14
311.875,9.14
311.917,9.14
311.958,9.14
312,9.1
312.042,9.1
312.083,9.1
312.125,9.1
312.167,9.1
312.208,9.1
312.25,9.1
312.292,9.1
312.333,9.1
312.375,9.1
312.417,9.1
312.458,9.1
312.5,9.1
312.542,9.1
312.583,9.1
312.625,9.1
312.667,9.1
312.708,9.1
312.75,9.1
312.792,9.1
312.833,9.1
312.875,9.1
312.917,9.1
312.958,9.1
313,9.06
313.042,9.06
313.083,9.06
313.125,9.06
313.167,9.06
313.208,9.06
313.25,9.06
313.292,9.06
313.333,9.06
313.375,9.06
313.417,9.06
313.458,9.06
313.5,9.06
313.542,9.06
313.583,9.06
313.625,9.06
313.667,9.06
313.708,9.06
313.75,9.06
313.792,9.06
313.833,9.06
313.875,9.06
313.917,9.06
313.958,9.06
314,9.33
314.042,9.33
314.083,9.33
314.125,9.33
314.167,9.33
314.208,9.33
314.25,9.33
314.292,9.33
314.333,9.33
314.375,9.33
314.417,9.33
314.458,9.33
314.5,9.33
314.542,9.33
314.583,9.33
314.625,9.33
314.667,9.33
314.708,9.33
314.75,9.33
314.792,9.33
314.833,9.33
314.875,9.33
314.917,9.33
314.958,9.33
315,9.59
315.042,9.59
315.083,9.59
315.125,9.59
315.167,9.59
315.208,9.59
315.25,9.59
315.292,9.59
315.333,9.59
315.375,9.59
315.417,9.59
315.458,9.59
315.5,9.59
315.542,9.59
315.583,9.59
315.625,9.59
315.667,9.59
315.708,9.59
315.75,9.59
315.792,9.59
315.833,9.59
315.875,9.59
315.917,9.59
315.958,9.59
316,9.64
316.042,9.64
316.083,9.64
316.125,9.64
316.167,9.64
316.208,9.64
316.25,9.64
316.292,9.64
316.333,9.64
316.375,9.64
316.417,9.64
316.458,9.64
316.5,9.64
316.542,9.64
316.583,9.64
316.625,9.64
316.667,9.64
316.708,9.64
316.75,9.64
316.792,9.64
316.833,9.64
316.875,9.64
316.917,9.64
316.958,9.64
317,9.11
317.042,9.11
317.083,9.11
317.125,9.11
317.167,9.11
317.208,9.11
317.25,9.11
317.292,9.11
317.333,9.11
317.375,9.11
317.417,9.11
317.458,9.11
317.5,9.11
317.542,9.11
317.583,9.11
317.625,9.11
317.667,9.11
317.708,9.11
317.75,9.11
317.792,9.11
317.833,9.11
317.875,9.11
317.917,9.11
317.958,9.11
318,9.59
318.042,9.59
318.083,9.59
318.125,9.59
318.167,9.59
318.208,9.59
318.25,9.59
318.292,9.59
318.333,9.59
318.375,9.59
318.417,9.59
318.458,9.59
318.5,9.59
318.542,9.59
318.583,9.59
318.625,9.59
318.667,9.59
318.708,9.59
318.75,9.59
318.792,9.59
318.833,9.59
318.875,9.59
318.917,9.59
318.958,9.59
319,10.25
319.042,10.25
319.083,10.25
319.125,10.25
319.167,10.25
319.208,10.25
319.25,10.25
319.292,10.25
319.333,10.25
319.375,10.25
319.417,10.25
319.458,10.25
319.5,10.25
319.542,10.25
319.583,10.25
319.625,10.25
319.667,10.25
319.708,10.25
319.75,10.25
319.792,10.25
319.833,10.25
319.875,10.25
319.917,10.25
319.958,10.25
320,9.11
320.042,9.11
320.083,9.11
320.125,9.11
320.167,9.11
320.208,9.11
320.25,9.11
320.292,9.11
320.333,9.11
320.375,9.11
320.417,9.11
320.458,9.11
320.5,9.11
320.542,9.11
320.583,9.11
320.625,9.11
320.667,9.11
320.708,9.11
320.75,9.11
320.792,9.11
320.833,9.11
320.875,9.11
320.917,9.11
320.958,9.11
321,8.91
321.042,8.91
321.083,8.91
321.125,8.91
321.167,8.91
321.208,8.91
321.25,8.91
321.292,8.91
321.333,8.91
321.375,8.91
321.417,8.91
321.458,8.91
321.5,8.91
321.542,8.91
321.583,8.91
321.625,8.91
321.667,8.91
321.708,8.91
321.75,8.91
321.792,8.91
321.833,8.91
321.875,8.91
321.917,8.91
321.958,8.91
322,9.2
322.042,9.2
322.083,9.2
322.125,9.2
322.167,9.2
322.208,9.2
322.25,9.2
322.292,9.2
322.333,9.2
322.375,9.2
322.417,9.2
322.458,9.2
322.5,9.2
322.542,9.2
322.583,9.2
322.625,9.2
322.667,9.2
322.708,9.2
322.75,9.2
322.792,9.2
322.833,9.2
322.875,9.2
322.917,9.2
322.958,9.2
323,9.06
323.042,9.06
323.083,9.06
323.125,9.06
323.167,9.06
323.208,9.06
323.25,9.06
323.292,9.06
323.333,9.06
323.375,9.06
323.417,9.06
323.458,9.06
323.5,9.06
323.542,9.06
323.583,9.06
323.625,9.06
323.667,9.06
323.708,9.06
323.75,9.06
323.792,9.06
323.833,9.06
323.875,9.06
323.917,9.06
323.958,9.06
324,8.28
324.042,8.28
324.083,8.28
324.125,8.28
324.167,8.28
324.208,8.28
324.25,8.28
324.292,8.28
324.333,8.28
324.375,8.28
324.417,8.28
324.458,8.28
324.5,8.28
324.542,8.28
324.583,8.28
324.625,8.28
324.667,8.28
324.708,8.28
324.75,8.28
324.792,8.28
324.833,8.28
324.875,8.28
324.917,8.28
324.958,8.28
325,7.48
325.042,7.48
325.083,7.48
325.125,7.48
325.167,7.48
325.208,7.48
325.25,7.48
325.292,7.48
325.333,7.48
325.375,7.48
325.417,7.48
325.458,7.48
325.5,7.48
325.542,7.48
325.583,7.48
325.625,7.48
325.667,7.48
325.708,7.48
325.75,7.48
325.792,7.48
325.833,7.48
325.875,7.48
325.917,7.48
325.958,7.48
326,7.06
326.042,7.06
326.083,7.06
326.125,7.06
326.167,7.06
326.208,7.06
326.25,7.06
326.292,7.06
326.333,7.06
326.375,7.06
326.417,7.06
326.458,7.06
326.5,7.06
326.542,7.06
326.583,7.06
326.625,7.06
326.667,7.06
326.708,7.06
326.75,7.06
326.792,7.06
326.833,7.06
326.875,7.06
326.917,7.06
326.958,7.06
327,6.82
327.042,6.82
327.083,6.82
327.125,6.82
327.167,6.82
327.208,6.82
327.25,6.82
327.292,6.82
327.333,6.82
327.375,6.82
327.417,6.82
327.458,6.82
327.5,6.82
327.542,6.82
327.583,6.82
327.625,6.82
327.667,6.82
327.708,6.82
327.75,6.82
327.792,6.82
327.833,6.82
327.875,6.82
327.917,6.82
327.958,6.82
328,6.49
328.042,6.49
328.083,6.49
328.125,6.49
328.167,6.49
328.208,6.49
328.25,6.49
328.292,6.49
328.333,6.49
328.375,6.49
328.417,6.49
328.458,6.49
328.5,6.49
328.542,6.49
328.583,6.49
328.625,6.49
328.667,6.49
328.708,6.49
328.75,6.49
328.792,6.49
328.833,6.49
328.875,6.49
328.917,6.49
328.958,6.49
329,6.41
329.042,6.41
329.083,6.41
329.125,6.41
329.167,6.41
329.208,6.41
329.25,6.41
329.292,6.41
329.333,6.41
329.375,6.41
329.417,6.41
329.458,6.41
329.5,6.41
329.542,6.41
329.583,6.41
329.625,6.41
329.667,6.41
329.708,6.41
329.75,6.41
329.792,6.41
329.833,6.41
329.875,6.41
329.917,6.41
329.958,6.41
330,4
330.042,4
330.083,4
330.125,4
330.167,4
330.208,4
330.25,4
330.292,4
330.333,4
330.375,4
330.417,4
330.458,4
330.5,4
330.542,4
330.583,4
330.625,4
330.667,4
330.708,4
330.75,4
330.792,4
330.833,4
330.875,4
330.917,4
330.958,4
331,3.65
331.042,3.65
331.083,3.65
331.125,3.65
331.167,3.65
331.208,3.65
331.25,3.65
331.292,3.65
331.333,3.65
331.375,3.65
331.417,3.65
331.458,3.65
331.5,3.65
331.542,3.65
331.583,3.65
331.625,3.65
331.667,3.65
331.708,3.65
331.75,3.65
331.792,3.65
331.833,3.65
331.875,3.65
331.917,3.65
331.958,3.65
332,4.19
332.042,4.19
332.083,4.19
332.125,4.19
332.167,4.19
332.208,4.19
332.25,4.19
332.292,4.19
332.333,4.19
332.375,4.19
332.417,4.19
332.458,4.19
332.5,4.19
332.542,4.19
332.583,4.19
332.625,4.19
332.667,4.19
332.708,4.19
332.75,4.19
332.792,4.19
332.833,4.19
332.875,4.19
332.917,4.19
332.958,4.19
333,3.38
333.042,3.38
333.083,3.38
333.125,3.38
333.167,3.38
333.208,3.38
333.25,3.38
333.292,3.38
333.333,3.38
333.375,3.38
333.417,3.38
333.458,3.38
333.5,3.38
333.542,3.38
333.583,3.38
333.625,3.38
333.667,3.38
333.708,3.38
333.75,3.38
333.792,3.38
333.833,3.38
333.875,3.38
333.917,3.38
333.958,3.38
334,3.03
334.042,3.03
334.083,3.03
334.125,3.03
334.167,3.03
334.208,3.03
334.25,3.03
334.292,3.03
334.333,3.03
334.375,3.03
334.417,3.03
334.458,3.03
334.5,3.03
334.542,3.03
334.583,3.03
334.625,3.03
334.667,3.03
334.708,3.03
334.75,3.03
334.792,3.03
334.833,3.03
334.875,3.03
334.917,3.03
334.958,3.03
335,2.22
335.042,2.22
335.083,2.22
335.125,2.22
335.167,2.22
335.208,2.22
335.25,2.22
335.292,2.22
335.333,2.22
335.375,2.22
335.417,2.22
335.458,2.22
335.5,2.22
335.542,2.22
335.583,2.22
335.625,2.22
335.667,2.22
335.708,2.22
335.75,2.22
335.792,2.22
335.833,2.22
335.875,2.22
335.917,2.22
335.958,2.22
336,3.42
336.042,3.42
336.083,3.42
336.125,3.42
336.167,3.42
336.208,3.42
336.25,3.42
336.292,3.42
336.333,3.42
336.375,3.42
336.417,3.42
336.458,3.42
336.5,3.42
336.542,3.42
336.583,3.42
336.625,3.42
336.667,3.42
336.708,3.42
336.75,3.42
336.792,3.42
336.833,3.42
336.875,3.42
336.917,3.42
336.958,3.42
337,3.88
337.042,3.88
337.083,3.88
337.125,3.88
337.167,3.88
337.208,3.88
337.25,3.88
337.292,3.88
337.333,3.88
337.375,3.88
337.417,3.88
337.458,3.88
337.5,3.88
337.542,3.88
337.583,3.88
337.625,3.88
337.667,3.88
337.708,3.88
337.75,3.88
337.792,3.88
337.833,3.88
337.875,3.88
337.917,3.88
337.958,3.88
338,4.1
338.042,4.1
338.083,4.1
338.125,4.1
338.167,4.1
338.208,4.1
338.25,4.1
338.292,4.1
338.333,4.1
338.375,4.1
338.417,4.1
338.458,4.1
338.5,4.1
338.542,4.1
338.583,4.1
338.625,4.1
338.667,4.1
338.708,4.1
338.75,4.1
338.792,4.1
338.833,4.1
338.875,4.1
338.917,4.1
338.958,4.1
339,4.67
339.042,4.67
339.083,4.67
339.125,4.67
339.167,4.67
339.208,4.67
339.25,4.67
339.292,4.67
339.333,4.67
339.375,4.67
339.417,4.67
339.458,4.67
339.5,4.67
339.542,4.67
339.583,4.67
339.625,4.67
339.667,4.67
339.708,4.67
339.75,4.67
339.792,4.67
339.833,4.67
339.875,4.67
339.917,4.67
339.958,4.67
340,5.07
340.042,5.07
340.083,5.07
340.125,5.07
340.167,5.07
340.208,5.07
340.25,5.07
340.292,5.07
340.333,5.07
340.375,5.07
340.417,5.07
340.458,5.07
340.5,5.07
340.542,5.07
340.583,5.07
340.625,5.07
340.667,5.07
340.708,5.07
340.75,5.07
340.792,5.07
340.833,5.07
340.875,5.07
340.917,5.07
340.958,5.07
341,5.31
341.042,5.31
341.083,5.31
341.125,5.31
341.167,5.31
341.208,5.31
341.25,5.31
341.292,5.31
341.333,5.31
341.375,5.31
341.417,5.31
341.458,5.31
341.5,5.31
341.542,5.31
341.583,5.31
341.625,5.31
341.667,5.31
341.708,5.31
341.75,5.31
341.792,5.31
341.833,5.31
341.875,5.31
341.917,5.31
341.958,5.31
342,6.29
342.042,6.29
342.083,6.29
342.125,6.29
342.167,6.29
342.208,6.29
342.25,6.29
342.292,6.29
342.333,6.29
342.375,6.29
342.417,6.29
342.458,6.29
342.5,6.29
342.542,6.29
342.583,6.29
342.625,6.29
342.667,6.29
342.708,6.29
342.75,6.29
342.792,6.29
342.833,6.29
342.875,6.29
342.917,6.29
342.958,6.29
343,5.36
343.042,5.36
343.083,5.36
343.125,5.36
343.167,5.36
343.208,5.36
343.25,5.36
343.292,5.36
343.333,5.36
343.375,5.36
343.417,5.36
343.458,5.36
343.5,5.36
343.542,5.36
343.583,5.36
343.625,5.36
343.667,5.36
343.708,5.36
343.75,5.36
343.792,5.36
343.833,5.36
343.875,5.36
343.917,5.36
343.958,5.36
344,4.86
344.042,4.86
344.083,4.86
344.125,4.86
344.167,4.86
344.208,4.86
344.25,4.86
344.292,4.86
344.333,4.86
344.375,4.86
344.417,4.86
344.458,4.86
344.5,4.86
344.542,4.86
344.583,4.86
344.625,4.86
344.667,4.86
344.708,4.86
344.75,4.86
344.792,4.86
344.833,4.86
344.875,4.86
344.917,4.86
344.958,4.86
345,5.59
345.042,5.59
345.083,5.59
345.125,5.59
345.167,5.59
345.208,5.59
345.25,5.59
345.292,5.59
345.333,5.59
345.375,5.59
345.417,5.59
345.458,5.59
345.5,5.59
345.542,5.59
345.583,5.59
345.625,5.59
345.667,5.59
345.708,5.59
345.75,5.59
345.792,5.59
345.833,5.59
345.875,5.59
345.917,5.59
345.958,5.59
346,6.14
346.042,6.14
346.083,6.14
346.125,6.14
346.167,6.14
346.208,6.14
346.25,6.14
346.292,6.14
346.333,6.14
346.375,6.14
346.417,6.14
346.458,6.14
346.5,6.14
346.542,6.14
346.583,6.14
346.625,6.14
346.667,6.14
346.708,6.14
346.75,6.14
346.792,6.14
346.833,6.14
346.875,6.14
346.917,6.14
346.958,6.14
347,6.43
347.042,6.43
347.083,6.43
347.125,6.43
347.167,6.43
347.208,6.43
347.25,6.43
347.292,6.43
347.333,6.43
347.375,6.43
347.417,6.43
347.458,6.43
347.5,6.43
347.542,6.43
347.583,6.43
347.625,6.43
347.667,6.43
347.708,6.43
347.75,6.43
347.792,6.43
347.833,6.43
347.875,6.43
347.917,6.43
347.958,6.43
348,5.58
348.042,5.58
348.083,5.58
348.125,5.58
348.167,5.58
348.208,5.58
348.25,5.58
348.292,5.58
348.333,5.58
348.375,5.58
348.417,5.58
348.458,5.58
348.5,5.58
348.542,5.58
348.583,5.58
348.625,5.58
348.667,5.58
348.708,5.58
348.75,5.58
348.792,5.58
348.833,5.58
348.875,5.58
348.917,5.58
348.958,5.58
349,4.66
349.042,4.66
349.083,4.66
349.125,4.66
349.167,4.66
349.208,4.66
349.25,4.66
349.292,4.66
349.333,4.66
349.375,4.66
349.417,4.66
349.458,4.66
349.5,4.66
349.542,4.66
349.583,4.66
349.625,4.66
349.667,4.66
349.708,4.66
349.75,4.66
349.792,4.66
349.833,4.66
349.875,4.66
349.917,4.66
349.958,4.66
350,3.63
350.042,3.63
350.083,3.63
350.125,3.63
350.167,3.63
350.208,3.63
350.25,3.63
350.292,3.63
350.333,3.63
350.375,3.63
350.417,3.63
350.458,3.63
350.5,3.63
350.542,3.63
350.583,3.63
350.625,3.63
350.667,3.63
350.708,3.63
350.75,3.63
350.792,3.63
350.833,3.63
350.875,3.63
350.917,3.63
350.958,3.63
351,3.27
351.042,3.27
351.083,3.27
351.125,3.27
351.167,3.27
351.208,3.27
351.25,3.27
351.292,3.27
351.333,3.27
351.375,3.27
351.417,3.27
351.458,3.27
351.5,3.27
351.542,3.27
351.583,3.27
351.625,3.27
351.667,3.27
351.708,3.27
351.75,3.27
351.792,3.27
351.833,3.27
351.875,3.27
351.917,3.27
351.958,3.27
352,3.36
352.042,3.36
352.083,3.36
352.125,3.36
352.167,3.36
352.208,3.36
352.25,3.36
352.292,3.36
352.333,3.36
352.375,3.36
352.417,3.36
352.458,3.36
352.5,3.36
352.542,3.36
352.583,3.36
352.625,3.36
352.667,3.36
352.708,3.36
352.75,3.36
352.792,3.36
352.833,3.36
352.875,3.36
352.917,3.36
352.958,3.36
353,4.14
353.042,4.14
353.083,4.14
353.125,4.14
353.167,4.14
353.208,4.14
353.25,4.14
353.292,4.14
353.333,4.14
353.375,4.14
353.417,4.14
353.458,4.14
353.5,4.14
353.542,4.14
353.583,4.14
353.625,4.14
353.667,4.14
353.708,4.14
353.75,4.14
353.792,4.14
353.833,4.14
353.875,4.14
353.917,4.14
353.958,4.14
354,4.82
354.042,4.82
354.083,4.82
354.125,4.82
354.167,4.82
354.208,4.82
354.25,4.82
354.292,4.82
354.333,4.82
354.375,4.82
354.417,4.82
354.458,4.82
354.5,4.82
354.542,4.82
354.583,4.82
354.625,4.82
354.667,4.82
354.708,4.82
354.75,4.82
354.792,4.82
354.833,4.82
354.875,4.82
354.917,4.82
354.958,4.82
355,5.22
355.042,5.22
355.083,5.22
355.125,5.22
355.167,5.22
355.208,5.22
355.25,5.22
355.292,5.22
355.333,5.22
355.375,5.22
355.417,5.22
355.458,5.22
355.5,5.22
355.542,5.22
355.583,5.22
355.625,5.22
355.667,5.22
355.708,5.22
355.75,5.22
355.792,5.22
355.833,5.22
355.875,5.22
355.917,5.22
355.958,5.22
356,4.88
356.042,4.88
356.083,4.88
356.125,4.88
356.167,4.88
356.208,4.88
356.25,4.88
356.292,4.88
356.333,4.88
356.375,4.88
356.417,4.88
356.458,4.88
356.5,4.88
356.542,4.88
356.583,4.88
356.625,4.88
356.667,4.88
356.708,4.88
356.75,4.88
356.792,4.88
356.833,4.88
356.875,4.88
356.917,4.88
356.958,4.88
357,3.94
357.042,3.94
357.083,3.94
357.125,3.94
357.167,3.94
357.208,3.94
357.25,3.94
357.292,3.94
357.333,3.94
357.375,3.94
357.417,3.94
357.458,3.94
357.5,3.94
357.542,3.94
357.583,3.94
357.625,3.94
357.667,3.94
357.708,3.94
357.75,3.94
357.792,3.94
357.833,3.94
357.875,3.94
357.917,3.94
357.958,3.94
358,3.06
358.042,3.06
358.083,3.06
358.125,3.06
358.167,3.06
358.208,3.06
358.25,3.06
358.292,3.06
358.333,3.06
358.375,3.06
358.417,3.06
358.458,3.06
358.5,3.06
358.542,3.06
358.583,3.06
358.625,3.06
358.667,3.06
358.708,3.06
358.75,3.06
358.792,3.06
358.833,3.06
358.875,3.06
358.917,3.06
358.958,3.06
359,3.56
359.042,3.56
359.083,3.56
359.125,3.56
359.167,3.56
359.208,3.56
359.25,3.56
359.292,3.56
359.333,3.56
