 Branch:,           3 , # of structures:,           3 , outlet temperatures
      JDAY,      T(C),      T(C),      T(C),   Q(m3/s),   Q(m3/s),   Q(m3/s),    ELEVCL,    ELEVCL,    ELEVCL,
  346.1514,     10.75,     11.45,    -99.00,      4.85,      2.06,      0.00,    301.90,    340.05,    368.81,
  346.1927,     10.75,     11.43,    -99.00,      4.81,      2.11,      0.00,    301.90,    340.05,    368.81,
  346.2346,     10.74,     11.42,    -99.00,      5.05,      1.85,      0.00,    301.90,    340.05,    368.81,
  346.2764,     10.74,     11.41,    -99.00,      5.22,      1.70,      0.00,    301.90,    340.05,    368.81,
  346.3177,     10.74,     11.40,    -99.00,      5.17,      1.74,      0.00,    301.90,    340.05,    368.81,
  346.3596,     10.73,     11.39,    -99.00,      5.09,      1.82,      0.00,    301.90,    340.05,    368.81,
  346.4014,     10.72,     11.38,    -99.00,      5.32,      1.59,      0.00,    301.90,    340.05,    368.81,
  346.4434,     10.72,     11.38,    -99.00,      4.94,      1.98,      0.00,    301.90,    340.05,    368.81,
  346.4845,     10.71,     11.38,    -99.00,      4.90,      2.01,      0.00,    301.90,    340.05,    368.81,
  346.5264,     10.71,     11.44,    -99.00,      5.19,      1.71,      0.00,    301.90,    340.05,    368.81,
  346.5684,     10.71,     11.47,    -99.00,      5.04,      1.87,      0.00,    301.90,    340.05,    368.81,
  346.6102,     10.70,     11.47,    -99.00,      4.88,      2.03,      0.00,    301.90,    340.05,    368.81,
  346.6514,     10.70,     11.44,    -99.00,      5.05,      1.87,      0.00,    301.90,    340.05,    368.81,
  346.6934,     10.70,     11.39,    -99.00,      4.94,      1.97,      0.00,    301.90,    340.05,    368.81,
  346.7352,     10.70,     11.36,    -99.00,      5.14,      1.77,      0.00,    301.90,    340.05,    368.81,
  346.7765,     10.70,     11.34,    -99.00,      5.06,      1.85,      0.00,    301.90,    340.05,    368.81,
  346.8182,     10.70,     11.32,    -99.00,      4.97,      1.94,      0.00,    301.90,    340.05,    368.81,
  346.8598,     10.69,     11.31,    -99.00,      4.87,      2.04,      0.00,    301.90,    340.05,    368.81,
  346.9018,     10.69,     11.31,    -99.00,      5.04,      1.88,      0.00,    301.90,    340.05,    368.81,
  346.9434,     10.68,     11.32,    -99.00,      5.01,      1.90,      0.00,    301.90,    340.05,    368.81,
  346.9853,     10.68,     11.33,    -99.00,      5.35,      1.56,      0.00,    301.90,    340.05,    368.81,
  347.0271,     10.68,     11.33,    -99.00,      5.01,      1.89,      0.00,    301.90,    340.05,    368.81,
  347.0684,     10.68,     11.33,    -99.00,      5.34,      1.57,      0.00,    301.90,    340.05,    368.81,
  347.1102,     10.68,     11.34,    -99.00,      5.33,      1.58,      0.00,    301.90,    340.05,    368.81,
  347.1521,     10.68,     11.34,    -99.00,      5.33,      1.58,      0.00,    301.90,    340.05,    368.81,
  347.1934,     10.68,     11.33,    -99.00,      5.55,      1.37,      0.00,    301.90,    340.05,    368.81,
  347.2352,     10.67,     11.33,    -99.00,      5.49,      1.41,      0.00,    301.90,    340.05,    368.81,
  347.2771,     10.67,     11.33,    -99.00,      5.67,      1.24,      0.00,    301.90,    340.05,    368.81,
  347.3191,     10.66,     11.33,    -99.00,      5.94,      0.97,      0.00,    301.90,    340.05,    368.81,
  347.3604,     10.66,     11.33,    -99.00,      6.12,      0.80,      0.00,    301.90,    340.05,    368.81,
  347.4025,     10.65,     11.32,    -99.00,      6.06,      0.85,      0.00,    301.90,    340.05,    368.81,
  347.4441,     10.65,     11.31,    -99.00,      6.32,      0.59,      0.00,    301.90,    340.05,    368.81,
  347.4854,     10.64,     11.31,    -99.00,      5.95,      0.95,      0.00,    301.90,    340.05,    368.81,
  347.5270,     10.64,     11.31,    -99.00,      5.56,      1.20,      0.00,    301.90,    340.05,    368.81,
  347.5691,     10.63,     11.30,    -99.00,      5.32,      1.60,      0.00,    301.90,    340.05,    368.81,
  347.6111,     10.62,     11.31,    -99.00,      5.01,      1.89,      0.00,    301.90,    340.05,    368.81,
  347.6526,     10.62,     11.30,    -99.00,      5.02,      1.89,      0.00,    301.90,    340.05,    368.81,
  347.6941,     10.61,     11.30,    -99.00,      5.18,      1.73,      0.00,    301.90,    340.05,    368.81,
  347.7361,     10.61,     11.30,    -99.00,      5.38,      1.53,      0.00,    301.90,    340.05,    368.81,
  347.7774,     10.60,     11.30,    -99.00,      5.39,      1.53,      0.00,    301.90,    340.05,    368.81,
  347.8190,     10.60,     11.30,    -99.00,      5.87,      1.04,      0.00,    301.90,    340.05,    368.81,
  347.8608,     10.59,     11.30,    -99.00,      5.82,      1.09,      0.00,    301.90,    340.05,    368.81,
  347.9024,     10.59,     11.30,    -99.00,      5.97,      0.94,      0.00,    301.90,    340.05,    368.81,
  347.9445,     10.59,     11.29,    -99.00,      5.90,      1.01,      0.00,    301.90,    340.05,    368.81,
  347.9858,     10.58,     11.29,    -99.00,      5.90,      1.01,      0.00,    301.90,    340.05,    368.81,
  348.0278,     10.58,     11.29,    -99.00,      6.13,      0.79,      0.00,    301.90,    340.05,    368.81,
  348.0698,     10.58,     11.28,    -99.00,      6.08,      0.82,      0.00,    301.90,    340.05,    368.81,
  348.1110,     10.57,     11.27,    -99.00,      6.07,      0.82,      0.00,    301.90,    340.05,    368.81,
  348.1528,     10.57,     11.26,    -99.00,      6.20,      0.71,      0.00,    301.90,    340.05,    368.81,
  348.1948,     10.57,     11.25,    -99.00,      5.95,      0.96,      0.00,    301.90,    340.05,    368.81,
  348.2360,     10.56,     11.24,    -99.00,      5.97,      0.96,      0.00,    301.90,    340.05,    368.81,
  348.2778,     10.56,     11.23,    -99.00,      6.06,      0.85,      0.00,    301.90,    340.05,    368.81,
  348.3198,     10.55,     11.22,    -99.00,      6.02,      0.89,      0.00,    301.90,    340.05,    368.81,
  348.3617,     10.55,     11.21,    -99.00,      5.98,      0.93,      0.00,    301.90,    340.05,    368.81,
  348.4028,     10.55,     11.20,    -99.00,      5.63,      0.88,      0.00,    301.90,    340.05,    368.81,
  348.4448,     10.54,     11.20,    -99.00,      5.09,      1.11,      0.00,    301.90,    340.05,    368.81,
  348.4867,     10.54,     11.19,    -99.00,      1.99,      0.47,      0.00,    301.90,    340.05,    368.81,
  348.5285,     10.54,     11.17,    -99.00,      5.65,      1.29,      0.00,    301.90,    340.05,    368.81,
  348.5698,     10.54,     11.17,    -99.00,      5.61,      1.34,      0.00,    301.90,    340.05,    368.81,
  348.6117,     10.54,     11.16,    -99.00,      5.57,      1.36,      0.00,    301.90,    340.05,    368.81,
  348.6535,     10.54,     11.15,    -99.00,      5.21,      1.74,      0.00,    301.90,    340.05,    368.81,
  348.6948,     10.53,     11.15,    -99.00,      5.51,      1.42,      0.00,    301.90,    340.05,    368.81,
  348.7364,     10.53,     11.15,    -99.00,      5.75,      1.20,      0.00,    301.90,    340.05,    368.81,
  348.7780,     10.53,     11.15,    -99.00,      5.71,      1.22,      0.00,    301.90,    340.05,    368.81,
  348.8198,     10.53,     11.14,    -99.00,      5.71,      1.23,      0.00,    301.90,    340.05,    368.81,
  348.8617,     10.53,     11.15,    -99.00,      6.28,      0.66,      0.00,    301.90,    340.05,    368.81,
  348.9036,     10.53,     11.15,    -99.00,      6.49,      0.44,      0.00,    301.90,    340.05,    368.81,
  348.9455,     10.53,     11.15,    -99.00,      6.49,      0.45,      0.00,    301.90,    340.05,    368.81,
  348.9866,     10.53,     11.15,    -99.00,      6.80,      0.14,      0.00,    301.90,    340.05,    368.81,
  349.0285,     10.53,     11.15,    -99.00,      6.78,      0.16,      0.00,    301.90,    340.05,    368.81,
  349.0705,     10.52,     11.16,    -99.00,      6.76,      0.18,      0.00,    301.90,    340.05,    368.81,
  349.1121,     10.52,     11.15,    -99.00,      6.74,      0.20,      0.00,    301.90,    340.05,    368.81,
  349.1535,     10.52,     11.15,    -99.00,      6.69,      0.25,      0.00,    301.90,    340.05,    368.81,
  349.1955,     10.51,     11.15,    -99.00,      6.66,      0.28,      0.00,    301.90,    340.05,    368.81,
  349.2372,     10.51,     11.16,    -99.00,      6.86,      0.08,      0.00,    301.90,    340.05,    368.81,
  349.2785,     10.51,     11.16,    -99.00,      6.80,      0.14,      0.00,    301.90,    340.05,    368.81,
  349.3205,     10.50,     11.15,    -99.00,      6.77,      0.17,      0.00,    301.90,    340.05,    368.81,
  349.3621,     10.50,     11.14,    -99.00,      6.70,      0.24,      0.00,    301.90,    340.05,    368.81,
  349.4042,     10.49,     11.14,    -99.00,      6.65,      0.29,      0.00,    301.90,    340.05,    368.81,
  349.4455,     10.49,     11.14,    -99.00,      6.59,      0.34,      0.00,    301.90,    340.05,    368.81,
  349.4869,     10.48,     11.15,    -99.00,      6.55,      0.39,      0.00,    301.90,    340.05,    368.81,
  349.5292,     10.48,     11.15,    -99.00,      6.47,      0.46,      0.00,    301.90,    340.05,    368.81,
  349.5705,     10.47,     11.14,    -99.00,      6.41,      0.52,      0.00,    301.90,    340.05,    368.81,
  349.6121,     10.46,     11.14,    -99.00,      6.36,      0.59,      0.00,    301.90,    340.05,    368.81,
  349.6542,     10.45,     11.14,    -99.00,      6.27,      0.66,      0.00,    301.90,    340.05,    368.81,
  349.6955,     10.45,     11.18,    -99.00,      6.26,      0.69,      0.00,    301.90,    340.05,    368.81,
  349.7378,     10.44,     11.18,    -99.00,      6.17,      0.76,      0.00,    301.90,    340.05,    368.81,
  349.7790,     10.43,     11.17,    -99.00,      6.10,      0.84,      0.00,    301.90,    340.05,    368.81,
  349.8207,     10.42,     11.17,    -99.00,      6.01,      0.91,      0.00,    301.90,    340.05,    368.81,
  349.8623,     10.41,     11.12,    -99.00,      5.89,      1.06,      0.00,    301.90,    340.05,    368.81,
  349.9042,     10.40,     11.10,    -99.00,      5.80,      1.15,      0.00,    301.90,    340.05,    368.81,
  349.9458,     10.40,     11.08,    -99.00,      5.71,      1.23,      0.00,    301.90,    340.05,    368.81,
  349.9879,     10.39,     11.06,    -99.00,      5.39,      1.54,      0.00,    301.90,    340.05,    368.81,
  350.0292,     10.39,     11.06,    -99.00,      5.55,      1.39,      0.00,    301.90,    340.05,    368.81,
  350.0712,     10.38,     11.05,    -99.00,      5.50,      1.43,      0.00,    301.90,    340.05,    368.81,
  350.1130,     10.38,     11.04,    -99.00,      5.47,      1.46,      0.00,    301.90,    340.05,    368.81,
  350.1541,     10.38,     11.04,    -99.00,      5.43,      1.51,      0.00,    301.90,    340.05,    368.81,
  350.1962,     10.37,     11.03,    -99.00,      5.39,      1.55,      0.00,    301.90,    340.05,    368.81,
  350.2381,     10.37,     11.03,    -99.00,      5.69,      1.26,      0.00,    301.90,    340.05,    368.81,
  350.2793,     10.37,     11.02,    -99.00,      5.62,      1.30,      0.00,    301.90,    340.05,    368.81,
  350.3212,     10.37,     11.02,    -99.00,      5.83,      1.11,      0.00,    301.90,    340.05,    368.81,
  350.3631,     10.36,     11.02,    -99.00,      5.79,      1.14,      0.00,    301.90,    340.05,    368.81,
  350.4048,     10.36,     11.03,    -99.00,      6.12,      0.83,      0.00,    301.90,    340.05,    368.81,
  350.4462,     10.36,     11.03,    -99.00,      6.08,      0.86,      0.00,    301.90,    340.05,    368.81,
  350.4882,     10.36,     11.03,    -99.00,      6.58,      0.36,      0.00,    301.90,    340.05,    368.81,
  350.5298,     10.35,     11.03,    -99.00,      6.93,      0.00,      0.00,    301.90,    340.05,    368.81,
  350.5712,     10.35,    -99.00,    -99.00,      6.93,      0.00,      0.00,    301.90,    340.05,    368.81,
  350.6133,     10.35,    -99.00,    -99.00,      6.94,      0.00,      0.00,    301.90,    340.05,    368.81,
  350.6551,     10.35,    -99.00,    -99.00,      6.93,      0.00,      0.00,    301.90,    340.05,    368.81,
  350.6963,     10.34,    -99.00,    -99.00,      6.94,      0.00,      0.00,    301.90,    340.05,    368.81,
  350.7382,     10.34,    -99.00,    -99.00,      6.93,      0.00,      0.00,    301.90,    340.05,    368.81,
  350.7797,     10.33,    -99.00,    -99.00,      6.94,      0.00,      0.00,    301.90,    340.05,    368.81,
  350.8214,     10.33,    -99.00,    -99.00,      6.93,      0.00,      0.00,    301.90,    340.05,    368.81,
  350.8632,     10.33,    -99.00,    -99.00,      6.94,      0.00,      0.00,    301.90,    340.05,    368.81,
  350.9050,     10.33,    -99.00,    -99.00,      6.93,      0.00,      0.00,    301.90,    340.05,    368.81,
  350.9468,     10.32,    -99.00,    -99.00,      6.94,      0.00,      0.00,    301.90,    340.05,    368.81,
  350.9886,     10.32,    -99.00,    -99.00,      6.93,      0.00,      0.00,    301.90,    340.05,    368.81,
  351.0304,     10.32,     10.97,    -99.00,      6.67,      0.27,      0.00,    301.90,    340.05,    368.81,
  351.0719,     10.32,     10.98,    -99.00,      6.65,      0.28,      0.00,    301.90,    340.05,    368.81,
  351.1132,     10.32,     10.99,    -99.00,      6.60,      0.34,      0.00,    301.90,    340.05,    368.81,
  351.1550,     10.31,     10.99,    -99.00,      6.58,      0.37,      0.00,    301.90,    340.05,    368.81,
  351.1967,     10.31,     10.99,    -99.00,      6.81,      0.13,      0.00,    301.90,    340.05,    368.81,
  351.2386,     10.30,     10.99,    -99.00,      6.94,      0.00,      0.00,    301.90,    340.05,    368.81,
  351.2803,     10.30,     10.99,    -99.00,      6.90,      0.04,      0.00,    301.90,    340.05,    368.81,
  351.3217,     10.29,     10.97,    -99.00,      6.85,      0.09,      0.00,    301.90,    340.05,    368.81,
  351.3636,     10.28,     10.96,    -99.00,      6.78,      0.15,      0.00,    301.90,    340.05,    368.81,
  351.4056,     10.28,     10.96,    -99.00,      6.23,      0.71,      0.00,    301.90,    340.05,    368.81,
  351.4469,     10.28,     10.96,    -99.00,      6.19,      0.74,      0.00,    301.90,    340.05,    368.81,
  351.4891,     10.27,     10.95,    -99.00,      5.94,      1.00,      0.00,    301.90,    340.05,    368.81,
  351.5306,     10.27,     10.95,    -99.00,      5.69,      1.23,      0.00,    301.90,    340.05,    368.81,
  351.5726,     10.27,     10.95,    -99.00,      5.36,      1.57,      0.00,    301.90,    340.05,    368.81,
  351.6141,     10.26,     10.95,    -99.00,      5.68,      1.28,      0.00,    301.90,    340.05,    368.81,
  351.6556,     10.26,     10.95,    -99.00,      5.63,      1.31,      0.00,    301.90,    340.05,    368.81,
  351.6976,     10.26,     10.96,    -99.00,      5.82,      1.12,      0.00,    301.90,    340.05,    368.81,
  351.7391,     10.25,     10.95,    -99.00,      5.97,      0.96,      0.00,    301.90,    340.05,    368.81,
  351.7806,     10.25,     10.95,    -99.00,      5.94,      1.01,      0.00,    301.90,    340.05,    368.81,
  351.8223,     10.24,     10.94,    -99.00,      5.88,      1.05,      0.00,    301.90,    340.05,    368.81,
  351.8640,     10.24,     10.94,    -99.00,      5.83,      1.10,      0.00,    301.90,    340.05,    368.81,
  351.9055,     10.24,     10.93,    -99.00,      6.09,      0.84,      0.00,    301.90,    340.05,    368.81,
  351.9473,     10.23,     10.91,    -99.00,      6.04,      0.90,      0.00,    301.90,    340.05,    368.81,
  351.9895,     10.23,     10.90,    -99.00,      5.98,      0.96,      0.00,    301.90,    340.05,    368.81,
  352.0312,     10.22,     10.89,    -99.00,      5.93,      1.00,      0.00,    301.90,    340.05,    368.81,
  352.0726,     10.22,     10.89,    -99.00,      5.90,      1.04,      0.00,    301.90,    340.05,    368.81,
  352.1142,     10.22,     10.88,    -99.00,      5.85,      1.08,      0.00,    301.90,    340.05,    368.81,
  352.1563,     10.21,     10.88,    -99.00,      5.82,      1.12,      0.00,    301.90,    340.05,    368.81,
  352.1976,     10.21,     10.87,    -99.00,      5.77,      1.16,      0.00,    301.90,    340.05,    368.81,
  352.2393,     10.20,     10.87,    -99.00,      5.74,      1.22,      0.00,    301.90,    340.05,    368.81,
  352.2813,     10.20,     10.86,    -99.00,      5.66,      1.26,      0.00,    301.90,    340.05,    368.81,
  352.3226,     10.19,     10.86,    -99.00,      5.62,      1.32,      0.00,    301.90,    340.05,    368.81,
  352.3643,     10.19,     10.85,    -99.00,      5.54,      1.39,      0.00,    301.90,    340.05,    368.81,
  352.4063,     10.18,     10.85,    -99.00,      5.47,      1.47,      0.00,    301.90,    340.05,    368.81,
  352.4483,     10.17,     10.85,    -99.00,      5.36,      1.57,      0.00,    301.90,    340.05,    368.81,
  352.4893,     10.15,     10.84,    -99.00,      5.43,      1.51,      0.00,    301.90,    340.05,    368.81,
  352.5313,     10.14,     10.83,    -99.00,      5.29,      1.64,      0.00,    301.90,    340.05,    368.81,
  352.5733,     10.12,     10.82,    -99.00,      5.16,      1.77,      0.00,    301.90,    340.05,    368.81,
  352.6150,     10.10,     10.82,    -99.00,      5.05,      1.89,      0.00,    301.90,    340.05,    368.81,
  352.6565,     10.09,     10.83,    -99.00,      5.23,      1.71,      0.00,    301.90,    340.05,    368.81,
  352.6980,     10.07,     10.82,    -99.00,      5.14,      1.80,      0.00,    301.90,    340.05,    368.81,
  352.7396,     10.06,     10.82,    -99.00,      5.04,      1.90,      0.00,    301.90,    340.05,    368.81,
  352.7813,     10.05,     10.82,    -99.00,      4.70,      2.24,      0.00,    301.90,    340.05,    368.81,
  352.8229,     10.04,     10.83,    -99.00,      4.64,      2.29,      0.00,    301.90,    340.05,    368.81,
  352.8650,     10.03,     10.83,    -99.00,      4.58,      2.36,      0.00,    301.90,    340.05,    368.81,
  352.9069,     10.01,     10.82,    -99.00,      4.49,      2.44,      0.00,    301.90,    340.05,    368.81,
  352.9482,     10.00,     10.82,    -99.00,      4.43,      2.51,      0.00,    301.90,    340.05,    368.81,
  352.9900,      9.99,     10.82,    -99.00,      4.33,      2.60,      0.00,    301.90,    340.05,    368.81,
  353.0320,      9.98,     10.81,    -99.00,      4.08,      2.86,      0.00,    301.90,    340.05,    368.81,
  353.0733,      9.97,     10.80,    -99.00,      4.00,      2.93,      0.00,    301.90,    340.05,    368.81,
  353.1151,      9.96,     10.79,    -99.00,      4.10,      2.83,      0.00,    301.90,    340.05,    368.81,
  353.1570,      9.95,     10.79,    -99.00,      4.05,      2.90,      0.00,    301.90,    340.05,    368.81,
  353.1983,      9.94,     10.78,    -99.00,      4.00,      2.94,      0.00,    301.90,    340.05,    368.81,
  353.2401,      9.94,     10.78,    -99.00,      3.97,      2.98,      0.00,    301.90,    340.05,    368.81,
  353.2820,      9.93,     10.78,    -99.00,      3.92,      3.02,      0.00,    301.90,    340.05,    368.81,
  353.3237,      9.92,     10.78,    -99.00,      4.13,      2.82,      0.00,    301.90,    340.05,    368.81,
  353.3657,      9.92,     10.78,    -99.00,      4.09,      2.84,      0.00,    301.90,    340.05,    368.81,
  353.4070,      9.91,     10.78,    -99.00,      4.08,      2.86,      0.00,    301.90,    340.05,    368.81,
  353.4490,      9.91,     10.78,    -99.00,      3.81,      3.13,      0.00,    301.90,    340.05,    368.81,
  353.4901,      9.90,     10.78,    -99.00,      3.62,      3.31,      0.00,    301.90,    340.05,    368.81,
  353.5320,      9.90,     10.78,    -99.00,      3.37,      3.58,      0.00,    301.90,    340.05,    368.81,
  353.5740,      9.89,     10.78,    -99.00,      3.35,      3.58,      0.00,    301.90,    340.05,    368.81,
  353.6158,      9.89,     10.77,    -99.00,      3.15,      3.78,      0.00,    301.90,    340.05,    368.81,
  353.6574,      9.88,     10.76,    -99.00,      3.09,      3.84,      0.00,    301.90,    340.05,    368.81,
  353.6989,      9.88,     10.75,    -99.00,      3.18,      3.77,      0.00,    301.90,    340.05,    368.81,
  353.7403,      9.87,     10.74,    -99.00,      3.13,      3.82,      0.00,    301.90,    340.05,    368.81,
  353.7821,      9.86,     10.74,    -99.00,      3.09,      3.86,      0.00,    301.90,    340.05,    368.81,
  353.8238,      9.86,     10.73,    -99.00,      3.05,      3.89,      0.00,    301.90,    340.05,    368.81,
  353.8656,      9.85,     10.73,    -99.00,      3.27,      3.68,      0.00,    301.90,    340.05,    368.81,
  353.9072,      9.85,     10.74,    -99.00,      3.40,      3.51,      0.00,    301.90,    340.05,    368.81,
  353.9494,      9.85,     10.74,    -99.00,      3.80,      3.13,      0.00,    301.90,    340.05,    368.81,
  353.9907,      9.84,     10.74,    -99.00,      3.80,      3.14,      0.00,    301.90,    340.05,    368.81,
  354.0327,      9.84,     10.75,    -99.00,      3.80,      3.13,      0.00,    301.90,    340.05,    368.81,
  354.0740,      9.84,     10.75,    -99.00,      4.04,      2.90,      0.00,    301.90,    340.05,    368.81,
  354.1163,      9.84,     10.76,    -99.00,      4.19,      2.74,      0.00,    301.90,    340.05,    368.81,
  354.1577,      9.83,     10.76,    -99.00,      4.04,      2.90,      0.00,    301.90,    340.05,    368.81,
  354.1997,      9.83,     10.76,    -99.00,      4.01,      2.92,      0.00,    301.90,    340.05,    368.81,
  354.2413,      9.83,     10.75,    -99.00,      4.00,      2.95,      0.00,    301.90,    340.05,    368.81,
  354.2827,      9.82,     10.75,    -99.00,      3.97,      2.97,      0.00,    301.90,    340.05,    368.81,
  354.3247,      9.82,     10.75,    -99.00,      3.94,      3.00,      0.00,    301.90,    340.05,    368.81,
  354.3663,      9.81,     10.74,    -99.00,      3.68,      3.26,      0.00,    301.90,    340.05,    368.81,
  354.4077,      9.81,     10.74,    -99.00,      3.87,      3.06,      0.00,    301.90,    340.05,    368.81,
  354.4497,      9.81,     10.74,    -99.00,      3.87,      3.08,      0.00,    301.90,    340.05,    368.81,
  354.4913,      9.81,     10.74,    -99.00,      3.62,      3.31,      0.00,    301.90,    340.05,    368.81,
  354.5327,      9.80,     10.73,    -99.00,      3.61,      3.34,      0.00,    301.90,    340.05,    368.81,
  354.5747,      9.80,     10.73,    -99.00,      3.58,      3.35,      0.00,    301.90,    340.05,    368.81,
  354.6163,      9.80,     10.72,    -99.00,      3.57,      3.37,      0.00,    301.90,    340.05,    368.81,
  354.6583,      9.80,     10.72,    -99.00,      3.77,      3.16,      0.00,    301.90,    340.05,    368.81,
  354.6997,      9.80,     10.72,    -99.00,      3.90,      3.04,      0.00,    301.90,    340.05,    368.81,
  354.7413,      9.80,     10.72,    -99.00,      4.13,      2.80,      0.00,    301.90,    340.05,    368.81,
  354.7832,      9.80,     10.71,    -99.00,      4.12,      2.83,      0.00,    301.90,    340.05,    368.81,
  354.8246,      9.79,     10.71,    -99.00,      4.10,      2.83,      0.00,    301.90,    340.05,    368.81,
  354.8665,      9.79,     10.71,    -99.00,      4.24,      2.71,      0.00,    301.90,    340.05,    368.81,
  354.9082,      9.79,     10.71,    -99.00,      4.22,      2.71,      0.00,    301.90,    340.05,    368.81,
  354.9496,      9.79,     10.71,    -99.00,      4.45,      2.49,      0.00,    301.90,    340.05,    368.81,
  354.9917,      9.79,     10.70,    -99.00,      4.42,      2.52,      0.00,    301.90,    340.05,    368.81,
  355.0333,      9.78,     10.70,    -99.00,      4.54,      2.39,      0.00,    301.90,    340.05,    368.81,
  355.0753,      9.78,     10.70,    -99.00,      4.54,      2.41,      0.00,    301.90,    340.05,    368.81,
  355.1164,      9.78,     10.70,    -99.00,      4.53,      2.41,      0.00,    301.90,    340.05,    368.81,
  355.1583,      9.78,     10.69,    -99.00,      4.51,      2.43,      0.00,    301.90,    340.05,    368.81,
  355.2003,      9.78,     10.69,    -99.00,      4.48,      2.45,      0.00,    301.90,    340.05,    368.81,
  355.2421,      9.78,     10.69,    -99.00,      4.63,      2.32,      0.00,    301.90,    340.05,    368.81,
  355.2833,      9.78,     10.68,    -99.00,      4.61,      2.32,      0.00,    301.90,    340.05,    368.81,
  355.3253,      9.77,     10.68,    -99.00,      4.60,      2.34,      0.00,    301.90,    340.05,    368.81,
  355.3671,      9.77,     10.68,    -99.00,      4.58,      2.36,      0.00,    301.90,    340.05,    368.81,
  355.4083,      9.77,     10.67,    -99.00,      4.41,      2.53,      0.00,    301.90,    340.05,    368.81,
  355.4503,      9.77,     10.67,    -99.00,      4.24,      2.70,      0.00,    301.90,    340.05,    368.81,
  355.4921,      9.77,     10.67,    -99.00,      3.85,      3.09,      0.00,    301.90,    340.05,    368.81,
  355.5340,      9.76,     10.67,    -99.00,      3.43,      3.49,      0.00,    301.90,    340.05,    368.81,
  355.5753,      9.76,     10.67,    -99.00,      3.21,      3.73,      0.00,    301.90,    340.05,    368.81,
  355.6171,      9.76,     10.67,    -99.00,      3.06,      3.88,      0.00,    301.90,    340.05,    368.81,
  355.6590,      9.76,     10.67,    -99.00,      3.21,      3.73,      0.00,    301.90,    340.05,    368.81,
  355.7003,      9.76,     10.66,    -99.00,      3.56,      3.38,      0.00,    301.90,    340.05,    368.81,
  355.7421,      9.76,     10.66,    -99.00,      3.77,      3.18,      0.00,    301.90,    340.05,    368.81,
  355.7838,      9.76,     10.66,    -99.00,      3.75,      3.19,      0.00,    301.90,    340.05,    368.81,
  355.8256,      9.76,     10.66,    -99.00,      3.74,      3.19,      0.00,    301.90,    340.05,    368.81,
  355.8670,      9.75,     10.65,    -99.00,      3.72,      3.20,      0.00,    301.90,    340.05,    368.81,
  355.9090,      9.75,     10.65,    -99.00,      3.17,      3.41,      0.00,    301.90,    340.05,    368.81,
  355.9505,      9.75,     10.66,    -99.00,      2.72,      4.21,      0.00,    301.90,    340.05,    368.81,
  355.9927,      9.75,     10.66,    -99.00,      2.59,      4.35,      0.00,    301.90,    340.05,    368.81,
  356.0340,      9.75,     10.66,    -99.00,      2.61,      4.33,      0.00,    301.90,    340.05,    368.81,
  356.0760,      9.75,     10.67,    -99.00,      2.78,      4.17,      0.00,    301.90,    340.05,    368.81,
  356.1172,      9.75,     10.67,    -99.00,      3.02,      3.91,      0.00,    301.90,    340.05,    368.81,
  356.1590,      9.75,     10.67,    -99.00,      3.03,      3.91,      0.00,    301.90,    340.05,    368.81,
  356.2010,      9.75,     10.67,    -99.00,      3.78,      3.16,      0.00,    301.90,    340.05,    368.81,
  356.2429,      9.75,     10.67,    -99.00,      4.31,      2.64,      0.00,    301.90,    340.05,    368.81,
  356.2840,      9.75,     10.67,    -99.00,      4.45,      2.49,      0.00,    301.90,    340.05,    368.81,
  356.3258,      9.75,     10.67,    -99.00,      4.44,      2.50,      0.00,    301.90,    340.05,    368.81,
  356.3676,      9.75,     10.66,    -99.00,      4.66,      2.28,      0.00,    301.90,    340.05,    368.81,
  356.4092,      9.75,     10.66,    -99.00,      4.40,      2.53,      0.00,    301.90,    340.05,    368.81,
  356.4508,      9.75,     10.66,    -99.00,      4.26,      2.69,      0.00,    301.90,    340.05,    368.81,
  356.4927,      9.75,     10.67,    -99.00,      4.26,      2.67,      0.00,    301.90,    340.05,    368.81,
  356.5347,      9.75,     10.67,    -99.00,      4.12,      2.82,      0.00,    301.90,    340.05,    368.81,
  356.5760,      9.74,     10.66,    -99.00,      3.87,      3.06,      0.00,    301.90,    340.05,    368.81,
  356.6176,      9.74,     10.66,    -99.00,      3.86,      3.09,      0.00,    301.90,    340.05,    368.81,
  356.6597,      9.75,     10.65,    -99.00,      4.06,      2.87,      0.00,    301.90,    340.05,    368.81,
  356.7010,      9.75,     10.64,    -99.00,      4.05,      2.89,      0.00,    301.90,    340.05,    368.81,
  356.7433,      9.75,     10.64,    -99.00,      4.19,      2.74,      0.00,    301.90,    340.05,    368.81,
  356.7844,      9.75,     10.64,    -99.00,      4.17,      2.76,      0.00,    301.90,    340.05,    368.81,
  356.8263,      9.74,     10.63,    -99.00,      4.32,      2.62,      0.00,    301.90,    340.05,    368.81,
  356.8679,      9.74,     10.63,    -99.00,      4.31,      2.62,      0.00,    301.90,    340.05,    368.81,
  356.9095,      9.74,     10.64,    -99.00,      4.33,      2.62,      0.00,    301.90,    340.05,    368.81,
  356.9515,      9.74,     10.63,    -99.00,      4.31,      2.63,      0.00,    301.90,    340.05,    368.81,
  356.9934,      9.74,     10.62,    -99.00,      4.52,      2.43,      0.00,    301.90,    340.05,    368.81,
  357.0347,      9.74,     10.61,    -99.00,      4.48,      2.45,      0.00,    301.90,    340.05,    368.81,
