 Branch:,           1 , # of structures:,           1 , outlet temperatures
      JDAY,      T(C),   Q(m3/s),    ELEVCL,
  271.8004,     12.32,      5.70,    327.66,
  271.8420,     12.33,      5.20,    327.66,
  271.8837,     12.40,      9.86,    327.66,
  271.9250,     12.38,      9.99,    327.66,
  271.9670,     12.33,      8.58,    327.66,
  272.0085,     12.36,     41.00,    327.66,
  272.0504,     12.36,     42.40,    327.66,
  272.0918,     12.38,     42.43,    327.66,
  272.1334,     12.42,     42.14,    327.66,
  272.1754,     12.45,     42.26,    327.66,
  272.2172,     12.45,     42.55,    327.66,
  272.2586,     12.45,     50.69,    327.66,
  272.3005,     12.45,     49.16,    327.66,
  272.3425,     12.45,      5.63,    327.66,
  272.3840,     12.44,      3.65,    327.66,
  272.4253,     12.41,      3.78,    327.66,
  272.4677,     12.36,      3.70,    327.66,
  272.5090,     12.32,      3.77,    327.66,
  272.5510,     12.29,      3.58,    327.66,
  272.5927,     12.26,      3.64,    327.66,
  272.6340,     12.25,      5.48,    327.66,
  272.6756,     12.40,     43.44,    327.66,
  272.7173,     12.38,     45.05,    327.66,
  272.7590,     12.43,     50.64,    327.66,
  272.8009,     12.44,     51.30,    327.66,
  272.8423,     12.45,     51.17,    327.66,
  272.8842,     12.47,     49.28,    327.66,
  272.9262,     12.48,      5.65,    327.66,
  272.9677,     12.47,      5.43,    327.66,
  273.0094,     12.48,     43.68,    327.66,
  273.0510,     12.40,     45.29,    327.66,
  273.0928,     12.42,     39.62,    327.66,
  273.1343,     12.46,     42.53,    327.66,
  273.1762,     12.45,     44.99,    327.66,
  273.2176,     12.45,     45.09,    327.66,
  273.2594,     12.45,     50.71,    327.66,
  273.3012,     12.45,     49.12,    327.66,
  273.3429,     12.45,      5.92,    327.66,
  273.3847,     12.44,      3.78,    327.66,
  273.4267,     12.40,      3.74,    327.66,
  273.4683,     12.35,      3.73,    327.66,
  273.5097,     12.32,      3.70,    327.66,
  273.5517,     12.30,      3.75,    327.66,
  273.5934,     12.29,      3.87,    327.66,
  273.6347,     12.30,      5.25,    327.66,
  273.6764,     12.42,     38.71,    327.66,
  273.7182,     12.44,     50.54,    327.66,
  273.7599,     12.44,     51.34,    327.66,
  273.8017,     12.45,     51.56,    327.66,
  273.8435,     12.46,     51.26,    327.66,
  273.8851,     12.46,     51.03,    327.66,
  273.9269,     12.47,     45.89,    327.66,
  273.9683,     12.47,     43.74,    327.66,
  274.0103,     12.47,      5.77,    327.66,
  274.0517,     12.45,      4.02,    327.66,
  274.0934,     12.40,      4.06,    327.66,
  274.1354,     12.34,      4.21,    327.66,
  274.1767,     12.29,      4.25,    327.66,
  274.2191,     12.27,      6.17,    327.66,
  274.2604,     12.30,     46.14,    327.66,
  274.3020,     12.38,     46.16,    327.66,
  274.3436,     12.36,      5.91,    327.66,
  274.3853,     12.26,      3.60,    327.66,
  274.4274,     12.23,      3.60,    327.66,
  274.4691,     12.21,      3.73,    327.66,
  274.5104,     12.20,      3.80,    327.66,
  274.5524,     12.20,      3.84,    327.66,
  274.5941,     12.21,      3.83,    327.66,
  274.6356,     12.21,      3.75,    327.66,
  274.6772,     12.20,      5.81,    327.66,
  274.7188,     12.31,     48.98,    327.66,
  274.7605,     12.30,     50.89,    327.66,
  274.8024,     12.42,     51.38,    327.66,
  274.8442,     12.40,     51.36,    327.66,
  274.8858,     12.39,     49.73,    327.66,
  274.9276,     12.35,      5.94,    327.66,
  274.9691,     12.35,      5.54,    327.66,
  275.0110,     12.39,     46.37,    327.66,
  275.0527,     12.39,     48.09,    327.66,
  275.0941,     12.40,     48.06,    327.66,
  275.1361,     12.42,     48.06,    327.66,
  275.1777,     12.42,     48.27,    327.66,
  275.2195,     12.42,     48.08,    327.66,
  275.2611,     12.42,     48.34,    327.66,
  275.3029,     12.41,     46.37,    327.66,
  275.3446,     12.38,      5.63,    327.66,
  275.3861,     12.37,      3.91,    327.66,
  275.4281,     12.33,      3.93,    327.66,
  275.4698,     12.28,      3.69,    327.66,
  275.5111,     12.24,      3.92,    327.66,
  275.5531,     12.21,      4.00,    327.66,
  275.5948,     12.20,      5.74,    327.66,
  275.6363,     12.29,     46.33,    327.66,
  275.6780,     12.28,     47.95,    327.66,
  275.7198,     12.33,     48.10,    327.66,
  275.7614,     12.36,     48.30,    327.66,
  275.8034,     12.36,     48.52,    327.66,
  275.8448,     12.36,     48.36,    327.66,
  275.8864,     12.36,     48.41,    327.66,
  275.9282,     12.37,     45.51,    327.66,
  275.9702,     12.37,     47.03,    327.66,
  276.0115,     12.37,     48.07,    327.66,
  276.0536,     12.37,     41.95,    327.66,
  276.0952,     12.36,     41.48,    327.66,
  276.1367,     12.35,     47.48,    327.66,
  276.1785,     12.34,     52.07,    327.66,
  276.2200,     12.33,     49.46,    327.66,
  276.2619,     12.32,     48.11,    327.66,
  276.3036,     12.31,     47.82,    327.66,
  276.3454,     12.30,     40.69,    327.66,
  276.3872,     12.29,     39.95,    327.66,
  276.4289,     12.29,     39.53,    327.66,
  276.4703,     12.29,     41.39,    327.66,
  276.5120,     12.29,     40.70,    327.66,
  276.5537,     12.29,     40.01,    327.66,
  276.5956,     12.29,     39.95,    327.66,
  276.6374,     12.30,     47.69,    327.66,
  276.6791,     12.30,     48.88,    327.66,
  276.7205,     12.31,     48.27,    327.66,
  276.7622,     12.31,     48.48,    327.66,
  276.8038,     12.31,     48.39,    327.66,
  276.8456,     12.31,     48.71,    327.66,
  276.8872,     12.32,     48.45,    327.66,
  276.9293,     12.32,     48.23,    327.66,
  276.9708,     12.33,     49.53,    327.66,
  277.0125,     12.33,     49.13,    327.66,
  277.0543,     12.34,     48.27,    327.66,
  277.0960,     12.33,     43.96,    327.66,
  277.1375,     12.32,     42.49,    327.66,
  277.1791,     12.31,     45.72,    327.66,
  277.2209,     12.29,     44.34,    327.66,
  277.2626,     12.28,     44.01,    327.66,
  277.3043,     12.27,     43.35,    327.66,
  277.3459,     12.27,     42.58,    327.66,
  277.3880,     12.26,     42.46,    327.66,
  277.4296,     12.26,     42.34,    327.66,
  277.4710,     12.26,     42.27,    327.66,
  277.5130,     12.27,     42.21,    327.66,
  277.5545,     12.27,     42.41,    327.66,
  277.5964,     12.28,     42.33,    327.66,
  277.6379,     12.29,     42.22,    327.66,
  277.6796,     12.30,     42.73,    327.66,
  277.7213,     12.30,     53.85,    327.66,
  277.7629,     12.31,     54.11,    327.66,
  277.8048,     12.30,     54.24,    327.66,
  277.8464,     12.30,     53.82,    327.66,
  277.8881,     12.29,     43.25,    327.66,
  277.9299,     12.29,     42.84,    327.66,
  277.9714,     12.29,     42.33,    327.66,
  278.0134,     12.29,     42.40,    327.66,
  278.0549,     12.30,     42.69,    327.66,
  278.0968,     12.30,     42.63,    327.66,
  278.1385,     12.30,     42.39,    327.66,
  278.1800,     12.29,     42.34,    327.66,
  278.2219,     12.29,     42.30,    327.66,
  278.2633,     12.28,     42.59,    327.66,
  278.3053,     12.28,     41.23,    327.66,
  278.3469,     12.26,     13.85,    327.66,
  278.3889,     12.25,     12.36,    327.66,
  278.4302,     12.22,     12.08,    327.66,
  278.4719,     12.17,     12.21,    327.66,
  278.5139,     12.14,     12.25,    327.66,
  278.5552,     12.13,     12.30,    327.66,
  278.5969,     12.12,     12.30,    327.66,
  278.6389,     12.13,     12.28,    327.66,
  278.6809,     12.13,     14.26,    327.66,
  278.7221,     12.23,     52.53,    327.66,
  278.7639,     12.22,     54.80,    327.66,
  278.8056,     12.22,     54.95,    327.66,
  278.8472,     12.24,     54.43,    327.66,
  278.8889,     12.25,     43.38,    327.66,
  278.9308,     12.25,     42.89,    327.66,
  278.9722,     12.26,     41.33,    327.66,
  279.0139,     12.26,      5.52,    327.66,
  279.0558,     12.25,      3.98,    327.66,
  279.0978,     12.21,      4.04,    327.66,
  279.1393,     12.17,      3.80,    327.66,
  279.1809,     12.12,      3.40,    327.66,
  279.2230,     12.09,      5.46,    327.66,
  279.2643,     12.24,     46.25,    327.66,
  279.3058,     12.23,     46.43,    327.66,
  279.3475,     11.99,      5.73,    327.66,
  279.3896,     11.98,      4.09,    327.66,
  279.4309,     11.97,      3.74,    327.66,
  279.4733,     11.98,      3.79,    327.66,
  279.5146,     11.99,      3.83,    327.66,
  279.5566,     12.02,      6.52,    327.66,
  279.5983,     12.03,      4.16,    327.66,
  279.6396,     12.03,      3.83,    327.66,
  279.6814,     12.05,      7.13,    327.66,
  279.7228,     12.23,     52.10,    327.66,
  279.7646,     12.23,     54.32,    327.66,
  279.8063,     12.24,     54.20,    327.66,
  279.8482,     12.27,     54.53,    327.66,
  279.8897,     12.29,     52.54,    327.66,
  279.9316,     12.30,      6.00,    327.66,
  279.9732,     12.27,      4.29,    327.66,
  280.0153,     12.19,     14.85,    327.66,
  280.0565,     12.15,     15.18,    327.66,
  280.0987,     12.13,     15.10,    327.66,
  280.1403,     12.11,     15.09,    327.66,
  280.1816,     12.10,     15.43,    327.66,
  280.2233,     12.11,     17.02,    327.66,
  280.2653,     12.15,     46.87,    327.66,
  280.3067,     12.14,     46.48,    327.66,
  280.3488,     12.05,      7.78,    327.66,
  280.3903,     12.01,      6.26,    327.66,
  280.4323,     11.98,      3.49,    327.66,
  280.4740,     11.98,      4.53,    327.66,
  280.5153,     11.99,      4.88,    327.66,
  280.5573,     12.01,      9.23,    327.66,
  280.5990,     12.04,     14.00,    327.66,
  280.6403,     12.06,     13.11,    327.66,
  280.6823,     12.04,      7.54,    327.66,
  280.7237,     12.27,     52.15,    327.66,
  280.7653,     12.25,     54.35,    327.66,
  280.8073,     12.26,     54.80,    327.66,
  280.8489,     12.28,     54.85,    327.66,
  280.8905,     12.29,     54.93,    327.66,
  280.9323,     12.30,     52.98,    327.66,
  280.9744,     12.30,     18.75,    327.66,
  281.0157,     12.31,     47.68,    327.66,
  281.0574,     12.31,     52.77,    327.66,
  281.0994,     12.32,     38.30,    327.66,
  281.1410,     12.32,     37.26,    327.66,
  281.1824,     12.31,     37.60,    327.66,
  281.2243,     12.31,     43.05,    327.66,
  281.2660,     12.31,     48.17,    327.66,
  281.3076,     12.31,     48.76,    327.66,
  281.3492,     12.32,     48.23,    327.66,
  281.3913,     12.32,     37.77,    327.66,
  281.4327,     12.32,     37.06,    327.66,
  281.4745,     12.32,     37.34,    327.66,
  281.5161,     12.31,     36.94,    327.66,
  281.5580,     12.31,     37.05,    327.66,
  281.5997,     12.31,     36.97,    327.66,
  281.6415,     12.31,     36.90,    327.66,
  281.6831,     12.31,     37.10,    327.66,
  281.7245,     12.31,     37.52,    327.66,
  281.7663,     12.31,     47.87,    327.66,
  281.8081,     12.32,     48.58,    327.66,
  281.8495,     12.32,     48.69,    327.66,
  281.8915,     12.33,     48.84,    327.66,
  281.9331,     12.33,     47.36,    327.66,
  281.9750,     12.34,     17.78,    327.66,
  282.0164,     12.34,     38.92,    327.66,
  282.0584,     12.34,     39.77,    327.66,
  282.1001,     12.34,     39.82,    327.66,
  282.1417,     12.34,     39.78,    327.66,
  282.1832,     12.33,     39.63,    327.66,
  282.2252,     12.33,     39.70,    327.66,
  282.2666,     12.33,     39.77,    327.66,
  282.3086,     12.33,     39.83,    327.66,
  282.3501,     12.34,     39.89,    327.66,
  282.3921,     12.34,     40.07,    327.66,
  282.4337,     12.33,     39.79,    327.66,
  282.4751,     12.32,     39.82,    327.66,
  282.5171,     12.31,     39.96,    327.66,
  282.5586,     12.30,     39.76,    327.66,
  282.6005,     12.29,     39.65,    327.66,
  282.6423,     12.29,     40.17,    327.66,
  282.6837,     12.30,     51.12,    327.66,
  282.7254,     12.30,     51.35,    327.66,
  282.7670,     12.30,     51.40,    327.66,
  282.8089,     12.28,     51.75,    327.66,
  282.8505,     12.25,     52.21,    327.66,
  282.8920,     12.22,     51.40,    327.66,
  282.9339,     12.16,     40.48,    327.66,
  282.9758,     12.17,     39.86,    327.66,
  283.0173,     12.19,     39.79,    327.66,
  283.0592,     12.23,     39.82,    327.66,
  283.1007,     12.26,     39.85,    327.66,
  283.1422,     12.28,     39.91,    327.66,
  283.1843,     12.31,     39.79,    327.66,
  283.2258,     12.33,     39.81,    327.66,
  283.2673,     12.34,     39.86,    327.66,
  283.3092,     12.36,     38.88,    327.66,
  283.3513,     12.37,     16.36,    327.66,
  283.3931,     12.38,     15.38,    327.66,
  283.4344,     12.38,     15.41,    327.66,
  283.4764,     12.33,     15.74,    327.66,
  283.5181,     12.23,     16.32,    327.66,
  283.5594,     12.17,     36.74,    327.66,
  283.6012,     12.20,     51.03,    327.66,
  283.6426,     12.26,     51.87,    327.66,
  283.6844,     12.34,     51.44,    327.66,
  283.7260,     12.34,     51.43,    327.66,
  283.7678,     12.31,     51.83,    327.66,
  283.8096,     12.20,     51.63,    327.66,
  283.8511,     12.12,     51.63,    327.66,
  283.8931,     12.07,     51.23,    327.66,
  283.9348,     12.05,     40.50,    327.66,
  283.9762,     12.04,     39.76,    327.66,
  284.0180,     12.05,     37.39,    327.66,
  284.0598,     12.07,     37.13,    327.66,
  284.1013,     12.09,     37.11,    327.66,
  284.1432,     12.12,     37.24,    327.66,
  284.1848,     12.15,     37.05,    327.66,
  284.2266,     12.17,     37.53,    327.66,
  284.2685,     12.24,     51.21,    327.66,
  284.3100,     12.25,     51.41,    327.66,
  284.3517,     12.21,     42.78,    327.66,
  284.3933,     12.19,     37.37,    327.66,
  284.4350,     12.16,     37.09,    327.66,
  284.4769,     12.14,     37.16,    327.66,
  284.5188,     12.11,     37.42,    327.66,
  284.5604,     12.11,     42.23,    327.66,
  284.6021,     12.09,     37.41,    327.66,
  284.6434,     12.09,     37.53,    327.66,
  284.6852,     12.09,     53.71,    327.66,
  284.7272,     12.10,     54.66,    327.66,
  284.7685,     12.10,     54.45,    327.66,
  284.8102,     12.10,     54.51,    327.66,
  284.8522,     12.09,     54.90,    327.66,
  284.8937,     12.09,     54.14,    327.66,
  284.9358,     12.07,     37.97,    327.66,
  284.9773,     12.05,     37.45,    327.66,
  285.0190,     12.04,     39.81,    327.66,
  285.0605,     12.03,     39.72,    327.66,
  285.1024,     12.03,     39.87,    327.66,
  285.1440,     12.03,     39.75,    327.66,
  285.1859,     12.03,     40.00,    327.66,
  285.2275,     12.04,     42.99,    327.66,
  285.2689,     12.07,     51.19,    327.66,
  285.3108,     12.14,     51.27,    327.66,
  285.3523,     12.16,     43.06,    327.66,
  285.3942,     12.17,     42.40,    327.66,
  285.4359,     12.16,     37.45,    327.66,
  285.4776,     12.17,     37.21,    327.66,
  285.5196,     12.18,     37.16,    327.66,
  285.5610,     12.18,     37.30,    327.66,
  285.6027,     12.20,     37.74,    327.66,
  285.6445,     12.21,     53.55,    327.66,
  285.6862,     12.22,     54.26,    327.66,
  285.7280,     12.22,     54.12,    327.66,
  285.7695,     12.23,     54.67,    327.66,
  285.8111,     12.23,     54.53,    327.66,
  285.8528,     12.24,     54.83,    327.66,
  285.8947,     12.25,     54.13,    327.66,
  285.9364,     12.25,     34.24,    327.66,
  285.9782,     12.25,     33.63,    327.66,
  286.0198,     12.25,     42.05,    327.66,
  286.0613,     12.25,     39.88,    327.66,
  286.1030,     12.25,     39.51,    327.66,
  286.1449,     12.25,     38.57,    327.66,
  286.1865,     12.24,     38.55,    327.66,
  286.2282,     12.23,     39.18,    327.66,
  286.2698,     12.22,     45.43,    327.66,
  286.3117,     12.21,     44.43,    327.66,
  286.3537,     12.17,     16.78,    327.66,
  286.3952,     12.17,     15.47,    327.66,
  286.4371,     12.17,     15.55,    327.66,
  286.4788,     12.17,     15.15,    327.66,
  286.5201,     12.17,     15.07,    327.66,
  286.5621,     12.16,     15.22,    327.66,
  286.6038,     12.15,     16.67,    327.66,
  286.6454,     12.18,     49.76,    327.66,
  286.6868,     12.19,     51.19,    327.66,
  286.7286,     12.19,     51.37,    327.66,
  286.7704,     12.18,     51.56,    327.66,
  286.8118,     12.17,     51.40,    327.66,
  286.8536,     12.15,     51.45,    327.66,
  286.8953,     12.14,     51.34,    327.66,
  286.9369,     12.14,     45.88,    327.66,
  286.9786,     12.14,     38.95,    327.66,
  287.0204,     12.12,      9.83,    327.66,
  287.0622,     12.11,      3.94,    327.66,
  287.1038,     12.07,      3.41,    327.66,
  287.1458,     12.01,      3.92,    327.66,
  287.1872,     11.97,     10.72,    327.66,
  287.2291,     12.08,     43.59,    327.66,
  287.2706,     12.10,     45.19,    327.66,
  287.3123,     12.09,     45.25,    327.66,
  287.3540,     12.08,     42.73,    327.66,
  287.3956,     12.07,     42.50,    327.66,
  287.4376,     12.07,     42.52,    327.66,
  287.4795,     12.06,     42.57,    327.66,
  287.5209,     12.06,     42.62,    327.66,
  287.5625,     12.06,     42.58,    327.66,
  287.6042,     12.06,     42.93,    327.66,
  287.6462,     12.06,     50.77,    327.66,
  287.6878,     12.06,     51.48,    327.66,
  287.7296,     12.06,     51.41,    327.66,
  287.7712,     12.06,     51.74,    327.66,
  287.8126,     12.07,     51.39,    327.66,
  287.8546,     12.08,     51.88,    327.66,
  287.8963,     12.08,     51.68,    327.66,
  287.9378,     12.09,     45.75,    327.66,
  287.9794,     12.10,     44.43,    327.66,
  288.0214,     12.11,     16.33,    327.66,
  288.0628,     12.11,      5.02,    327.66,
  288.1045,     12.07,      3.87,    327.66,
  288.1465,     12.01,      4.25,    327.66,
  288.1885,     11.95,      4.04,    327.66,
  288.2298,     11.93,      5.48,    327.66,
  288.2714,     12.09,     43.58,    327.66,
  288.3131,     12.08,     45.29,    327.66,
  288.3550,     12.08,     45.69,    327.66,
  288.3965,     12.08,     45.65,    327.66,
  288.4385,     12.07,     45.47,    327.66,
  288.4798,     12.07,     45.71,    327.66,
  288.5219,     12.07,     45.54,    327.66,
  288.5635,     12.07,     45.44,    327.66,
  288.6049,     12.07,     45.34,    327.66,
  288.6466,     12.07,     45.82,    327.66,
  288.6884,     12.06,     45.62,    327.66,
  288.7301,     12.06,     51.16,    327.66,
  288.7720,     12.06,     51.42,    327.66,
  288.8138,     12.07,     51.26,    327.66,
  288.8554,     12.07,     45.94,    327.66,
  288.8972,     12.08,     45.68,    327.66,
  288.9387,     12.09,     45.85,    327.66,
  288.9804,     12.10,     44.23,    327.66,
  289.0221,     12.10,      6.20,    327.66,
  289.0642,     12.07,      5.30,    327.66,
  289.1059,     11.99,      3.84,    327.66,
  289.1472,     11.92,      4.21,    327.66,
  289.1892,     11.91,     16.34,    327.66,
  289.2306,     12.08,     49.60,    327.66,
  289.2723,     12.06,     51.42,    327.66,
  289.3140,     12.06,     51.23,    327.66,
  289.3557,     12.05,     51.43,    327.66,
  289.3976,     12.04,     51.31,    327.66,
  289.4392,     12.04,     51.60,    327.66,
  289.4807,     12.05,     51.33,    327.66,
  289.5226,     12.06,     51.57,    327.66,
  289.5643,     12.06,     51.25,    327.66,
  289.6060,     12.06,     51.20,    327.66,
  289.6475,     12.06,     51.30,    327.66,
  289.6892,     12.05,     51.41,    327.66,
  289.7308,     12.05,     51.38,    327.66,
  289.7728,     12.04,     51.50,    327.66,
  289.8145,     12.04,     51.58,    327.66,
  289.8561,     12.05,     51.75,    327.66,
  289.8977,     12.06,     52.06,    327.66,
  289.9395,     12.08,     51.75,    327.66,
  289.9813,     12.09,     41.42,    327.66,
  290.0230,     12.08,      5.47,    327.66,
  290.0649,     12.03,      6.50,    327.66,
  290.1065,     11.96,      5.44,    327.66,
  290.1479,     11.91,      4.15,    327.66,
  290.1899,     11.86,      3.92,    327.66,
  290.2316,     11.84,      6.26,    327.66,
  290.2731,     12.05,     52.06,    327.66,
  290.3146,     12.04,     54.38,    327.66,
  290.3566,     12.03,     54.36,    327.66,
  290.3983,     12.00,     54.38,    327.66,
  290.4398,     11.98,     54.32,    327.66,
  290.4816,     11.98,     54.45,    327.66,
  290.5233,     11.99,     54.42,    327.66,
  290.5649,     12.00,     54.40,    327.66,
  290.6066,     12.00,     54.24,    327.66,
  290.6485,     12.00,     54.58,    327.66,
  290.6900,     12.01,     54.20,    327.66,
  290.7319,     12.02,     54.55,    327.66,
  290.7734,     12.02,     54.62,    327.66,
  290.8150,     12.03,     54.94,    327.66,
  290.8567,     12.04,     55.03,    327.66,
  290.8985,     12.05,     54.66,    327.66,
  290.9402,     12.07,     43.44,    327.66,
  290.9820,     12.08,     42.95,    327.66,
  291.0237,     12.07,     51.74,    327.66,
  291.0652,     12.05,     53.77,    327.66,
  291.1069,     12.03,     52.10,    327.66,
  291.1486,     12.01,     51.89,    327.66,
  291.1906,     12.00,     51.94,    327.66,
  291.2321,     12.00,     51.78,    327.66,
  291.2739,     12.01,     52.24,    327.66,
  291.3157,     12.02,     51.69,    327.66,
  291.3574,     12.02,     51.94,    327.66,
  291.3991,     12.01,     51.73,    327.66,
  291.4407,     12.00,     51.73,    327.66,
  291.4825,     11.99,     51.77,    327.66,
  291.5239,     11.98,     52.08,    327.66,
  291.5657,     11.98,     51.70,    327.66,
  291.6074,     11.99,     51.77,    327.66,
  291.6493,     11.99,     51.82,    327.66,
  291.6909,     11.99,     51.68,    327.66,
  291.7326,     11.98,     51.89,    327.66,
  291.7744,     11.97,     51.65,    327.66,
  291.8159,     11.95,     51.94,    327.66,
  291.8576,     11.94,     52.06,    327.66,
  291.8995,     11.94,     52.26,    327.66,
  291.9410,     11.96,     52.20,    327.66,
  291.9826,     11.99,     52.13,    327.66,
  292.0245,     12.01,     52.38,    327.66,
  292.0663,     12.03,     52.00,    327.66,
  292.1077,     12.04,     52.07,    327.66,
  292.1497,     12.05,     52.13,    327.66,
  292.1913,     12.04,     52.07,    327.66,
  292.2331,     12.02,     52.03,    327.66,
  292.2749,     11.98,     51.67,    327.66,
  292.3164,     11.94,     51.84,    327.66,
  292.3582,     11.91,     51.76,    327.66,
  292.3998,     11.91,     51.98,    327.66,
  292.4416,     11.92,     51.81,    327.66,
  292.4833,     11.95,     51.64,    327.66,
  292.5249,     11.96,     51.79,    327.66,
  292.5666,     11.98,     51.48,    327.66,
  292.6083,     12.01,     51.51,    327.66,
  292.6498,     12.03,     51.59,    327.66,
  292.6916,     12.03,     51.33,    327.66,
  292.7332,     12.02,     51.63,    327.66,
  292.7750,     12.00,     52.05,    327.66,
  292.8168,     11.98,     51.83,    327.66,
  292.8584,     11.96,     52.11,    327.66,
  292.9001,     11.97,     52.10,    327.66,
  292.9417,     11.98,     52.11,    327.66,
  292.9837,     11.98,     52.35,    327.66,
  293.0254,     11.99,     54.82,    327.66,
  293.0668,     12.00,     55.32,    327.66,
  293.1087,     12.01,     54.95,    327.66,
  293.1503,     12.02,     55.09,    327.66,
  293.1920,     12.01,     54.82,    327.66,
  293.2338,     11.99,     54.79,    327.66,
  293.2754,     11.98,     54.88,    327.66,
  293.3170,     11.96,     54.86,    327.66,
  293.3590,     11.95,     54.81,    327.66,
  293.4007,     11.94,     54.78,    327.66,
  293.4424,     11.94,     54.85,    327.66,
  293.4840,     11.96,     54.82,    327.66,
  293.5256,     11.98,     54.65,    327.66,
  293.5672,     12.01,     54.62,    327.66,
  293.6091,     12.02,     54.63,    327.66,
  293.6509,     12.03,     54.57,    327.66,
  293.6926,     12.02,     54.60,    327.66,
  293.7343,     12.02,     54.81,    327.66,
  293.7759,     12.02,     54.94,    327.66,
  293.8176,     12.01,     54.86,    327.66,
  293.8591,     11.99,     55.36,    327.66,
  293.9008,     11.97,     55.34,    327.66,
  293.9425,     11.96,     55.19,    327.66,
  293.9843,     11.97,     55.07,    327.66,
  294.0261,     11.98,     48.97,    327.66,
  294.0679,     11.99,     50.46,    327.66,
  294.1096,     11.99,     48.98,    327.66,
  294.1513,     11.99,     48.71,    327.66,
  294.1929,     11.99,     48.85,    327.66,
  294.2347,     11.98,     48.87,    327.66,
  294.2764,     11.97,     48.62,    327.66,
  294.3178,     11.95,     48.94,    327.66,
  294.3597,     11.94,     48.87,    327.66,
  294.4014,     11.94,     48.67,    327.66,
  294.4431,     11.94,     49.01,    327.66,
  294.4850,     11.94,     48.59,    327.66,
  294.5267,     11.94,     48.82,    327.66,
  294.5682,     11.94,     48.86,    327.66,
  294.6098,     11.95,     48.93,    327.66,
  294.6516,     11.96,     48.84,    327.66,
  294.6932,     11.96,     49.23,    327.66,
  294.7351,     11.95,     54.53,    327.66,
  294.7768,     11.95,     55.34,    327.66,
  294.8184,     11.95,     55.38,    327.66,
  294.8601,     11.93,     55.44,    327.66,
  294.9018,     11.89,     55.41,    327.66,
  294.9436,     11.86,     49.41,    327.66,
  294.9853,     11.86,     47.46,    327.66,
  295.0268,     11.84,     17.02,    327.66,
  295.0684,     11.86,     15.67,    327.66,
  295.1108,     11.87,     15.67,    327.66,
  295.1521,     11.89,     15.86,    327.66,
  295.1941,     11.83,     15.80,    327.66,
  295.2358,     11.80,     17.11,    327.66,
  295.2772,     11.92,     53.20,    327.66,
  295.3188,     11.95,     52.53,    327.66,
  295.3609,     11.95,      3.15,    327.66,
  295.4021,     11.91,      1.06,    327.66,
  295.4441,     11.82,      1.05,    327.66,
  295.4858,     11.76,      1.06,    327.66,
  295.5278,     11.73,      3.47,    327.66,
  295.5691,     11.71,      4.12,    327.66,
  295.6108,     11.73,     15.38,    327.66,
  295.6528,     11.76,     15.48,    327.66,
  295.6944,     11.77,     17.17,    327.66,
  295.7357,     11.92,     53.03,    327.66,
  295.7776,     11.94,     55.08,    327.66,
  295.8193,     11.92,     55.14,    327.66,
  295.8610,     11.88,     55.34,    327.66,
  295.9026,     11.84,     53.47,    327.66,
  295.9441,     11.74,     17.23,    327.66,
  295.9865,     11.73,     15.48,    327.66,
  296.0278,     11.73,     12.87,    327.66,
  296.0698,     11.74,     12.53,    327.66,
  296.1114,     11.75,     12.52,    327.66,
  296.1528,     11.76,     12.51,    327.66,
  296.1948,     11.78,     12.27,    327.66,
  296.2365,     11.78,     14.16,    327.66,
  296.2778,     11.87,     52.78,    327.66,
  296.3197,     11.92,     52.37,    327.66,
  296.3616,     11.92,      5.92,    327.66,
  296.4035,     11.90,      3.71,    327.66,
  296.4448,     11.86,      3.76,    327.66,
  296.4865,     11.88,      4.24,    327.66,
  296.5285,     11.88,      4.41,    327.66,
  296.5698,     11.88,      3.56,    327.66,
  296.6114,     11.85,      3.73,    327.66,
  296.6535,     11.81,      5.78,    327.66,
  296.6947,     11.92,     52.43,    327.66,
  296.7366,     11.92,     54.87,    327.66,
  296.7784,     11.82,     55.09,    327.66,
  296.8201,     11.76,     55.32,    327.66,
  296.8618,     11.74,     53.15,    327.66,
  296.9035,     11.68,      6.18,    327.66,
  296.9452,     11.69,      3.82,    327.66,
  296.9872,     11.69,      3.85,    327.66,
  297.0285,     11.70,      3.74,    327.66,
  297.0705,     11.70,      3.76,    327.66,
  297.1122,     11.72,      3.27,    327.66,
  297.1535,     11.73,      3.65,    327.66,
  297.1955,     11.73,      3.28,    327.66,
  297.2372,     11.74,      5.54,    327.66,
  297.2788,     11.92,     52.39,    327.66,
  297.3204,     12.03,     52.56,    327.66,
  297.3622,     12.07,      5.56,    327.66,
  297.4042,     12.08,      3.44,    327.66,
  297.4455,     11.99,      3.39,    327.66,
  297.4872,     11.82,      3.47,    327.66,
  297.5292,     11.72,      3.40,    327.66,
  297.5705,     11.69,      3.45,    327.66,
  297.6122,     11.69,      3.47,    327.66,
  297.6542,     11.72,      3.56,    327.66,
  297.6962,     11.81,      5.85,    327.66,
  297.7375,     12.08,     52.64,    327.66,
  297.7789,     12.08,     54.92,    327.66,
  297.8207,     12.05,     55.26,    327.66,
  297.8624,     12.01,     55.32,    327.66,
  297.9041,     11.97,     53.15,    327.66,
  297.9462,     11.85,      5.66,    327.66,
  297.9879,     11.83,      3.42,    327.66,
  298.0292,     11.80,      3.81,    327.66,
  298.0712,     11.79,      3.97,    327.66,
  298.1129,     11.76,      4.07,    327.66,
  298.1549,     11.78,      4.04,    327.66,
