date, balance_flow [cfs]
61045500,342.121292592,
61045560,287.623292593,
61045620,319.900408333,
61045680,297.469877778,
61045740,458.373170371,
61045800,189.475286111,
61045860,471.115462963,
61045920,441.762286111,
61045980,268.664932407,
61046040,407.167286111,
61046100,388.287286112,
61046160,8.77993240729,
61046220,179.833877778,
61046280,-27.7321768518,
61046340,292.068061111,
61046400,120.577646296,
61046460,6.5244694446,
61046520,3.58070740718,
61046580,363.833061111,
61046640,218.19911574,
61046700,430.292823148,
61046760,280.468823148,
61046820,-102.49,
61046880,222.947353704,
61046940,-125.50605463,
61047000,726.336598148,
61047060,2.28682963022,
61047120,201.721475926,
61047180,8.72223796253,
61047240,352.209823148,
61047300,36.7155851857,
61047360,538.366,
61047420,153.845877778,
61047480,34.6876398144,
61047540,62.8641092591,
61047600,239.815816667,
61047660,-100.929713889,
61047720,-50.4617074071,
61047780,363.977061111,
61047840,535.769646296,
61047900,-178.195652778,
61047960,290.114061111,
61048020,-194.841823147,
61048080,389.330829629,
61048140,486.187475926,
61048200,-72.0145916669,
61048260,-105.65,
61048320,-604.201938889,
61048380,-451.450478704,
61048440,1291.01850833,
61048500,325.101652778,
61048560,241.053768519,
61048620,142.382237963,
61048680,300.694823148,
61048740,130.440700926,
61048800,-210.47965926,
61048860,113.419987037,
61048920,103.183987038,
61048980,78.0449870368,
61049040,-107.02465926,
61049100,30.1420481483,
61049160,-540.526530555,
61049220,-353.324362963,
61049280,390.797305556,
61049340,575.048183333,
61049400,163.464938889,
61049460,-104.37494537,
61049520,177.575585185,
61049580,184.932585185,
61049640,-39.4184148143,
61049700,8.38558518489,
61049760,-348.836061111,
61049820,-1317.37068148,
61049880,519.900168519,
61049940,982.77205,
61050000,393.680497222,
61050060,424.703005555,
61050120,227.293994445,
61050180,201.576983333,
61050240,341.623480556,
61050300,85.740975926,
61050360,169.088473148,
61050420,73.6909722226,
61050480,89.5464731484,
61050540,313.134975925,
61050600,291.141987037,
61050660,270.948497222,
61050720,24.3159944448,
61050780,18.315994444,
61050840,312.271996297,
61050900,-82.3460111111,
61050960,236.976992592,
61051020,356.829987037,
61051080,120.42548426,
61051140,92.1639851846,
61051200,-609.994950926,
61051260,-311.381433334,
61051320,-213.10585,
61051380,376.510425232,
61051440,501.521688334,
61051500,97.0498882873,
61051560,81.5434935182,
61051620,310.342499074,
61051680,465.985988889,
61051740,535.330988889,
61051800,333.430985185,
61051860,321.192985185,
61051920,679.140489816,
61051980,486.959988889,
61052040,830.570005555,
61052100,713.506007408,
61052160,277.717493518,
61052220,625.481471297,
61052280,837.672972222,
61052340,554.622467593,
61052400,434.900465741,
61052460,646.443968518,
61052520,415.205465741,
61052580,390.268068518,
61052640,306.963408333,
61052700,-696.295386111,
61052760,1451.56912778,
61052820,495.100519444,
61052880,742.455499074,
61052940,651.802990741,
61053000,272.483506481,
61053060,289.263005556,
61053120,219.587489815,
61053180,282.571987037,
61053240,291.095985185,
61053300,181.43448426,
61053360,91.7049851854,
61053420,474.964987037,
61053480,10.3644842587,
61053540,309.016489815,
61053600,181.796987037,
61053660,84.7819907405,
61053720,264.893489816,
61053780,170.790489815,
61053840,278.506489815,
61053900,-12.0780111112,
61053960,71.0694935182,
61054020,107.410992593,
61054080,-251.754508334,
61054140,-162.649426852,
61054200,431.737088889,
61054260,174.593491666,
61054320,189.273491666,
61054380,-56.4350129629,
61054440,313.231990741,
61054500,-97.4595101853,
61054560,154.613985185,
61054620,-16.9660203698,
61054680,43.240482407,
61054740,145.29748426,
61054800,9.73648240699,
61054860,48.6529833337,
61054920,-128.395513889,
61054980,64.1984935181,
61055040,79.7104935182,
61055100,85.4824898155,
61055160,124.142487963,
61055220,-14.2920092594,
61055280,216.375491666,
61055340,35.2063472224,
61055400,10.3013472224,
61055460,10.1148777778,
61055520,-253.55588426,
61055580,22.9108314819,
61055640,191.714051851,
61055700,175.379493519,
61055760,-50.1205138895,
61055820,325.847489816,
61055880,369.009001852,
61055940,159.153998148,
61056000,-60.2095194447,
61056060,-39.5025194447,
61056120,144.578345371,
61056180,85.3408166662,
61056240,-90.5055370366,
61056300,218.561347222,
61056360,-82.6618296302,
61056420,61.0635240742,
61056480,-18.1887749999,
61056540,59.6250481484,
61056600,-124.369183334,
61056660,-41.823299074,
61056720,95.5805240742,
61056780,104.572524074,
61056840,198.91105463,
61056900,322.583877778,
61056960,-87.206299074,
61057020,-737.712076852,
61057080,263.600283333,
61057140,789.773159259,
61057200,199.042005555,
61057260,-26.6704935182,
61057320,94.0575268516,
61057380,183.288022222,
61057440,-232.846011111,
61057500,-109.822512037,
61057560,-102.475012963,
61057620,-114.387011111,
61057680,11.0054916664,
61057740,-14.2060092594,
61057800,-151.570563888,
61057860,123.47805463,
61057920,119.727816666,
61057980,-80.991183333,
61058040,-35.1251833338,
61058100,-179.043183333,
61058160,35.9978777778,
61058220,216.077408333,
61058280,-184.426183333,
61058340,-220.484537037,
61058400,-335.686652778,
61058460,-803.948131482,
61058520,49.1300287039,
61058580,595.994500926,
61058640,364.799983334,
61058700,603.585491666,
61058760,244.750977778,
61058820,116.851977778,
61058880,20.9743453707,
61058940,-206.465713889,
61059000,80.2614629634,
61059060,-133.207890741,
61059120,-58.444006482,
61059180,-102.136360185,
61059240,-239.955237963,
61059300,-35.5695305554,
61059360,-127.489591667,
61059420,2.85358518568,
61059480,-313.451299074,
61059540,5.5614083331,
61059600,41.8562314813,
61059660,-243.644475926,
61059720,15.5225851849,
61059780,-177.977237963,
61059840,-563.177646296,
61059900,-733.840948148,
61059960,415.928899074,
61060020,308.025016666,
61060080,489.827007408,
61060140,213.580499074,
61060200,-158.476003703,
61060260,-83.2515046301,
61060320,-155.671016666,
61060380,196.046486111,
61060440,-74.1490185189,
61060500,-22.0430185188,
61060560,-89.0095157404,
61060620,-100.081219444,
61060680,194.33617037,
61060740,513.597408334,
61060800,470.293231481,
61060860,99.3833472224,
61060920,330.215700926,
61060980,65.6497009259,
61061040,413.449231481,
61061100,167.554462963,
61061160,359.025170371,
61061220,-121.979360186,
61061280,324.318408334,
61061340,108.485700926,
61061400,-453.063443519,
61061460,411.464842593,
61061520,545.513768519,
61061580,458.771707407,
61061640,330.792,
61061700,317.904292593,
61061760,137.66005463,
61061820,-72.6793601848,
61061880,193.87417037,
61061940,-105.175360185,
61062000,20.8704083331,
61062060,70.9634083331,
61062120,56.9484083339,
61062180,-46.9025370374,
61062240,202.111639815,
61062300,-304.261890741,
61062360,26.7537555555,
61062420,169.463401852,
61062480,226.917755555,
61062540,31.2317555555,
61062600,137.707737315,
