date, balance_flow [cfs]
59978280,-138.735490191,
59978340,-138.408197144,
59978400,-245.107904096,
59978460,-308.993990161,
59978520,-5.62629189192,
59978580,74.6790011555,
59978640,387.064078538,
59978700,-239.540438859,
59978760,120.45025941,
59978820,195.909552458,
59978880,-137.500382978,
59978940,-138.631736455,
59979000,206.705315291,
59979060,-136.638443407,
59979120,208.203608338,
59979180,-137.32115036,
59979240,209.240901386,
59979300,-138.971857312,
59979360,-137.122210789,
59979420,-136.689564265,
59979480,-137.670917741,
59979540,-136.932271218,
59979600,-136.863624694,
59979660,-135.80697817,
59979720,208.606073575,
59979780,-136.537685123,
59979840,-231.190038599,
59979900,-401.73617641,
59979960,245.133280558,
59980020,162.886927082,
59980080,-391.537236838,
59980140,476.768004463,
59980200,-137.894159457,
59980260,209.226892289,
59980320,209.169538813,
59980380,-136.967219886,
59980440,-137.491573362,
59980500,209.520478384,
59980560,-137.472280314,
59980620,-138.587633791,
59980680,209.886417955,
59980740,-136.349340744,
59980800,-134.753694219,
59980860,-132.719047696,
59980920,-133.548401172,
59980980,-162.538754648,
59981040,203.675297097,
59981100,-141.519461601,
59981160,-140.509815077,
59981220,204.704236668,
59981280,-141.49052203,
59981340,-733.183065062,
59981400,-77.3642028726,
59981460,-16.3545563492,
59981520,343.246279731,
59981580,80.8471158107,
59981640,-204.347642887,
59981700,140.866408858,
59981760,-203.32834984,
59981820,-204.318703316,
59981880,142.895348429,
59981940,-203.299410269,
59982000,142.914641477,
59982060,-203.280117221,
59982120,-204.270470698,
59982180,-204.260824174,
59982240,-211.25117765,
59982300,-218.241531126,
59982360,-199.231884603,
59982420,-198.225238079,
59982480,-196.900591555,
59982540,149.38246019,
59982600,-195.714298508,
59982660,-196.702651984,
59982720,2.51139976136,
59982780,-579.628143271,
59982840,-48.6516863037,
59982900,19.91496022,
59982960,756.9597963,
59983020,-202.643772842,
59983080,-202.634126318,
59983140,-201.624479794,
59983200,-200.619656533,
59983260,145.584748689,
59983320,-202.177656533,
59983380,-201.656656533,
59983440,-202.752656533,
59983500,142.439748689,
59983560,-203.649656533,
59983620,-202.260656533,
59983680,-201.436656533,
59983740,144.446748689,
59983800,-201.803656533,
59983860,-203.051656533,
59983920,-202.723656533,
59983980,143.209748689,
59984040,-202.994656533,
59984100,-202.95065654,
59984160,41.2327486892,
59984220,-483.365440859,
59984280,-160.169035645,
59984340,177.027369577,
59984400,-119.177035645,
59984460,417.414153911,
59984520,-202.993656533,
59984580,143.209748689,
59984640,-203.989833271,
59984700,-203.980186747,
59984760,-202.970540223,
59984820,143.243511522,
59984880,-202.951247176,
59984940,-202.921600652,
59985000,-203.779954128,
59985060,143.421097617,
59985120,-203.505661081,
59985180,-202.817014558,
59985240,-202.893368033,
59985300,-202.88372151,
59985360,143.330330236,
59985420,-203.864428463,
59985480,-203.854781946,
59985540,-204.436135415,
59985600,69.9609163306,
59985660,-263.417031924,
59985720,-310.407385392,
59985780,88.8066663457,
59985840,20.4075024255,
59985900,61.8261489492,
59985960,-209.777609749,
59986020,142.436441997,
59986080,-202.763139964,
59986140,-202.171139971,
59986200,143.441265259,
59986260,-202.763139964,
59986320,-203.354139963,
59986380,-202.710139963,
59986440,-202.578139964,
59986500,143.768265259,
59986560,-201.531139963,
59986620,-202.482139963,
59986680,-202.449139964,
59986740,143.550265259,
59986800,-203.763139963,
59986860,-202.763139963,
59986920,143.441265259,
59986980,-201.763139964,
59987040,-201.763139963,
59987100,143.441265259,
59987160,-202.763139963,
59987220,143.441265259,
59987280,-202.763139964,
59987340,143.441265259,
59987400,-202.763139963,
59987460,-202.763139963,
59987520,143.441265259,
59987580,-202.763139963,
59987640,143.441265259,
59987700,-201.763139964,
59987760,-201.763139963,
59987820,143.441265259,
59987880,-202.763139964,
59987940,-203.763139963,
59988000,-203.763139963,
59988060,143.441265259,
59988120,-203.763139963,
59988180,-203.763139964,
59988240,-202.763139963,
59988300,142.441265259,
59988360,-202.763139971,
59988420,-203.763139963,
59988480,28.4412652585,
59988540,-690.14992429,
59988600,-61.332113854,
59988660,-55.7411138536,
59988720,-329.353519076,
59988780,353.645670481,
59988840,-290.764139964,
59988900,52.4412652585,
59988960,48.4509117822,
59989020,-299.325200392,
59989080,48.4894978771,
59989140,47.5287909245,
59989200,-344.48432125,
59989260,-238.138622981,
59989320,6.75467006686,
59989380,113.661963114,
59989440,143.594256162,
59989500,-202.613856013,
59989560,-202.586562966,
59989620,-203.541269918,
59989680,-202.521976871,
59989740,142.701721399,
59989800,-204.483390775,
59989860,141.740307494,
59989920,-318.444804681,
59989980,-660.812295968,
59990040,-39.384192476,
59990100,-362.569304651,
59990160,50.6543936185,
59990220,337.060471,
59990280,-221.329046396,
59990340,142.894651873,
59990400,-202.300106825,
59990460,142.904298397,
59990520,-202.300106825,
59990580,-202.300106825,
59990640,143.904298397,
59990700,-202.300106825,
59990760,-202.300106825,
59990820,141.892298397,
59990880,-200.175106825,
59990940,140.687298397,
59991000,-204.532106825,
59991060,-205.541106825,
59991120,-205.529106825,
59991180,140.671298397,
59991240,-186.308106825,
59991300,-188.832106825,
59991360,49.904298397,
59991420,-466.675891159,
59991480,-512.104891159,
59991540,-143.314485937,
59991600,47.4981088406,
59991660,373.293703619,
59991720,-215.115106825,
59991780,-201.524106825,
59991840,145.089298397,
59991900,-202.115106825,
59991960,-203.707106825,
59992020,144.089298397,
59992080,-202.115106825,
59992140,144.089298397,
59992200,143.089298397,
59992260,-548.319512047,
59992320,154.353298397,
59992380,-203.115106825,
59992440,-203.115106825,
59992500,143.089298397,
59992560,-203.115106825,
59992620,144.089298397,
59992680,-203.112106825,
59992740,-203.106106825,
59992800,-48.874701603,
59992860,-1379.07108072,
59992920,-474.46386505,
59992980,-177.270459828,
59993040,260.983945402,
59993100,820.337729729,
59993160,37.556108841,
59993220,242.549108841,
59993280,96.118298397,
59993340,-203.056106825,
59993400,-203.083106825,
59993460,-202.007106825,
59993520,144.108298397,
59993580,-202.115106825,
59993640,-203.115106825,
59993700,144.089298397,
59993760,-202.115106825,
59993820,-204.707106825,
59993880,-202.524106825,
59993940,-203.115106825,
59994000,142.113298397,
59994060,-203.534106825,
59994120,-201.337106825,
59994180,-202.929106825,
59994240,35.275298397,
59994300,-808.912891159,
59994360,165.889324507,
59994420,-178.907080715,
59994480,-538.703485937,
59994540,163.296324507,
59994600,-114.921080708,
59994660,406.910703619,
59994720,142.497298397,
59994780,-203.115106825,
59994840,-202.115106825,
59994900,143.089298397,
59994960,-202.115106825,
59995020,-202.115106833,
59995080,142.089298397,
59995140,-202.115106825,
59995200,-201.115106825,
59995260,-203.115106825,
59995320,-203.115106825,
59995380,143.089298397,
59995440,-202.115106825,
59995500,-201.114106825,
59995560,143.193298397,
59995620,143.275298397,
59995680,-317.039106825,
59995740,-660.467891159,
59995800,-353.290485938,
59995860,43.9589192927,
59995920,404.344703619,
59995980,-202.071106825,
59996040,143.583298397,
59996100,-201.437106825,
59996160,-201.958106833,
59996220,143.258298397,
59996280,-202.999106825,
59996340,-201.113106825,
59996400,143.500298397,
59996460,-202.115106825,
59996520,-201.524106825,
59996580,-204.115106825,
59996640,142.497298397,
59996700,-203.115106825,
59996760,143.089298397,
59996820,-202.524106825,
59996880,141.497298397,
59996940,-203.115106825,
59997000,-204.108106825,
59997060,144.270298397,
59997120,-200.940106825,
59997180,-202.111106825,
59997240,142.139298397,
59997300,-203.094106825,
59997360,-203.115106825,
59997420,-202.097106825,
59997480,144.106298397,
59997540,-202.115106825,
59997600,-203.119930087,
59997660,-203.12957661,
59997720,-202.139223134,
59997780,144.055535564,
59997840,-202.158516181,
59997900,-203.168162705,
59997960,-202.177809229,
59998020,142.016949469,
59998080,-203.197102276,
59998140,-202.2067488,
59998200,141.988009898,
59998260,-204.226041848,
59998320,-202.235688379,
59998380,-202.837334895,
59998440,144.540423803,
59998500,-203.264627942,
59998560,-203.866274466,
59998620,-302.69292099,
59998680,-427.680351848,
59998740,393.922406858,
59998800,43.8915446608,
59998860,-209.731507092,
59998920,143.872251613,
59998980,-202.933800133,
59999040,-202.365916441,
59999100,143.390902685,
59999160,-203.035088631,
59999220,-203.481674726,
59999280,-203.520260821,
59999340,-202.558846916,
59999400,145.197972211,
59999460,-202.228019106,
59999520,-204.6746052,
59999580,144.491213926,
59999640,-201.75177739,
59999700,-200.790363485,
59999760,145.375455642,
59999820,-200.867535675,
59999880,-200.90412177,
59999940,145.407697357,
60000000,-281.85929396,
60000060,-669.406664389,
60000120,-28.0384400399,
60000180,29.9229738656,
60000240,417.271172105,
60000300,145.028180788,
60000360,-201.214810529,
60000420,-201.252396624,
60000480,-201.281982719,
60000540,144.969836408,
60000600,-201.201154908,
60000660,-201.268741003,
60000720,-201.922327098,
60000780,145.310492029,
60000840,-202.112499288,
60000900,-200.971085383,
60000960,143.697733744,
60001020,144.344147649,
60001080,144.898561555,
60001140,-201.344429762,
60001200,145.414389365,
60001260,-201.421601952,
60001320,-202.053188047,
60001380,144.70563108,
60001440,40.6670449853,
60001500,-682.369730666,
60001560,-368.389911539,
60001620,387.57331281,
60001680,416.717105828,
60001740,-201.730290711,
60001800,144.435528416,
60001860,-201.807462901,
60001920,-201.807462901,
60001980,-201.768876806,
60002040,144.474114511,
60002100,-201.691704616,
60002160,-201.653118521,
60002220,144.589872795,
60002280,-201.575946331,
60002340,144.667044985,
60002400,-201.498774142,
60002460,-201.460188047,
60002520,-201.421601952,
60002580,144.821389365,
60002640,-201.344429763,
60002700,144.898561555,
60002760,-201.267257572,
60002820,-201.228671478,
60002880,52.0143198391,
60002940,-1036.33568884,
60003000,-61.4978870836,
60003060,-43.0523009883,
60003120,34.9862851062,
60003180,762.023060757,
60003240,-200.365568814,
60003300,145.284422503,
60003360,-201.466254768,
60003420,-200.81838496,
60003480,-200.763515154,
60003540,146.088759876,
60003600,-201.246775539,
60003660,-200.005905732,
60003720,-201.137035925,
60003780,145.620239104,
60003840,-200.475296311,
60003900,-200.403426504,
60003960,-200.331556697,
60004020,-200.27268689,
60004080,145.989588139,
60004140,-200.159947275,
60004200,-200.105077469,
60004260,146.154197561,
60004320,-299.995337854,
60004380,-744.327252381,
60004440,-93.8635721307,
60004500,-105.604297101,
60004560,375.654977935,
60004620,416.687821625,
60004680,146.53828621,
60004740,-199.611249205,
60004800,-199.588578428,
60004860,-199.598106681,
60004920,146.560770288,
60004980,-199.728163194,
60005040,-199.64569144,
60005100,146.509185529,
60005160,-199.729747946,
60005220,-199.841276199,
60005280,-199.850804452,
60005340,-200.452332705,
60005400,-199.246860958,
60005460,-199.851389211,
60005520,-199.748917464,
60005580,145.906959505,
60005640,-199.12897397,
60005700,-199.731502223,
60005760,145.870374746,
60005820,-258.159558729,
60005880,-672.158871316,
60005940,-36.3995891255,
60006000,333.387287844,
60006060,312.742543933,
60006120,-206.871199994,
60006180,146.392676975,
60006240,-199.842492381,
60006300,-199.913492374,
60006360,-199.967492373,
60006420,146.223912848,
60006480,-199.184492373,
60006540,-199.276492374,
60006600,-198.903492373,
60006660,147.072912848,
60006720,-198.897492373,
60006780,-198.890492374,
60006840,-198.807492373,
60006900,147.373912848,
60006960,-199.736492373,
60007020,-199.672492374,
60007080,146.270912848,
60007140,-199.996492373,
60007200,146.278912848,
60007260,-287.997492373,
60007320,-666.319276708,
60007380,-28.9104662637,
60007440,34.079533736,
60007500,387.736723292,
60007560,137.211912848,
60007620,-199.998492374,
60007680,-199.725728247,
60007740,-198.879199994,
60007800,147.149733481,
60007860,-198.774143488,
60007920,-199.445615235,
60007980,147.41631824,
60008040,-198.785558729,
60008100,-198.164030476,
60008160,-199.238502223,
60008220,147.639431252,
60008280,-197.987445717,
60008340,-199.259917464,
60008400,-198.588389211,
60008460,147.894544264,
60008520,-200.267332705,
60008580,-199.629804452,
60008640,38.6221290232,
60008700,-667.03453228,
60008760,-53.6011935833,
60008820,-53.5136653299,
60008880,336.676268153,
60008940,383.894580732,
60009000,145.461298541,
60009060,-199.757578428,
60009120,-199.763814301,
60009180,-199.756814301,
60009240,146.512590921,
60009300,-198.654814309,
60009360,-198.611814301,
60009420,147.397590921,
60009480,-198.900814301,
60009540,-198.816814301,
60009600,-198.747814301,
60009660,-198.661814301,
60009720,-198.757814301,
60009780,-198.783814301,
60009840,-199.377814301,
60009900,146.518590921,
60009960,-199.587814301,
60010020,-199.583814301,
60010080,-310.176814301,
60010140,-663.377598635,
60010200,334.64261703,
60010260,4.84421180865,
60010320,5.40821181604,
60010380,46.8652118086,
60010440,415.144996143,
60010500,-199.736814301,
60010560,146.458242035,
60010620,-199.250860958,
60010680,-200.520558729,
60010740,-199.8212565,
60010800,147.292450951,
60010860,-199.120652042,
60010920,-199.088349813,
60010980,-199.079047584,
60011040,146.989659866,
60011100,-199.225443127,
60011160,-199.338140905,
60011220,-199.352838669,
60011280,145.997868782,
60011340,-200.466234211,
60011400,145.59047324,
60011460,-200.607629753,
60011520,-200.694327525,
60011580,73.3123799265,
60011640,-325.098102179,
60011700,-173.00039472,
60011760,-377.458876834,
60011820,987.584425395,
60011880,68.091891071,
60011940,144.9371933,
60012000,144.666827306,
60012060,143.409793089,
60012120,-202.91564635,
60012180,143.178724655,
60012240,141.861690438,
60012300,-205.641749001,
60012360,140.558622004,
60012420,140.455587787,
60012480,-207.039851652,
60012540,137.837519353,
60012600,-209.970920087,
60012660,137.222450919,
60012720,135.475416701,
60012780,135.386382484,
60012840,-211.504056954,
60012900,134.01431405,
60012960,-268.876125388,
60013020,-133.95794394,
60013080,-1144.07076249,
60013140,-100.097581035,
60013200,962.774169075,
60013260,430.10251397,
60013320,-216.988330691,
60013380,128.490040314,
60013440,126.887180796,
60013500,124.335495976,
60013560,121.703811156,
60013620,-227.092278886,
60013680,116.555441516,
60013740,-232.308648526,
60013800,111.370071876,
60013860,-237.426018166,
60013920,-240.043702985,
60013980,4.56201741665,
60014040,-367.425451738,
60014100,329.395673887,
60014160,715.202773401,
60014220,439.429683359,
60014280,1129.24280898,
60014340,780.462718941,
60014400,680.817034121,
60014460,303.247564967,
60014520,1005.2896906,
60014580,1386.45579011,
60014640,-271.733920824,
60014700,418.6662048,
60014760,416.64451998,
60014820,66.6584299382,
60014880,66.4828208115,
60014940,414.2786926,
60015000,414.096159166,
60015060,69.484220511,
60015120,416.6820923,
60015180,71.479153644,
60015240,72.4836202105,
60015300,73.484086777,
60015360,420.642958565,
60015420,75.36101991,
60015480,76.3174864765,
60015540,77.363953043,
60015600,424.582824831,
60015660,79.376886176,
60015720,426.594757965,
60015780,427.608224531,
60015840,428.613691097,
60015900,-262.79965278,
60015960,84.3902190085,
60016020,85.418685575,
60016080,86.4131521415,
60016140,87.408618708,
60016200,88.4040852745,
60016260,89.471551841,
60016320,90.0570111484,
60016380,90.2224631966,
60016440,90.3749152448,
60016500,90.5273672931,
60016560,90.6798193413,
60016620,90.8322713895,
60016680,90.9777234378,
60016740,-255.659229736,
60016800,91.8806275342,
60016860,91.4420795824,
60016920,91.5945316307,
60016980,437.951388901,
60017040,437.511840949,
60017100,438.847292998,
60017160,438.408745045,
60017220,438.561197094,
60017280,91.91724392,
60017340,93.2516959683,
60017400,92.8121480165,
60017460,784.783410509,
60017520,93.116052113,
60017580,93.2685041612,
60017640,93.4199562094,
60017700,93.5754082577,
60017760,94.2624424747,
60017820,441.68646409,
60017880,-249.502729983,
60017940,97.9212916322,
60018000,99.128908018,
60018060,100.323524404,
60018120,101.57714079,
60018180,102.796757176,
60018240,-242.18803166,
60018300,103.523989947,
60018360,106.448606333,
60018420,107.678222719,
60018480,108.897839105,
60018540,110.11745549,
60018600,111.337071876,
60018660,-233.64771696,
60018720,46.776304648,
60018780,-16.5952685222,
60018840,-133.171246907,
60018900,396.639559028,
60018960,118.654770191,
60019020,119.874386577,
60019080,121.094002963,
60019140,-223.890785873,
60019200,122.985361186,
60019260,123.109228476,
60019320,123.233095765,
60019380,123.356963054,
60019440,-222.723574879,
60019500,123.604697632,
60019560,123.136564921,
60019620,-227.685973012,
60019680,123.9762995,
60019740,-222.104238441,
60019800,124.224034078,
60019860,-221.856503854,
60019920,124.471768657,
60019980,-221.608769276,
60020040,124.719503235,
60020100,124.843370524,
60020160,46.9672378133,
60020220,-336.704489675,
60020280,16.623782843,
60020340,78.3388396809,
60020400,125.46270697,
60020460,125.586574259,
60020520,-220.493963681,
60020580,125.834308838,
60020640,124.700446729,
60020700,-223.895549999,
60020760,119.917263716,
60020820,117.525672209,
60020880,-231.07032452,
60020940,112.742489196,
60021000,110.350897689,
60021060,-585.041504261,
60021120,105.567714676,
60021180,103.76712317,
60021240,-246.011873559,
60021300,98.3929401564,
60021360,96.0013486498,
60021420,-252.594648079,
60021480,438.013570858,
60021540,88.23457413,
60021600,-259.769422598,
60021660,84.0413911168,
60021720,427.856204832,
60021780,79.2602081036,
60021840,-269.335788625,
60021900,420.681430312,
60021960,72.0854335839,
60022020,-276.510563145,
60022080,67.7643708419,
60022140,66.2970198777,
60022200,64.8296689135,
60022260,63.3623179493,
60022320,61.8949669851,
60022380,30.4276160209,
60022440,-319.039734943,
60022500,226.697319314,
60022560,-122.974436872,
60022620,-117.564787836,
60022680,-84.9091388002,
60022740,-195.376489764,
60022800,143.360564494,
60022860,-258.311191693,
60022920,53.4258625648,
60022980,45.9585116006,
60023040,120.491160637,
60023100,100.431809672,
60023160,-229.443541284,
60023220,293.293512966,
60023280,-0.582648442199,
60023340,36.9500005936,
60023400,35.4826496294,
60023460,-312.189106557,
60023520,31.6430119777,
60023580,26.592789567,
60023640,21.5415671563,
60023700,17.6743447456,
60023760,-332.989282887,
60023820,8.75589992425,
60023880,4.29667751355,
60023940,-0.162544897148,
60024000,-4.62176730785,
60024060,-9.08098971854,
60024120,-359.744617359,
60024180,-17.9994345399,
60024240,-368.663062172,
60024300,-26.9178793613,
60024360,-31.377101772,
60024420,-35.8363241827,
60024480,-40.2955465934,
60024540,-44.7547690041,
60024600,-395.418396637,
60024660,-53.6732138255,
60024720,-58.1324362362,
60024780,-62.5916586469,
60024840,-67.0508810576,
60024900,-417.71450869,
60024960,-74.4066923847,
60025020,-75.7406478067,
60025080,-77.0746032287,
60025140,-78.3745586507,
60025200,-425.914919294,
60025260,-81.0764694947,
60025320,-82.4104249167,
60025380,-429.948785561,
60025440,261.126069461,
60025500,-432.616696405,
60025560,-87.7462466047,
60025620,-89.0802020267,
60025680,-91.0061574487,
60025740,-91.7481128707,
60025800,-93.0820682927,
60025860,-94.4150237147,
60025920,597.249831307,
60025980,595.325875885,
60026040,593.990920471,
60026100,246.452559819,
60026160,244.526604397,
60026220,-102.419756247,
60026280,-103.753711669,
60026340,241.116738131,
60026400,-448.533643065,
60026460,-95.4784239258,
60026520,-88.6276100085,
60026580,-427.981201313,
60026640,271.278423048,
60026700,-414.279573478,
60026760,-61.2243543394,
60026820,-54.3735404221,
60026880,-47.5227265048,
60026940,-40.6719125875,
60027000,-380.025503892,
60027060,-26.9702847529,
60027120,-20.1124708356,
60027180,-13.2686569183,
60027240,-6.41784300104,
60027300,0.432970916247,
60027360,7.28378483354,
60027420,14.1345987508,
60027480,20.9854126681,
60027540,27.8362265854,
60027600,-311.517364727,
60027660,387.74225965,
60027720,-297.815736892,
60027780,55.2394822546,
60027840,59.3938005688,
60027900,-285.352781942,
60027960,61.7174459912,
60028020,63.7672687024,
60028080,65.8160914136,
60028140,66.6829141248,
60028200,67.5487368359,
60028260,-276.605845675,
60028320,71.0563822583,
60028380,-273.690200252,
60028440,73.9720276807,
60028500,-270.77455483,
60028560,77.4786731031,
60028620,78.3454958143,
60028680,79.2113185255,
60028740,81.2611412367,
60028800,-332.485441274,
60028860,-561.415402897,
60028920,155.452230265,
60028980,364.296837304,
60029040,88.5502547926,
60029100,90.0080775038,
60029160,91.465900215,
60029220,-253.280682296,
60029280,93.9337177457,
60029340,94.4958846735,
60029400,95.0580516014,
60029460,-250.5841867,
60029520,96.1823854571,
60029580,-249.459852837,
60029640,97.3067193128,
60029700,97.8688862406,
60029760,98.4310531684,
60029820,-247.486185126,
60029880,99.2423870241,
60029940,-246.39985127,
60030000,100.36672088,
60030060,100.928887808,
60030120,-244.713350486,
60030180,102.053221663,
60030240,102.615388591,
60030300,103.177555519,
60030360,-242.464682775,
60030420,104.301889375,
60030480,-241.340348919,
60030540,105.42622323,
60030600,105.988390158,
60030660,106.512557086,
60030720,-239.139435485,
60030780,107.41762811,
60030840,454.012691706,
60030900,108.198944858,
60030960,-583.857207213,
60031020,108.980261605,
60031080,109.370919978,
60031140,109.761578352,
60031200,110.190236726,
60031260,-235.661510123,
60031320,110.933553473,
60031380,-234.918193376,
60031440,111.71487022,
60031500,-234.098876629,
60031560,112.496186967,
