date, balance_flow [cfs]
52682100,6129.95006946,
52682160,19255.0256806,
52682220,16147.1418611,
52682280,9837.96104168,
52682340,9977.34670834,
52682400,6787.1311389,
52682460,20124.70025,
52682520,10332.3249583,
52682580,17142.2010972,
52682640,17305.8042639,
52682700,14191.6459445,
52682760,14334.1951111,
52682820,11196.9257917,
52682880,14636.4754445,
52682940,4772.11266669,
52683000,11724.2848056,
52683060,15078.8924583,
52683120,8694.47465272,
52683180,12232.5183056,
52683240,9084.23798613,
52683300,2691.83418057,
52683360,11856.7258056,
52683420,9269.51497216,
52683480,6185.49316668,
52683540,13156.0573056,
52683600,10059.6859861,
52683660,11435.9586667,
52683720,5129.34386106,
52683780,8562.11751391,
52683840,5447.44498613,
52683900,2257.23824995,
52683960,12260.1154584,
52684020,15652.0516945,
52684080,5897.97298606,
52684140,12593.8067084,
52684200,9414.97397224,
52684260,9516.20172224,
52684320,9654.33447217,
52684380,9626.33422224,
52684440,9912.57097224,
52684500,13314.7922084,
52684560,10153.6254722,
52684620,3716.27025003,
52684680,9332.41345835,
52684740,11244.8751806,
52684800,8049.22344438,
52684860,11442.6116806,
52684920,8275.51594446,
52684980,1871.91972224,
52685040,15061.6874167,
52685100,5701.71322217,
52685160,14520.0154584,
52685220,8837.21433613,
52685280,3042.84018052,
52685340,21868.2674139,
52685400,-9219.06039441,
52685460,8936.27603606,
52685520,6276.63065002,
52685580,6271.59706669,
52685640,12557.8230888,
52685700,3132.84009725,
52685760,28160.9549361,
52685820,-6257.85147781,
52685880,84.8815444715,
52685940,22000.8835806,
52686000,-12483.9888334,
52686060,6298.48340002,
52686120,3035.41101385,
52686180,6332.46023336,
52686240,12439.2432556,
52686300,57.9954610705,
52686360,6176.63648336,
52686420,9439.0797028,
52686480,6343.71331662,
52686540,9503.30653614,
52686600,3270.78034725,
52686660,4186.30756662,
52686720,-10044.5766444,
52686780,9386.88595273,
52686840,6273.67173336,
52686900,3210.30951392,
52686960,6323.01489996,
52687020,6283.55648336,
52687080,6214.57406669,
52687140,8753.98145273,
52687200,6134.68923336,
52687260,2937.38001384,
52687320,9077.1352028,
52687380,9115.96378614,
52687440,5838.55256662,
52687500,2682.86734725,
52687560,5772.58273336,
52687620,5590.70731662,
52687680,5891.50090003,
52687740,5635.33148336,
52687800,5752.20506662,
52687860,3001.49965002,
52687920,13666.0354445,
52687980,10493.2820277,
52688040,5477.58480835,
52688100,6447.99239168,
52688160,4122.38429724,
52688220,16641.8843417,
52688280,10329.2295694,
52688340,-2159.25080831,
52688400,29225.4370528,
52688460,4148.02446391,
52688520,10434.4659028,
52688580,19876.2171444,
52688640,1070.46216106,
52688700,7372.39160002,
52688760,13623.6220389,
52688820,1112.99866106,
52688880,7397.50410002,
52688940,7387.72493335,
52689000,4277.56996391,
52689060,10567.5204028,
52689120,4336.29863051,
52689180,7485.33826668,
52689240,1244.55749447,
52689300,4392.2661305,
52689360,10648.3365695,
52689420,7491.11260002,
52689480,3.78263057584,
52689540,9387.45387223,
52689600,3180.63459995,
52689660,9476.0720389,
52689720,17542.3372806,
52689780,3677.50950834,
52689840,13105.50875,
52689900,9761.98678055,
52689960,3500.19400835,
52690020,9774.45644722,
52690080,3445.15287223,
52690140,11012.9053111,
52690200,4666.41253883,
52690260,2951.79256946,
52690320,7701.46220557,
52690380,4552.50823613,
52690440,4522.80606946,
52690500,4285.58890272,
52690560,1348.02193335,
52690620,4475.92856946,
52690680,1357.34560002,
52690740,7591.9200389,
52690800,4391.05706939,
52690860,1211.73210002,
52690920,4345.44673612,
52690980,1193.46776669,
52691040,4303.59527772,
52691100,4305.73186112,
52691160,4270.84244446,
52691220,-2021.06357776,
52691280,10515.3132167,
52691340,1121.70039161,
52691400,7295.06458057,
52691460,7341.0031639,
52691520,4129.50794446,
52691580,6481.57833057,
52691640,11893.8525195,
52691700,3978.61769439,
52691760,7006.58688334,
52691820,10295.8094667,
52691880,1073.04864168,
52691940,10281.6906333,
52692000,4117.31861113,
52692060,4093.92419439,
52692120,10357.7963833,
52692180,4055.72636112,
52692240,10299.75455,
52692300,10247.8041333,
52692360,7163.1169139,
52692420,866.370891682,
52692480,13376.400811,
52692540,3911.82323613,
52692600,3924.91206946,
52692660,10171.1805083,
52692720,10180.0343417,
52692780,7007.68437223,
52692840,13179.0538111,
52692900,-2488.8163695,
52692960,16226.9572806,
52693020,6802.55170557,
52693080,3588.09373612,
52693140,16102.0267806,
52693200,3624.43540279,
52693260,9463.65264445,
52693320,11662.2362806,
52693380,2183.2597055,
52693440,5125.99334167,
52693500,8382.96397778,
52693560,11486.6276139,
52693620,4909.9570389,
52693680,12600.6024778,
52693740,6410.15670557,
52693800,12612.3811444,
52693860,143.622766615,
52693920,12737.7798944,
52693980,25290.9191056,
52694040,12808.4898944,
52694100,260.841683355,
52694160,16059.9196972,
52694220,9850.96309167,
52694280,3678.66948613,
52694340,16258.1866972,
52694400,6948.7332889,
52694460,16405.8526972,
52694520,8160.58709167,
52694580,9343.61989445,
52694640,15292.3443028,
52694700,9010.78769723,
52694760,9117.65369723,
52694820,12246.1245,
52694880,7213.28789445,
52694940,9175.20489445,
52695000,12358.4886972,
52695060,12196.3716972,
52695120,12446.9856972,
52695180,16412.6626972,
52695240,10802.7770917,
52695300,10893.1870917,
52695360,1492.84780828,
52695420,6658.55146667,
52695480,12095.5515195,
52695540,10646.2139667,
52695600,10715.4192167,
52695660,7476.1286639,
52695720,10554.5967167,
52695780,7287.7181639,
52695840,4112.67861105,
52695900,7136.4546639,
52695960,13421.2945195,
52696020,-2327.43124442,
52696080,19546.528625,
52696140,3833.61886112,
52696200,3758.71311105,
52696260,6836.3341639,
52696320,6710.7294139,
52696380,3615.54986112,
52696440,9812.30171668,
52696500,365.483558349,
52696560,6482.98041383,
52696620,9635.74246667,
52696680,9766.65051945,
52696740,12277.0235722,
52696800,12606.4984472,
52696860,6551.17934167,
52696920,11883.13425,
52696980,2036.16634167,
52697040,8428.69344723,
52697100,11554.46975,
52697160,8530.55644723,
52697220,8673.56894722,
52697280,15016.6070528,
52697340,5669.97414445,
52697400,11937.62925,
52697460,12031.99975,
52697520,12069.98425,
52697580,15258.5595528,
52697640,12230.04825,
52697700,6082.64814445,
52697760,9295.90744722,
52697820,6240.17114445,
52697880,3145.7148416,
52697940,6373.37314445,
52698000,9595.34444722,
52698060,-55.6034610987,
52698120,9656.91444723,
52698180,3587.31734167,
52698240,6961.802575,
52698300,13079.648625,
52698360,4201.39392501,
52698420,10173.918975,
52698480,13165.373875,
52698540,7278.83732501,
52698600,13195.460375,
52698660,1425.55452501,
52698720,7445.26957494,
52698780,7498.609325,
52698840,3857.58392501,
52698900,13617.274275,
52698960,7667.938725,
52699020,4799.498325,
52699080,13796.290525,
52699140,4843.136825,
52699200,4893.451575,
52699260,10589.491625,
52699320,554.470075009,
52699380,3590.331975,
52699440,6613.004875,
52699500,6643.112625,
52699560,3752.045225,
52699620,9736.307275,
52699680,6774.03195833,
52699740,782.468575009,
52699800,6733.69879167,
52699860,6834.59270833,
52699920,6780.122625,
52699980,802.71624167,
52700040,12629.6927583,
52700100,-7600.26937499,
52700160,637.860841675,
52700220,722.298758274,
52700280,9681.945125,
52700340,5755.48189167,
52700400,9870.17410833,
52700460,6720.167875,
52700520,5381.52479167,
52700580,8895.82185833,
52700640,6444.227625,
52700700,9526.79669166,
52700760,-2284.85299166,
52700820,12603.658675,
52700880,6610.40129167,
52700940,3572.19905833,
52701000,9554.526275,
52701060,6578.63904167,
52701120,614.432575003,
52701180,9751.728775,
52701240,6707.498375,
52701300,6845.198125,
52701360,3977.506725,
52701420,6886.341625,
52701480,7099.545375,
52701540,4160.947975,
52701600,1205.41057501,
52701660,7198.407625,
52701720,7314.811375,
52701780,4204.514975,
52701840,982.286724999,
52701900,10254.013925,
52701960,4550.210375,
52702020,4672.301125,
52702080,7724.400025,
52702140,7797.485775,
52702200,7869.361525,
52702260,4935.362125,
52702320,2011.284725,
52702380,8034.652775,
52702440,5129.814375,
52702500,2204.405975,
52702560,5206.710625,
52702620,5335.934875,
52702680,5278.214125,
52702740,2262.413225,
52702800,8325.705775,
52702860,2275.836725,
52702920,5331.076125,
52702980,9184.424675,
52703040,-3551.897525,
52703100,8369.112325,
52703160,2359.294275,
52703220,5347.37867506,
52703280,5919.220925,
52703340,2346.947875,
52703400,5377.866275,
52703460,2433.576375,
52703520,5453.846775,
52703580,5405.322025,
52703640,2426.910125,
52703700,5436.290525,
52703760,2440.575625,
52703820,2425.930875,
52703880,5400.221275,
52703940,2421.809375,
52704000,17316.2844583,
52704060,-15556.887775,
52704120,14398.9251417,
52704180,-6583.84649166,
52704240,-3598.145925,
52704300,17291.8835417,
52704360,-688.400941668,
52704420,4812.156775,
52704480,2091.02704167,
52704540,-6360.65584166,
52704600,5165.083175,
52704660,5113.56959166,
52704720,8109.91815833,
52704780,8066.63257499,
52704840,-6880.18875832,
52704900,-3918.20419167,
52704960,7997.03382499,
52705020,-967.803208333,
52705080,7928.12865833,
52705140,1901.769775,
52705200,4852.50134173,
52705260,4801.47175833,
52705320,4831.028175,
52705380,7824.23074165,
52705440,1343.66455,
52705500,6166.32600277,
52705560,3483.25665833,
52705620,6651.9759611,
52705680,3554.11965833,
52705740,3588.8251584,
52705800,3629.21765833,
52705860,10128.6967639,
52705920,1348.21085555,
52705980,6196.77315833,
52706040,3134.24885555,
52706100,-3037.36325,
52706160,6398.29465833,
52706220,146.096552773,
52706280,3335.99085555,
52706340,3383.28035555,
52706400,272.477052841,
52706460,3409.49435555,
52706520,3508.08785555,
52706580,431.285552773,
52706640,6665.77465833,
52706700,234.980552773,
52706760,4201.68765833,
52706820,4129.79215833,
52706880,3464.07007499,
52706940,280.628605547,
52707000,296.419938886,
52707060,343.913272219,
52707120,316.38660562,
52707180,549.37293888,
52707240,13202.1334833,
52707300,782.420605552,
52707360,2912.55874166,
52707420,11424.2296805,
52707480,-4114.493,
52707540,5472.86074166,
52707600,5322.88207506,
52707660,-926.450197221,
52707720,5337.64574166,
52707780,2198.61127221,
52707840,-896.863197221,
52707900,2643.89293888,
52707960,2224.32627222,
52708020,2234.67260555,
52708080,8604.88554443,
52708140,-5154.05533333,
52708200,3795.87040833,
52708260,3778.50774166,
52708320,122.005397286,
52708380,104.256980552,
52708440,9479.47497221,
52708500,103.124147213,
52708560,-3069.69207223,
52708620,67.2643138855,
52708680,9504.79730554,
52708740,-192.801322221,
52708800,4570.02486666,
52708860,1423.46564721,
52708920,5332.2810334,
52708980,-1383.28698889,
52709040,4826.33619999,
52709100,7809.3805861,
52709160,-1759.23923889,
52709220,-975.846655554,
52709280,5494.04753333,
52709340,2359.22531388,
52709400,-699.97190556,
52709460,2899.32548055,
52709520,-461.887738893,
52709580,6927.24344999,
52709640,-68.4395722211,
52709700,959.002813953,
52709760,1303.58898055,
52709820,1356.74673055,
52709880,4548.51628333,
52709940,-1707.00957223,
52710000,4579.56978333,
52710060,-349.191072227,
52710120,1351.50267778,
52710180,1581.68342777,
52710240,-1876.329625,
52710300,5028.07573055,
52710360,3782.05648055,
52710420,706.766427773,
52710480,3847.11098055,
52710540,6988.90753339,
52710600,591.448677779,
52710660,832.882427773,
52710720,-2861.080625,
52710780,7148.4123361,
52710840,1198.16948055,
52710900,4136.68603333,
52710960,4505.89578333,
52711020,2801.05173055,
52711080,2739.13848055,
52711140,4709.89703333,
52711200,-1928.25423889,
52711260,7055.24008617,
52711320,3652.11419999,
52711380,1205.25131388,
52711440,4359.46403333,
52711500,544.454147219,
52711560,566.46806388,
52711620,437.352980552,
52711680,-2504.27890556,
52711740,4330.87481389,
52711800,1691.74292777,
52711860,1895.37784444,
52711920,2075.78076111,
52711980,4941.65048055,
52712040,2086.65459445,
52712100,2328.88851117,
52712160,1972.29342778,
52712220,4948.27314721,
52712280,1860.95726111,
