$Trinity Lake Br3 inflow year 2017 YC updated 06/01/23,
",,,",
Jday,USBR TL Inflow (QI)
182.5,1.500778706
182.542,1.500778706
182.583,1.500778706
182.625,1.500778706
182.667,1.500778706
182.708,1.500778706
182.75,1.500778706
182.792,1.500778706
182.833,1.500778706
182.875,1.500778706
182.917,1.500778706
182.958,1.500778706
183,1.500778706
183.042,1.500778706
183.083,1.500778706
183.125,1.500778706
183.167,1.500778706
183.208,1.500778706
183.25,1.500778706
183.292,1.500778706
183.333,1.500778706
183.375,1.500778706
183.417,1.500778706
183.458,1.500778706
183.5,1.500778706
183.542,1.500778706
183.583,1.500778706
183.625,1.500778706
183.667,1.500778706
183.708,1.500778706
183.75,1.500778706
183.792,1.500778706
183.833,1.500778706
183.875,1.500778706
183.917,1.500778706
183.958,1.500778706
184,1.500778706
184.042,1.500778706
184.083,1.500778706
184.125,1.500778706
184.167,1.500778706
184.208,1.500778706
184.25,1.500778706
184.292,1.500778706
184.333,1.500778706
184.375,1.500778706
184.417,1.500778706
184.458,1.500778706
184.5,1.500778706
184.542,1.500778706
184.583,1.500778706
184.625,1.500778706
184.667,1.500778706
184.708,1.500778706
184.75,1.500778706
184.792,1.500778706
184.833,1.500778706
184.875,1.500778706
184.917,1.500778706
184.958,1.500778706
185,1.500778706
185.042,1.500778706
185.083,1.500778706
185.125,1.500778706
185.167,1.500778706
185.208,1.500778706
185.25,1.500778706
185.292,1.500778706
185.333,1.500778706
185.375,1.500778706
185.417,1.500778706
185.458,1.500778706
185.5,1.500778706
185.542,1.500778706
185.583,1.500778706
185.625,1.500778706
185.667,1.500778706
185.708,1.500778706
185.75,1.500778706
185.792,1.500778706
185.833,1.500778706
185.875,1.500778706
185.917,1.500778706
185.958,1.500778706
186,1.500778706
186.042,1.500778706
186.083,1.500778706
186.125,1.500778706
186.167,1.500778706
186.208,1.500778706
186.25,1.500778706
186.292,1.500778706
186.333,1.500778706
186.375,1.500778706
186.417,1.500778706
186.458,1.500778706
186.5,1.500778706
186.542,1.500778706
186.583,1.500778706
186.625,1.500778706
186.667,1.500778706
186.708,1.500778706
186.75,1.500778706
186.792,1.500778706
186.833,1.500778706
186.875,1.500778706
186.917,1.500778706
186.958,1.500778706
187,1.500778706
187.042,1.500778706
187.083,1.500778706
187.125,1.500778706
187.167,1.500778706
187.208,1.500778706
187.25,1.500778706
187.292,1.500778706
187.333,1.500778706
187.375,1.500778706
187.417,1.500778706
187.458,1.500778706
187.5,1.500778706
187.542,1.500778706
187.583,1.500778706
187.625,1.500778706
187.667,1.500778706
187.708,1.500778706
187.75,1.500778706
187.792,1.500778706
187.833,1.500778706
187.875,1.500778706
187.917,1.500778706
187.958,1.500778706
188,1.500778706
188.042,1.500778706
188.083,1.500778706
188.125,1.500778706
188.167,1.500778706
188.208,1.500778706
188.25,1.500778706
188.292,1.500778706
188.333,1.500778706
188.375,1.500778706
188.417,1.500778706
188.458,1.500778706
188.5,1.500778706
188.542,1.500778706
188.583,1.500778706
188.625,1.500778706
188.667,1.500778706
188.708,1.500778706
188.75,1.500778706
188.792,1.500778706
188.833,1.500778706
188.875,1.500778706
188.917,1.500778706
188.958,1.500778706
189,1.500778706
189.042,1.500778706
189.083,1.500778706
189.125,1.500778706
189.167,1.500778706
189.208,1.500778706
189.25,1.500778706
189.292,1.500778706
189.333,1.500778706
189.375,1.500778706
189.417,1.500778706
189.458,1.500778706
189.5,1.500778706
189.542,1.500778706
189.583,1.500778706
189.625,1.500778706
189.667,1.500778706
189.708,1.500778706
189.75,1.500778706
189.792,1.500778706
189.833,1.500778706
189.875,1.500778706
189.917,1.500778706
189.958,1.500778706
190,1.500778706
190.042,1.500778706
190.083,1.500778706
190.125,1.500778706
190.167,1.500778706
190.208,1.500778706
190.25,1.500778706
190.292,1.500778706
190.333,1.500778706
190.375,1.500778706
190.417,1.500778706
190.458,1.500778706
190.5,1.500778706
190.542,1.500778706
190.583,1.500778706
190.625,1.500778706
190.667,1.500778706
190.708,1.500778706
190.75,1.500778706
190.792,1.500778706
190.833,1.500778706
190.875,1.500778706
190.917,1.500778706
190.958,1.500778706
191,1.500778706
191.042,1.500778706
191.083,1.500778706
191.125,1.500778706
191.167,1.500778706
191.208,1.500778706
191.25,1.500778706
191.292,1.500778706
191.333,1.500778706
191.375,1.500778706
191.417,1.500778706
191.458,1.500778706
191.5,1.500778706
191.542,1.500778706
191.583,1.500778706
191.625,1.500778706
191.667,1.500778706
191.708,1.500778706
191.75,1.500778706
191.792,1.500778706
191.833,1.500778706
191.875,1.500778706
191.917,1.500778706
191.958,1.500778706
192,1.500778706
192.042,1.500778706
192.083,1.500778706
192.125,1.500778706
192.167,1.500778706
192.208,1.500778706
192.25,1.500778706
192.292,1.500778706
192.333,1.500778706
192.375,1.500778706
192.417,1.500778706
192.458,1.500778706
192.5,1.500778706
192.542,1.500778706
192.583,1.500778706
192.625,1.500778706
192.667,1.500778706
192.708,1.500778706
192.75,1.500778706
192.792,1.500778706
192.833,1.500778706
192.875,1.500778706
192.917,1.500778706
192.958,1.500778706
193,1.500778706
193.042,1.500778706
193.083,1.500778706
193.125,1.500778706
193.167,1.500778706
193.208,1.500778706
193.25,1.500778706
193.292,1.500778706
193.333,1.500778706
193.375,1.500778706
193.417,1.500778706
193.458,1.500778706
193.5,1.500778706
193.542,1.500778706
193.583,1.500778706
193.625,1.500778706
193.667,1.500778706
193.708,1.500778706
193.75,1.500778706
193.792,1.500778706
193.833,1.500778706
193.875,1.500778706
193.917,1.500778706
193.958,1.500778706
194,1.500778706
194.042,1.500778706
194.083,1.500778706
194.125,1.500778706
194.167,1.500778706
194.208,1.500778706
194.25,1.500778706
194.292,1.500778706
194.333,1.500778706
194.375,1.500778706
194.417,1.500778706
194.458,1.500778706
194.5,1.500778706
194.542,1.500778706
194.583,1.500778706
194.625,1.500778706
194.667,1.500778706
194.708,1.500778706
194.75,1.500778706
194.792,1.500778706
194.833,1.500778706
194.875,1.500778706
194.917,1.500778706
194.958,1.500778706
195,1.500778706
195.042,1.500778706
195.083,1.500778706
195.125,1.500778706
195.167,1.500778706
195.208,1.500778706
195.25,1.500778706
195.292,1.500778706
195.333,1.500778706
195.375,1.500778706
195.417,1.500778706
195.458,1.500778706
195.5,1.500778706
195.542,1.500778706
195.583,1.500778706
195.625,1.500778706
195.667,1.500778706
195.708,1.500778706
195.75,1.500778706
195.792,1.500778706
195.833,1.500778706
195.875,1.500778706
195.917,1.500778706
195.958,1.500778706
196,1.500778706
196.042,1.500778706
196.083,1.500778706
196.125,1.500778706
196.167,1.500778706
196.208,1.500778706
196.25,1.500778706
196.292,1.500778706
196.333,1.500778706
196.375,1.500778706
196.417,1.500778706
196.458,1.500778706
196.5,1.500778706
196.542,1.500778706
196.583,1.500778706
196.625,1.500778706
196.667,1.500778706
196.708,1.500778706
196.75,1.500778706
196.792,1.500778706
196.833,1.500778706
196.875,1.500778706
196.917,1.500778706
196.958,1.500778706
197,1.500778706
197.042,1.500778706
197.083,1.500778706
197.125,1.500778706
197.167,1.500778706
197.208,1.500778706
197.25,1.500778706
197.292,1.500778706
197.333,1.500778706
197.375,1.500778706
197.417,1.500778706
197.458,1.500778706
197.5,1.500778706
197.542,1.500778706
197.583,1.500778706
197.625,1.500778706
197.667,1.500778706
197.708,1.500778706
197.75,1.500778706
197.792,1.500778706
197.833,1.500778706
197.875,1.500778706
197.917,1.500778706
197.958,1.500778706
198,1.500778706
198.042,1.500778706
198.083,1.500778706
198.125,1.500778706
198.167,1.500778706
198.208,1.500778706
198.25,1.500778706
198.292,1.500778706
198.333,1.500778706
198.375,1.500778706
198.417,1.500778706
198.458,1.500778706
198.5,1.500778706
198.542,1.500778706
198.583,1.500778706
198.625,1.500778706
198.667,1.500778706
198.708,1.500778706
198.75,1.500778706
198.792,1.500778706
198.833,1.500778706
198.875,1.500778706
198.917,1.500778706
198.958,1.500778706
199,1.500778706
199.042,1.500778706
199.083,1.500778706
199.125,1.500778706
199.167,1.500778706
199.208,1.500778706
199.25,1.500778706
199.292,1.500778706
199.333,1.500778706
199.375,1.500778706
199.417,1.500778706
199.458,1.500778706
199.5,1.500778706
199.542,1.500778706
199.583,1.500778706
199.625,1.500778706
199.667,1.500778706
199.708,1.500778706
199.75,1.500778706
199.792,1.500778706
199.833,1.500778706
199.875,1.500778706
199.917,1.500778706
199.958,1.500778706
200,1.500778706
200.042,1.500778706
200.083,1.500778706
200.125,1.500778706
200.167,1.500778706
200.208,1.500778706
200.25,1.500778706
200.292,1.500778706
200.333,1.500778706
200.375,1.500778706
200.417,1.500778706
200.458,1.500778706
200.5,1.500778706
200.542,1.500778706
200.583,1.500778706
200.625,1.500778706
200.667,1.500778706
200.708,1.500778706
200.75,1.500778706
200.792,1.500778706
200.833,1.500778706
200.875,1.500778706
200.917,1.500778706
200.958,1.500778706
201,1.500778706
201.042,1.500778706
201.083,1.500778706
201.125,1.500778706
201.167,1.500778706
201.208,1.500778706
201.25,1.500778706
201.292,1.500778706
201.333,1.500778706
201.375,1.500778706
201.417,1.500778706
201.458,1.500778706
201.5,1.500778706
201.542,1.500778706
201.583,1.500778706
201.625,1.500778706
201.667,1.500778706
201.708,1.500778706
201.75,1.500778706
201.792,1.500778706
201.833,1.500778706
201.875,1.500778706
201.917,1.500778706
201.958,1.500778706
202,1.500778706
202.042,1.500778706
202.083,1.500778706
202.125,1.500778706
202.167,1.500778706
202.208,1.500778706
202.25,1.500778706
202.292,1.500778706
202.333,1.500778706
202.375,1.500778706
202.417,1.500778706
202.458,1.500778706
202.5,1.500778706
202.542,1.500778706
202.583,1.500778706
202.625,1.500778706
202.667,1.500778706
202.708,1.500778706
202.75,1.500778706
202.792,1.500778706
202.833,1.500778706
202.875,1.500778706
202.917,1.500778706
202.958,1.500778706
203,1.500778706
203.042,1.500778706
203.083,1.500778706
203.125,1.500778706
203.167,1.500778706
203.208,1.500778706
203.25,1.500778706
203.292,1.500778706
203.333,1.500778706
203.375,1.500778706
203.417,1.500778706
203.458,1.500778706
203.5,1.500778706
203.542,1.500778706
203.583,1.500778706
203.625,1.500778706
203.667,1.500778706
203.708,1.500778706
203.75,1.500778706
203.792,1.500778706
203.833,1.500778706
203.875,1.500778706
203.917,1.500778706
203.958,1.500778706
204,1.500778706
204.042,1.500778706
204.083,1.500778706
204.125,1.500778706
204.167,1.500778706
204.208,1.500778706
204.25,1.500778706
204.292,1.500778706
204.333,1.500778706
204.375,1.500778706
204.417,1.500778706
204.458,1.500778706
204.5,1.500778706
204.542,1.500778706
204.583,1.500778706
204.625,1.500778706
204.667,1.500778706
204.708,1.500778706
204.75,1.500778706
204.792,1.500778706
204.833,1.500778706
204.875,1.500778706
204.917,1.500778706
204.958,1.500778706
205,1.500778706
205.042,1.500778706
205.083,1.500778706
205.125,1.500778706
205.167,1.500778706
205.208,1.500778706
205.25,1.500778706
205.292,1.500778706
205.333,1.500778706
205.375,1.500778706
205.417,1.500778706
205.458,1.500778706
205.5,1.500778706
205.542,1.500778706
205.583,1.500778706
205.625,1.500778706
205.667,1.500778706
205.708,1.500778706
205.75,1.500778706
205.792,1.500778706
205.833,1.500778706
205.875,1.500778706
205.917,1.500778706
205.958,1.500778706
206,1.500778706
206.042,1.500778706
206.083,1.500778706
206.125,1.500778706
206.167,1.500778706
206.208,1.500778706
206.25,1.500778706
206.292,1.500778706
206.333,1.500778706
206.375,1.500778706
206.417,1.500778706
206.458,1.500778706
206.5,1.500778706
206.542,1.500778706
206.583,1.500778706
206.625,1.500778706
206.667,1.500778706
206.708,1.500778706
206.75,1.500778706
206.792,1.500778706
206.833,1.500778706
206.875,1.500778706
206.917,1.500778706
206.958,1.500778706
207,1.500778706
207.042,1.500778706
207.083,1.500778706
207.125,1.500778706
207.167,1.500778706
207.208,1.500778706
207.25,1.500778706
207.292,1.500778706
207.333,1.500778706
207.375,1.500778706
207.417,1.500778706
207.458,1.500778706
207.5,1.500778706
207.542,1.500778706
207.583,1.500778706
207.625,1.500778706
207.667,1.500778706
207.708,1.500778706
207.75,1.500778706
207.792,1.500778706
207.833,1.500778706
207.875,1.500778706
207.917,1.500778706
207.958,1.500778706
208,1.500778706
208.042,1.500778706
208.083,1.500778706
208.125,1.500778706
208.167,1.500778706
208.208,1.500778706
208.25,1.500778706
208.292,1.500778706
208.333,1.500778706
208.375,1.500778706
208.417,1.500778706
208.458,1.500778706
208.5,1.500778706
208.542,1.500778706
208.583,1.500778706
208.625,1.500778706
208.667,1.500778706
208.708,1.500778706
208.75,1.500778706
208.792,1.500778706
208.833,1.500778706
208.875,1.500778706
208.917,1.500778706
208.958,1.500778706
209,1.500778706
209.042,1.500778706
209.083,1.500778706
209.125,1.500778706
209.167,1.500778706
209.208,1.500778706
209.25,1.500778706
209.292,1.500778706
209.333,1.500778706
209.375,1.500778706
209.417,1.500778706
209.458,1.500778706
209.5,1.500778706
209.542,1.500778706
209.583,1.500778706
209.625,1.500778706
209.667,1.500778706
209.708,1.500778706
209.75,1.500778706
209.792,1.500778706
209.833,1.500778706
209.875,1.500778706
209.917,1.500778706
209.958,1.500778706
210,1.500778706
210.042,1.500778706
210.083,1.500778706
210.125,1.500778706
210.167,1.500778706
210.208,1.500778706
210.25,1.500778706
210.292,1.500778706
210.333,1.500778706
210.375,1.500778706
210.417,1.500778706
210.458,1.500778706
210.5,1.500778706
210.542,1.500778706
210.583,1.500778706
210.625,1.500778706
210.667,1.500778706
210.708,1.500778706
210.75,1.500778706
210.792,1.500778706
210.833,1.500778706
210.875,1.500778706
210.917,1.500778706
210.958,1.500778706
211,1.500778706
211.042,1.500778706
211.083,1.500778706
211.125,1.500778706
211.167,1.500778706
211.208,1.500778706
211.25,1.500778706
211.292,1.500778706
211.333,1.500778706
211.375,1.500778706
211.417,1.500778706
211.458,1.500778706
211.5,1.500778706
211.542,1.500778706
211.583,1.500778706
211.625,1.500778706
211.667,1.500778706
211.708,1.500778706
211.75,1.500778706
211.792,1.500778706
211.833,1.500778706
211.875,1.500778706
211.917,1.500778706
211.958,1.500778706
212,1.500778706
212.042,1.500778706
212.083,1.500778706
212.125,1.500778706
212.167,1.500778706
212.208,1.500778706
212.25,1.500778706
212.292,1.500778706
212.333,1.500778706
212.375,1.500778706
212.417,1.500778706
212.458,1.500778706
212.5,1.500778706
212.542,1.500778706
212.583,1.500778706
212.625,1.500778706
212.667,1.500778706
212.708,1.500778706
212.75,1.500778706
212.792,1.500778706
212.833,1.500778706
212.875,1.500778706
212.917,1.500778706
212.958,1.500778706
213,0.651281325
213.042,0.651281325
213.083,0.651281325
213.125,0.651281325
213.167,0.651281325
213.208,0.651281325
213.25,0.651281325
213.292,0.651281325
213.333,0.651281325
213.375,0.651281325
213.417,0.651281325
213.458,0.651281325
213.5,0.651281325
213.542,0.651281325
213.583,0.651281325
213.625,0.651281325
213.667,0.651281325
213.708,0.651281325
213.75,0.651281325
213.792,0.651281325
213.833,0.651281325
213.875,0.651281325
213.917,0.651281325
213.958,0.651281325
214,0.651281325
214.042,0.651281325
214.083,0.651281325
214.125,0.651281325
214.167,0.651281325
214.208,0.651281325
214.25,0.651281325
214.292,0.651281325
214.333,0.651281325
214.375,0.651281325
214.417,0.651281325
214.458,0.651281325
214.5,0.651281325
214.542,0.651281325
214.583,0.651281325
214.625,0.651281325
214.667,0.651281325
214.708,0.651281325
214.75,0.651281325
214.792,0.651281325
214.833,0.651281325
214.875,0.651281325
214.917,0.651281325
214.958,0.651281325
215,0.651281325
215.042,0.651281325
215.083,0.651281325
215.125,0.651281325
215.167,0.651281325
215.208,0.651281325
215.25,0.651281325
215.292,0.651281325
215.333,0.651281325
215.375,0.651281325
215.417,0.651281325
215.458,0.651281325
215.5,0.651281325
215.542,0.651281325
215.583,0.651281325
215.625,0.651281325
215.667,0.651281325
215.708,0.651281325
215.75,0.651281325
215.792,0.651281325
215.833,0.651281325
215.875,0.651281325
215.917,0.651281325
215.958,0.651281325
216,0.651281325
216.042,0.651281325
216.083,0.651281325
216.125,0.651281325
216.167,0.651281325
216.208,0.651281325
216.25,0.651281325
216.292,0.651281325
216.333,0.651281325
216.375,0.651281325
216.417,0.651281325
216.458,0.651281325
216.5,0.651281325
216.542,0.651281325
216.583,0.651281325
216.625,0.651281325
216.667,0.651281325
216.708,0.651281325
216.75,0.651281325
216.792,0.651281325
216.833,0.651281325
216.875,0.651281325
216.917,0.651281325
216.958,0.651281325
217,0.651281325
217.042,0.651281325
217.083,0.651281325
217.125,0.651281325
217.167,0.651281325
217.208,0.651281325
217.25,0.651281325
217.292,0.651281325
217.333,0.651281325
217.375,0.651281325
217.417,0.651281325
217.458,0.651281325
217.5,0.651281325
217.542,0.651281325
217.583,0.651281325
217.625,0.651281325
217.667,0.651281325
217.708,0.651281325
217.75,0.651281325
217.792,0.651281325
217.833,0.651281325
217.875,0.651281325
217.917,0.651281325
217.958,0.651281325
218,0.651281325
218.042,0.651281325
218.083,0.651281325
218.125,0.651281325
218.167,0.651281325
218.208,0.651281325
218.25,0.651281325
218.292,0.651281325
218.333,0.651281325
218.375,0.651281325
218.417,0.651281325
218.458,0.651281325
218.5,0.651281325
218.542,0.651281325
218.583,0.651281325
218.625,0.651281325
218.667,0.651281325
218.708,0.651281325
218.75,0.651281325
218.792,0.651281325
218.833,0.651281325
218.875,0.651281325
218.917,0.651281325
218.958,0.651281325
219,0.651281325
219.042,0.651281325
219.083,0.651281325
219.125,0.651281325
219.167,0.651281325
219.208,0.651281325
219.25,0.651281325
219.292,0.651281325
219.333,0.651281325
219.375,0.651281325
219.417,0.651281325
219.458,0.651281325
219.5,0.651281325
219.542,0.651281325
219.583,0.651281325
219.625,0.651281325
219.667,0.651281325
219.708,0.651281325
219.75,0.651281325
219.792,0.651281325
219.833,0.651281325
219.875,0.651281325
219.917,0.651281325
219.958,0.651281325
220,0.651281325
220.042,0.651281325
220.083,0.651281325
220.125,0.651281325
220.167,0.651281325
220.208,0.651281325
220.25,0.651281325
220.292,0.651281325
220.333,0.651281325
220.375,0.651281325
220.417,0.651281325
220.458,0.651281325
220.5,0.651281325
220.542,0.651281325
220.583,0.651281325
220.625,0.651281325
220.667,0.651281325
220.708,0.651281325
220.75,0.651281325
220.792,0.651281325
220.833,0.651281325
220.875,0.651281325
220.917,0.651281325
220.958,0.651281325
221,0.651281325
221.042,0.651281325
221.083,0.651281325
221.125,0.651281325
221.167,0.651281325
221.208,0.651281325
221.25,0.651281325
221.292,0.651281325
221.333,0.651281325
221.375,0.651281325
221.417,0.651281325
221.458,0.651281325
221.5,0.651281325
221.542,0.651281325
221.583,0.651281325
221.625,0.651281325
221.667,0.651281325
221.708,0.651281325
221.75,0.651281325
221.792,0.651281325
221.833,0.651281325
221.875,0.651281325
221.917,0.651281325
221.958,0.651281325
222,0.651281325
222.042,0.651281325
222.083,0.651281325
222.125,0.651281325
222.167,0.651281325
222.208,0.651281325
222.25,0.651281325
222.292,0.651281325
222.333,0.651281325
222.375,0.651281325
222.417,0.651281325
222.458,0.651281325
222.5,0.651281325
222.542,0.651281325
222.583,0.651281325
222.625,0.651281325
222.667,0.651281325
222.708,0.651281325
222.75,0.651281325
222.792,0.651281325
222.833,0.651281325
222.875,0.651281325
222.917,0.651281325
222.958,0.651281325
223,0.651281325
223.042,0.651281325
223.083,0.651281325
223.125,0.651281325
223.167,0.651281325
223.208,0.651281325
223.25,0.651281325
223.292,0.651281325
223.333,0.651281325
223.375,0.651281325
223.417,0.651281325
223.458,0.651281325
223.5,0.651281325
223.542,0.651281325
223.583,0.651281325
223.625,0.651281325
223.667,0.651281325
223.708,0.651281325
223.75,0.651281325
223.792,0.651281325
223.833,0.651281325
223.875,0.651281325
223.917,0.651281325
223.958,0.651281325
224,0.651281325
224.042,0.651281325
224.083,0.651281325
224.125,0.651281325
224.167,0.651281325
224.208,0.651281325
224.25,0.651281325
224.292,0.651281325
224.333,0.651281325
224.375,0.651281325
224.417,0.651281325
224.458,0.651281325
224.5,0.651281325
224.542,0.651281325
224.583,0.651281325
224.625,0.651281325
224.667,0.651281325
224.708,0.651281325
224.75,0.651281325
224.792,0.651281325
224.833,0.651281325
224.875,0.651281325
224.917,0.651281325
224.958,0.651281325
225,0.651281325
225.042,0.651281325
225.083,0.651281325
225.125,0.651281325
225.167,0.651281325
225.208,0.651281325
225.25,0.651281325
225.292,0.651281325
225.333,0.651281325
225.375,0.651281325
225.417,0.651281325
225.458,0.651281325
225.5,0.651281325
225.542,0.651281325
225.583,0.651281325
225.625,0.651281325
225.667,0.651281325
225.708,0.651281325
225.75,0.651281325
225.792,0.651281325
225.833,0.651281325
225.875,0.651281325
225.917,0.651281325
225.958,0.651281325
226,0.651281325
226.042,0.651281325
226.083,0.651281325
226.125,0.651281325
226.167,0.651281325
226.208,0.651281325
226.25,0.651281325
226.292,0.651281325
226.333,0.651281325
226.375,0.651281325
226.417,0.651281325
226.458,0.651281325
226.5,0.651281325
226.542,0.651281325
226.583,0.651281325
226.625,0.651281325
226.667,0.651281325
226.708,0.651281325
226.75,0.651281325
226.792,0.651281325
226.833,0.651281325
226.875,0.651281325
226.917,0.651281325
226.958,0.651281325
227,0.651281325
227.042,0.651281325
227.083,0.651281325
227.125,0.651281325
227.167,0.651281325
227.208,0.651281325
227.25,0.651281325
227.292,0.651281325
227.333,0.651281325
227.375,0.651281325
227.417,0.651281325
227.458,0.651281325
227.5,0.651281325
227.542,0.651281325
227.583,0.651281325
227.625,0.651281325
227.667,0.651281325
227.708,0.651281325
227.75,0.651281325
227.792,0.651281325
227.833,0.651281325
227.875,0.651281325
227.917,0.651281325
227.958,0.651281325
228,0.651281325
228.042,0.651281325
228.083,0.651281325
228.125,0.651281325
228.167,0.651281325
228.208,0.651281325
228.25,0.651281325
228.292,0.651281325
228.333,0.651281325
228.375,0.651281325
228.417,0.651281325
228.458,0.651281325
228.5,0.651281325
228.542,0.651281325
228.583,0.651281325
228.625,0.651281325
228.667,0.651281325
228.708,0.651281325
228.75,0.651281325
228.792,0.651281325
228.833,0.651281325
228.875,0.651281325
228.917,0.651281325
228.958,0.651281325
229,0.651281325
229.042,0.651281325
229.083,0.651281325
229.125,0.651281325
229.167,0.651281325
229.208,0.651281325
229.25,0.651281325
229.292,0.651281325
229.333,0.651281325
229.375,0.651281325
229.417,0.651281325
229.458,0.651281325
229.5,0.651281325
229.542,0.651281325
229.583,0.651281325
229.625,0.651281325
229.667,0.651281325
229.708,0.651281325
229.75,0.651281325
229.792,0.651281325
229.833,0.651281325
229.875,0.651281325
229.917,0.651281325
229.958,0.651281325
230,0.651281325
230.042,0.651281325
230.083,0.651281325
230.125,0.651281325
230.167,0.651281325
230.208,0.651281325
230.25,0.651281325
230.292,0.651281325
230.333,0.651281325
230.375,0.651281325
230.417,0.651281325
230.458,0.651281325
230.5,0.651281325
230.542,0.651281325
230.583,0.651281325
230.625,0.651281325
230.667,0.651281325
230.708,0.651281325
230.75,0.651281325
230.792,0.651281325
230.833,0.651281325
230.875,0.651281325
230.917,0.651281325
230.958,0.651281325
231,0.651281325
231.042,0.651281325
231.083,0.651281325
231.125,0.651281325
231.167,0.651281325
231.208,0.651281325
231.25,0.651281325
231.292,0.651281325
231.333,0.651281325
231.375,0.651281325
231.417,0.651281325
231.458,0.651281325
231.5,0.651281325
231.542,0.651281325
231.583,0.651281325
231.625,0.651281325
231.667,0.651281325
231.708,0.651281325
231.75,0.651281325
231.792,0.651281325
231.833,0.651281325
231.875,0.651281325
231.917,0.651281325
231.958,0.651281325
232,0.651281325
232.042,0.651281325
232.083,0.651281325
232.125,0.651281325
232.167,0.651281325
232.208,0.651281325
232.25,0.651281325
232.292,0.651281325
232.333,0.651281325
232.375,0.651281325
232.417,0.651281325
232.458,0.651281325
232.5,0.651281325
232.542,0.651281325
232.583,0.651281325
232.625,0.651281325
232.667,0.651281325
232.708,0.651281325
232.75,0.651281325
232.792,0.651281325
232.833,0.651281325
232.875,0.651281325
232.917,0.651281325
232.958,0.651281325
233,0.651281325
233.042,0.651281325
233.083,0.651281325
233.125,0.651281325
233.167,0.651281325
233.208,0.651281325
233.25,0.651281325
233.292,0.651281325
233.333,0.651281325
233.375,0.651281325
233.417,0.651281325
233.458,0.651281325
233.5,0.651281325
233.542,0.651281325
233.583,0.651281325
233.625,0.651281325
233.667,0.651281325
233.708,0.651281325
233.75,0.651281325
233.792,0.651281325
233.833,0.651281325
233.875,0.651281325
233.917,0.651281325
233.958,0.651281325
234,0.651281325
234.042,0.651281325
234.083,0.651281325
234.125,0.651281325
234.167,0.651281325
234.208,0.651281325
234.25,0.651281325
234.292,0.651281325
234.333,0.651281325
234.375,0.651281325
234.417,0.651281325
234.458,0.651281325
234.5,0.651281325
234.542,0.651281325
234.583,0.651281325
234.625,0.651281325
234.667,0.651281325
234.708,0.651281325
234.75,0.651281325
234.792,0.651281325
234.833,0.651281325
234.875,0.651281325
234.917,0.651281325
234.958,0.651281325
235,0.651281325
235.042,0.651281325
235.083,0.651281325
235.125,0.651281325
235.167,0.651281325
235.208,0.651281325
235.25,0.651281325
235.292,0.651281325
235.333,0.651281325
235.375,0.651281325
235.417,0.651281325
235.458,0.651281325
235.5,0.651281325
235.542,0.651281325
235.583,0.651281325
235.625,0.651281325
235.667,0.651281325
235.708,0.651281325
235.75,0.651281325
235.792,0.651281325
235.833,0.651281325
235.875,0.651281325
235.917,0.651281325
235.958,0.651281325
236,0.651281325
236.042,0.651281325
236.083,0.651281325
236.125,0.651281325
236.167,0.651281325
236.208,0.651281325
236.25,0.651281325
236.292,0.651281325
236.333,0.651281325
236.375,0.651281325
236.417,0.651281325
236.458,0.651281325
236.5,0.651281325
236.542,0.651281325
236.583,0.651281325
236.625,0.651281325
236.667,0.651281325
236.708,0.651281325
236.75,0.651281325
236.792,0.651281325
236.833,0.651281325
236.875,0.651281325
236.917,0.651281325
236.958,0.651281325
237,0.651281325
237.042,0.651281325
237.083,0.651281325
237.125,0.651281325
237.167,0.651281325
237.208,0.651281325
237.25,0.651281325
237.292,0.651281325
237.333,0.651281325
237.375,0.651281325
237.417,0.651281325
237.458,0.651281325
237.5,0.651281325
237.542,0.651281325
237.583,0.651281325
237.625,0.651281325
237.667,0.651281325
237.708,0.651281325
237.75,0.651281325
237.792,0.651281325
237.833,0.651281325
237.875,0.651281325
237.917,0.651281325
237.958,0.651281325
238,0.651281325
238.042,0.651281325
238.083,0.651281325
238.125,0.651281325
238.167,0.651281325
238.208,0.651281325
238.25,0.651281325
238.292,0.651281325
238.333,0.651281325
238.375,0.651281325
238.417,0.651281325
238.458,0.651281325
238.5,0.651281325
238.542,0.651281325
238.583,0.651281325
238.625,0.651281325
238.667,0.651281325
238.708,0.651281325
238.75,0.651281325
238.792,0.651281325
238.833,0.651281325
238.875,0.651281325
238.917,0.651281325
238.958,0.651281325
239,0.651281325
239.042,0.651281325
239.083,0.651281325
239.125,0.651281325
239.167,0.651281325
239.208,0.651281325
239.25,0.651281325
239.292,0.651281325
239.333,0.651281325
239.375,0.651281325
239.417,0.651281325
239.458,0.651281325
239.5,0.651281325
239.542,0.651281325
239.583,0.651281325
239.625,0.651281325
239.667,0.651281325
239.708,0.651281325
239.75,0.651281325
239.792,0.651281325
239.833,0.651281325
239.875,0.651281325
239.917,0.651281325
239.958,0.651281325
240,0.651281325
240.042,0.651281325
240.083,0.651281325
240.125,0.651281325
240.167,0.651281325
240.208,0.651281325
240.25,0.651281325
240.292,0.651281325
240.333,0.651281325
240.375,0.651281325
240.417,0.651281325
240.458,0.651281325
240.5,0.651281325
240.542,0.651281325
240.583,0.651281325
240.625,0.651281325
240.667,0.651281325
240.708,0.651281325
240.75,0.651281325
240.792,0.651281325
240.833,0.651281325
240.875,0.651281325
240.917,0.651281325
240.958,0.651281325
241,0.651281325
241.042,0.651281325
