$Trinity Lake qdt year 2017 YC 08/25/22,
112.167,-177.5027093
112.208,-2.119709272
112.25,37.73129073
112.292,-35.67470927
112.333,-2.119709272
112.375,-2.119709272
112.417,32.29829073
112.458,-2.119709272
112.5,-2.119709272
112.542,-22.93270927
112.583,-2.119709272
112.625,-114.7667093
112.667,-2.119709272
112.708,-16.78570927
112.75,-2.119709272
112.792,-2.119709272
112.833,-2.119709272
112.875,46.30529073
112.917,-2.119709272
112.958,-2.119709272
113,-1.654891468
113.042,-1.654891468
113.083,27.82610853
113.125,-1.654891468
113.167,-1.654891468
113.208,-1.654891468
113.25,-98.66989147
113.292,-65.94889147
113.333,-0.617891468
113.375,-1.654891468
113.417,137.1031085
113.458,-1.654891468
113.5,-1.654891468
113.542,-21.65489147
113.583,-87.65289147
113.625,-81.72089147
113.667,-41.13689147
113.708,4.641108532
113.75,-1.654891468
113.792,-1.654891468
113.833,94.12010853
113.875,-1.654891468
113.917,-1.654891468
113.958,-27.21789147
114,-101.6891129
114.042,-6.467112929
114.083,-6.467112929
114.125,-6.467112929
114.167,-6.467112929
114.208,-3.717112929
114.25,-6.467112929
114.292,-6.467112929
114.333,-6.467112929
114.375,-40.46311293
114.417,-6.467112929
114.458,-6.467112929
114.5,-6.467112929
114.542,-6.467112929
114.583,-39.05911293
114.625,-5.288112929
114.667,-6.467112929
114.708,-6.467112929
114.75,91.39588707
114.792,-6.467112929
114.833,-6.467112929
114.875,58.24788707
114.917,-6.467112929
114.958,-6.467112929
115,56.08118611
115.042,-39.18481389
115.083,-2.44481389
115.125,-2.44481389
115.167,-88.38381389
115.208,-2.44481389
115.25,-2.44481389
115.292,-1.40781389
115.333,-2.44481389
115.375,-2.44481389
115.417,8.27018611
115.458,-2.44481389
115.5,-108.8918139
115.542,-105.7758139
115.583,-2.44481389
115.625,-2.44481389
115.667,60.51518611
115.708,177.9331861
115.75,-2.44481389
115.792,45.92418611
115.833,-2.44481389
115.875,56.65418611
115.917,53.48018611
115.958,-6.66681389
116,0.095924722
116.042,135.2779247
116.083,0.095924722
116.125,-165.9990753
116.167,0.095924722
116.208,168.3879247
116.25,0.095924722
116.292,0.095924722
116.333,-59.82807528
116.375,-354.3550753
116.417,0.095924722
116.458,90.31592472
116.5,39.25692472
116.542,86.16392472
116.583,0.095924722
116.625,21.97092472
116.667,59.94592472
116.708,46.52392472
116.75,66.31692472
116.792,60.98392472
116.833,63.05692472
116.875,119.1879247
116.917,0.095924722
116.958,0.095924722
117,-7.611059251
117.042,18.68494075
117.083,19.64794075
117.125,-7.611059251
117.167,-7.611059251
117.208,-7.611059251
117.25,150.1989408
117.292,-7.611059251
117.333,65.86894075
117.375,-110.1380593
117.417,-7.611059251
117.458,106.5489407
117.5,-7.611059251
117.542,-7.611059251
117.583,-7.611059251
117.625,-7.611059251
117.667,13.44594075
117.708,51.69894075
117.75,-7.611059251
117.792,-7.611059251
117.833,-7.611059251
117.875,-71.96305925
117.917,-7.611059251
117.958,62.23894075
118,26.07174466
118.042,61.84874466
118.083,60.07074466
118.125,-5.187255337
118.167,-5.187255337
118.208,-5.187255337
118.25,-5.187255337
118.292,-245.8772553
118.333,-5.187255337
118.375,36.46874466
118.417,-5.187255337
118.458,306.2667447
118.5,-5.187255337
118.542,-194.1462553
118.583,-5.187255337
118.625,-5.187255337
118.667,163.8247447
118.708,-5.187255337
118.75,-5.187255337
118.792,-5.187255337
118.833,-5.187255337
118.875,89.23674466
118.917,-15.03825534
118.958,-5.187255337
119,0.899954207
119.042,-56.95104579
119.083,0.899954207
119.125,-61.57004579
119.167,0.899954207
119.208,0.899954207
119.25,-14.72904579
119.292,0.899954207
119.333,-113.0240458
119.375,9.657954207
119.417,0.899954207
119.458,385.5819542
119.5,0.899954207
119.542,0.899954207
119.583,-49.32104579
119.625,83.81095421
119.667,82.82395421
119.708,0.899954207
119.75,-93.79404579
119.792,-19.02504579
119.833,31.78795421
119.875,0.840954207
119.917,-14.12104579
119.958,-22.06204579
120,-20.19645265
120.042,1.606547346
120.083,-0.541452654
120.125,-0.541452654
120.167,-99.7274527
120.208,-130.1684527
120.25,1.532547346
120.292,168.8625474
120.333,-0.541452654
120.375,14.62854735
120.417,221.0835473
120.458,-0.541452654
120.5,-0.541452654
120.542,-17.89945265
120.583,-0.541452654
120.625,96.98754735
120.667,-0.541452654
120.708,-138.4554527
120.75,-141.5754527
120.792,9.976547346
120.833,-0.541452654
120.875,137.1335474
120.917,162.3545474
120.958,-14.09645265
121,2.847338692
121.042,-76.63266131
121.083,2.847338692
121.125,-13.28566131
121.167,-180.4816613
121.208,2.847338692
121.25,2.847338692
121.292,-34.05266131
121.333,8.03233869
121.375,-8.63366131
121.417,2.847338692
121.458,2.847338692
121.5,2.847338692
121.542,2.847338692
121.583,78.10533869
121.625,42.13933869
121.667,96.26533869
121.708,25.65833869
121.75,0.773338692
121.792,2.847338692
121.833,2.847338692
121.875,2.847338692
121.917,22.70333869
121.958,-6.762661308
122,-1.5227816
122.042,-1.5227816
122.083,-109.1597816
122.125,-150.3957816
122.167,-107.0757816
122.208,10.7872184
122.25,-40.1887816
122.292,13.1432184
122.333,-23.4477816
122.375,-105.2357816
122.417,-1.5227816
122.458,131.6442184
122.5,67.3642184
122.542,12.0332184
122.583,-23.4477816
122.625,-1.5227816
122.667,160.6622184
122.708,1.0812184
122.75,-35.1397816
122.792,-204.2587816
122.833,-1.5227816
122.875,89.5462184
122.917,172.6952184
122.958,-1.5227816
123,-186.639526
123.042,0.619474043
123.083,0.619474043
123.125,60.55047404
123.167,-43.48852596
123.208,-199.894526
123.25,-24.41652596
123.292,-25.37952596
123.333,-27.45352596
123.375,-75.71352596
123.417,-13.82452596
123.458,-25.37952596
123.5,-16.57352596
123.542,-27.45352596
123.583,-27.45352596
123.625,-52.12652596
123.667,-24.71652596
123.708,0.619474043
123.75,0.619474043
123.792,308.209474
123.833,0.619474043
123.875,73.32047404
123.917,147.832474
123.958,-132.439526
124,4.44085881
124.042,-110.6671412
124.083,4.44085881
124.125,4.44085881
124.167,-57.10114119
124.208,-78.22414119
124.25,-32.07614119
124.292,-56.22414119
124.333,-46.74314119
124.375,-85.28614119
124.417,-77.17614119
124.458,-47.78014119
124.5,-43.29514119
124.542,-41.48414119
124.583,4.44085881
124.625,3.83985881
124.667,-30.87014119
124.708,-15.48514119
124.75,41.03285881
124.792,53.10685881
124.833,4.44085881
124.875,4.44085881
124.917,4.44085881
124.958,204.3128588
125,119.1356749
125.042,130.0286749
125.083,-9.528325092
125.125,11.27567491
125.167,-12.13432509
125.208,58.46967491
125.25,-18.04632509
125.292,-146.9603251
125.333,13.13767491
125.375,-47.52432509
125.417,-46.41932509
125.458,-113.3043251
125.5,-22.41632509
125.542,-66.19332509
125.583,-67.30432509
125.625,-100.2033251
125.667,-66.26732509
125.708,-7.383325092
125.75,263.7076749
125.792,-9.528325092
125.833,-260.4123251
125.875,-9.528325092
125.917,-9.528325092
125.958,-9.528325092
126,-60.47665914
126.042,16.56734086
126.083,-22.32065914
126.125,-3.28365914
126.167,40.78934086
126.208,-20.17265914
126.25,-8.617659137
126.292,-8.617659137
126.333,-8.617659137
126.375,47.26134086
126.417,11.17234086
126.458,-8.617659137
126.5,-8.617659137
126.542,-8.617659137
126.583,-104.2446591
126.625,-8.617659137
126.667,-33.30265914
126.708,-8.617659137
126.75,-210.7486591
126.792,-192.0946591
126.833,-8.617659137
126.875,-126.0656591
126.917,-8.617659137
126.958,-101.3566591
127,19.43139011
127.042,-6.418609894
127.083,-17.97360989
127.125,87.43039011
127.167,-41.91660989
127.208,-33.89860989
127.25,-9.529609894
127.292,-18.04760989
127.333,-23.30760989
127.375,-11.51560989
127.417,-6.418609894
127.458,192.2023901
127.5,-6.418609894
127.542,-136.6376099
127.583,-6.418609894
127.625,35.56539011
127.667,-6.418609894
127.708,-6.418609894
127.75,-6.418609894
127.792,7.58139011
127.833,-11.67760989
127.875,-6.418609894
127.917,-129.4376099
127.958,-6.418609894
128,-4.348789271
128.042,-23.90878927
128.083,-74.17578927
128.125,-1.598789271
128.167,-1.598789271
128.208,-22.14078927
128.25,-88.44678927
128.292,-1.598789271
128.333,-1.598789271
128.375,91.41721073
128.417,-1.598789271
128.458,-1.598789271
128.5,24.65221073
128.542,153.0162107
128.583,-6.803789271
128.625,-22.69478927
128.667,0.475210729
128.708,-1.598789271
128.75,8.99221073
128.792,2.624210729
128.833,-1.598789271
128.875,-1.598789271
128.917,-124.4647893
128.958,-1.598789271
129,-1.481105375
129.042,163.0778946
129.083,-1.481105375
129.125,-59.85710538
129.167,-144.4271054
129.208,-1.481105375
129.25,-1.481105375
129.292,-39.30810538
129.333,12.02089462
129.375,10.31089463
129.417,-15.26110538
129.458,-1.481105375
129.5,-1.481105375
129.542,-1.481105375
129.583,-34.29510538
129.625,-1.481105375
129.667,-1.481105375
129.708,-1.481105375
129.75,-1.481105375
129.792,38.64689463
129.833,-1.481105375
129.875,-1.481105375
129.917,-1.481105375
129.958,231.6528946
130,-5.71402484
130.042,-45.57302484
130.083,31.66097516
130.125,-82.92502484
130.167,-5.71402484
130.208,-5.71402484
130.25,-160.3290248
130.292,-5.71402484
130.333,-5.71402484
130.375,18.60497516
130.417,28.74197516
130.458,35.24097516
130.5,14.21497516
130.542,-5.71402484
130.583,-5.71402484
130.625,-5.71402484
130.667,62.37597516
130.708,-5.71402484
130.75,-5.71402484
130.792,-5.71402484
130.833,57.61797516
130.875,73.51197516
130.917,-23.56902484
130.958,-5.71402484
131,-4.553626001
131.042,41.795374
131.083,32.367374
131.125,-11.671626
131.167,-209.737626
131.208,-4.553626001
131.25,-0.259626001
131.292,80.448374
131.333,67.838374
131.375,43.621374
131.417,-4.553626001
131.458,-4.553626001
131.5,-4.553626001
131.542,-6.630626001
131.583,-21.364626
131.625,-4.553626001
131.667,-4.553626001
131.708,-16.522626
131.75,-4.553626001
131.792,-4.553626001
131.833,-54.113626
131.875,-4.553626001
131.917,-4.553626001
131.958,67.865374
132,-4.137909689
132.042,-4.137909689
132.083,-4.137909689
132.125,70.04709031
132.167,129.8100903
132.208,-7.283909689
132.25,5.160090311
132.292,-26.21590969
132.333,8.414090311
132.375,86.22709031
132.417,-4.137909689
132.458,-4.137909689
132.5,-193.4509097
132.542,-118.2309097
132.583,-4.137909689
132.625,47.13609031
132.667,-4.137909689
132.708,-101.2949097
132.75,-4.137909689
132.792,158.7600903
132.833,-4.137909689
132.875,-22.23290969
132.917,-4.137909689
132.958,124.3550903
133,-5.127504758
133.042,-116.5045048
133.083,-83.24450476
133.125,-5.127504758
133.167,-5.127504758
133.208,119.7974952
133.25,-5.127504758
133.292,-8.313504758
133.333,-98.55550476
133.375,-5.127504758
133.417,-5.127504758
133.458,-5.127504758
133.5,-5.127504758
133.542,208.3204952
133.583,-5.127504758
133.625,115.3024952
133.667,-5.127504758
133.708,53.64449524
133.75,-5.127504758
133.792,-90.39450476
133.833,-59.61550476
133.875,9.212495242
133.917,-5.127504758
133.958,-5.127504758
134,-7.994664142
134.042,-94.54166414
134.083,-2.712664142
134.125,-2.712664142
134.167,-2.712664142
134.208,10.94533586
134.25,-2.712664142
134.292,-2.712664142
134.333,8.396335858
134.375,-2.712664142
134.417,-2.712664142
134.458,27.31133586
134.5,191.4493359
134.542,-2.712664142
134.583,-17.42566414
134.625,-46.39866414
134.667,12.61433586
134.708,-2.712664142
134.75,-2.712664142
134.792,-45.91366414
134.833,-2.712664142
134.875,-2.712664142
134.917,-2.712664142
134.958,-1.369664142
135,131.5321075
135.042,-0.325892479
135.083,-0.325892479
135.125,1.942107521
135.167,-0.325892479
135.208,-159.0908925
135.25,-0.325892479
135.292,-0.325892479
135.333,-4.51289248
135.375,-5.539892479
135.417,-0.325892479
135.458,-0.325892479
135.5,-0.325892479
135.542,110.5081075
135.583,138.2371075
135.625,-26.17289248
135.667,-0.325892479
135.708,-0.325892479
135.75,-0.325892479
135.792,-0.325892479
135.833,-11.72489248
135.875,-0.325892479
135.917,-0.325892479
135.958,28.34810752
136,91.07172847
136.042,82.76372847
136.083,-5.325271531
136.125,6.647728469
136.167,72.39172847
136.208,-5.325271531
136.25,-5.325271531
136.292,-37.60927153
136.333,-2.75427153
136.375,-33.94227153
136.417,-46.63827153
136.458,-37.09627153
136.5,-18.14327153
136.542,-29.77327153
136.583,-4.287271531
136.625,1.06272847
136.667,-25.47727153
136.708,-5.325271531
136.75,181.3827285
136.792,82.91172847
136.833,89.19672847
136.875,-5.325271531
136.917,-5.325271531
136.958,-46.15927153
137,-2.425048699
137.042,-20.1310487
137.083,-2.425048699
137.125,-39.3420487
137.167,-2.425048699
137.208,-2.425048699
137.25,-2.425048699
137.292,-2.425048699
137.333,-2.425048699
137.375,20.4399513
137.417,-2.425048699
137.458,-2.425048699
137.5,-2.425048699
137.542,-2.425048699
137.583,47.7449513
137.625,-2.425048699
137.667,-2.425048699
137.708,-2.425048699
137.75,28.6179513
137.792,-2.425048699
137.833,120.2709513
137.875,-27.4270487
137.917,-2.425048699
137.958,-2.425048699
138,-94.12525583
138.042,1.416744168
138.083,-48.24325583
138.125,5.552744168
138.167,-10.07925583
138.208,1.416744168
138.25,-26.10425583
138.292,1.416744168
138.333,-0.991255832
138.375,-8.005255832
138.417,-25.10625583
138.458,9.274744168
138.5,1.416744168
138.542,1.416744168
138.583,184.1747442
138.625,1.416744168
138.667,1.416744168
138.708,34.89674417
138.75,81.15274417
138.792,1.416744168
138.833,1.416744168
138.875,23.65174417
138.917,0.969744168
138.958,1.416744168
139,-66.96328582
139.042,-139.7052858
139.083,-6.239285819
139.125,-6.239285819
139.167,-6.239285819
139.208,-6.239285819
139.25,-6.239285819
139.292,-6.239285819
139.333,-151.7652858
139.375,-3.626285819
139.417,141.1117142
139.458,-6.239285819
139.5,-6.239285819
139.542,33.29471418
139.583,88.7607142
139.625,42.23171418
139.667,62.80971418
139.708,63.74571418
139.75,-6.239285819
139.792,-76.32028582
139.833,-6.222285819
139.875,-6.239285819
139.917,-6.239285819
139.958,-6.383285819
140,0.425302711
140.042,0.425302711
140.083,0.887302711
140.125,-12.34869729
140.167,0.425302711
140.208,0.425302711
140.25,0.425302711
140.292,-125.8756973
140.333,0.425302711
140.375,0.425302711
140.417,0.425302711
140.458,14.52930271
140.5,-57.89869729
140.542,0.425302711
140.583,0.425302711
140.625,0.425302711
140.667,20.09130271
140.708,0.425302711
140.75,12.98530271
140.792,197.2473027
140.833,0.425302711
140.875,34.27630271
140.917,39.05130271
140.958,5.60430271
141,-11.33464423
141.042,-13.48364423
141.083,-7.186644229
141.125,-7.186644229
141.167,-7.186644229
141.208,-7.186644229
141.25,-7.186644229
141.292,-263.1086442
141.333,-7.186644229
141.375,3.322355771
141.417,-92.73064423
141.458,-4.054644229
141.5,-15.52364423
141.542,23.43735577
141.583,155.7813558
141.625,-7.186644229
141.667,11.08935577
141.708,80.57235577
141.75,39.85835577
141.792,10.78935577
141.833,-15.49964423
141.875,-5.587644229
141.917,8.519355771
141.958,-19.70264423
142,0.837957254
142.042,-38.87404275
142.083,-187.2700427
142.125,-15.87204275
142.167,7.666957254
142.208,-2.024042746
142.25,0.837957254
142.292,-206.1600428
142.333,0.837957254
142.375,55.41495725
142.417,73.26495725
142.458,69.78595725
142.5,4.986957254
142.542,14.39695725
142.583,16.55095725
142.625,-26.71604275
142.667,0.837957254
142.708,-10.91804275
142.75,-5.38504275
142.792,0.837957254
142.833,274.6289573
142.875,0.837957254
142.917,-11.31804275
142.958,-16.74004275
143,-29.30111767
143.042,15.78288233
143.083,-3.146117667
143.125,3.074882333
143.167,-183.5941177
143.208,3.074882333
143.25,-129.5991177
143.292,-157.9151177
143.333,32.30388233
143.375,121.1858823
143.417,3.074882333
143.458,3.074882333
143.5,3.074882333
143.542,3.074882333
143.583,3.074882333
143.625,42.89188233
143.667,3.074882333
143.708,3.074882333
143.75,207.9558823
143.792,3.074882333
143.833,122.2478823
143.875,-22.33911767
143.917,-47.58011767
143.958,40.92188233
144,-7.941459169
144.042,-15.18445917
144.083,-79.01545917
144.125,-79.39245917
144.167,-56.42145917
144.208,-39.35045917
144.25,-3.718459169
144.292,-7.941459169
144.333,-7.941459169
144.375,-7.941459169
144.417,-7.941459169
144.458,-8.928459169
144.5,43.11054083
144.542,-7.941459169
144.583,-7.941459169
144.625,-7.941459169
144.667,-7.941459169
144.708,31.10054083
144.75,-7.941459169
144.792,-7.941459169
144.833,99.54354083
144.875,112.4655408
144.917,-7.941459169
144.958,-108.2444592
145,-5.783576592
145.042,-5.783576592
145.083,-19.25357659
145.125,-10.82057659
145.167,74.58042341
145.208,-49.32757659
145.25,5.699423408
145.292,5.64142341
145.333,19.32242341
145.375,-5.783576592
145.417,7.176423408
145.458,-8.968576592
145.5,4.736423408
145.542,10.89042341
145.583,9.916423408
145.625,0.082423408
145.667,7.774423408
145.708,-14.07857659
145.75,-15.19257659
145.792,-5.783576592
145.833,-53.01857659
145.875,-283.3965766
145.917,-5.783576592
145.958,98.61742341
146,2.003310336
146.042,11.41131034
146.083,-5.331689664
146.125,54.82431034
146.167,4.003310336
146.208,8.293310336
146.25,23.93231034
146.292,28.15531034
146.333,-15.84768966
146.375,-5.331689664
146.417,-5.331689664
146.458,-172.1576897
146.5,-5.331689664
146.542,60.53131034
146.583,-5.331689664
146.625,-5.331689664
146.667,14.85431034
146.708,14.51631034
146.75,41.42531034
146.792,34.16031034
146.833,21.84731034
146.875,12.41931034
146.917,-5.331689664
146.958,-5.331689664
147,-3.297628525
147.042,-3.297628525
147.083,-3.297628525
147.125,-3.297628525
147.167,-65.84162853
147.208,-3.297628525
147.25,-3.297628525
147.292,-3.297628525
147.333,-3.297628525
147.375,-3.297628525
147.417,-0.759628525
147.458,0.849371475
147.5,20.20637148
147.542,22.07737148
147.583,17.66037148
147.625,-3.297628525
147.667,-194.2796285
147.708,-3.297628525
147.75,-29.41362853
147.792,-3.297628525
147.833,71.88237148
147.875,51.28637148
147.917,5.000371475
147.958,3.39737147
148,-5.522217387
148.042,-5.522217387
148.083,-39.90521739
148.125,1.077782613
148.167,5.960782613
148.208,-2.794217387
148.25,5.960782613
148.292,0.70078261
148.333,-6.485217387
148.375,-4.751217387
148.417,-5.522217387
148.458,-5.522217387
148.5,6.034782613
148.542,-5.522217387
148.583,-5.522217387
148.625,-5.522217387
148.667,-1.543217387
148.708,-5.522217387
148.75,-5.522217387
148.792,-5.522217387
148.833,-5.522217387
148.875,1.550782613
148.917,36.29278261
148.958,-1.375217387
149,-23.02370846
149.042,-5.321708457
149.083,-5.321708457
149.125,-5.321708457
149.167,-51.99370846
149.208,-2.664708457
149.25,-6.466708457
149.292,-5.321708457
149.333,-5.321708457
149.375,37.73229154
149.417,-12.49470846
149.458,-5.321708457
149.5,-5.321708457
149.542,-24.01170846
149.583,-5.321708457
149.625,-32.14370846
149.667,-5.321708457
149.708,-5.321708457
149.75,70.86529154
149.792,16.60829154
149.833,-30.44870846
149.875,-32.52070846
149.917,-5.321708457
149.958,-5.321708457
150,0.3385888
150.042,150.8225888
150.083,0.3385888
150.125,47.7485888
150.167,0.3385888
150.208,12.9285888
150.25,-3.8844112
150.292,0.3385888
150.333,0.3385888
150.375,0.3385888
150.417,0.3385888
150.458,0.3385888
150.5,0.3385888
150.542,27.8825888
150.583,0.3385888
150.625,5.1425888
150.667,0.3385888
150.708,-74.8524112
150.75,0.3385888
150.792,-12.2564112
150.833,0.3385888
150.875,-4.6404112
150.917,0.3385888
150.958,1.5405888
151,-29.60650259
151.042,-6.547502586
151.083,-6.547502586
151.125,-6.547502586
151.167,14.53049741
151.208,45.31649741
151.25,-6.547502586
151.292,-6.547502586
151.333,-6.547502586
151.375,-6.547502586
151.417,-6.547502586
151.458,17.95549741
151.5,25.90249741
151.542,7.27849741
151.583,22.70549741
151.625,-6.547502586
151.667,-6.547502586
151.708,-6.547502586
151.75,-78.56850259
151.792,-6.547502586
151.833,-6.547502586
151.875,-17.78350259
151.917,-6.547502586
151.958,-6.547502586
152,1.175094324
152.042,1.175094324
152.083,14.13509432
152.125,-32.59990568
152.167,1.175094324
152.208,1.175094324
152.25,1.175094324
152.292,1.175094324
152.333,1.175094324
152.375,1.175094324
152.417,1.175094324
152.458,-39.72190568
152.5,17.91809432
152.542,23.35209432
152.583,1.175094324
152.625,-15.93590568
152.667,-5.122905676
152.708,1.175094324
152.75,-10.30790568
152.792,12.65809432
152.833,1.175094324
152.875,1.175094324
152.917,62.47909432
152.958,111.9660943
153,-10.83114152
153.042,-175.9011415
153.083,-2.539141524
153.125,-163.2021415
153.167,-2.539141524
153.208,59.59985848
153.25,-2.539141524
153.292,-2.539141524
153.333,18.25485848
153.375,20.00985848
153.417,14.13085848
153.458,3.90585848
153.5,7.90685848
153.542,14.20485848
153.583,13.16085848
153.625,3.267858476
153.667,11.09285848
153.708,52.19085848
153.75,-2.539141524
153.792,-2.539141524
153.833,-2.571141524
153.875,-45.73214152
153.917,-2.539141524
153.958,21.11385848
154,45.05008142
154.042,-7.211918581
154.083,9.42208142
154.125,7.471081419
154.167,9.415081419
154.208,-13.47291858
154.25,-171.3569186
154.292,-4.142918581
154.333,21.84008142
154.375,15.40108142
154.417,8.452081419
154.458,1.041081419
154.5,-4.068918581
154.542,-5.105918581
154.583,6.299081419
154.625,11.05308142
154.667,12.52708142
154.708,35.47808142
154.75,79.35308142
154.792,-4.142918581
154.833,-170.4279186
154.875,-4.142918581
154.917,20.14908142
154.958,14.52008142
155,9.941305586
155.042,15.70330559
155.083,32.13430559
155.125,4.945305586
155.167,37.68030559
155.208,32.96730559
155.25,-6.727694414
155.292,-6.727694414
155.333,-6.727694414
155.375,-6.727694414
155.417,-6.727694414
155.458,33.03530559
155.5,-6.727694414
155.542,-136.6206944
155.583,-6.727694414
155.625,-6.727694414
155.667,-66.97269441
155.708,-6.727694414
155.75,139.7133056
155.792,49.72630559
155.833,14.16230559
155.875,-15.90269441
155.917,-6.727694414
155.958,-6.727694414
156,-190.9316235
156.042,-5.34762346
156.083,2.84937654
156.125,37.84937654
156.167,-29.65862346
156.208,-5.34762346
156.25,-5.34762346
156.292,10.12537654
156.333,-17.83662346
156.375,-5.34762346
156.417,-5.34762346
156.458,24.13037654
156.5,45.79137654
156.542,75.87337654
156.583,-5.34762346
156.625,2.25737654
156.667,-5.34762346
156.708,35.49837654
156.75,-5.34762346
156.792,-35.83762346
156.833,-86.02962346
156.875,-5.34762346
156.917,-5.34762346
156.958,27.04237654
157,61.56159045
157.042,21.77759045
157.083,49.55459045
157.125,19.66959045
157.167,2.959590449
157.208,2.959590449
157.25,2.959590449
157.292,-291.5014096
157.333,2.959590449
157.375,43.52559045
157.417,-99.57040955
157.458,2.959590449
157.5,-27.29640955
157.542,-59.64340955
157.583,22.19259045
157.625,230.0665905
157.667,2.959590449
157.708,50.05859045
157.75,120.0535904
157.792,-2.226409551
157.833,-61.45840955
157.875,-159.5874096
157.917,2.959590449
157.958,67.63859045
158,4.315258758
158.042,34.32725876
158.083,9.497258758
158.125,81.48825876
158.167,-0.944741242
158.208,-0.944741242
158.25,-0.944741242
158.292,-215.2507412
158.333,-0.944741242
158.375,6.782258758
158.417,17.72525876
158.458,27.12325876
158.5,70.07725876
158.542,58.73125876
158.583,37.71425876
158.625,32.53425876
158.667,-9.238741242
158.708,-231.8367412
158.75,-0.944741242
158.792,174.7882588
158.833,-0.944741242
158.875,-19.39374124
158.917,-0.944741242
158.958,8.638258758
159,-9.105034458
159.042,-45.64303446
159.083,-9.105034458
159.125,-9.105034458
159.167,128.2079655
159.208,-9.105034458
159.25,103.1769655
159.292,187.1499655
159.333,161.1549655
159.375,-204.5810345
159.417,-9.105034458
159.458,-9.105034458
159.5,7.544965542
159.542,-20.53103446
159.583,-9.105034458
159.625,-9.105034458
159.667,-11.81003446
159.708,-42.76503446
159.75,-205.5820345
159.792,5.401965542
159.833,-9.105034458
159.875,-9.105034458
159.917,-92.88703446
159.958,33.80996554
160,33.1339568
160.042,31.2799568
160.083,37.4879568
160.125,-2.207043196
160.167,-2.207043196
160.208,-2.207043196
160.25,-2.207043196
160.292,-2.207043196
160.333,-2.207043196
160.375,11.3079568
160.417,23.4059568
160.458,30.0819568
160.5,-2.207043196
160.542,-196.6100432
160.583,-2.207043196
160.625,88.1729568
160.667,-2.207043196
160.708,-46.9750432
160.75,-182.3110432
160.792,-2.207043196
160.833,218.0779568
160.875,-2.207043196
160.917,-2.207043196
160.958,13.3169568
161,-15.23968513
161.042,-3.588685131
161.083,-3.588685131
161.125,-3.588685131
161.167,24.11331487
161.208,-3.588685131
161.25,-3.588685131
161.292,-126.1476851
161.333,-3.588685131
161.375,-3.588685131
161.417,0.979314869
161.458,-3.588685131
161.5,-3.588685131
161.542,-39.79268513
161.583,-3.588685131
161.625,-3.588685131
161.667,-3.588685131
161.708,-3.588685131
161.75,-3.588685131
161.792,75.43431487
161.833,-3.588685131
161.875,98.10531487
161.917,52.49431487
161.958,-4.623685131
162,-3.448898381
162.042,-3.448898381
162.083,-130.6038984
162.125,-3.448898381
162.167,-3.448898381
162.208,37.29310162
162.25,-3.448898381
162.292,-3.448898381
162.333,-3.448898381
162.375,149.1071016
162.417,-3.448898381
162.458,-70.88289838
162.5,-105.1488984
162.542,-3.448898381
162.583,-3.448898381
162.625,-3.448898381
162.667,34.46610162
162.708,242.3341016
162.75,-3.448898381
162.792,-3.448898381
162.833,-122.8868984
162.875,-3.448898381
162.917,95.1801016
162.958,-5.522898381
163,-0.937621117
163.042,-0.937621117
163.083,18.73537888
163.125,-33.92462112
163.167,-0.937621117
163.208,-0.937621117
163.25,-113.5826211
163.292,-0.937621117
163.333,-0.937621117
163.375,32.40837888
163.417,-0.937621117
163.458,-0.937621117
163.5,-87.63262112
163.542,-0.937621117
163.583,-0.937621117
163.625,-0.937621117
163.667,82.55437888
163.708,-0.937621117
163.75,118.3693789
163.792,-0.937621117
163.833,-34.21562112
163.875,1.528378883
163.917,59.94037888
163.958,-19.58162112
164,-0.766928403
164.042,-0.766928403
164.083,8.535071597
164.125,-0.766928403
164.167,-0.766928403
164.208,-0.766928403
164.25,-41.8309284
164.292,-0.766928403
164.333,-95.8689284
164.375,-61.4209284
164.417,-0.766928403
164.458,-0.766928403
164.5,111.2580716
164.542,-0.766928403
164.583,73.0040716
164.625,-0.766928403
164.667,-26.3639284
164.708,-0.766928403
164.75,-0.766928403
164.792,2.936071597
164.833,117.6640716
164.875,-0.766928403
164.917,-0.766928403
164.958,-0.766928403
165,-4.156257628
165.042,-4.156257628
165.083,30.66174237
165.125,-4.156257628
165.167,-4.156257628
165.208,-4.156257628
165.25,-126.0662576
165.292,-4.156257628
165.333,-86.78125763
165.375,-4.156257628
165.417,-4.156257628
165.458,95.58574237
165.5,-4.156257628
165.542,93.26674237
165.583,-4.156257628
165.625,-14.96925763
165.667,3.130742372
165.708,-4.156257628
165.75,-41.85725763
165.792,-4.156257628
165.833,124.5337424
165.875,-4.156257628
165.917,7.510742372
165.958,-4.156257628
166,-2.357486708
166.042,-2.357486708
166.083,-2.357486708
166.125,5.177513292
166.167,26.75851329
166.208,30.82051329
166.25,-21.95448671
166.292,-2.357486708
166.333,-2.357486708
166.375,-135.4584867
166.417,-2.357486708
166.458,-9.133486708
166.5,-86.11248671
166.542,-77.62948671
166.583,-2.357486708
166.625,212.7455133
166.667,-2.357486708
166.708,-60.03948671
166.75,-121.8804867
166.792,-2.357486708
166.833,114.3025133
166.875,66.37951329
166.917,23.52651329
166.958,25.63651329
167,29.75099391
167.042,12.11899391
167.083,19.29699391
167.125,20.07099391
167.167,-1.439006092
167.208,-1.439006092
167.25,-1.439006092
167.292,-1.439006092
167.333,-1.439006092
167.375,-155.7530061
167.417,-1.439006092
